year,origin,dest,export,import
1999,prt,blx,4066632.01,3636153.0100000002
1999,prt,bra,0,4662952.89
1999,prt,can,142623.62,0
1999,prt,che,7419.48,4977.53
1999,prt,civ,8869,0
1999,prt,cpv,1043942.76,0
1999,prt,cub,0,4723.39
1999,prt,cyp,209506,0
1999,prt,deu,3134828.98,4480401
1999,prt,dnk,11136.58,287431.8
1999,prt,dom,0,92096.86
1999,prt,dza,798733,0
1999,prt,egy,1004475,0
1999,prt,esp,1817823.54,6822635.18
1999,prt,fra,1837469.26,1775228.02
1999,prt,gbr,218170,4103353.89
1999,prt,grc,0,2304324.21
1999,prt,ind,58274.54,197694
1999,prt,irl,238138.6,252184.16
1999,prt,ita,2653002.7,1646961.7
1999,prt,kor,0,12050
1999,prt,lbn,330026.55,0
1999,prt,lbr,1061,0
1999,prt,mdg,21915.93,0
1999,prt,mex,0,706013.07
1999,prt,mkd,0,337376.21
1999,prt,mwi,0,6713047.98
1999,prt,mys,148880.21,0
1999,prt,nld,11312773.83,15238174.379999999
1999,prt,nor,6192.41,0
1999,prt,pan,68483,0
1999,prt,phl,0,4184.55
1999,prt,pol,506500,0
1999,prt,sen,204645.87,0
1999,prt,stp,3321.14,0
1999,prt,svk,59746.93,0
1999,prt,svn,939597.23,0
1999,prt,swe,0,22935.3
1999,prt,tto,324683,0
1999,prt,tur,0,1902038.04
1999,prt,tza,0,660590.04
1999,prt,ury,617550.18,0
1999,prt,usa,156858.7,8540189.63
1999,prt,ven,23104.26,385924.6
1999,prt,xxh,8924229,0
1999,prt,yug,15596,0
1999,prt,zaf,0,36226.76
1999,prt,zmb,0,376778.86
1999,prt,zwe,0,4547558.86
1999,pry,arg,702189.75,35802525.79
1999,pry,aut,76059,0
1999,pry,bfa,13337,0
1999,pry,bgr,21932,20757
1999,pry,blx,1147858.18,0
1999,pry,bol,920639.19,0
1999,pry,bra,2247500,46386055.839999996
1999,pry,can,0,1160414.75
1999,pry,che,60092.03,8091.44
1999,pry,chl,74520,0
1999,pry,col,0,398023.05
1999,pry,cub,0,671683.28
1999,pry,deu,843415.72,10511.12
1999,pry,esp,77011.3,0
1999,pry,fra,1594620.15,14995.83
1999,pry,hkg,0,90298.19
1999,pry,idn,0,103382.67000000001
1999,pry,ita,13358,0
1999,pry,kor,0,87513.71
1999,pry,mdg,74298.93,0
1999,pry,mys,0,29331.39
1999,pry,nld,397583.24,18178.760000000002
1999,pry,per,0,114850
1999,pry,phl,7930065,154697
1999,pry,sen,24139.17,0
1999,pry,sgp,0,326804
1999,pry,svk,95918.79,0
1999,pry,swe,0,5927
1999,pry,ury,3258743.79,49716237.54
1999,pry,usa,798640.18,20377655.38
1999,pry,zaf,1825650.27,0
1999,pry,zwe,0,585509.01
1999,pyf,aus,0,672766.44
1999,pyf,blx,0,111252.38
1999,pyf,chn,0,2769
1999,pyf,cub,0,9112
1999,pyf,dma,0,1876
1999,pyf,dnk,0,4351.01
1999,pyf,dom,0,3037
1999,pyf,fra,0,459205.43
1999,pyf,gbr,0,38237
1999,pyf,hkg,0,6611
1999,pyf,hnd,0,2769
1999,pyf,nld,0,1979740.09
1999,pyf,nzl,0,187367.67
1999,pyf,usa,4735,224759.77
1999,qat,aus,0,37445
1999,qat,blx,0,1649
1999,qat,che,0,73214
1999,qat,deu,0,104496
1999,qat,gbr,0,9010534
1999,qat,jpn,0,50597
1999,qat,lka,0,40699
1999,qat,nld,0,7733
1999,qat,sau,20713.42,0
1999,qat,sgp,0,110549
1999,qat,usa,0,5610618
1999,rou,alb,15082.63,0
1999,rou,arg,0,64964.99
1999,rou,aus,3821.16,0
1999,rou,aut,0,1931188.04
1999,rou,bgr,46662.84,592058.65
1999,rou,blx,0,795492.48
1999,rou,bra,0,2220324.21
1999,rou,can,0,426184
1999,rou,che,0,5873742.29
1999,rou,chn,0,5052396.84
1999,rou,cyp,0,766346.12
1999,rou,cze,11919,0
1999,rou,deu,19804.2,22327783.96
1999,rou,dnk,0,4105
1999,rou,esp,0,11881240.47
1999,rou,fra,3489.07,279615.19
1999,rou,gbr,0,4031432.28
1999,rou,grc,470956.73,9063290.18
1999,rou,hun,408280.25,32360203.59
1999,rou,ind,0,3106111.67
1999,rou,irn,0,94120.47
1999,rou,ita,270327,6414226.41
1999,rou,kor,0,70384
1999,rou,lbn,0,87934
1999,rou,mda,396e3,2006383.96
1999,rou,mkd,0,92359.72
1999,rou,mwi,0,1066659.47
1999,rou,nld,0,675050.31
1999,rou,pan,0,45e3
1999,rou,pol,0,1e4
1999,rou,rus,68e3,0
1999,rou,swe,0,3e3
1999,rou,tur,0,6515134.73
1999,rou,tza,0,357425.04
1999,rou,usa,0,14482700.57
1999,rou,vgb,0,13e3
1999,rou,xxh,0,5842618
1999,rou,zaf,0,1196763.84
1999,rou,zwe,0,611235.79
1999,rus,alb,0,521623.85
1999,rus,arg,1459,2104079.92
1999,rus,arm,0,2908814.4499999997
1999,rus,aut,0,2270907
1999,rus,aze,285610.5,12108953.31
1999,rus,bgr,529455.69,12807600.52
1999,rus,blr,49593154.83,2946600
1999,rus,blx,0,7856897
1999,rus,bra,0,33993487.03
1999,rus,can,0,20030795.62
1999,rus,che,0,6652298.08
1999,rus,chn,0,26759916.8
1999,rus,cub,0,94117.49
1999,rus,cyp,906751,55434537
1999,rus,cze,0,10425673.32
1999,rus,deu,58195.77,69359969.93
1999,rus,dnk,0,1228393.28
1999,rus,dom,0,91257
1999,rus,ecu,0,2630.94
1999,rus,esp,0,2601761.0700000003
1999,rus,est,6362,499995.91
1999,rus,fin,522043,5117263.22
1999,rus,fra,0,5068595.84
1999,rus,gbr,0,21153634.700000003
1999,rus,geo,7635,941786.95
1999,rus,grc,3254,41869279.93
1999,rus,gtm,0,46563.91
1999,rus,hnd,0,25416
1999,rus,hrv,0,220514.66
1999,rus,hun,0,207158.86
1999,rus,idn,0,14102560.91
1999,rus,ind,0,43082796.65
1999,rus,irl,0,107115
1999,rus,irn,0,2370228.78
1999,rus,ita,0,9661276.76
1999,rus,jpn,0,668379.1799999999
1999,rus,kaz,167859,9930790.53
1999,rus,ken,58353.76,0
1999,rus,kgz,165542,41760606.93
1999,rus,kor,0,340541.02
1999,rus,lbn,0,1260071.54
1999,rus,lva,50747,248486.59
1999,rus,mda,85281,30901208.83
1999,rus,mkd,0,638682.38
1999,rus,mng,6367,0
1999,rus,moz,0,938321.35
1999,rus,mwi,0,5635593.91
1999,rus,mys,0,1795
1999,rus,nic,0,1050
1999,rus,nld,0,18199380.79
1999,rus,nor,0,696300.41
1999,rus,pak,0,2597587.49
1999,rus,pol,18800,7662401.02
1999,rus,rou,0,68e3
1999,rus,svn,0,49600
1999,rus,swe,0,1043733.9400000001
1999,rus,tha,0,1550309.15
1999,rus,tjk,0,7643136.58
1999,rus,tkm,5917,0
1999,rus,tur,386434,20250376.96
1999,rus,tza,0,3710000.39
1999,rus,ukr,1360836,38989998.14
1999,rus,usa,11309.91,71900673.27
1999,rus,uzb,1625,26499878.49
1999,rus,xxh,2588,0
1999,rus,yug,4020,0
1999,rus,zaf,0,886410.01
1999,rus,zwe,0,21614803.59
1999,rwa,bgr,0,36092
1999,rwa,blx,0,9400
1999,rwa,esp,0,99892
1999,rwa,gbr,0,320493
1999,rwa,grc,0,119839
1999,rwa,ken,0,465147
1999,rwa,svn,29027.37,0
1999,rwa,tza,0,59520
1999,sau,are,0,71800.87
1999,sau,aus,0,2089513.38
1999,sau,bgd,0,9846.21
1999,sau,bhr,0,4186.08
1999,sau,blx,0,28647.31
1999,sau,can,0,9113.11
1999,sau,che,0,5393595.09
1999,sau,chn,0,27617.41
1999,sau,cub,0,91818
1999,sau,deu,0,859948.82
1999,sau,dom,0,2550
1999,sau,egy,0,4040230
1999,sau,esp,0,2670
1999,sau,fra,0,213178.87
1999,sau,gbr,4517,55413243.5
1999,sau,grc,0,77452.66
1999,sau,idn,0,459463.33
1999,sau,ind,0,8152349.569999999
1999,sau,irn,0,3828.37
1999,sau,ita,256757.32,50710.07
1999,sau,jor,0,86752
1999,sau,jpn,0,405005.81
1999,sau,kor,0,28376
1999,sau,lbn,16710,3646
1999,sau,lka,0,558766
1999,sau,mli,287178,0
1999,sau,mrt,0,145722.1
1999,sau,mys,0,32355
1999,sau,nic,0,28970.07
1999,sau,nld,0,26252.25
1999,sau,omn,0,581813.07
1999,sau,pak,0,106919.38
1999,sau,phl,0,2156999.2
1999,sau,qat,0,20713.42
1999,sau,sdn,1239953.83,133691.4
1999,sau,sgp,0,1184253.22
1999,sau,swe,0,5780.54
1999,sau,tun,0,35137.66
1999,sau,tza,0,72594
1999,sau,usa,3089,192400313.16
1999,sau,xxa,576754,0
1999,sau,xxb,68314,0
1999,sau,yem,0,1031024.3
1999,sdn,are,3207,0
1999,sdn,blx,0,453553.66
1999,sdn,bra,0,37666.59
1999,sdn,cyp,0,8737.73
1999,sdn,dnk,0,69994.88
1999,sdn,ecu,0,227095.73
1999,sdn,egy,0,29849.13
1999,sdn,gbr,3111.68,1069499.79
1999,sdn,hkg,0,8082.97
1999,sdn,ind,0,184811.44
1999,sdn,jor,0,97244.89
1999,sdn,jpn,0,83050.78
1999,sdn,ken,0,3053953
1999,sdn,kor,0,13740
1999,sdn,nld,0,126998.74
1999,sdn,sau,133691.4,1239953.83
1999,sdn,tha,15549,0
1999,sdn,tza,0,4224
1999,sdn,xxh,0,861893.5
1999,sdn,yem,6359,0
1999,sdn,zaf,0,179358.02
1999,sdn,zmb,0,442198.17
1999,sdn,zwe,0,2951492.17
1999,sen,alb,0,78406.29
1999,sen,arg,0,158752.67
1999,sen,ben,396050.97,0
1999,sen,blx,0,2100
1999,sen,bra,0,644885.26
1999,sen,can,0,243771.75
1999,sen,che,0,1633359.07
1999,sen,chn,0,191655.86
1999,sen,civ,0,16295.22
1999,sen,cub,0,89567.57
1999,sen,egy,0,1513.87
1999,sen,esp,0,177874.32
1999,sen,fra,231616,289830.7
1999,sen,gab,757264.63,0
1999,sen,gbr,0,2301138
1999,sen,gin,148972.95,22168.42
1999,sen,gmb,234831.41,0
1999,sen,gnb,243292,0
1999,sen,grc,0,451047.19
1999,sen,idn,0,84301.11
1999,sen,ind,0,62648.75
1999,sen,irn,0,26226.96
1999,sen,ita,0,928300.14
1999,sen,jpn,0,68726
1999,sen,ken,0,89567.58
1999,sen,kor,0,50737.79
1999,sen,lby,220188,0
1999,sen,mdg,0,27770
1999,sen,mrt,2770572,0
1999,sen,mwi,0,67283.31
1999,sen,ner,3079,0
1999,sen,pak,0,71284.81
1999,sen,phl,0,140707.29
1999,sen,prt,0,204645.87
1999,sen,pry,0,24139.17
1999,sen,tha,0,3581.57
1999,sen,tur,0,90051.71
1999,sen,tza,0,400184.85
1999,sen,usa,0,17856604.32
1999,sen,vnm,0,62964.35
1999,sen,xxg,146080,0
1999,sen,xxh,221238,0
1999,sen,zaf,0,210612
1999,sen,zwe,0,661023.99
1999,sgp,are,12161306,30749
1999,sgp,arg,0,2410.63
1999,sgp,atg,0,2295
1999,sgp,aus,312637.56,3966144.1799999997
1999,sgp,aut,0,75461
1999,sgp,ben,0,100399
1999,sgp,bgd,3670833,279060
1999,sgp,bhr,12953,0
1999,sgp,blx,2434541.63,1244774.63
1999,sgp,bra,439025,2484471.07
1999,sgp,brn,13511926,0
1999,sgp,btn,63576,0
1999,sgp,che,0,19589874.48
1999,sgp,chn,7046139.7,52072226.43
1999,sgp,cub,0,1720256
1999,sgp,cyp,242791.02,828558.33
1999,sgp,cze,0,296628
1999,sgp,deu,0,24922360.58
1999,sgp,dma,0,11006
1999,sgp,dnk,0,349804.10000000003
1999,sgp,dom,0,432446
1999,sgp,esp,0,930856.81
1999,sgp,fra,77384,31016.73
1999,sgp,gbr,17832.26,155576935.61
1999,sgp,grc,31022.18,3870502.7399999998
1999,sgp,hkg,35580339.58,3626139.4
1999,sgp,hnd,0,75534
1999,sgp,idn,0,3359082
1999,sgp,ind,1714249.09,9982442.049999999
1999,sgp,irn,2193153,0
1999,sgp,ita,0,1080784.11
1999,sgp,jam,0,3175
1999,sgp,jor,0,36694
1999,sgp,jpn,753972.68,5929518.13
1999,sgp,ken,7912.91,0
1999,sgp,khm,71756562,56253
1999,sgp,kor,85371668,965782.38
1999,sgp,kwt,27659,0
1999,sgp,lao,21145051,0
1999,sgp,lka,3500068.7199999997,0
1999,sgp,mac,18500022,5870135
1999,sgp,mdv,1715891.38,0
1999,sgp,mex,0,387303
1999,sgp,mmr,21865805,18065
1999,sgp,mng,702127,0
1999,sgp,mnp,91331,0
1999,sgp,mus,32696,0
1999,sgp,mwi,0,1110909.73
1999,sgp,mys,16069089.51,34590860.92
1999,sgp,nld,73544.79,1777568.17
1999,sgp,nor,0,13481.19
1999,sgp,npl,114077,0
1999,sgp,nzl,16251.62,8210
1999,sgp,omn,71835,0
1999,sgp,pak,1101808,0
1999,sgp,pan,0,26975
1999,sgp,phl,115039581,1358710
1999,sgp,prk,7545083,268824
1999,sgp,pry,326804,0
1999,sgp,qat,110549,0
1999,sgp,sau,1184253.22,0
1999,sgp,swe,0,36900.5
1999,sgp,syc,55132.95,36718
1999,sgp,tha,5080496.1899999995,790375.1
1999,sgp,tur,0,105390.41
1999,sgp,tza,0,587595
1999,sgp,usa,431820.31,263224425.22
1999,sgp,vnm,115292232,1135181.4100000001
1999,sgp,xxb,1830932,0
1999,sgp,zaf,378220,25434
1999,sgp,zwe,0,4335584.04
1999,shn,gbr,0,203262
1999,shn,nld,0,6283
1999,shn,tza,0,2032688
1999,shn,zaf,0,2902
1999,slb,aus,0,1385532
1999,slb,dnk,0,8486
1999,slb,gbr,0,8586
1999,slb,jpn,0,3284
1999,slb,mwi,0,87798
1999,sle,blx,29937.53,0
1999,sle,che,0,295426
1999,sle,deu,0,27212
1999,sle,gbr,0,71202
1999,sle,gin,0,26628
1999,sle,grc,0,1652724
1999,sle,mkd,92104.52,0
1999,sle,mwi,0,82776
1999,sle,nld,206373.57,0
1999,sle,swe,0,29514
1999,sle,usa,0,4495
1999,slv,cri,0,7940.57
1999,slv,cub,0,56011
1999,slv,dnk,0,5786
1999,slv,dom,0,8883
1999,slv,gtm,173244.19,3874477.06
1999,slv,hnd,7304,2561003.73
1999,slv,kor,0,4779
1999,slv,nic,0,201165
1999,slv,nld,0,5993
1999,slv,pan,0,3764
1999,slv,usa,0,66287.38
1999,som,aut,0,2023452
1999,som,gbr,0,3255380
1999,som,ken,0,6113514
1999,som,nld,0,2899
1999,spm,can,0,77961
1999,spm,fra,0,94457
1999,spm,usa,0,177227
1999,stp,gbr,0,2913
1999,stp,prt,0,3321.14
1999,stp,zaf,0,2896.55
1999,sur,blx,0,9409
1999,sur,bra,0,162043
1999,sur,cub,0,410751
1999,sur,fra,0,129838
1999,sur,gbr,0,295142
1999,sur,idn,102554.67,2500
1999,sur,jpn,0,36106
1999,sur,kor,0,2e3
1999,sur,nld,0,227163
1999,sur,tha,0,33956
1999,sur,usa,0,179360
1999,svk,alb,0,293392.45
1999,svk,arg,0,251862.74
1999,svk,aut,0,358922.68999999994
1999,svk,bgr,0,74792.70999999999
1999,svk,blx,1885.36,47080.5
1999,svk,bra,0,4434220.65
1999,svk,che,2785951.35,532831.5900000001
1999,svk,chn,0,1007928.41
1999,svk,col,0,308387.35
1999,svk,cub,0,64588.47
1999,svk,cyp,0,97337.76
1999,svk,cze,28123078.51,58065377.5
1999,svk,deu,1709421.87,4799941.4399999995
1999,svk,dnk,0,7754
1999,svk,dom,0,24087.21
1999,svk,ecu,0,47082.44
1999,svk,fra,16613,0
1999,svk,gbr,0,1757
1999,svk,grc,19523,1705507.71
1999,svk,hnd,0,8162
1999,svk,hun,0,234214.07
1999,svk,idn,0,283490.38
1999,svk,ind,0,396574.14
1999,svk,ita,0,1055617.3
1999,svk,kaz,626724,0
1999,svk,mex,0,336322.9
1999,svk,mkd,0,93065.77
1999,svk,mwi,0,646107.62
1999,svk,nld,71028.74,91510.34999999999
1999,svk,pan,0,23925.6
1999,svk,phl,0,465215.87
1999,svk,prt,0,59746.93
1999,svk,pry,0,95918.79
1999,svk,svn,69130,0
1999,svk,tha,0,631683.14
1999,svk,tza,0,196272.69
1999,svk,ukr,327073,0
1999,svk,usa,3211,87390.36
1999,svk,xxh,0,8673.76
1999,svk,yug,666458,0
1999,svk,zwe,0,448472.9
1999,svn,alb,1410298,0
1999,svn,arg,0,346577.65
1999,svn,aut,484764,704643.53
1999,svn,bgr,147115,235659.77
1999,svn,bih,326851,247942.95
1999,svn,blx,0,13513.3
1999,svn,bra,0,2101857.76
1999,svn,che,0,8983821.56
1999,svn,chn,0,64625.31
1999,svn,cub,0,39694
1999,svn,cyp,742236,14409824
1999,svn,cze,42389.95,418646
1999,svn,deu,12946322,16653984.18
1999,svn,dnk,0,50427.05
1999,svn,egy,0,5042.09
1999,svn,esp,0,233704
1999,svn,est,263728.58,0
1999,svn,fra,142105.55,2695129.92
1999,svn,grc,0,4341261.6899999995
1999,svn,gtm,0,208052.88
1999,svn,hkg,167723.02,0
1999,svn,hrv,17959.06,12529171.84
1999,svn,ind,0,823969.39
1999,svn,ita,0,1690150.46
1999,svn,jor,334436,0
1999,svn,kor,0,4122
1999,svn,lka,0,11206.66
1999,svn,lva,372083.19,0
1999,svn,mex,0,132291.96
1999,svn,mkd,8002640.5600000005,4001254.86
1999,svn,mwi,0,1080980.26
1999,svn,nld,0,8430416.45
1999,svn,phl,0,139783.96
1999,svn,pol,0,10415e3
1999,svn,prt,0,939597.23
1999,svn,rus,49600,0
1999,svn,rwa,0,29027.37
1999,svn,svk,0,69130
1999,svn,swe,0,62833.64
1999,svn,tha,0,46308.31
1999,svn,tur,15295288,334777.23
1999,svn,tza,0,1093063.6
1999,svn,uga,0,33802.87
1999,svn,usa,74053,1202117.85
1999,svn,xxb,0,3257.01
1999,svn,yug,26642,0
1999,svn,zaf,0,5061.25
1999,svn,zmb,0,53288.6
1999,svn,zwe,0,770931.59
1999,swe,and,8604.99,0
1999,swe,are,46327,0
1999,swe,arg,29519.81,612555.58
1999,swe,aus,246030.9,0
1999,swe,aut,379075.48,903267.1000000001
1999,swe,bgr,0,17647.14
1999,swe,bhr,5080,0
1999,swe,bih,39795,0
1999,swe,blr,1e3,0
1999,swe,blx,97228.84000000001,2068158.53
1999,swe,bra,63931.34,3836922.41
1999,swe,can,484326.26,0
1999,swe,che,1610634.18,935256.88
1999,swe,chn,0,66766.72
1999,swe,cub,0,690772.56
1999,swe,cym,1814,0
1999,swe,cyp,75568.3,23313
1999,swe,cze,37875.77,0
1999,swe,deu,1752378.44,3076927.53
1999,swe,dma,0,4475
1999,swe,dnk,510689.14999999997,10978755.02
1999,swe,dom,0,74759
1999,swe,esp,953475.17,24235.43
1999,swe,est,2673720.37,7833
1999,swe,fin,1008578.72,1086338.5699999998
1999,swe,fra,62885.1,69713.45999999999
1999,swe,gbr,885337.8300000001,867058.87
1999,swe,gmb,18505,0
1999,swe,grc,14138.35,1068189.1
1999,swe,hkg,309549.95,0
1999,swe,hrv,10103.1,4507.88
1999,swe,hun,67508.95,0
1999,swe,idn,1572,3802.74
1999,swe,ind,5140.85,1876764.99
1999,swe,irl,0,6530
1999,swe,isl,97334,0
1999,swe,isr,36182.93,0
1999,swe,ita,334134.86,1189008.73
1999,swe,jam,0,14226.12
1999,swe,jor,972855.33,0
1999,swe,jpn,206033.5,0
1999,swe,kgz,0,8075.73
1999,swe,kor,2540,87662
1999,swe,ltu,219162.6,0
1999,swe,lva,2781,2190
1999,swe,mac,89970.3,0
1999,swe,mex,0,1314862.09
1999,swe,mkd,4959,0
1999,swe,mlt,4673.95,0
1999,swe,mwi,0,1678148.01
1999,swe,mys,0,1916
1999,swe,nic,1024.54,5080
1999,swe,nld,110503.39,11347946.22
1999,swe,nor,5265446.62,129792.88
1999,swe,nzl,16831.93,0
1999,swe,pan,0,4026
1999,swe,phl,3023,66654.95
1999,swe,pol,0,5267.91
1999,swe,prk,2056,0
1999,swe,prt,22935.3,0
1999,swe,pry,5927,0
1999,swe,rou,3e3,0
1999,swe,rus,1043733.9400000001,0
1999,swe,sau,5780.54,0
1999,swe,sgp,36900.5,0
1999,swe,sle,29514,0
1999,swe,svn,62833.64,0
1999,swe,tha,43626.52,746574.93
1999,swe,tun,1935,0
1999,swe,tur,389249,1187325.13
1999,swe,tza,15236,0
1999,swe,ury,4505.52,0
1999,swe,usa,3215665.55,12959341.31
1999,swe,vnm,0,2060.63
1999,swe,xxb,26490,0
1999,swe,yug,140797,0
1999,swe,zaf,131364.94,1369169.62
1999,swe,zwe,0,8570113.41
1999,syc,blx,0,2857
1999,syc,che,32224,46079.37
1999,syc,chn,0,5368
1999,syc,cub,6203,4090
1999,syc,dnk,4280,0
1999,syc,esp,2440,5193.389999999999
1999,syc,fra,89382,111284.42000000001
1999,syc,gbr,34563,81396.95
1999,syc,hkg,0,3554
1999,syc,mus,1293,0
1999,syc,mwi,0,48755.28
1999,syc,nld,2595,5740.98
1999,syc,sgp,36718,55132.95
1999,syc,usa,9228,115360.4
1999,syc,zaf,22072,71835.67
1999,syc,zwe,0,127769.18
1999,syr,aus,2251.72,0
1999,syr,aut,0,10442
1999,syr,blr,117444.21,0
1999,syr,blx,0,14670
1999,syr,che,0,35015
1999,syr,cyp,2068,32361330
1999,syr,deu,31263.74,34832
1999,syr,dnk,28060.07,0
1999,syr,esp,0,17460
1999,syr,fra,0,2291157
1999,syr,gbr,0,1972008
1999,syr,grc,0,116329
1999,syr,irn,0,41860
1999,syr,jor,3919.7,0
1999,syr,jpn,0,455099
1999,syr,mli,165667.22,0
1999,syr,nld,0,1449
1999,syr,pol,130722.06,0
1999,syr,usa,38157.86,10351183
1999,tca,che,0,4216
1999,tca,cub,0,83742
1999,tca,jam,0,1335
1999,tca,usa,0,117455
1999,tcd,ben,0,198888
1999,tcd,caf,6462993,0
1999,tcd,fra,0,1052988
1999,tcd,nga,0,2148
1999,tgo,ben,39090,0
1999,tgo,blx,0,506981
1999,tgo,bra,0,888517
1999,tgo,can,0,1428739
1999,tgo,che,0,1079
1999,tgo,cog,805714,0
1999,tgo,fra,45037,3216482
1999,tgo,gab,5579,0
1999,tgo,gbr,0,1383849.43
1999,tgo,gha,4135,3625
1999,tgo,gin,37537,0
1999,tgo,idn,0,8154
1999,tgo,isl,0,65127
1999,tgo,nga,0,1808313
1999,tgo,nld,0,11500.44
1999,tgo,xxh,234167,0
1999,tha,aus,1266066.07,0
1999,tha,aut,314576,0
1999,tha,blx,940858.76,4926.02
1999,tha,bra,0,134977
1999,tha,btn,10949,0
1999,tha,can,1241869.26,6900
1999,tha,che,652944.47,907721.5800000001
1999,tha,chl,548545.68,0
1999,tha,chn,1630586.35,1215141.72
1999,tha,cmr,220830,0
1999,tha,cub,0,472198
1999,tha,cyp,0,50916
1999,tha,cze,710586.97,0
1999,tha,deu,4970229.39,20676891.6
1999,tha,dma,0,123587
1999,tha,dnk,96654.2,234908.2
1999,tha,dom,0,59198
1999,tha,dza,492552,0
1999,tha,ecu,0,2271.41
1999,tha,egy,2273114,0
1999,tha,fra,2865543.24,43417.92
1999,tha,gbr,2579828.97,7911693.26
1999,tha,grc,260141,0
1999,tha,hkg,6194.5,867472.92
1999,tha,hnd,0,1945
1999,tha,hun,6652.23,0
1999,tha,idn,346806.98,14208585
1999,tha,ind,28719,1156476.25
1999,tha,irl,412284.58999999997,0
1999,tha,isr,9995,0
1999,tha,ita,632507.89,0
1999,tha,jpn,3189846.14,210026.53
1999,tha,khm,114127,0
1999,tha,kor,1669,163457
1999,tha,lao,177477,0
1999,tha,lka,281515.74,0
1999,tha,mac,0,19457
1999,tha,mkd,41641.18,0
1999,tha,mmr,8135392,0
1999,tha,mys,4370207.78,17550961.09
1999,tha,nic,0,7691.37
1999,tha,nld,976373.04,315825.93000000005
1999,tha,nor,485867.65,0
1999,tha,nzl,352558.93,0
1999,tha,per,84409.36,0
1999,tha,phl,1500424,3234278
1999,tha,pol,1117099.72,0
1999,tha,rus,1550309.15,0
1999,tha,sdn,0,15549
1999,tha,sen,3581.57,0
1999,tha,sgp,790375.1,5080496.1899999995
1999,tha,sur,33956,0
1999,tha,svk,631683.14,0
1999,tha,svn,46308.31,0
1999,tha,swe,746574.93,43626.52
1999,tha,tto,17804.95,0
1999,tha,tur,1545328.56,58e3
1999,tha,usa,17319492.73,64451941.06999999
1999,tha,ven,314492,0
1999,tha,vnm,571499,0
1999,tha,xxb,1595402,0
1999,tjk,blr,995180.57,0
1999,tjk,dza,2728290,0
1999,tjk,gbr,0,1885274
1999,tjk,jpn,0,2572611
1999,tjk,nld,0,196715
1999,tjk,rus,7643136.58,0
1999,tkm,arm,0,93878.55
1999,tkm,aze,0,238936.08
1999,tkm,bgr,0,352919.94
1999,tkm,cyp,0,152946
1999,tkm,deu,0,93066
1999,tkm,gbr,0,271104
1999,tkm,geo,0,27010.74
1999,tkm,ind,0,139212
1999,tkm,kor,0,7252395
1999,tkm,nld,0,11116
1999,tkm,rus,0,5917
1999,tkm,tur,0,61804.82
1999,ton,aus,0,801066
1999,ton,blx,0,1568
1999,ton,kor,0,3799
1999,ton,nzl,0,567849
1999,ton,usa,95399,0
1999,tto,abw,0,70530
1999,tto,bgr,0,64754
1999,tto,blz,61471,0
1999,tto,bra,0,2528084.8
1999,tto,can,0,832743.29
1999,tto,col,0,1769678.07
1999,tto,cub,0,24075.6
1999,tto,dma,2101.11,0
1999,tto,dom,0,1026
1999,tto,gbr,0,98319
1999,tto,grc,0,3648.15
1999,tto,gtm,0,18679.14
1999,tto,idn,0,106164
1999,tto,ind,0,31873
1999,tto,ita,0,725038.18
1999,tto,jam,150742.18,203236.67
1999,tto,kna,38555.45,0
1999,tto,nld,0,68397.28
1999,tto,pan,0,212288
1999,tto,prt,0,324683
1999,tto,tha,0,17804.95
1999,tto,tza,0,244786.44
1999,tto,usa,0,264588.6
1999,tto,vct,560114.17,0
1999,tto,ven,0,49817.73
1999,tun,blx,223392.6,967828
1999,tun,bra,0,2545321
1999,tun,che,0,2973925
1999,tun,chn,0,51641
1999,tun,deu,7620,494720
1999,tun,esp,0,94757
1999,tun,fra,89430.13,1469117
1999,tun,gbr,0,197769
1999,tun,grc,0,2267946
1999,tun,idn,0,343580
1999,tun,ind,0,1106730
1999,tun,ita,0,2526645
1999,tun,jor,26960,0
1999,tun,kor,0,3009
1999,tun,mwi,0,1086376
1999,tun,nld,0,180764
1999,tun,sau,35137.66,0
1999,tun,swe,0,1935
1999,tun,tur,472385.89,10357240
1999,tun,tza,0,37033
1999,tun,usa,0,4294221
1999,tun,zaf,0,229792
1999,tur,are,35206357,0
1999,tur,arg,1078306.3,73531.38
1999,tur,arm,6289092,0
1999,tur,aus,72225.43,0
1999,tur,aut,4943188.36,131072
1999,tur,aze,891879.82,0
1999,tur,bgd,81274,0
1999,tur,bgr,481488,2551956
1999,tur,bih,26076,0
1999,tur,blr,2632711.81,0
1999,tur,blx,5910978.4399999995,2213021.33
1999,tur,bol,194525.09,0
1999,tur,bra,1022209.34,4882217.53
1999,tur,can,0,2433312.96
1999,tur,che,16819004.46,27284184.560000002
1999,tur,chl,2695113.4,0
1999,tur,chn,2519218.93,2800835.95
1999,tur,cmr,182925,0
1999,tur,cri,196050,0
1999,tur,cub,0,33948.23
1999,tur,cyp,1850769,11079121
1999,tur,cze,9066195.41,0
1999,tur,deu,64058623.01,11602700.83
1999,tur,dnk,5048010.89,29705
1999,tur,dom,26335,22688
1999,tur,dza,512990.96,0
1999,tur,esp,6345747.54,1628792.48
1999,tur,eth,294427,0
1999,tur,fin,1257700.8,0
1999,tur,fra,10162654.85,8414163.05
1999,tur,gbr,1862115.24,24248501
1999,tur,geo,3007,0
1999,tur,grc,6514388.66,13021439.64
