"","Party","2018","2016","2014","Region"
"144","Sierra Leone","A  National Tobacco Control Strategic Plan 2018 to 2022 has been approved by the Ministry of Health and sent  to the WHO FCTC Secretariat. What we are looking forward to now is, finalize the draft bill and get it through parliament as soon as possible. The moment this is accomplished, the reactivated or newly setup task force will then accelerate efforts in working with the WHO Country office to implement the outlined activities. 
There existed a Noncommunicable Diseases Strategic Plan but it expired in 2016 and due for review.","minimal progress made. sensitization on the effects of tobacco","There is an existence of a tobacco strategic plan 2012-2016 but the establishment of a reinforce and finance national coordinating mechanism or focal point for tobacco is yet to materialize","WHO African Region"
"145","Singapore","The multi-pronged approach employed by the National Tobacco Control Programme (NTCP) strives to reduce both the demand and supply of tobacco. This includes taxation, tobacco control legislation, public education and the provision of smoking cessation services. Many of these efforts are through collaborative partnerships with governmental and non-governmental agencies, at both regional and international levels.  In addition, the NTCP is moving towards a more ground-up approach, encompassing new media strategies and advocacy  in delivering programmes to reach target populations in recognition of the fact that the buy-in and the participation of our target population is key to an effective programme. 

HPB, which is the national focal point for tobacco control, works together with partner agencies such as the Health Sciences Authority, which enforces licensing regime of tobacco sellers; the National Environment Agency, which enforces ban of smoking in certain places and the Singapore Customs, which enforces licensing of trade in tobacco and regulates border control of any tobacco products.  

. In 2016, MOH amended the Tobacco (Control of Advertisement and Sales) Act to ban the Point-of-Sale Display (POSD) of tobacco products at retail outlets, this came into effect  1st August 2017. 

A ban on shisha came into effect on 28 Nov 2014. As a transitional measure, existing licensed tobacco importers and retailers who import or sell shisha tobacco will be allowed to continue importing and retailing shisha until 31 July 2016. This is to allow them ample time to deplete their stock and restructure their businesses away from Shisha. From 1 Aug 2016, no importers or retailers will be allowed to import or retail shisha as well. 

In addition, a two-phased ban came into force to prohibit emerging tobacco products. The first phase that was implemented on 15 Dec 2015 included products not available in Singapore (e.g. dissolvable tobacco). The second phase that will be effected from 1 Aug 2016 will include products that are already sold in Singapore (e.g. gutka). 

In Nov 2017, the TCASA was amended to increase the minimum legal age (MLA) for the purchase, use and possession of tobacco products from 18 to 21.  This change will take place in a stepwise fashion, whereby the MLA will be increased yearly from 2019 to 2021 (i.e. MLA will be 19 from 1 Jan 2019, 20 from 1 Jan 2020 and finally 21 from 1 Jan 2021).  The TCASA was also amended to prohibit the purchase, use and possession of imitation and emerging tobacco products, in addition to their sale, distribution and offer for sale, on 1st Feb 2018.","The multi-pronged approach employed by the National Tobacco Control Programme (NTCP) strives to reduce both the demand and supply of tobacco. This includes taxation, tobacco control legislation, public education and the provision of smoking cessation services. Many of these efforts are through collaborative partnerships with governmental and non-governmental agencies, at both regional and international levels.  In addition, the NTCP is moving towards a more ground-up approach, encompassing new media strategies and advocacy  in delivering programmes to reach target populations in recognition of the fact that the buy-in and the participation of our target population is key to an effective programme. 

HPB, which is the national focal point for tobacco control, works together with partner agencies such as the Health Sciences Authority, which enforces licensing regime of tobacco sellers; the National Environment Agency, which enforces ban of smoking in certain places and the Singapore Customs, which enforces licensing of trade in tobacco and regulates border control of any tobacco products.  

. In 2016, MOH amended the Tobacco (Control of Advertisement and Sales) Act to ban the Point-of-Sale Display (POSD) of tobacco products at retail outlets. Operational plans are being drawn up for the ban on the displays at the Point-of-Sale of tobacco products, which will come into effect in 2017. 

A ban on shisha came into effect on 28 Nov 2014. As a transitional measure, existing licensed tobacco importers and retailers who import or sell shisha tobacco will be allowed to continue importing and retailing shisha until 31 July 2016. This is to allow them ample time to deplete their stock and restructure their businesses away from Shisha. From 1 Aug 2016, no importers or retailers will be allowed to import or retail shisha as well. 

In addition, a two-phased ban came into force to prohibit emerging tobacco products. The first phase that was implemented on 15 Dec 2015 included products not available in Singapore (e.g. dissolvable tobacco). The second phase that will be effected from 1 Aug 2016 will include products that are already sold in Singapore (e.g. gutka).","The multi-pronged approach employed by the National Tobacco Control Programme (NTCP) strives to reduce both the demand and supply of tobacco. This includes taxation tobacco control legislation public education and the provision of smoking cessation services. Many of these efforts are through collaborative partnerships with governmental and non-governmental agencies at both regional and international levels. In addition the NTCP is moving towards a more ground-up approach encompassing new media strategies and advocacy in delivering programmes to reach target populations in recognition of the fact that the buy-in and the participation of our target population is key to an effective programme. 
HPB which is the national focal point for tobacco control works together with partner agencies such as the Health Sciences Authority which enforces licensing regime of tobacco sellers; the National Environment Agency which enforces ban of smoking in certain places and the Singapore Customs which enforces licensing of trade in tobacco and regulates border control of any tobacco products. 
Amendments to existing legislations were made in 2013. This includes the 3rd rotation of graphic and text health warning labels on tobacco products a ban on misleading descriptors and the lowering of maximum tar and nicotine limits as well as an extension of the prohibition of smoking in certain places to include common areas in public housing sheltered walkways and hospital outdoor compounds. Operational plans are being drawn up for the ban on the displays at the Point-of-Sale of tobacco products which will come into effect in 2016.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","The Restriction of the Use of Tobacco and Related Products Act (Official Gazette of RS, Nos. 9/17 and 29/17) was adopted by the National Assembly of the Republic of Slovenia on 15th February 2017 and stepped into force on 11th March 2017.  The new Act provides formation of a coordination group consisting of the representatives of ministries competent for health, finances, and public administration, of authorities competent for carrying out the supervision of the provisions of this Act, the National Public Health Institute, the National Laboratory of Health, Environment and Food, and of the NGO’s participating in the implementation of preventive programmes in the areas governed by this Act, namely with the following tasks:
-	to monitor the effects of tobacco and related products on the health of the population; 
-	to monitor the implementation of this Act, the strategy for minimising the consequences of tobacco use and implementation plans that include measures referred to in Article 5 of this Act.
The strategy referred to in the preceding paragraph shall be prepared by the ministry competent for health (hereinafter: the Ministry) and shall be adopted by the Government of the Republic of Slovenia. The implementation plans referred to in the preceding paragraph shall be adopted by the Ministry.
In Slovenia we are planning to prepare the strategy till the end of 2018 for 10 years period.","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Tobacco Focal Point shifted from Health Promotions department to NCD Department.
Tobacco Control Taskforce Committee has been the coordinating body for efforts concerning tobacco control in the country for the past two year under the leadership and guidance of the tobacco control focal point who is also the Director for NCDs in country.
Tobacco Control Multisectoral Committee following their establishment 4 years ago continues to meet quarterly.
TCTFC plus additional members endorsed to be the technical advisory group (TAG) for tobacco control in the country and provisions for the Tobacco Control TAG is reflected in the amendments of the Tobacco Control Act 2010","Report not provided","Tobacco Focal Point shifted from Health Promotions department to NCD Department.
Tobacco Control Taskforce Committee has been the coordinating body for efforts concerning tobacco control in the country since 2010-2014
Establishment of national stakeholders for tobacco control in April 2014
TCTFC plus additional members endorsed to be the technical advisory group for tobacco control in the country","WHO Western Pacific Region"
"149","South Africa","Since submission of the last report, South Africa focused mainly on the amendment of the Act, which is ready to be tabled to cabinet and awareness activities. The 4 key areas of the proposed Bill are:  Tobacco use in indoor public places; Plain / standardized packaging with pictorials; Display at Point of sale; and Electronic Nicotine and Non Nicotine Delivery Systems (ENDS/ ENNDS)","A national meeting was held in Oct 2013 with key government departments and  draft guidelines on Article 5.3 were developed for discussion and comment.","A national meeting was held in Oct 2013 with key government departments and draft guidelines on Article 5.3 were developed for discussion and comment.","WHO African Region"
"150","Spain","Aunque no hay una estrategia nacional específica, la prevención del tabaquismo se incluye en las Estrategias del Sistema Nacional de Salud (EPOC, Cáncer, Ictus, enfermedades cardiovasculares, enfermedades crónicas y diabetes). Además, existe una Estrategia de Promoción de la Salud y Prevención de la enfermedad en el Sistema Nacional de Salud. La estrategia incluye la prevención del tabaquismo como determinante de salud en las políticas de estilos de vida saludables, en colaboración con la administración regional y local para su implementación.","Aunque no hay una estrategia nacional específica, la prevención del tabaquismo se incluye en las Estrategias del Sistema Nacional de Salud (EPOC, Cáncer, Ictus, enfermedades cardiovasculares, enfermedades crónicas y diabetes). Además, existe una Estrategia de Promoción de la Salud y Prevención de la enfermedad en el Sistema Nacional de Salud. La estrategia incluye la prevención del tabaquismo como determinante de salud en las políticas de estilos de vida saludables.","Inclusión de la prevención del tabaquismo en las Estrategias del Sistema Nacional de Salud (EPOC. Cáncer. Ictus. enfermedades cardiovasculares. enfermedades crónicas. etc…","WHO European Region"
"151","Sri Lanka","National Authority on Tobacco and Alcohol in placed and implemented the tobacco control provisions of the WHO Framework Convention on Tobacco Control (WHO FCTC) - reduce the demand","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","في العام 2018
5-1 تم التخطيط لوضع خطة استراتيجية لمدة 5 سنوات مع الجهات ذات الصلة
5-2
تم التنسيق لمركز اتصال لمكافحة التبغ","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","With regards to article 5.1: Suriname is implementing Comprehensive Free Tobacco Law comprehensive multisectoral national tobacco control strategies plans and programmes in accordance with the Law and the Convention and the protocols through Tobacco Control Bureau and the National Drugs Masterplans.
With regards to article 5.2: Suriname has established a national coordinating mechanism through the Tobacco Control Bureau and focal points for tobacco control and is implementing the Tobacco Law and the appropriate policies for preventing and reducing tobacco consumption nicotine addiction and exposure to tobacco smoke.
Suriname has a National Drug Master Plan (2011–2015) in force which was approved by the Council of Ministers 2011 and signed by the Minister of Health and Justice and Police.The Plan covers actions in the following areas: 
	Demand reduction 
	Supply reduction and 
	Control measures.
Future of enforcement and Progress
Programs and training for inspectors to strengthen the enforcement
Training of health professionals in prevention and treatment of tobacco dependence
Executive Tobacco Control bureau will continue to develop and implement a strategic plan to discourage tobacco use and to monitor the implementation of
the tobacco law and the tobacco situation
Research and epidemiological surveillance
Continuation education of the population
Increase national capacity in monitoring and evaluation
Studies to measure impact of the Tobacco Law","WHO Region of the Americas"
"154","Swaziland","Report not provided","Tobacco Bill passed in parliament and bill now implemented and prosecutable. Coordination mechanism established; placement of Focal Point in process.","Report not provided","WHO African Region"
"155","Sweden","The government 2015 gave the Swedish Customs, the Swedish Police, The Swedish Economic Crime Authority and the Swedish Tax Agency a commission to mapping how the work to prevent illegal handling of excise duty goods is done by of the agencies and analyze how co-operation can be improved. The results were remitted in February 2018.

http://www.regeringen.se/492373/contentassets/7a861eed2e4d4dcf96024cfb6443a157/vissa-kontrollfragor-och-andra-fragor-pa-punktskatteomradet.pdf","From 1st of May 2014 a method to improve age control by shopkeepers was implemented in 22 a) and 22 b) §§ of the Tobacco Act (1993:581). The method includes among others the following components: use adults over the legal limit i.e. 18 year - who look to be ”younger”, trying to purchase beer, tobacco or prescription free medication, be truthful about age, check if business operator ask for identification (ID), the result is documented outside the shop by the “control purchaser”, immediate feedback by staff from the local authority to the business operator. The purpose of the method is to create a dialog with the shop keeper about current age-control mechanisms in place. The method can however not be used as a basis for administrative sanctions.  

https://www.notisum.se/rnp/sls/sfs/20140119.pdf

From 1st of April 2015 complementing regulations and advice was implemented by the Public Health Agency of Sweden. FoHMFS 2015:1 Folkhälsomyndighetens föreskrifter och allmänna råd om kontrollköp av folköl och tobaksvaror

http://www.folkhalsomyndigheten.se/documents/publicerat-material/foreskrifter1/fohmfs-2015-1.pdf

The Public Health Agency of Sweden has been commissioned to investigate and analyze the presence of passive smoking in public areas and particularly where children are present. The commission also involved providing proposals for measures to further reduce passive smoking in these areas. As indoor smoking is currently already regulated by the law, the commission entailed focusing on outdoor public places. A report on the findings and suggestions was published in 2014.  http://www.folkhalsomyndigheten.se/documents/om-myndigheten/uppdrag-styrdokument/avslutade/slutrapport-utredning-framtida-rokfria-miljoer.pdf

The government gave 2015 the Swedish Customs, the Swedish Police, The Swedish Economic Crime Authority and the Swedish Tax Agency a commission to mapping how the work to prevent illegal handling of excise duty goods is done by of the agencies and analyze how co-operation can be improved. The initial results should be submitted 2016. 

http://www.regeringen.se/contentassets/d00aeb9e748c4a33b28cf78bd5c55fb0/uppdrag-till-tullverket-polismyndigheten-ekobrottsmyndigheten-och-skatteverket-om-illegal-hantering-av-punktskattepliktiga-varor","In March 2011. the Parliament passed a cohesive strategy for alcohol. narcotics. doping and tobacco (ANDT) policy aimed. among other things. at facilitating central government governance of support in this area. The strategy states the goals and direction of how society´s measures are to be implemented. coordinated and followed up in 2011-2015. The measures are described in the Government''s annual action plan for ANDT policy. 

This ANDT-policy and annual action plans are still running since last report was submissioned. 
A cohesive strategy for alcohol. narcotics. doping and tobacco policy. (Govt. Bill 2010/11:47) see Annex 4 to Sweden´s third implementation report. A cohesive strategy for alcohol. narcotics. doping and tobacco policy. a summarized version of Govt. Bill 2010/11:47.","WHO European Region"
"156","Syrian Arab Republic","تم اعادة تشكيل  اللجنة الوطنية لمكافحة التدخين اواخر عام 2016 وتحديث للخطة الوطنية التي ستعمل بالفترة المقلة على تعزيز القوانين والتشريعات الوطنية المستندة على االاتفاقية  الاطارية الصحة العالمية لمكافحة التدخين","تم اعادة تشكيل  اللجنة الوطنية لمكافحة التدخين اواخر عام 2015 وتحديث للخطة الوطنية التي ستعمل بالفترة المقلة على تعزيز القوانين والتشريعات الوطنية المستندة على االاتفاقية  الاطارية الصحة العالمية لمكافحة التدخين","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Draft tobacco control action plan was discussed and further developed with local stakeholders however it was not adopted. The Ministry of Health and Social protection decided to incorporate the proposed tobacco control activities into integrated national NCD action plan that was developed in 2013 and adopted in 2014.","WHO European Region"
"158","Thailand","For article 5.1 (financial resources and mechanisms of assistance),  Tobacco Control in Thailand has been financially supported by various organizations, such as Health Promotion Foundation, CDCF, WHO, Tobacco Control Research and Knowledge Management Center (TRC).
ThaiHealth is an autonomous state agency which outside the formal structure of government. ThaiHealth is funded by sin taxes - 2% surcharge of excise tax on cigarettes and alcohol beverages. The fund is used as monetary support for various activities related health promotion including tobacco control for government, non-government and civil society since 2001. 
For article 5.2 (reporting and exchange of information), in the past two years Thailand attended various meetings for sharing information and lessons learned, such as 7th Conference of Parties of the WHO FCTC , Working Group on Article 5.3, 6, 9 and 10,15, Technical Workshop on Tobacco Plain Packaging,  ASEAN Health cluster 1 :Promoting Health  Lifestyle, Third Meeting on South-South and Triangular  Cooperation  to Promote Implementation of the WHO FCTC in the era of the SDGs, First Meeting of the Global Tobacco Regulators Forum","For article 5.1 (financial resources and mechanisms of assistance),  Tobacco Control in Thailand has been financially supported by various organizations, such as Health Promotion Foundation, CDCF, WHO, Tobacco Control Research and Knowledge Management Center (TRC).
ThaiHealth is an autonomous state agency which outside the formal structure of government. ThaiHealth is funded by sin taxes - 2% surcharge of excise tax on cigarettes and alcohol beverages. The fund is used as monetary support for various activities related health promotion including tobacco control for government, non-government and civil society since 2001. 
For article 5.2 (reporting and exchange of information), in the past two years Thailand attended various meetings for sharing information and lessons learned, such as6th Conference of Parties of the WHO FCTC , 6th ASEAN Focal Points on Tobacco Control, International Workshop on Implementation of the WHO FCTC Article 14 Guideline","For article 5.1 (financial resources and mechanisms of assistance). Tobacco Control in Thailand has been financially supported by various organizations. such as Health Promotion Foundation. CDCF. WHO. Tobacco Control Research and Knowledge Management Center (TRC). 
ThaiHealth is an autonomous state agency which outside the formal structure of government. ThaiHealth is funded by sin taxes - 2% surcharge of excise tax on cigarettes and alcohol beverages. The fund is used as monetary support for various activities related health promotion including tobacco control for government. non-government and civil society since 2001. 
For article 5.2 (reporting and exchange of information). in the past two years Thailand attended various meetings for sharing information and lessons learned. such as the Working Group on Article5.3. 6. 9and 10.15. MOA of the WHO FCTC. 3rd.4rd ASEAN Focal Points on Tobacco Control. The Conference of the Parties to the WHO Framework Convention on Tobacco Control.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","In 2015 /2016 Institute for Public Health was responsible for implementation of Global Youth Tobacco Survey, so this year we  have data for prevalence of tobacco use among adolescents.","In 2015 /2016 Institute for Public Health was responsible for implementation of Global Youth Tobacco Survey, so this year we will have data for prevalence of tobacco use among adolescents.","Answer not provided","WHO European Region"
"160","Timor-Leste","The comprehensive of the national tobacco control decree law was developed and it was approved on June 2016 by the President of Timor-Leste","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","En juillet et septembre 2012 adoption de cinq décret dapplication de la loi antitabac du TOGO : 
Décret N° 2012-046/PR portant interdiction de fumer dans les lieux publics;
Décret N° 2012-047/PR portant modalité d’application des normes relatives au conditionnement et à l’étiquetage des produits du tabac et ses produits dérivés ;
Décret N°2012-050/PR portant composition, attributions et fonctionnement du comité national de lutte contre le tabac (CNLT).
Décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés ;
Décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo.
Élaboration du plan stratégique de lutte contre le tabac intégré au plan stratégique de la lutte contre les maladies non transmissibles dans le cadre du plan national du développement sanitaire 2012 - 2015 du Togo","En juillet et septembre 2012 adoption de cinq décret dapplication de la loi antitabac du TOGO : 
Décret N° 2012-046/PR portant interdiction de fumer dans les lieux publics;
Décret N° 2012-047/PR portant modalité d’application des normes relatives au conditionnement et à l’étiquetage des produits du tabac et ses produits dérivés ;
Décret N°2012-050/PR portant composition, attributions et fonctionnement du comité national de lutte contre le tabac (CNLT).
Décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés ;
Décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo.
Élaboration du plan stratégique de lutte contre le tabac intégré au plan stratégique de la lutte contre les maladies non transmissibles dans le cadre du plan national du développement sanitaire 2012 - 2015 du Togo","En juillet et septembre 2012 adoption de cinq décret dapplication de la loi antitabac du TOGO : 
?	Décret N° 2012-046/PR portant interdiction de fumer dans les lieux publics;
?	Décret N° 2012-047/PR portant modalité d’application des normes relatives au conditionnement et à l’étiquetage des produits du tabac et ses produits dérivés ;
?	Décret N°2012-050/PR portant composition attributions et fonctionnement du comité national de lutte contre le tabac (CNLT).
?	Décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés ;
?	Décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo.
Elaboration du plan stratégique de lutte contre le tabac intégré au plan stratégique de la lutte contre les maladies non transmissibles dans le cadre du plan national du développement sanitaire 2012 - 2015 du Togo","WHO African Region"
"162","Tonga","Report not provided","The national coordination mechanism for NCD including Tobacco Control underwent an extensive revising and restructuring at both governance and operational levels and approved by Cabinet early last year. This new structure includes a secretariat body which is now given to TongaHealth Foundation to be responsible not only as secretariat but also for coordinating the allocation of funds and overseeing the implementation of approved activities, and to report to the National NCD Committee and Cabinet.","The national coordination mechanism for NCD including Tobacco Control has been undergoing extensive revising and restructuring at both governance and operational levels. The draft of the new governance structure is yet to be finalized and approved by Cabinet. This new structure includes a secretariat body to coordinate the allocation of funds and oversee the implementation of approved NCD related activities and to report to the National NCD Committee and Cabinet. The establishment of the Tobacco Enforcement Unit is another milestone to strengthen the enforcement of Tobacco Act accordingly. Litigation of non-compliance people to the ACT have been done in the Court of Law with more people found guilty and penalized up to TOP$3000 for selling single/loose cigarettes and selling to minors.","WHO Western Pacific Region"
"163","Trinidad and Tobago","Focal unit established, with multisectoral partnership.  The Tobacco Control Act was passed in 2009, and the Tobacco Control Regulations was passed in 2013.  Draft tobacco control policy submitted for ratification.  There is adherence to prohibitions relating to smoking in public places.  Two pilot smoking cessation clinics established. We have a strong public outreach education programme, targeting schools and the general public.","Focal unit established, with multisectoral partnership.  The Tobacco Control Act was passed in 2009, and the Tobacco Control Regulations was passed in 2013.  Draft tobacco control policy submitted for ratification.  There is adherence to prohibitions relating to smoking in public places.  To pilot smoking cessation clinics established. We have a strong public outreach education programme, targeting schools and the general public.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","1- La législation 
       * La loi N°17 du 23 Février 1998 relative à la prévention contre les méfaits du tabac 
    * Le décret N° 2248 de l’année 1998 relatif à l’identification   des lieux publics où il est interdit 
de fumer (structures éducatives, sanitaires, moyens de transport, bibliothèques, salles d’attente, ….)
* Ce décret a été complété par le décret N°2611 du 14 septembre 2009 qui prévoit l’interdiction partielle de fumer dans les cafés et restaurants
*La Tunisie a ratifié la convention cadre de lutte contre le tabagisme le 07 Juin 2010. 
2- L’information, la sensibilisation et l’éducation: renforcée pour les différentes catégories et dans les différents milieux, implicant les différents partenaires
3- Laide au sevrage:
-Existence de 100 consultations daide au sevrage dans les structures de 1ère ligne (diminution du nombre de consultations fonctionnelles selon la dernière évaluation) avec disponibilité gratuite de substituts nicotiniques, dappareils de mesure de CO et formation adaptée des professionnels de santé","1- La législation 
       * La loi N°17 du 23 Février 1998 relative à la prévention contre les méfaits du tabac 
    * Le décret N° 2248 de l’année 1998 relatif à l’identification   des lieux publics où il est interdit 
de fumer (structures éducatives, sanitaires, moyens de transport, bibliothèques, salles d’attente, ….)
* Ce décret a été complété par le décret N°2611 du 14 septembre 2009 qui prévoit l’interdiction partielle de fumer dans les cafés et restaurants
*La Tunisie a ratifié la convention cadre de lutte contre le tabagisme le 07 Juin 2010. 
2- L’information, la sensibilisation et l’éducation: renforcée pour les différentes catégories et dans les différents milieux, implicant les différents partenaires
3- Laide au sevrage:
-Existence de 100 consultations daide au sevrage dans les structures de 1ère ligne (diminution du nombre de consultations fonctionnelles selon la dernière évaluation) avec disponibilité gratuite de substituts nicotiniques, dappareils de mesure de CO et formation adaptée des professionnels de santé","1- La législation 
La loi N°17 du 23 Février 1998 relative à la prévention contre les méfaits du tabac 
Le décret N° 2248 de l''année 1998 relatif à l''identification des lieux publics où il est interdit de fumer (structures éducatives. sanitaires. moyens de transport. bibliothèques. salles d''attente. ….)
Ce décret a été complété par le décret N°2611 du 14 septembre 2009 qui prévoit l''interdiction partielle de fumer dans les cafés et restaurants
La Tunisie a ratifié la convention cadre de lutte contre le tabagisme le 07 Juin 2010. 
2- L''information. la sensibilisation et l''éducation: renforcée pour les différentes catégories et dans les différents milieux. implicant les différents partenaires
3- L''aide au sevrage:
-Existence de 100 consultations d''aide au sevrage dans les structures de 1ère ligne (diminution du nombre de consultations fonctionnelles selon la dernière évaluation) avec disponibilité gratuite de substituts nicotiniques. d''appareils de mesure de CO et formation adaptée des professionnels de santé","WHO Eastern Mediterranean Region"
"165","Turkey","National Tobacco Control Program and Action Plans 2008-2012 as well as 2015-2018 have been implemented country-wide. The mentioned program and its action plan has been developed through the contribution of National Tobacco Control Committee and its working groups related to the activities of the program in line with related FCTC provision. Currently, new National Tobacco Control Program and Action Plan 20018-2023 has been developed.","National Tobacco Control Program and Action Plan 2008-2012 have been implemented and the updated Action Plan for 2015-2018 has been currently performed country-wide. The mentioned program and its action plan has been developed through the contribution of National Tobacco Control Committee and its working groups related to the activities of the program in line with related FCTC proviion.","National Tobacco Control Program and Action Plan 2008-2012 have been implemented and the updated Action Plan for 2014-2018 has been currently performed country-wide.","WHO European Region"
"166","Turkmenistan","Туркменистан усиливает борьбу с табаком на всей территории страны. Ужесточены административные наказания за курение в общественных местах. Пересматриваются денежные штрафы за курение в общественных местах в сторону увеличения. Составлен и утвержден новый национальный план Туркменистана по борьбе с табаком на период 2017-2021 годы. Разрабатываются различные руководства по мониторингу запрета на курение в общественных местах. Ежегодно, начиная с 2014 года с 1 по 31 мая по всей стране  проводится месячник по борьбе с табакокурением. В это мероприятие вовлечены все государственные структуры страны, а также неправительственные организации и частный бизнес.В рамках месячника проводится конкурс на самое некурящее предприятие страны","Ежегодно все министерства и ведомства, входящие в состав Межведомственного координационного комитета составляют план мероприятий по борьбе с табаком, который утверждается руководителями этих учреждений.","1. On 06.01.2012 the ''National Action Plan for Tobacco in Turkmenistan for the period 2012-2016'' was adopted.
2. The Country Coordinating Committee meets on a quarterly basis. 
3. Enactment of the law on ''Health Protection from exposure to tobacco smoke and the effects of tobacco consumption''","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","General support of tobacco control activities nationally through the national tobacco control focal person.","General support of tobacco control activities nationally through the national tobacco control focal person.","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","The National Tobacco Control program was adopted by the government in September 2009 but it was cancelled by the next government in June 2011","WHO European Region"
"170","United Arab Emirates","تم إدراج مكافحة التبغ من خلال قياس مؤشر استهلاك التبغ بين الرجال والنساء والذي يعد أحد مؤشرات الأجندة الوطنية لرؤية الإمارات 2021 والذي يتم متابعته من مجلس الوزراء","ادرج برنامج مكافحة التبغ كمؤشر استراتيجي وايضا مؤشر وطني في الخطط الاستراتيجية لدولة كما تم اصدار القانون الوطني وايضا لائحة القانون لمكافحة التبغ وبدء التطبيق من بداية 2014","The tobacco control programme has been included as a strategic indicator and also as a national indicator in setting the strategic plans of the country. Besides. the Tobacco Control National Law and its regulations have been promulgated. Application of the law and its regulations has already started since the beginning of 2014.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","The Government has continued to implement and deliver against the national ambitions and commitments set out in “Healthy Lives, Healthy People: A Tobacco Control Plan for England”. This strategy ran out at the end of 2015, a new Tobacco Control Strategy is under development and will be published later this year. Tobacco Control Strategies have also been published in other parts of the UK, including Northern Ireland and Scotland who have set national smokefree ambitions, by which time they aim for 5% or less of the population to be smoking. 
•	Northern Ireland – 2025
•	Scotland -  2034 

The Tobacco Control Unit has a team dedicated to the implementation of the new Tobacco Products Directive. Work is underway across the UK to transpose this directive ahead of May 2016 and train enforcement staff to enforce the new standards as they come into force. 

In March 2015, Parliament passed legislation to introduce the standardised packaging of cigarettes and hand rolling tobacco (HRT) across the UK. This Legislation is due to come into force in 2016. 

On the 1 October 2015, the following UK wide legislation was introduced, making it an offence: 
•	to smoke in a car carrying children
•	to sell e-cigarettes to anyone under the age of 18, and
•	for adults to buy tobacco or e-cigarettes for those aged under 18","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Постановлением Кабинета Министров Республики Узбекистан № 251 29 от 29 августа 2015 г. утверждены Концепция и Комплекс мер по обеспечению здорового питания населения Республики Узбекистан на период 2015-2020 годы, включающие в себе осуществление мер по борьбе против табака. Меры по борьбе против табака и достижение намеченных целевых индикаторов регулируется Республиканской комиссии по организации и контролю за реализацией комплекса мер в области здорового питания населения Кабинета Министров Республики Узбекистан.","The Ministry of Health together with the concerned ministries and agencies supported by the European Regional Office of WHO has developed a draft Action Plan for Prevention and Control of NCDs for 2014-2020. which includes questions on tobacco control. as well as the creation of a national coordinating mechanism.","WHO European Region"
"175","Vanuatu","Report not provided","The current government is committed to increasing multisectoral work to support tobacco control and enforcement.","Despite the scarcity of resources. the Ministry of Health and his key stakeholders have managed to push through the Tobacco Act 19 of 2008 and the Tobacco Control Regulation order 86. Furthermore. some of the activities under tobacco control were addressed in National NCD Policy and Strategic Plan (2010-2015) and in the Health Promotion Policy and Plan. But the Unit only need the financial support to continue the awareness programs in the community and at the same time to enforce the existing tobacco law.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Comisión Intergubernamental para el Control de Tabaco","WHO Region of the Americas"
