"","Party","2018","2016","2014","Region"
"124","Peru","Mediante Ley N° 28705, se aprobó la Ley General para la prevención y Control de los Riesgos del Consumo del Tabaco. 

Decreto Supremo N° 15-2008 – SA, se aprobó el Reglamento de la Ley N° 28705, Ley General para la prevención y Control de los Riesgos del Consumo del Tabaco, modificado posteriormente mediante Decreto Supremo N° 001-2010 – SA .

Mediante Ley N°29517, se modificó la Ley N° 28705, para adecuarla al Convenio Marco de la Organización Mundial de la Salud (OMS) para el control del Tabaco 

Los proyectos de ley presentados en el 2012 –que plantean la restricción total de la publicidad del tabaco– se basan en la recomendación del Convenio Marco para el Control de Tabaco (CMCT), que en el 2004 firmó el Perú con la Organización Mundial de la Salud (OMS).

El 16 de junio pasado, la Comisión de Salud del Congreso puso en agenda la discusión de las iniciativas legislativas. Sin embargo, esta nunca se dio. El congresista Jaime Delgado, autor de uno de los proyectos, denunció que el presidente de esa comisión, solicitó un receso en pleno debate, se retiró del hemiciclo y no regresó.

Mediante Ley N°29517, se modificó la Ley N° 28705, para adecuarla al Convenio Marco de la Organización Mundial de la Salud (OMS) para el control del Tabaco.

Los proyectos de ley presentados en el 2012 –que plantean la restricción total de la publicidad del tabaco– se basan en la recomendación del Convenio Marco para el Control de Tabaco (CMCT), que en el 2004 firmó el Perú con la Organización Mundial de la Salud (OMS). 

El 16 de junio 2016, la Comisión de Salud del Congreso puso en agenda la discusión de las iniciativas legislativas. Sin embargo, esta nunca se dio. El congresista Jaime Delgado, autor de uno de los proyectos, denunció que el presidente de esa comisión, Aldo Bardalez (Fuerza Popular), solicitó un receso en pleno debate, se retiró del hemiciclo y no regresó.

Desde 2017 se ha vuelto a presentar propuesta legislativa que elimina toda forma de publicidad de productos de tabaco que continúan en espera e debate para dictamen de Ley y eventual debate en Plenario del Congreso de la República.","Answer not provided","-	Mediante Ley N° 28705. se aprobó la Ley General para la prevención y Control de los Riesgos del Consumo del Tabaco.
-	Por Decreto Supremo N° 15-2008 – SA. se aprobó el Reglamento de la Ley N° 28705. Ley General para la prevención y Control de los Riesgos del Consumo del Tabaco. modificado posteriormente mediante Decreto Supremo N° 001-2010 – SA .
-	Mediante Ley N°29517. se modificó la Ley N° 28705. para adecuarla al Convenio Marco de la Organización Mundial de la Salud (OMS) para el control del Tabaco.
-	Dichas normas forman parte de un proceso legislativo que tiende a una mayor restricción de la publicidad. promoción y patrocinio del tabaco.","WHO Region of the Americas"
"125","Philippines","The Philippine Constitution does not preclude a comprehensive ban on TAPS. Under RA 9211, TAPS is restricted in national media and outdoor advertisements. In 2015, the Department of Health conducted a TAPS monitoring in 16 selected municipalities and cities. Results indicated good practices among selected LGUs implementing a comprehensive ban on TAPS. However, TAPS were also found to be rampant in points of sale and other localities such as variety stores and restaurants that advertise tobacco products through the use of posters or other collateral. Comprehensive TAPS ban was made a criteria in the selection of ROA winners.","The Philippine Constitution does not preclude a comprehensive ban on TAPS. Under RA 9211, TAPS is restricted in national media and outdoor advertisements. In 2015, the Department of Health conducted a TAPS monitoring in 16 selected municipalities and cities. Results indicated good practices among selected LGUs implementing a comprehensive ban on TAPS. However, TAPS were also found to be rampant in points of sale and other localities such as variety stores and restaurants that advertise tobacco products through the use of posters or other colaterals. Comprehensive TAPS ban was made a criteria in the selection of ROA winners.","Answer not provided","WHO Western Pacific Region"
"126","Poland","According to polish legislation Trade Inspection in responsible for law enforcement in this area.","According to polish legislation Trade Inspection in responsible for law enforcement in this area.","Answer not provided","WHO European Region"
"127","Portugal","The total sponsorship and advertising ban already in place, since many years, for tobacco products, including the direct and indirect advertising and the points of sale advertising (since 1st January 2008), is also applicable to the electronic cigarettes and the herbal products for smoking since the 1st of January 2016. 
Since 2018 January the advertising to the cigarette paper, narguilés and devices for using heat-not-burn and electronic cigarettes are not allowed.","The total sponsorship and advertising ban already in place, since many years, for tobacco products, including the direct and indirect advertising and the points of sale advertising (since 1st January 2008), is also applicable to the electronic cigarettes and the herbal products for smoking since the 1st of January 2016.","Portugal introduced a complete ban on tobacco advertising in 1982. 
After the new 2007 Tobacco Law entered into force we experienced further decrease in tobacco advertising especially in the points of sale and in vending machines.
Brandsharing is only allowed for brands wich have been on the market before the 1 st of January 2008. Brandsharing is forbidden for any new brands.
Anyway there are some violations of this prohibition especially on points of sale and young people music parties being difficult to make prove of it in court.","WHO European Region"
"128","Qatar","LAW NO. 10 OF 2016 ON THE CONTROL OF TOBACCO AND ITS DERIVATIVES defines Publicity, promotion and advertising: presentation of tobacco and its different derivatives, and encouraging its trading and the increase in the number of its users, through printed matter and broadcasting in the visual and audio media, or through any other promotional methods, whether directly or indirectly. and it states Article 9 : The advertising, promoting, or sponsoring of cigarettes or tobacco or its derivatives with a view to promoting and encouraging smoking shall be prohibited in all places and by any advertising media in Qatar. Use of tobacco or its derivatives as means to advertising another product shall also be prohibited.","Answer not provided","Article 8 of the Tobacco Act prohibits advertising in Qatar for cigarettes or tobacco products or the purpose of promoting and encouraging smoking. in all places and in all advertising media.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","Starting with 01.01.2016 Tobacco advertising, promotion and sponsorship is totally prohibited","Starting with 01.01.2016 Tobacco advertising, promotion and sponsorship is totally prohibited","The National tobacco control program for the years 2012-2016 approved by Government Decision No. 100 of 16 February 2012 states since 2012 implementing comprehensive bans on advertising promotion and sponsorship of tobacco products monitoring violations of prohibitions on advertising promotion sponsorship and marketing of tobacco products and administrative measures of the Offences Code.","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Запрещена открытая выкладка сигарет на прилавок, демонстрация может осуществляться только по просьбе покупателя, предполагается продажа сигарет по прейскуранту, размещаемому в торговом зале","From 1 June introduced a complete ban incentive (except for display) and the sponsorship of tobacco. In November 15 2013 Russia introduced a complete ban on tobacco advertising. From 15 November article 14.3.1 the code of administrative offences establishes administrative responsibility for violation of the ban on tobacco advertising promotion and sponsorship of tobacco in the form of fines for these offences.
Ban tobacco promotion includes:
and tobacco) to distribute tobacco products among the public for free including in the form of gifts;
b) application of discounts and prices of tobacco products in any way including through the issuance of coupons and coupons;
in) the use of the trademark for the individualization of tobacco other forms of non-tobacco products in the production of such commodities as well as wholesale and retail trade in goods that are not tobacco but where the trademark used for individualization of tobacco products;
g) use and imitation tobacco products in the manufacture of other products of non-tobacco products wholesale and retail trade in such products;
d) demonstration of tobacco and the tobacco consumption in newly created and intended for children of audiovisual works including television and movies theatrical and entertainment performances in radio television video and newsreel programs as well as public performance broadcasting communication by cable and any other use of the works performances programs demonstration of tobacco and tobacco use;
(e)) Organization and conduct of activities (including lotteries contests and games) the condition of which is the acquisition of tobacco products;
f) Organization and conducting of cultural athletic sports and other events the purpose the result or likely to result in a direct or indirect inducement to purchase tobacco products and (or) tobacco use (including the Organization and conduct of public events in which tobacco products are installed as prizes);
w) The use of trade names trademarks and service marks and commercial names belonging to tobacco companies the Organization and implementation of charitable activities.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Control of Tobacco Advertising, promotion, sponsorship was prioritized for enactment as part of comprehensive legislation.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Advertising, promotion and sponsorship of tobacco is banned and has been legislated.
There is an exemption to display at point of sale in the Act which is currently in Parliament through Amendment to be removed so there is a total ban on display at point of sale.","Advertising, promotion and sponsorship of tobacco is banned and has been legislated.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Decree n. 136 Oct. 24 2013 on automatic cigarette vendors; Decree n. 52 may 8th 2013 on electronic cigarettes. (attached)","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","The questions posed above are contained in the draft law that is under discussion in the National Assembly","WHO African Region"
"140","Saudi Arabia","وفق ما جاء بالمادة العاشرة من نظام مكافحة التبغ أنه يمنع الاعلان والترويج للتبغ ومشتقاته بأي وسيلة من وسائل الاعلان أو الاعلام السعودي كما تحذف مشاهد تعاطي التبغ ومشتقاته من الأفلام والمسلسلات والبرامج والمطبوعات التي تعرض في السعودية وكل ما يشجع على التدخين","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Les progrés accomplis concernent larticle 13 de la loi  2014-14 du 28 mars 2014.","Answer not provided","D’énormes progrès par rapport à l’ancienne législation qui n’interdisait que la publicité à la télévision","WHO African Region"
"142","Serbia","Law on Advertising  („Official Gazette of the Republic of Serbia“, No 6 /16) has been in force since  May 6, 2016. This Law prohibits all forms of tobacco and tobacco product advertising, including product placement and all these have been applied to the electronic cigarettes, parts to the electronic cigarettes and other products that replace cigarettes or other tobacco products as well.","Since the last report, Serbia adopted in the Parliament two laws that are also relevant to the advertising of tobacco products:
1) Law on Electronic Media („Official Gazette of the Republic of Serbia“, No 83/14 and 6/16) which bans product placement. Product placement under this Law will be in effect until May 6, 2016 when the implementation of new Law on Advertising will start; and
2) New Law on Advertising („Official Gazette of the Republic of Serbia“, No 6 /16) which was adopted in the Parliament in February 2016 will be implemented starting May 6, 2016. This new Law on Advertising introduces a new article that bans advertising of electronic cigarettes, fluids and parts of electronic cigarettes that represent or replace cigarettes in the same way as for other tobacco products. Two articles (No. 28 and 29) are related to product placement.","Since 2011 competent authority (Ministry of Foreign and Internal Trade and Telecommunications and its Market Inspection Sector) carried out inspections of the enforcement of the Law on Advertising (2005) and Law on Consumer Protection (2010) and undertook the legislative measures to provide implementation the ban of advertising of tobacco and its products.
During the same period and particularly in 2013 great achievements were made in preventing tobacco advertising and trade via Internet as well as ban other forms of advertisement of illegal trade of tobacco.
In addition Market Inspection of the Ministry Foreign and Internal Trade and Telecommunications seized and destroyed illegal tobacco and its products.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","The ban is total and applies to direct and indirect advertising promotion and sponsoring hence includes all aspects. Of note this ban existed on an informal policy before the law was implemented in 2009 and was fully implemented (on a national policy basis).","WHO African Region"
"144","Sierra Leone","There is no comprehensive ban on tobacco advertising, promotion and sponsorship yet in place in Sierra Leone, but the (former) Sierra Leone Broadcasting Service (now called the Sierra Leone Broadcasting Corporation), in collaboration with the Ministry of Information and Communication, implemented a regulation requiring that all forms of national tobacco advertisement include a message stating the dangers of tobacco use. However, such measures have not been fully enforced by the Government","Answer not provided","The five-year deadline from the date of entry into force of the Convention for Sierra Leone will be 20 August 2014. It is expected that we fast track all resources needed to meet this deadline.","WHO African Region"
"145","Singapore","The Tobacco (Control of Advertising and Sale) Act and its Regulations prohibits advertising and promotions of tobacco products","The Tobacco (Control of Advertising and Sale) Act and its Regulations prohibits advertising and promotions of tobacco products","The Tobacco (Control of Advertising and Sale) Act and its Regulations prohibits advertising and promotions of tobacco products","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","The Restriction of the Use of Tobacco and Related Products Act (Official Gazette of RS, Nos. 9/17 and 29/17) introduced ban on:
- display and visibility of tobacco and related products at points of sales (mandatory from 11th  March 2018) 
- the depiction of tobacco and related products or their use on television and during public performances, intended for minors, except in films, serials and series
- contributions and donations from tobacco companies to any other entity","Slovenia is proposing new provisions, which are expected to come into force in the first quarter of 2017:
- display and visibility of tobacco products at points of sales
-the depiction of tobacco or tobacco use in entertainment media products (on television)
- contributions and donations from tobacco companies to any other entity","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Tobacco advertising is partially banned in accordance with the Tobacco Act in South Africa and regulations to restrict displays at point of sale were improved and are to be gazetted in April 2014.    In June 2012 the Supreme Court of Appeal upheld the constitutionality of the country’s ban on tobacco advertising in rejecting a challenge from British American Tobacco SA to declare part of the ban unconstitional. The Consitutional Court refused BATSA leave to appeal the Supreme Court judgement on the grounds that the appeal would not be successful.","Tobacco advertising is partially banned in accordance with the Tobacco Act in South Africa and regulations to restrict displays at point of sale were improved and are to be gazetted in April 2014.    In June 2012 the Supreme Court of Appeal upheld the constitutionality of the country’s ban on tobacco advertising in rejecting a challenge from British American Tobacco SA to declare part of the ban unconstitional. The Consitutional Court refused BATSA leave to appeal the Supreme Court judgement on the grounds that the appeal would not be successful.","Tobacco advertising is partially banned in accordance with the Tobacco Act in South Africa and regulations to restrict displays at point of sale were improved and are to be gazetted in April 2014. In June 2012 the Supreme Court of Appeal upheld the constitutionality of the country''s ban on tobacco advertising in rejecting a challenge from British American Tobacco SA to declare part of the ban unconstitional. The Consitutional Court refused BATSA leave to appeal the Supreme Court judgement on the grounds that the appeal would not be successful.","WHO African Region"
"150","Spain","Mediante la modificación de la Disposición Adicional Decimotercera de la Ley 28/2005 se han introducido nuevas limitaciones a los cigarrillos electrónicos en línea con las exigencias de la Directiva 2014/40/UE.
En los enlaces presentados en la sección C268 se presenta información adicional sobre los programas a nivel nacional y regional.","La regulación en España es la transposición de la directiva 2003/33/CE, en cuya elaboración no existía el FCTC. No obstante, la contribución de los Estados Miembros a la elaboración de la directriz de desarrollo del artículo 13 ha permitido plasmar en la misma, los criterios ya definidos en dicha directiva. Para futuras revisiones, se tendrán en cuenta otros aspectos no contempladas hasta ahora.
En los enlaces presentados en la sección C268 se presenta información adicional sobre los programas a nivel nacional y regional.","Answer not provided","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Suriname continues with the enactment and enforcement of a comprehensive ban on all forms of TAPS. 

Internal team (Policy advisor, tobacco focal point, environmental chief, legal officers) established in the MOH to tackle tobacco industry interference","Suriname continues with the enactment and enforcement of a comprehensive ban on all forms of TAPS.","Suriname is implementing the Comprehensive Tobacco Legislation State Gazette 2013 no 39. Suriname prohibits all forms of tobacco advertising promotion and sponsorship that promote a tobacco product by any means that are false misleading or deceptive or likely to create an erroneous impression about its characteristics health effects hazards or emissions;
Suriname restricts tobacco advertising promotion and sponsorship on radio television print media and as appropriate other media. 
(Total ban on TAPS)
Suriname restricts tobacco sponsorship of international events activities and/or participants there in.","WHO Region of the Americas"
"154","Swaziland","Report not provided","No information on progress made available.","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","In June 2013 an investigation was presented commissioned by the Ministry of Health and Social Affairs. which surveyed the marketing of tobacco and alcohol particularly in digital media. Their particular mission was to suggest measures for more effective surveillance. The report has been on consultation and the way forward is being considered by the government. http://www.regeringen.se/sb/d/16827/a/220763 (only in Swedish).","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Ban on direct and indirect advertising and promotion; however advertisements of cigarettes are still observed at the sales points.","WHO European Region"
"158","Thailand","The Tobacco  Products Control Act 2560 (BE 2560) which came into force on July 4, 2017 has comprehensive ban on tobacco advertising , promotion and sponsorship.","Answer not provided","For tobacco advertising on internet . there are cooperation with excise department . custom department . ICT ministry and police to solve the problem.
National Health Assembly bring up “the media directing on tobacco and alcohol advertising” to the meeting agenda in 2014.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","National Council for Tobacco Control will be set up.","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Interdiction totale, de publicité directe ou indirecte : article 8 Loi antitabac du Togo, linterdiction de la promotion et du parrainage : article 9 Loi antitabac du Togo, 
 Décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés ;
Décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo","Interdiction totale, de publicité directe ou indirecte : article 8 Loi antitabac du Togo, linterdiction de la promotion et du parrainage : article 9 Loi antitabac du Togo, 
 Décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés ;
Décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo","Les articles 8 à 12 de la loi togolaise le décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo et le décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés réglementent la publicité intérieure et transfrontière de même que la promotion et le parrainage.","WHO African Region"
"162","Tonga","Report not provided","Remains the sam.e as in the last Report 2014","There has not much progress so far from the last report","WHO Western Pacific Region"
"163","Trinidad and Tobago","Strict enforcement of Article 13 has resulted in a high level of adherence to this article.","Strict enforcement of Article 13 has resulted in a high level of adherence to this article.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","La publicité directe nexiste plus mais la publicité indirecte est toujours présente particulièrement à la télévision en montrant des gens de tous âges et des deux sexes fumer les cigarettes, les cigares et la chicha et ceci est accentué au mois de Ramadan dans les séries","La publicité directe nexiste plus mais la publicité indirecte est toujours présente particulièrement à la télévision en montrant des gens de tous âges et des deux sexes fumer les cigarettes, les cigares et la chicha et ceci est accentué au mois de Ramadan dans les séries","La publicité directe n''existe plus mais la publicité indirecte est toujours présente particulièrement à la télévision en montrant des gens de tous âges et des deux sexes fumer les cigarettes. les cigares et la chicha et ceci est accentué au mois de Ramadan dans les series.","WHO Eastern Mediterranean Region"
"165","Turkey","No progression or new implementation has been made since the last report.","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","04.04.2016 года был введен в действие Закон о рекламе в Туркменистане, где подтвержден полный запрет на рекламу, стимулирование продаж и спонсорство табачных изделий  на территории Туркменистана.","Answer not provided","Adoption of the Law of Turkmenistan ''On protection of public health from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013 and the Law of Turkmenistan on media article 28 general requirements for advertising and media distribution media advertising of tobacco and alcohol products is prohibited.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","There is no progress on article 13 in the past 2 years although there is a ministerial directive on tobacco advertising and promotion on state owned media that was passed in 1995.","There is no progress on article 13 in the past 2 years although there is a ministerial directive on tobacco advertising and promotion on state owned media that was passed in 1995","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Since September 2012 most forms of tobacco advertising promotion and sponsorship are banned except: display and visibility of tobacco products at points of sales and Internet on sites for adults","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","In March 2015, Parliament passed legislation to introduce the standardised packaging of cigarettes and hand rolling tobacco (HRT) across the UK. This legislation will prohibit the use of  branding and trademarks  on cigarettes and HRT packaging, and regulate the design characteristics of tobacco packaging (e.g. the branding, colouring, typography, size, shape and method of opening). This Legislation is due to come into force in 2016. 

The Tobacco Control Unit has a team dedicated to the implementation of the new Tobacco Products Directive. Work is underway across the UK to transpose this directive ahead of May 2016.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","La ley 19244 del año 2014 prohibe en forma total la publicidad, promoción y patrocinio del tabaco, así como la exhibición de los productos de tabaco y accesorios para fumar.","La ley 19244 del año 2014 prohibe en forma total la publicidad, promoción y patrocinio del tabaco, así como la exhibición de los productos de tabaco y accesorios para fumar.","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","За последние два года прогресс отсутствует","The Ministry of Health together with the concerned ministries and agencies supported by the European Regional Office of WHO has developed a draft Action Plan for Prevention and Control of NCDs for 2014-2020 . The draft document includes amendments and additions to the legal documents for the following:
( a) placing a ban on display of tobacco products . the shelves of trade and catering ;
(b ) prohibit the implementation of any product (eg . candy . toys. trinkets . etc.) in the form of alcoholic beverages and tobacco products;
 ( c) the prohibition of ingredients that stimulate the use of tobacco products .","WHO European Region"
"175","Vanuatu","Report not provided","No point-of-sale ban yet and no ban on advertising on international TV and radio; however, tobacco advertisements can only seen in international movies via satellite, access to which is very uncommon for most families in Vanuatu. Most will see films via DVD/USB/internet.","Not progress to report in this area. but this measure is well under control in Vanuatu.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","El país cuenta. desde hace varios años. con un cuerpo legislativo (Convenio Marco. leyes y resoluciones) por las cuales se regula la publicidad. promoción y patrocinio de los productos derivados de tabaco.","WHO Region of the Americas"
"177","Viet Nam","There is no change in the past two years in policy development. But in the independent study and GYTS results, there is a reduction of exposure to tobacco advertising among school children aged 13-15","There is no change in the past two years in policy development. But in the independent study and GYTS results, there is a reduction of exposure to tobacco advertising among school children aged 13-15","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Tobacco advertising, promotion and sponsorship are not totally banned but are partially restricted","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
