"","Party","2018","2016","2014","Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Final verdict of Supreme Court received for complete and effective implementation of Directive for Printing and Labeling of Warning Message and Graphics in the Boxes, Packets, Wrappers, Carton, Parcels and Packaging of Tobacco Products on December 29, 2013 and government has instructed industries to act responsibly. 

Samples of tobacco products packets with pictorial health warnings are seen and are in the process of sending in markets for sale.","Report not provided","Final verdict of Supreme Court received for complete and effective implementation of Directive for Printing and Labelling of Warning Message and Graphics in the Boxes Packets Wrappers Carton Parcels and Packaging of Tobacco Products on December 29 2013 and government has instructed industries to act accordingly. 
Samples of tobacco products packets with pictorial health warnings are seen and are in the process of sending in markets for sale.","WHO South-East Asia Region"
"111","Netherlands","From May 20th 2016 the packaging and labeling requirements of the new European Tobacco Products Directive were enforced into national law, also for electronic cigarettes / e-liquids with nicotine. Additionally, The Netherlands will regulate this for electronic cigarettes / e-liquids without nicotine.","From May 20th 2016 the new European Tobacco Product Directive will be enforced into national law. This includes:
- New health warnings on the packages with pictures that cover 65% of the front and back.
- Cigarettes with notably flavours, such as vanilla and menthol, are prohibited. 
- Substances of tar, nicotine and carbon monoxide.","With the preparations of the EU TDP we are preparing adjusting our national law so that health warnings must occupy no less than 65% of the principal display areas.","WHO European Region"
"112","New Zealand","An amendment to the Smoke-free Environments Act 1990, which came into force on 14 March 2018, provides for standardised (""plain"") packaging, including new health warnings and new pictorial warnings.","A Bill introducing standardised (plain) packaging, which was with Parliaments Health Select Committee two years ago, has been reported back to the House and is awaiting its second reading.","There have been no changes since the last report though a Bill introducing ''plain packaging'' is currently being considered by Parliament''s Health Select Committee.
The current packaging and labelling requirements are set out in the Smoke-free Environments 2007. These regulations removed a previous requirement to provide information on tar nicotine and CO emissions on packs – as recommended by TobReg. At present there is a requirement for a general statement about the harmful chemicals and the damage the product can cause.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Section 20 of the National Tobacco Control (NTC) Act 2015 empowers the Honourable Minister of Health to prescribe health warning and messages for tobacco and tobacco products. To this effect, draft NTC Regulations is almost finalized and the Nigerian Industrial Standard is being reviewed in line with the NTC Regulation","Answer not provided","The health warning in 2008 edition of the Nigerian Industrial Standard for Tobacco and Tobacco products required that health warnings occupy no less than 30% of the principal display areas. 
Whereas the reviewed and current edition-2014 requires that the health warnings occupy 50% or more of the principal display areas.","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Requirement for standardised tobacco packaging entered into force 1 July 2017, with a one year transitional period for products already on the market.
There is an ongoing process implementing the EU Tobacco Products Directive 2014/40/EU that will strengthen the health warnings. Entry into force in Norway expected in January 2019.","There is an ongoing process implementing the EU Tobacco Products Directive 2014/40/EU that will set new standards for packaging and labelling. Entry into force 2016/17. In addition, there is a proposal for standardised tobacco packaging based on the Australian and English legislation on this.","Answer not provided","WHO European Region"
"118","Oman","يتم تحديث المواصفة الحالية بصور تحذيرية جديدة","يتم تحديث المواصفة الحالية بصور تحذيرية جديدة","Pictorial health warnings have been on the packs for over a year since August 2012.
See Annex 6 for the specifications. Standards for Health Warnings GSO-246-2011.","WHO Eastern Mediterranean Region"
"119","Pakistan","In order to fulfill obligations under Article 11 of FCTC, Pakistan introduced “Pictorial Health Warning (PHW)” on cigarette packets and outers in 2010. This warning was supposed to be rotated on yearly basis. In order to rotate current PHW, Tobacco Control Cell notified new pictorial health warning on 29th January, 2015 and enhanced the size from 40% to 85% of cigarette pack on both sides. This PHW was to be implemented from 30th  March, 2015. Later on, the implementation date was extended and an Inter-Ministerial Committee (IMC) to review the impact of pictorial health warning on revenue & smuggling and to consult with stakeholders regarding implementation issues was constituted. 

The Committee deliberated on the issue and recommended to adopt phased approach The IMC recommendations were sent to Minister for Finance for approval. Meanwhile, two petitions were filed in Islamabad High Court against the constitution and decision of the Committee. This Ministry is party to the case.
 
Subsequently, Finance Division basing their opinion on the advice of Law and Justice Division conveyed that IMC’s recommendations could not be considered or approved till such time that the Constitutional Petitions pending before the Islamabad High Court were disposed of. In the circumstances, the Ministry submitted a summary to the Federal Cabinet. The Federal Cabinet, in its meeting held on 23rd November, 2017, considered the Summary and directed to Implement IMC’s recommendations. 

According to the decision, 50% PHW will be implemented from 1st June, 2018 and 60% from 1st June, 2019. In this regard, this Ministry has issued gazette notifications.","In order to fulfill obligations under Article 11 of FCTC, Pakistan introduced “Pictorial Health Warning (PHW)” on cigarette packets and outers in 2010. This warning was supposed to be rotated on yearly basis. In order to rotate current PHW, Tobacco Control Cell notified new pictorial health warning in 2015 and enhanced the size to 85% of cigarette pack on both sides. In this connection, provincial governments were taken onboard for uniform legislative changes and implementation across Pakistan. This PHW was to be implemented from 30th  March, 2015. Later on, the implementation date was extended because Finance Minister constituted an Inter-Ministerial Committee to review the impact of pictorial health warning on revenue & smuggling and to consult with stakeholders regarding implementation issues. The Committee recommended to adopt phased approach i,e.  PHW to be increased by 10% from 1st June, 2016 and further be increased by 10% on 1st June, 2017 or 5% on 1st June, 2017 and another 5% on 1st June, 2018.  Meanwhile, two petitions were filed in Islamabad High Court against the decision of the Committee. This Ministry is party in the case. 

Subsequently, Ministry of Law & Justice advised that the decision / direction of the court as to the implementation of these notifications will be binding on this Ministry but till such decision / direction, the Ministry of NHSRC may extend the date of the enforcement of the notification and in the meantime may start enforcing the recommendations of the Inter-Ministerial Committee. In compliance to that, the implementation date of PHW has been extended to 30th March, 2016. Recommendations of the Committee have been submitted to Finance Minister for approval. If approved, size of PHW will be increased by 10% from 1st June, 2016 and would further be increased by 10% on 1st June, 2017 or 5% on 1st June, 2017 and another 5% on 1st June, 2018.  In the meantime, further decision will be made on enhancement of PHW or adoption of current international trends i.e. Plain Packaging.","Pakistan introduced Pictorial Health Warning on cigarettes packs and outers. Following initiatives have been taken by the Government of Pakistan;
An SRO had been issued to print Pictorial Health Warning (40% of Principle Display Area) from 30 August 2010.
After devolution of Ministry of Health two provinces (Sindh and Balochistan) issued SROs to rotate the PHW increasing the size to 50% of Principle Display Area.
3. Federal Government is in process to rotate the current PHW.","WHO Eastern Mediterranean Region"
"120","Palau","Focus groups were conducted in 2015 to identify the most critical health and social messages to apply to tobacco packaging. Additional focus groups were conducted to gather input prior and finalized the five or six health warnings and respective graphics.There is also ongoing work with respect to legislation which is being drafter and finalized but not yet to the legislature.","Focus groups were conducted in 2015 to identify the most critical health and social messages to apply to tobacco packaging. Additional focus groups will be conducted later this year to gather further input prior to finalizing the five or six health warnings and respective graphics.There is also ongoing work with respect to legislation which is being drafted but not yet to the legislature.","Answer not provided","WHO Western Pacific Region"
"121","Panama","El proyecto de Ley que se encuentra en la Comisión de Salud de la Asamblea Nacional de Diputados contiene disposiciones relativas a empaquetado sencillo e incrementa de 50% a 80% con respecto al tamaño de las advertencias sanitarias.
Proyecto de Ley 136:
""Artículo 9. Todos los paquetes de cigarrillos que se comercialicen en el territorio nacional tendrán un empaquetado sencillo, manteniendo el nombre de la marca, las advertencias sanitarias con sus respectivos pictogramas y cualquier otra disposición referente al empaquetado y etiquetado de los productos de tabaco establecidas en esta Ley, así como también en la Ley 13 de 24 de enero de 2008.

Para cumplir con lo dispuesto en este artículo, se aplicarán los siguientes criterios:
1.	El color de todas las cajetillas de cigarrillo será gris mate oscuro uniforme, sin degradación del color consignado con el código html 5B5B5B.
2.	La marca será presentada en letra arial blanca, tamaño 20, resaltada en negrita, sin sombreados u otros elementos de diseño. 
3.	Las forma y el tamaño de los paquetes de cigarrillo será rectangular, de tamaño estándar, por lo que tendrá las siguientes dimensiones: 8Yzcm de alto, 5Yzcm de ancho y 2Yz cm de profundidad. 
4.	La apertura de las cajetillas de cigarrillos será tipo abatible (jlip-top). No se admitirá el uso de otras formas, como por ejemplo, paquetes más delgados o altos, entre otros. 
5.	El uso de otros símbolos, logos, colores, diseños no está permitido, con excepción de lo establecido para las advertencias sanitarias y sus respectivos pictogramas. 
6.	Todas las cajetillas serán de cartón por lo que se prohíbe el uso de cualquier otro tipo de envase, sea de metal o de cualquier otro material. 
7.	Ningún paquete de cigarrillo podrá contener dispositivos que le permitan hacer ruido, producir un olor, incluir alguna función destinada a cambiar después de la venta al por menor estas o cualquier otra característica de diseño que no haya sido previamente aprobada por el Ministerio de Salud. 
8.	El cigarrillo será envuelto únicamente en papel blanco liso.
9.	No se permite la colocación del logo de la marca, el uso de otros colores u otras características de diseño directamente en los productos de tabaco. 
 
Artículo 29. El Artículo 9 de la Ley 13 de 24 de enero de 2008, quedará así:
Artículo 9. Las advertencias que deben colocarse de conformidad con lo establecido en esta Ley, contendrán información sobre los riesgos y daños para la salud y ocuparán el ochenta por ciento (80%) de la cara frontal y posterior del paquete de los productos del tabaco. Las mismas serán impresas en el envase y no en el envoltorio exterior desechable.

Las advertencias sanitarias se colocarán en la parte superior de los envases, con excepción de la base de estos. El área física será distribuida entre las caras principales y los bordes laterales de los envases.

Cuando por las características de diseño del empaquetado de los productos de tabaco, el mismo tenga más de dos caras principales, en todas deberá aparecer el pictograma y el mensaje escrito de la advertencia.

Durante cada periodo rotativo circularán en el mercado nacional cinco clases de advertencias sanitarias, distribuidas proporcionalmente al volumen de envases.

Artículo 30. El Artículo 11 de la Ley 13 de 24 de enero de 2008, quedará así:

Artículo 11. Para la impresión de las imágenes o pictogramas en los paquetes y envases de los productos del tabaco, se utilizará la técnica de separación de colores, y su tamaño mínimo será del sesenta por ciento (60%) del espacio designado para la advertencia sanitaria establecida por el Ministerio de Salud.

Cuando se trate de las cajas de madera en las que se empaquen cigarros, puros u otros productos de tabaco, las advertencias sanitarias y sus pictogramas podrán imprimirse en etiquetas que deberán colocarse en forma tal que las mismas no puedan ser removidas durante el proceso de comercialización, incluido el periodo después de su venta al por menor. Estas etiquetas deben ser previamente aprobadas por el Ministerio de Salud.""

De marzo de 2016 a enero de 2018 la Dirección General de Salud Pública con la asesoría técnica de la Comisión Nacional de Control de Tabaco en Panamá ha aprobado 7 empaquetados de productos de tabaco a solicitud de la IT. Así mismo, ha objetado 16 solicitudes. De estas últimas 5 han sido objeto de apelaciones y recursos de reconsideración habiéndose mantenido la decisión originalmente adoptada. 

Por este motivo el MINSA ha sido objeto de 3 amparos de garantías constitucionales dos de los cuales han sido resueltos por la Corte Suprema de Justicia a favor del MINSA y uno se mantiene pendiente de resolver.
Fallos en http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm


El MiNSA ha sugerido algunos cambios al anteproyecto de Ley los cuales se pueden ubicar en: http://www.gorgas.gob.pa/SitioWebTabaco/Inicio.htm","El proyecto de Ley que se encuentra en la Comisión de Salud de la Asamblea Nacional de Diputados contiene disposiciones relativas a empaquetado sencillo e incrementa de 50% a 80% con respecto al tamaño de las advertencias sanitarias.

""Artículo 9. Todos los paquetes de cigarrillos que se comercialicen en el territorio nacional tendrán un empaquetado sencillo, manteniendo el nombre de la marca, las advertencias sanitarias con sus respectivos pictogramas y cualquier otra disposición referente al empaquetado y etiquetado de los productos de tabaco establecidas en esta Ley, así como también en la Ley 13 de 24 de enero de 2008.
Para cumplir con lo dispuesto en este artículo, se aplicarán los siguientes criterios:
1.	El color de todas las cajetillas de cigarrillo será gris mate oscuro uniforme, sin degradación del color consignado con el código html 5B5B5B.
2.	La marca será presentada en letra arial blanca, tamaño 20, resaltada en negrita, sin sombreados u otros elementos de diseño. 
3.	Las forma y el tamaño de los paquetes de cigarrillo será rectangular, de tamaño estándar, por lo que tendrá las siguientes dimensiones: 8Yzcm de alto, 5Yzcm de ancho y 2Yz cm de profundidad. 
4.	La apertura de las cajetillas de cigarrillos será tipo abatible (jlip-top). No se admitirá el uso de otras formas, como por ejemplo, paquetes más delgados o altos, entre otros. 
5.	El uso de otros símbolos, logos, colores, diseños no está permitido, con excepción de lo establecido para las advertencias sanitarias y sus respectivos pictogramas. 
6.	Todas las cajetillas serán de cartón por lo que se prohíbe el uso de cualquier otro tipo de envase, sea de metal o de cualquier otro material. 
7.	Ningún paquete de cigarrillo podrá contener dispositivos que le permitan hacer ruido, producir un olor, incluir alguna función destinada a cambiar después de la venta al por menor estas o cualquier otra característica de diseño que no haya sido previamente aprobada por el Ministerio de Salud. 
8.	El cigarrillo será envuelto únicamente en papel blanco liso.
9.	No se permite la colocación del logo de la marca, el uso de otros colores u otras características de diseño directamente en los productos de tabaco. 
 
Artículo 29. El Artículo 9 de la Ley 13 de 24 de enero de 2008, quedará así:
Artículo 9. Las advertencias que deben colocarse de conformidad con lo establecido en esta Ley, contendrán información sobre los riesgos y daños para la salud y ocuparán el ochenta por ciento (80%) de la cara frontal y posterior del paquete de los productos del tabaco. Las mismas serán impresas en el envase y no en el envoltorio exterior desechable.

Las advertencias sanitarias se colocarán en la parte superior de los envases, con excepción de la base de estos. El área física será distribuida entre las caras principales y los bordes laterales de los envases.

Cuando por las características de diseño del empaquetado de los productos de tabaco, el mismo tenga más de dos caras principales, en todas deberá aparecer el pictograma y el mensaje escrito de la advertencia.

Durante cada periodo rotativo circularán en el mercado nacional cinco clases de advertencias sanitarias, distribuidas proporcionalmente al volumen de envases.

Artículo 30. El Artículo 11 de la Ley 13 de 24 de enero de 2008, quedará así:

Artículo 11. Para la impresión de las imágenes o pictogramas en los paquetes y envases de los productos del tabaco, se utilizará la técnica de separación de colores, y su tamaño mínimo será del sesenta por ciento (60%) del espacio designado para la advertencia sanitaria establecida por el Ministerio de Salud.

Cuando se trate de las cajas de madera en las que se empaquen cigarros, puros u otros productos de tabaco, las advertencias sanitarias y sus pictogramas podrán imprimirse en etiquetas que deberán colocarse en forma tal que las mismas no puedan ser removidas durante el proceso de comercialización, incluido el periodo después de su venta al por menor. Estas etiquetas deben ser previamente aprobadas por el Ministerio de Salud.""

Del 2014 a marzo de 2016 la Dirección General de Salud Pública con la asesoría técnica de la Comisión Nacional para el Estudio del Tabaquismo en Panamá ha aprobado ______ de empaquetados de productos de tabaco a solicitud de la IT. Así mismo, ha objetado _____ solicitudes. De estas últimas ___ han sido objeto de recursos de reconsideración habiéndose mantenido la decisión originalmente adoptada. Un total de ___ recursos de apelación presentados manteniendo la decisión inicial de la Dirección General de Salud Pública.","Panamá inicia en el mes de abril de 2014 su quinta ronda de advertencias sanitarias. las cuales son diseñadas por el equipo técnico de promoción de la salud y aprobadas por la Comisión Nacional para el Estudio del Tabaquismo en Panamá. lo cual se formaliza mediante resolución del Dirección General de Salud y se notifica a las empresas. además de inscribirse en la Gaceta Oficial. 
En la ronda de advertencias actual se incluyó la advertencia fumar puede causar cáncer de mama. con su respectivo pictograma. la IT se mostró muy insatisfecha con el diseño. amenazó con demandar al MINSA. sin embargo aplicando el principio de precautoriedad la advertencia circuló durante toda la vigencia de la ronda.
Se participó con el el Dr. Ernesto Sebrié del Roswell Park Institute en un estudio centroamericano de validación de las advertencias con la finalidad de seleccionar las imágenes que mayor impacto tuvieran entre los entrevistados. A la fecha el estudio está en fase de análisis de data.","WHO Region of the Americas"
"122","Papua New Guinea","Health warnings are on the each packets. The current law provides for pictorial health warnings. It also provides for constituents and emissions","Health warnings are on the each packets. Monitoring has been a challenge to see that these messages are rotated","Health warnings are displayed. Rotation are not closely monitored. The current tobacco legislation review is looking at having pictorial health warnings.","WHO Western Pacific Region"
"123","Paraguay","La Ley Nº 5538/15 en su Capitulo V Articulo 13 se reglamenta el Articulo 11 del CMCT-OMS.","La Ley Nº 5538/15 en su Capitulo V Articulo 13 se reglamenta el Articulo 11 del CMCT-OMS.","Answer not provided","WHO Region of the Americas"
"124","Peru","El Perú cuenta con una regulación gráfica para el uso y aplicación de las advertencias sanitarias en envases, publicidad de cigarrillos y de otros productos hechos con tabaco, el documento fue aprobado a través de una Resolución Ministerial N° 469-2011/MINSA

Desde COLAT se ha establecido una demanda ante el INDECOPI por el uso de idioma inglés en los paquetes, lo cual está prohibido por el código dl consumidor","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","The Graphic Health Warning Law (GHW) in the Philippines was passed in August 2014. The first set of 12 GHW templates was published in March 3, 2015. A Graphic Health Warning Implementing Rules and Regulations was finalized in November 2015 and was published in February 11, 2016. By March 4, 2016, all tobacco product manufacturers are required to adopt the GHW templates in the packaging and labeling of their tobacco products. 
Since November 2016, all retail stores are required to have displayed tobacco products with GHWs.

The 2nd set of the Graphic Health Warnings was published on September 8, 2017 in a major broadsheet.","The Graphic Health Warning Law (GHW) in the Philippines was passed in August 2014. The first set of 12 GHW templates was published in March 3, 2015. A Graphic Health Warning Implemeting Rules and Regulations was finalized in November 2015 and was published in February 11, 2016. By March 4, 2016, all tobacco product manufacturers are required to adopt the GHW templates in the packaging and labeling of their tobacco products. By November 2016, all retail stores are required to have displayed tobacco products with GHWs.","Answer not provided","WHO Western Pacific Region"
"126","Poland","After more than two years work on the Act Amending the Act on the protection of health against the consequences of tobacco use and tobacco, it was signed on 11 August 2016 by the President of the Republic of Poland, and officially published on 24 August 2016.
One of the most important new regulations arising directly from the provisions of the Directive 2014/40/EU of the European Parliament and of the Council of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC is introduction of the obligation to affix to tobacco packaging health warnings occupying 65% of the external area of the package.","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","No progresso to report.
The first amended of the tobacco law - Law 109/2015 - transposed the European Union Tobacco Products Directive (directive 2014/40 of 3th april, from the Parliament and the Council). According to this Directive new dispositions were introduced in 20th may 2016. 
Pictorial health warnings were compulsory for Cigarettes, RYO and waterpipe tobacco; 65% of area in both most relevant surfaces of the packet. 
Other types of tobacco should include a textual health warning covering 40% and 30% of the two main faces of the package.New text warnings  (3 rottating sets) were introduced.
References to ANCO values were banned. The minimum dimensions of the cigarettes  packages were defined.","The new tobacco law - Law 109/2015 - transposed the European Union Tobacco Products Directive (directive 2014/40 of 3th april, from the Parliament and the Council). According to this Directive new dispositions will be introduced in 20th may 2020. Pictorial health warnings were compulsory for Cigarettes, RYO and waterpipe tobacco; 65% of area in both most relevant surfaces of the packet. References to ANCO values will be banned. The minimum dimensions of the cigarettes  packages were defined.New text warnings will be introduced.","Answer not provided","WHO European Region"
"128","Qatar","Qatar is a member of the GCC standardizations committee that discuss and agree on all the specifications and standardizations as well as labelling of all tobacco products and then the MOPH will implement these specifications regarding labelling and the contents of tobacco .
Qatar also part of the GCC tobacco cessation committee that one of it assignments is reviewing all the propose pectoral warnings and then submitted to the GCC standardization committee to approve on them.","Qatar is a member of the GCC standardizations committee that discuss and agree on all the specifications and standardizations as well as labelling of all tobacco products and then the MOPH will implement these specifications regarding labelling and the contents of tobacco .
Qatar also part of the GCC tobacco cessation committee that one of it assignments is reviewing all the propose pectoral warnings and then submitted to the GCC standardization committee to approve on them.","Were distributed bulletin includes all the requirements on all businesses and shops distributed tobacco and has all the products distributed control and knowledge of the extent of compliance with the specifications","WHO Eastern Mediterranean Region"
"129","Republic of Korea","*Implementation of pictorial health warning on tobacco products entered into force from December 23rd, 2016.

- The amended National Health Promotion Act mandates all tobacco products to include pictorial image in the health warning. According to the new law, a health warning including text and pictorial image should cover at least 50% of the size of the tobacco package, where the size of pictorial image should be more than 30% of it. 
- Tobacco Health Warnings Committee to review and develop health warnings for regular rotation (every 24 months) pursuant to the law has been established.","* As the Health Promotion Act was amended, warning phrases shall be labelled on e-cigarette, smokeless tobacco products including chew and snus and waterpipe. (Article 9-2(3) was newly inserted in the Act in May 2014 then entered into force in November in the same year.) 

*Introduction of pictorial health warning on tobacco products has been passed on 23th June 2015, and will enter into force from 23th December, 2016.
- The amended Health Promotion Act mandates all tobacco products to include pictorial image in the health warning. According to the new law, a health warning including text and pictorial image should cover at least 50% of the size of the tobacco package, where the size of pictorial image should be more than 30% of it. Before the amendment, a text-only health warning covering 30% of the package was mandated. Currently, Korean Government is developing pictorial images for the new health warnings. The lower statute describing detail implementation of pictorial warning is under review.","A newly established provision on Article 25(5) of Tobacco Business Act limits labelling which enables to mislead the public. (inserted on January 21 2014","WHO Western Pacific Region"
"130","Republic of Moldova","Law nr.278 provides the introduction since 1January 2018 of pictorials,  health warnings should  occupy 65% or more of the principal display area.","Law nr.278 provides the introduction of pictorials,  health warnings should  occupy 65% or more of the principal display area.","The new Law on Tobacco Control adopted by the Government on 17.12.14 and is in Parliament for adoption in the context of proposed changes to the law in force in the area included:
Article 132. Textual warnings on smoking damage
(1) general warning and informational message is printed on the sides of the unit packet . The warnings should be set at least the width of 20 mm and a height of at least 43 mm and covering at least 50 % of the surface area that is printed.
Article 133. The combined warnings on tobacco harm
(2) The combined warnings on tobacco harm must:
a) be composed of textual warning on smoking damage referred to in paragraph ( 4) and a corresponding picture specified in the electronic library of source documents;
b) include information on smoking cessation such as telephone number e -mail and / or website designed to inform consumers about the programs available to support people who want to quit smoking;
 c) cover 75 % of the external surface of the front and rear of the unit packet and the outer packaging;
 d) to exhibit the same warning on the harm of smoking and textual corresponding colored picture on both sides of the unit packet and on any outside packaging ;
Article 135. Library of source documents
 (1) The Ministry of Health shall establish and maintain an electronic library of source documents accessible to the public containing combined warnings on tobacco damage under this law .
 (2) The Ministry of Health provides source documents in electronic format upon request.","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Согласно Техническому регламенту Таможенного союза «Технический регламент на табачную продукцию» (ТР ТС 035/2014) (вступает в силу с 15 мая 2016 года): 
19. Информация для потребителей табачных изделий наносится на потребительскую упаковку (лист-вкладыш) и должна содержать:
ж) предупреждение о вреде потребления табачных изделий;
з) единый знак обращения продукции на рынке государств - членов Таможенного союза;
и) сведения о максимальной розничной цене, месяце и годе изготовления табачного изделия в порядке, установленном законодательством государств-членов. Не допускается нанесение поверх указанных сведений каких-либо элементов потребительской упаковки (за исключением прозрачной оберточной пленки) или наклеивание марок;
к) информацию о системных ядах, канцерогенных и мутагенных веществах.","By order of the Ministry of Health and from the 05/05/2012 No. 490n ''on approval of the warning labels on the dangers of smoking accompanied by drawings'' (registered with the Ministry of Justice of Russia 10.05.2012 N 24097) approved graphic warnings about the dangers of tobacco consumption which should be located on the back side of the packaging of tobacco products.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Compulsory tobacco product labelling was introduced in Saint Lucia in August 16, 2017.  Graphic labels are now required on all tobacco products for local consumption.  The label must cover 50% of the package back and front and must declare the contents of the product. Also must contain the Declaration of harm on all packages which must be bold in colour (eg black font on yellow background) and placed on the side of the package. Deceptive labels pertaining to low tar etc are banned.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","We have enforced health warnings and graphic images on tobacco packages.","We have enforced health warnings and graphic images on tobacco packages.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","Note: All the above issues were foreseen in the draft law being discussed by the National Assembly as already mentioned","WHO African Region"
"140","Saudi Arabia","قامت الهيئة العامة للغذاء والدواء كجهة مسؤولة وفق القانون بالتقدم بمقترح إلى دول مجلس التعاون لتعديل مواصفات تغليف وتوسيم منتجات التبغ للموافقة عليها والبدء في تطبيقها","جاري تعديل اللائحه الخليجية لمنتجات التبغ فيما يخص التغليف والتوسيم بالتعاون مع دول مجلس التعون الخليجي وتحديدا فيما يخص الصور تحديث الصور التحذيريه","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","-Prise de larrêté n° 18416 du 08 décembre 2017 relatif aux avertissements sanitaires;
 - Etablissement dune charte graphique;
- Choix des images et pré-testing de ses images;
- Notification des directives à lindustrie du tabac;
- Validation  des  artworks et des échantillons portant les avertissements sanitaires avant leur mise sur le marché.","Answer not provided","La nouvelle loi exige que chaque paquet ou cartouche de produits du tabac et toutes les formes de conditionnement et d’étiquetage extérieurs de ces produits doivent comporter en caractères indélébiles des mises en garde sanitaires sous forme de textes et dimages en couleur décrivant les effets nocifs de la consommation de tabac et couvrant au minimum soixante-dix pour cent (70%) de chacune des faces principales (en recto et verso) du paquet de tabac et de produits du tabac et du conditionnement extérieur. 
Les modalités d’application de cette disposition sont en cours d’élaboration à travers un arrêté conjoint des Ministres chargés de la Santé et du commerce.","WHO African Region"
"142","Serbia","There has no progress since 2005 when the Tobacco Law entered into force.","There has no progress since 2010 when the Tobacco Law entered into force.","No progress has been made since the previous report.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","A regulation on display of health warnings to the Seychelles National Tobacco Control Act 2009 has been finalized and published in the Gazette in May 2013. The regulation requests that all cigarette packets have pictorial health warnings that cover at least 50% of each of the two main sides of the packet as from 31st May 2014. It also specifies the content and format of the health warning to be displayed on cigarette packets including which image and which text must appear in these messages on all cigarettes packets sold in Seychelles. Several sensitization programs related to the regulation has been done since May 2013 for effective implementation
The regulation and the Tobacco Control Act can be downloaded from the link: www.health.gov.sc.","WHO African Region"
"144","Sierra Leone","The National Tobacco Control Strategy 2012–2016 requires that packages of cigarettes sold in Sierra Leone carry the warning “Smoking is dangerous to your health” on 10% of one of the main surface areas. The Strategy also foresees that commercialized cigarette packs will carry the statement “For Sale in Sierra Leone only”. However, these proposals
have not yet been enforced. At a widely used point of sale, few tobacco products offered for sale actually carry these warnings, but that most of the products checked only carried the warnings stipulated by the country of origin.","Answer not provided","The National Tobacco Control Strategy 2012-2016 requires that packages of cigarettes sold in Sierra Leone carry the warning “Smoking is dangerous to your health” this is yet to be implemented","WHO African Region"
"145","Singapore","Health warning labelling requirements are specified in the Tobacco (Control of Advertising and Sales) Act and Regulations. The latest amendments were in 2013 and lists provisions to  ban misleading labelling as well as a new set of graphic and text health warning labels.","Health warning labelling requirements are specified in the Tobacco (Control of Advertising and Sales) Act and Regulations. The latest amendments were in 2013 and lists provisions to  ban misleading labelling as well as a new set of graphic and text health warning labels.","Health warning labelling requirements are specified in the Tobacco (Control of Advertising and Sales) Act and Regulations. The latest amendments were in 2013 and lists provisions to ban misleading labelling as well as a new set of graphic and text health warning labels.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Slovenia has  transposed the DIRECTIVE 2014/40/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC.
The labelling provisions were adapted to new scientific evidence. For example, the indication of the
emission levels for tar, nicotine and carbon monoxide on unit packets of cigarettes has proven to be misleading as
it leads consumers to believe that certain cigarettes are less harmful than others. 

The Restriction of the Use of Tobacco and Related Products Act (Official Gazette of RS, Nos. 9/17 and 29/17) has also legislated plain packaging. Plain packaging for cigarettes and roll -your-own tobacco will be mandatory at the retail level from 1 January 2020.","Slovenia is in the proces of transposing the DIRECTIVE 2014/40/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC.
Plain packaging is also proposed and is expected to be implemented in 2019.","Answer not provided","WHO European Region"
