"","Party","2018","2016","2014","Region"
"125","Philippines","Republic Act 9211 mandates the Inter-agency Committee on Tobacco as its implementing arm, provided with exclusive power to administer and implement provisions of the law. The Committee is headed by the Department of Trade and Industry (DTI) as Chairperson and the Department of Health (DOH) as Co-Chairperson. Members include the Department of Agriculture, Department of Justice, Department of Environment and Natural Resources, Department of Science and Technology, Department of Education, National Tobacco Administration, representative from the Tobacco Industry and a Non-government Organization.  The Monitoring and Enforcement Guideline (MEG) of RA 9211 details the designation and functions of pilot agencies in the implementation of the law as well as the procedures in the filing of complaints, investigation and reporting. Violations have corresponding penalties under the law.

At the sub-national level, the Local Government Units (LGUs) may assign or deputize a specific task force to enforce the ordinance on tobacco control. The composition of the task force differs from each LGU, and may include but not be limited to the City/ Municipal Departments such as the City/ Municipal Health Office or City/ Municipal Environment and Natural Resources Office, the Local Police Force, Sanitary Inspectors or Traffic Enforcers. Local Tobacco Control Councils may be created to serve as the implementation arm of the LGU. Most of the local enforcers at the sub-national level are authorized to issue citation tickets for violation of their local ordinances. Similarly, violations have corresponding penalties. 

Under administrative and executive order, enforcement is assigned to a specific office within the agency, tasked to regulate or implement the policy. Monitoring and enforcement guidelines are issued to set out the procedures.","Republic Act 9211 mandates the Inter-agency Committee on Tobacco as its implementing arm, provided with exclusive power to administer and implement provisions of the law. The Committee is headed by the Department of Trade and Industry (DTI) as Chairperson and the Department of Health (DOH) as Co-Chairperson. Members include the Department of Agriculture, Department of Justice, Department of Environment and Natural Resources, Department of Science and Technology, Department of Education, National Tobacco Administration, representative from the Tobacco Industry and a Non-government Organization.  The Monitoring and Enforcement Guideline (MEG) of RA 9211 details the designation and functions of pilot agencies in the implementation of the law as well as the procedures in the filing of complaints, investigation and reporting. Violations have corresponding penalties under the law.

At the sub-national level, the Local Government Units (LGUs) may assign or deputize a specific task force to enforce the ordinance on tobacco control. The composition of the task force differs from each LGU, and may include but not be limited to the City/ Municipal Departments such as the City/ Municipal Health Office or City/ Municipal Environment and Natural Resources Office, the Local Police Force, Sanitary Inspectors or Traffic Enforcers. Local Tobacco Control Councils may be created to serve as the implementation arm of the LGU. Most of the local enforcers at the sub-national level are authorized to issue citation tickets for violation of their local ordinances. Similarly, violations have corresponding penalties. 

Under administrative and executive order, enforcement is assigned to a specific office within the agency, tasked to regulate or implement the policy. Monitoring and enforcement guidelines are issued to set out the procedures.","Send email to MMDA for explanation","WHO Western Pacific Region"
"126","Poland","Anyone who smokes tobacco products, novel tobacco products or electronic cigarettes in violation of the provisions
shall be subject to a fine of up to PLN 500.","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","According to the tobacco law, the prohibition of smoking and the ventilation conditions of smoking areas or rooms should be verified by the Food and Economic Safety Authority (ASAE).   

The technical specifications of the ventilation systems applicable to the new smoking rooms are under discussed and will be approved by a legal act by the General Directorate of Economic Activities.(not yet published).","According to the tobacco law, the prohibition of smoking and the ventilation conditions of smoking areas or rooms should be verified by the Food and Economic Safety Authority (ASAE).","According to the tobacco law the prohibition of smoking and the ventilation conditions of smoking areas or rooms should be verified by the Food and Economic Safety Authority (ASAE).","WHO European Region"
"128","Qatar","-	26 Tobacco Control inspectors implementing the law and give fines to person who violate the law and smoke in places where the smoking is prohibited by conducting regular routine visits to these places
-    Hotline for complains working 24\7 to receive public calls and the inspection team responds immediately
-  No smoking signs and warnings 
-  Media campaigns to raise public awareness about the law","-	Health inspectors implementing the law no20 and give fines to person who violate the law and smoke in places where the smoking is prohibited","Article (10) prohibits smoking in enclosed public places following: means of public transportation; schools and centres of education and training. universities. hospitals. health centres. and other educational institutions. health facilities; ministries and other government agencies. public bodies and institutions and sports clubs. the headquarters of the public associations and shops. and inside elevators. cinemas and theatres; industrial facilities and shopping malls; restaurants. and other stores that sell food or drink to the public.
Based on a decision of the Minister of Public Health. after the adoption of the Council of Ministers. in places where smoking is prohibited. exemptions can be made and closed smoking courts can be established.
Restaurants and other shops may designate areas for smokers which are not completely closed.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Amended National Health Promotion Act provides a legal ground. Mayors or governors of local governments are able to appoint officers called a smoking-surveillant for monitoring smoking behaviours in smoke-free areas and its compliance. This was entered into force in July 2014.","Amended National Health Promotion Act provides a legal ground. Mayors or governors of local governments are able to appoint officers called a smoking-surveillant for monitoring smoking behaviours in smoke-free areas and its compliance. This was entered into force in July 2014.","Amended National Health Promotion Act provides a legal ground. Mayors or governors of local governments are able to appoint officers called a smoking-surveillant for monitoring smoking behaviours in smoke-free areas and its compliance. This will be entered into force in July 2014.","WHO Western Pacific Region"
"130","Republic of Moldova","According to the Law # 278, Public Health Service and general Inspectorate of Police are authorized to enforce the Law","According to the Law # 278, Public Health Service and general Inspectorate of Police are authorized to enforce the Law","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","The inspectors of the National Authority for Consumers Protection and of the Health Inspection have the right and the obligation to apply penalties","WHO European Region"
"132","Russian Federation","Report not provided","Статья 6.24. Нарушение установленного федеральным законом запрета курения табака на отдельных территориях, в помещениях и на объектах Кодекса Российской Федерации об административных правонарушениях гласит: 

1. Нарушение установленного федеральным законом запрета курения табака на отдельных территориях, в помещениях и на объектах, за исключением случаев, предусмотренных частью 2 настоящей статьи, -

влечет наложение административного штрафа на граждан в размере от пятисот до одной тысячи пятисот рублей.

2. Нарушение установленного федеральным законом запрета курения табака на детских площадках -

влечет наложение административного штрафа на граждан в размере от двух тысяч до трех тысяч рублей.

Статья 6.25 Кодекса об административных правонарушениях
Несоблюдение требований к знаку о запрете курения, обозначающему территории, здания и объекты, где курение запрещено, и к порядку его размещения - влечет наложение административного штрафа на должностных лиц в размере от десяти тысяч до двадцати тысяч рублей; на юридических лиц - от тридцати тысяч до шестидесяти тысяч рублей.
Несоблюдение требований к выделению и оснащению специальных мест на открытом воздухе для курения табака либо выделению и оборудованию изолированных помещений для курения табака (проект) - влечет наложение административного штрафа на должностных лиц в размере от двадцати тысяч до тридцати тысяч рублей; на юридических лиц - от пятидесяти тысяч до восьмидесяти тысяч рублей.
Неисполнение индивидуальным предпринимателем или юридическим лицом обязанностей по контролю за соблюдением норм законодательства в сфере охраны здоровья граждан от воздействия окружающего табачного дыма и последствий потребления табака на территориях и в помещениях, используемых для осуществления своей деятельности, - влечет наложение административного штрафа на индивидуальных предпринимателей в размере от тридцати тысяч до сорока тысяч рублей; на юридических лиц - от шестидесяти тысяч до девяноста тысяч рублей.
В соответствии со статьей 23.13 КоАП РФ полномочиями по составлению протоколов и рассмотрению дел об административных правонарушениях, предусмотренных статьями 6.24 и 6.25 КоАП РФ, наделены органы, осуществляющие функции по контролю и надзору в сфере обеспечения санитарно-эпидемиологического благополучия населения (Роспотребнадзор).
В соответствии с пунктом 18 статьи 28.3 КоАП РФ полномочиями по составлению протоколов об административных правонарушениях в части курения табака на территориях и в помещениях, предназначенных для оказания медицинских, реабилитационных и санаторно-курортных услуг, предусмотренных статьями 6.24 и 6.25 КоАП РФ, наделены должностные лица органов, осуществляющих функции по контролю и надзору в сфере здравоохранения (Росздравнадзор).
Министерством здравоохранения Российской Федерации подготовлено новое мобильное антитабачное приложение, которое называется «Здесь не курят». Благодаря ему любой житель России может оперативно сообщать о нарушениях антитабачного закона, отправляя не просто жалобу, но и фото нарушения. Приложение доступно для операционных систем Android и iOS.
Обращения граждан поступают напрямую в Роспотребнадзор, Росздравнадзор, Госпожнадзор или прокуратуру. 
https://play.google.com/store/apps/details?id=by.orangesoft.smokefree&hl=ru
https://itunes.apple.com/ru/app/minzdrav-rossii/id667256947?mt=8
Дополнительно, разработаны и опубликованы инфографики о работе запрета на курение в общественных местах.","In June 1 2013 smoking ban comes into force:
on aircraft on all kinds of public transport places in the open air at a distance of less than fifteen meters from entrances to rail stations bus stations airports seaports river ports subway stations and at subway stations train stations bus stations airports seaports river ports;
in the territories and in premises intended for medical rehabilitation and spa services;
in the territories and in premises intended for rendering educational services cultural institutions and agencies of youth services in the sphere of physical culture and sports;
in the areas of social services the premises occupied by the bodies of State power bodies of local self-government;
workplaces and working areas organized in the premises of filling stations;
in the elevators and common areas of apartment buildings;
on children''s playgrounds and within the boundaries of the territories involved.
With June 1 2014 year smoking ban comes into force:
in the long-distance trains on ships in Russia and abroad in the provision of services for the transport of passengers;
 in premises intended for the provision of accommodation services hotel services temporary accommodation and (or) providing temporary accommodation;
in rooms designed to provide domestic services trade public catering indoor markets in non-stationary trade facilities.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","There are fines detailed in the Education Act for violation.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Pecuniary fine for non-compliance, enforcement by MOH enforcement officers.","Pecuniary fine for non-compliance, enforcement by MOH enforcement officers.","Report not provided","WHO Western Pacific Region"
"138","San Marino","The law establishes fines for violations.","The law establishes fines for violations.","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","delimitação de La fiscalización de estas medidas está prevista en la ley, conforme a lo siguiente
Artículo 13
Fiscalización y Tramitación Procesal
1. Sin perjuicio de las competencias atribuidas por el artículo 7 a las autoridades administrativas y policiales, la supervisión de las disposiciones de la presente Ley compete a la Dirección de Regulación y Control de las actividades económicas.

2. La instrucción de los procedimientos de contra-ordenación compete a la Dirección de Regulación y Control de las actividades económicas, a la que deben enviarse los autos planteados por otras entidades.

3. La aplicación de las multas y las sanciones accesorias se comunicará a la Dirección de Asistencia sanitaria.espeços especifico e espaços fechados livres de fumo","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","According to article no.14 of Saudi Bans Of Tobacco Control and its application, person who violates the provisions of article 7 of this law shall be punished by a fine of two hundred riyals (200 SAR).","According to article no.14 of Saudi Bans Of Tobacco Control and its application, person who violates the provisions of article 7 of this law shall be punished by a fine of two hundred riyals (200 SAR).","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Les forces de défense et de sécurité sont chargés de veiller à lapplication de la loi.","Answer not provided","Toutes les forces de police du Sénégal (Police et Gendarmerie Nationale).","WHO African Region"
"142","Serbia","The Law imposes legal responsibilities for compliance for individuals, business establishments, their managers, employers, owners and any other responsible persons. It provides penalties for violations for individuals and for the employer who is according to the Law responsible for the implementation of the Law. The responsible person may authorize one or several employees to oversee the implementation of the smoking ban, for himself and on his behalf. Different inspectorates are responsible for the enforcement of the Law, such as: sanitary, health and medicines inspectorates of the Ministry of Health, inspectorate under the ministries of education, labor, trade and internal affairs. They control the enforcement of the Law during their regular activities, not particularly for this Law. Penalties can be charged on the spot.","The Law imposes legal responsibilities for compliance for individuals, business establishments, their managers, employers, owners and any other responsible persons. It provides penalties for violations for individuals and for the employer who is according to the Law responsible for the implementation of the Law. Different inspectorates are responsible for the enforcement of the Law, such as: sanitary, health and medicines inspectorates of the Ministry of Health, inspectorate under the ministries of education, labor, trade and internal affairs. They control the enforcement of the Law during their regular activities, not particularly for this Law. Penalties cannot be charged on the spot, but are proceed to the judiciary system.","The Law imposes legal responsibilities for compliance for individuals business establishments their managers owners and any other responsible persons. It provides penalties for violations. The key authority responsible for the enforcement is the Sanitary Inspectorate of the Ministry of Health which coordinates the work of other inspectorates that are cited in the Law: health and medicines inspectorates of the Ministry of Health inspectorate under the ministries of education labour trade and internal affairs. The representatives of all mentioned inspectorates form a common intersectoral body which should meet regularly to perform annual plans and evaluate their work and compliance with the Law.","WHO European Region"
"143","Seychelles","Tobacco Control Act 2009 allows for penalties for contravention to the provisions. Ministry of Health sends warning letters when offenses are reported. A regulation (Tobacco (insepction and penalty, 2014-2015) has been developed to set the rights, duties and procedures related to inspection and enforcement of the Seychelles Tobacco Control Act,  so there is no legal or organizational obstacle for actual enforcement.","Tobacco Control Act 2009 allows for penalties for contravention to the provisions. Ministry of Health sends warning letters when offenses are reported. A regulation (Tobacco (insepction and penalty, 2014-2015) has been developed to set the rights, duties and procedures related to inspection and enforcement of the Seychelles Tobacco Control Act,  so there is no legal or organizational obstacle for actual enforcement.","Tobacco Control Act 2009 allows for penalties for contravention to the provisions. Ministry of Health sends warning letters when offenses are reported","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","A friendly/voluntary agreement exist between Health Education Division and some tertiary and government department for the erection of a sign post with the inscription; “This is a no smoking zone” with absolutely no sanctions applied to violators.","WHO African Region"
"145","Singapore","Under the Act, any person caught smoking at prohibited places is liable on conviction (in Court) to a fine not exceeding $1,000. Premises manager or operator caught for not performing their duties (i.e. inform person who smoke at prohibited places to cease smoking, or request the person to leave the premises should the person refuse to cease smoking) shall be liable on conviction (in Court) to a fine not exceeding $1,000 for the 1st offence and not exceeding $2,000 for the 2nd and subsequent offences. NEA officers carry out enforcement rounds at prohibited places on a daily basis.","Under the Act, any person caught smoking at prohibited places is liable on conviction (in Court) to a fine not exceeding $1,000. Premises manager or operator caught for not performing their duties (i.e. inform person who smoke at prohibited places to cease smoking, or request the person to leave the premises should the person refuse to cease smoking) shall be liable on conviction (in Court) to a fine not exceeding $1,000 for the 1st offence and not exceeding $2,000 for the 2nd and subsequent offences. NEA officers carry out enforcement rounds at prohibited places on a daily basis.","Under the Act any person caught smoking at prohibited places is liable on conviction (in Court) to a fine not exceeding $1 000. Premises manager or operator caught for not performing their duties (i.e. inform person who smoke at prohibited places to cease smoking or request the person to leave the premises should the person refuse to cease smoking) shall be liable on conviction (in Court) to a fine not exceeding $1 000 for the 1st offence and not exceeding $2 000 for the 2nd and subsequent offences. NEA officers carry out enforcement rounds at prohibited places on a daily basis.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","By the law there is system of inspection and sanctions in case of break a concrete articles of law. In this case the Law on protecting of non-smokers that we have aprroved from 2004 in ammendments.","Answer not provided","WHO European Region"
"147","Slovenia","Supervision of the implementation of this ban shall be conducted by the Health Inspectorate of the Republic of Slovenia and the Labour Inspectorate of the Republic of Slovenia.  The Police and the Municipal Warden Service conduct supervision of the prohibition of smoking in all vehicles if persons younger than 18 are present.","Supervision of the implementation of the ban on smoking in all enclosed public and workplaces  is conducted by the Health Inspectorate of the Republic of Slovenia and the Labour Inspectorate of the Republic of Slovenia.","Supervision of the implementation of the law is conducted by the Health Inspectorate of the Republic of Slovenia the Labour Inspectorate of the Republic of Slovenia the Market Inspectorate of the Republic of Slovenia and the Customs Administration of the Republic of Slovenia.","WHO European Region"
"148","Solomon Islands","We have now in final draft an Enforcement/ Compliance Strategy Plan to support our enforcement policy along with enforcement training manuals. The Enforcement/Compliance Strategy Plan has three major components and one of the major components is the control of second hand smoking.","Report not provided","In answering yes the Enforcement and Compliance Strategy Plan is still in draft form and still to be finalized","WHO Western Pacific Region"
"149","South Africa","The Directorate: Environmental Health, within the Department of Health is responsible for the compliance of regulations and the South African Police Services is responsible for the enforcement of the law.","The Directorate: Environmental Health, within the Department of Health is responsible for the compliance of regulations and the South African Police Services is responsible for the enforcement of the law.","The Directorate: Environmental Health within the Department of Health is responsible for the compliance of regulations and the South African Police Services is responsible for the enforcement of the law.","WHO African Region"
"150","Spain","Se establecen las responsabilidades (artículo 21) y las competencias (artículo 22). Se fijan las infracciones (artículo 19) y las sanciones (artículo 20.","Se establecen las responsabilidades (artículo 21) y las competencias (artículo 22). Se fijan las infracciones (artículo 19) y las sanciones (artículo 20.","Ley 28/2005. modificada por la ley 42/2010: Se establecen las responsabilidades (artículo 21) y las competencias (artículo 22). Se fijan las infracciones (artículo 19) y las sanciones (artículo 20)","WHO European Region"
"151","Sri Lanka","Public Health Inspectors, Excise departments and Civil Police","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Enforcement measures incl. strict penalties for non-compliance:
Lawyer appointed in the Prosecution Office for tobacco 
Order of the Attorney General published with the fines for violations of the tobacco law  (No.SPG 42/14)","Answer not provided","Tobacco Control Bureau","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","It is possible, according to 19 a 2.a § and 20 § of the Tobacco Act, for a local authority to apply an administrative injunction which can be combined with an administrative fine for the owner or user of the property. The sanction should be used to make the owner or user of the property to stop and to prevent that smoking occurs where it is forbidden according to e.g. 2 § of the Tobacco Act (1993:581).

http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Tobakslag-1993581_sfs-1993-581/","It is possible, according to 19 a 2.a § and 20 § of the Tobacco Act, for a local authority to apply an administrative injunction which can be combined with an administrative fine for the owner or user of the property. The sanction should be used to make the owner or user of the property to stop and to prevent that smoking occurs where it is forbidden according to e.g. 2 § of the Tobacco Act (1993:581).

http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Tobakslag-1993581_sfs-1993-581/","It is possible. according to 19 a 2.a § and 20 § of the Tobacco Act. for a local authority to apply an administrative injunction which can be combined with an administrative fine for the owner or user of the property. The sanction should be used to make the owner or user of the property to stop and to prevent that smoking occurs where it forbidden according to e.g. 2 § of the Tobacco Act","WHO European Region"
"156","Syrian Arab Republic","المرسوم التشريعي رقم 62 لعام 2009","المرسوم التشريعي رقم 62 لعام 2009","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Central office serves as the legal center for consultation and practice guidelines. The knowledge and skills in law enforcement should be developed for the staff working in the regional area.","Answer not provided","Thailand has a system to strenghthen human resources. especially law enforcers through various activities and effective enforcement as follows; 1) provide the exact role and responsibility for inspection and coordination among enforcement-related agencies and civil society networks at national level. regional level as well as provincial & district level. 2) organize the regular training among law enforcers and key stakeholders. especially the existing civil society networks for gaining knowledge and skill of inspection and monitoring the violation issues of tobacco control law. 3) establish the complaint center by telephone (Hotline:1422) and website ( http://btc.ddc.moph.go.th/complain or http://thaiantitobacco.com/complain) 4) regular raise people''s awareness of the tobacco control law. especially the new law where it applies as well as penalties for non-compliance.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","State institutions: Ministry of Health Ministry of Economy Ministry of Justice Ministry of Finance Ministry of Agriculture Ministry of Education Ministry of Labor and Social Policy and its inspectorates.","WHO European Region"
"160","Timor-Leste","There is infraction and fines according to the article 26, Timor-Leste decree law","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Ministère en charge de la santé veille à lapplication de la loi antitabac et de ses décrets dapplication","WHO African Region"
"162","Tonga","Report not provided","The Minister of Health has the authority to authorize enforcement officers submitted by the Ministry of Health to assist the Police Department in enforcing the Act. There is also a Tobacco Enforcement Unit established within the Ministry of Health under the management of the Head of the NCD-Health Promotion Unit that conduct ongoing enforcement activities throughout Tonga including outer islands.","In the Act the Minister of Health has the authority to prescribe smoke-free buildings to which members of the public have accessed either permanently or for any period he thinks fit. Also enforcement officers are designated under the Tobacco Act and are currently doing litigation for those that are non-compliant with the Act.","WHO Western Pacific Region"
"163","Trinidad and Tobago","The Trinidad and Tobago Police Service, Customs Officers, the Tobacco Control Unit, and Public Health Inspectors are responsible for enforcement.","The Trinidad and Tobago Police Service, Customs Officers, the Tobacco Control Unit, and Public Health Inspectors are responsible for enforcement.","The Trinidad and Tobago Police Service and Public Health Inspectors are responsible for enforcement.","WHO Region of the Americas"
"164","Tunisia","réservation des espaces non fumeurs dans les cafés et les restaurants ( décret 2009)
Interdiction de fumer dans les espaces à utilisation commune ( la loi 17/98 et  décrets 1998 et 2009 )","réservation des espaces non fumeurs dans les cafés et les restaurants ( décret 2009)
Interdiction de fumer dans les espaces à utilisation commune ( la loi 17/98 et  décrets 1998 et 2009 )","Contrôle par les agents de l''hygiène du milieu et la police et sanctions pour ceux qui ne respactent pas les decrets sus cites.","WHO Eastern Mediterranean Region"
"165","Turkey","To enforce effectively the national Law Smokefreelaw Inspection System has been set up nationwide. It includes GPS Mobile Devices (1500) and a mapping system to find easily the address due to the notification. Through this system the monitoring of each inspection team (1453) and their inspections with the reporting is available. Moreover, the position, speed, all time intervals while the inspection and images of inspection of inspection teams can easily be monitored on-line through this system. On the other hand, a mobile device application; green detector, has also been created to notify any violation on smokefree law immediately and it is currently used country-wide.","To enforce effectively the national Law Somofreelaw Inspection System has been set up nationwide. It includes GPS Mobile Devices (1439) and a mapping system to find easily the address due to the notification. Through this system the monitoring of each inspection team (1898) and their inspections with the reporting is available. Moreover, the position, speed, all time intervals while the inspection and images of inspection of inspection teams can easily be monitored on-line through this system.","Countrywide in 81 provinces there are currently 1550 inspection teams who inspect and enforce the Law when a violation takes place. Moreover through Smoke-Free Law Inspection System using GPS mobile devices by inspection teams violations have been notified on time necessary actions have been proceeded immediately and reported to the related centres like Ministry of Health to perform the necessary follow up.","WHO European Region"
"166","Turkmenistan","Статья 9 и 10  Закона Туркменистана «Об охране здоровья граждан от воздействия табачного дыма и последствий потребления табачных изделий»","Статья 315 Кодекса об административных правонарушениях","Ministry of Internal Affairs and the State Service for the security of a healthy society.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Enforcement structure (officers) are designated and warranted by the Minister of Health. Currently 2 officers from customs 4 police and 4 from health are warranted and trained officers.","WHO Western Pacific Region"
"168","Uganda","Report not provided","The regulation includes environmental inspectors and health inspectors       as the enforcers of the regulations and also spells out fines in cases of violation.","The regulation includes environmental inspectors and health inspectors as the enforcers of the regulations and also spells out fines in cases of violation","WHO African Region"
"169","Ukraine","National Consumer Protection Inspection is responsible for enforcement and can fine legal entities for violations. Physical persons can be fined by police.","National Consumer Protection Inspection is responsible for enforcement and can fine legal entities for violations. Physical persons can be fined by police.","National Consumer Protection Inspection is responsible for enforcement and can fine legal entities for violations. Physical persons can be fined by police.","WHO European Region"
"170","United Arab Emirates","تنص اللائحة التنفيذية  لقانون مكافحة التبغ قرار24 /2013 لمجلس الوزراء على ان التدخين محظور في جميع الماكن العامه المغلقة ووسائل النقل العام والماكن الترفيهية والسينمات والمسارح والنوادي الرياضية كما تعطي اللائحة السلطة المحلية لكل امارة حرية وضع اشتراطات قوية في الحظر","تنص اللائحة التنفيذية  لقانون مكافحة التبغ قرار24 /2013 لمجلس الوزراء على ان التدخين محظور في جميع الماكن العامه المغلقة ووسائل النقل العام والماكن الترفيهية والسينمات والمسارح والنوادي الرياضية كما تعطي اللائحة السلطة المحلية لكل امارة حرية وضع اشتراطات قوية في الحظر","The implementing regulations of the Tobacco Control Law and Council of Ministers'' decree no. 24 of 2013 stipulate that smoking is prohibited in all closed public places. public means of transport. places of entertainment. cinemas. theatres and sporting clubs. Moreover. the regulations give the local authority of each Emirate the right to set strict conditions as concerns the prohibition.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Across the UK, smokefree legislation is enforced by local authorities. The following guidance for enforcement officers in England has been published Implementation of smokefree legislation in England: Guidance for local council regulatory officers"".  Non compliance can result in a fixed penalty fine or legal proceedings.

The guidance is available at: http://www.cieh.org/uploadedFiles/Core/Policy/Public_health/Smokefree_work_places_and_public_places/LACORS_guide_MAR07.pdf","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","La ley establece que es competencia del Ministerio de Salud Pública el controlar el cumplimiento de esta ley, en su función de policía sanitaria. Por lo tanto, el Ministerio está facultado para fiscalizar y aplicar sanciones cuando se constaten incumplimientos a la normativa.","La ley establece que es competencia del Ministerio de Salud Pública el controlar el cumplimiento de esta ley, en su función de policía sanitaria. Por lo tanto, el Ministerio está facultado para fiscalizar y aplicar sanciones cuando se constaten incumplimientos a la normativa.","La ley establece que es competencia del Ministerio de Salud Pública el controlar el cumplimiento de esta ley. en su función de policía sanitaria. Por lo tanto. el Ministerio está facultado para fiscalizar y aplicar sanciones cuando se constaten incumplimientos a la normativa.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Согласно статьи 248 Кодекса Республики Узбекистан «Об административной ответственности» в случае выявления нарушений на рабочих местах, в общественных местах и в общественных транспортах сотрудники органов внутренних дел применют административные взыскания 
Помимо этого:
- сотрудники органов железнодорожного транспорта и метрополитена применяют административные взыскания в случае выявления нарушений в железнодорожном транспорте и метрополитене (статья 250 Кодекса).
- сотрудники органов воздушного транспорта применяют административные взыскания в случае выявления нарушений в воздушном транспорте (статья 251 Кодекса).
- сотрудники органов водного транспорта применяют административные взыскания в случае выявления нарушений в водном транспорте (статья 252 Кодекса).
- сотрудники органов пассажирского городского и междугородного автомобильного транспорта, и электротранспорта (включая контролеры-ревизоры, билетные контролеры) применяют административные взыскания в случае выявления нарушений в автобусах городского, пригородного, междугородного и международного сообщения, а также в такси, маршрутных такси и городском электротранспорте (статья 254 Кодекса).","According to the State program ''Year of a healthy child''. approved February 19. 2014 a draft law on the establishment of administrative penalties for use of tobacco products in public places. increased penalties for tobacco use in public transport. as well as for the promotion of tobacco products. In addition. the imposition of penalties provided for heads of agencies. organizations. enterprises. regardless of ownership. including the objects of trade and catering. which do not take the necessary measures to persons smoking in prohibited places. 
Adoption of the draft law will establish the necessary legal provisions to prevent tobacco use in public places and public transport.","WHO European Region"
"175","Vanuatu","Report not provided","The Tobacco Control Act of 2008 allows for appointment of authorized officers as appointed by Health DG.","There is a national coordinating mechanism for tobacco control. But it needs a financial support and a good infrastructure to enforce the existing law.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","El Ministerio del Poder Popular para la Salud. valiendose del ordenamiento jurídico vigente (La Constitución de la República Bolivariana de Venezuela. Ley Orgánica de Salud) y por medio del Servicio Autónomo de Contraloría Sanitaria (SACS) velan por el cumplimiento de la Resolución de Ambientes Libres de Humo de Tabaco","WHO Region of the Americas"
"177","Viet Nam","Based on the Decree No 176, the fines are applicable for both of different settings owners and individuals","Based on the Decree No 176, the fines are applicable for both of different settings owners and individuals","The government has issued decree No 176/2013/ND-CP on sanctions for administrative violations of the in Health sector which include fines for violation of the Tobacco Control law.","WHO Western Pacific Region"
"178","Yemen","المادة رقم (23) توجد غرامة مُحددة في القانون على المخالفين 500 ريال لمن يتعاطى التدخين في الأماكن العامة أو بالحبس (24) ساعة 
وتضاعف العقوبة في حالة التكرار","المادة رقم (23) توجد غرامة مُحددة في القانون على المخالفين 500 ريال لمن يتعاطى التدخين في الأماكن العامة أو بالحبس (24) ساعة 
وتضاعف العقوبة في حالة التكرار","There is a fine specified in the law violators.","WHO Eastern Mediterranean Region"
"179","Zambia","A Person who contravenes this law commits an offence and is liable, upon conviction to a fine not exceeding two thousand five hundred penalty units or to imprisonment for a term not exceeding two years, or to both.","A Person who contravenes this law commits an offence and is liable, upon conviction to a fine not exceeding two thousand five hundred penalty units or to imprisonment for a term not exceeding two years, or to both.","Report not provided","WHO African Region"
"180","Zimbabwe","DETAILS OF THIS ARE FOUND IN STATUTORY INSTRUMENT 264 OF 2002, Public Health ( Control of Tobacco ) Regulations of 2002","DETAILS OF THIS ARE FOUND IN STATUTORY INSTRUMENT 264 OF 2002.","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
