"","Party","2018","2016","2014","Region"
"128","Qatar","LAW NO. 10 OF 2016 ON THE CONTROL OF TOBACCO AND ITS DERIVATIVES","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","There are mainly five types of measures banning tobacco smoking in Korea.

1) National law: National Health Promotion Act 1995 sets the target facilities for the smoking ban and also imposes fines on offenders up to KRW 100,000 for smoking in non-smoking area. 

2) Municipal by-laws: any municipalities are able to designate non-smoking areas and impose fines to the offenders through municipal by-laws.

3) Administrative order: Enforcement Regulations of National Health Promotion Act specifies the range of penalties to offenders like smoking in smoke-free zone or violation against smoke-free regulations.

4) Voluntary agreements: some institutions such as student clubs at universities, company, and apartment dwellers have their own self-regulating rules for banning tobacco smoking based on bottom-up voluntary movements.

5) Others: a number of private companies reflect employees’ smoking habit in performance assessment as well as entrance examinations; and Ministry of Health and Welfare awards a prize every year, on the World No Tobacco Day, to the best company for its effort for employees’ health promotion with smoking cessation programs.","There are mainly five types of measures banning tobacco smoking in Korea.

1) National law: National Health Promotion Act 1995 sets the target facilities for the smoking ban and also imposes fines on offenders up to KRW 100,000 for smoking in non-smoking area. 

2) Municipal by-laws: any municipalities are able to designate non-smoking areas and impose fines to the offenders through municipal by-laws.

3) Administrative order: Enforcement Regulations of National Health Promotion Act specifies the range of penalties to offenders like smoking in smoke-free zone or violation against smoke-free regulations.

4) Voluntary agreements: some institutions such as student clubs at universities, company, and apartment dwellers have their own self-regulating rules for banning tobacco smoking based on bottom-up voluntary movements.

5) Others: a number of private companies reflect employees’ smoking habit in performance assessment as well as entrance examinations; and Ministry of Health and Welfare awards a prize every year, on the World No Tobacco Day, to the best company for its effort for employees’ health promotion with smoking cessation programs.","There are mainly five types of measures banning tobacco smoking in Korea.
1) National law: National Health Promotion Act 1995 sets the target facilities for the ban and also imposes fines on offenders up to KRW 100 000 for smoking in non-smoking area. 
2) Municipal by-laws: any municipalities are able to designate non-smoking areas and impose fines to the offenders through municipal by-laws.
3) Administrative order: Enforcement Rules of National Health Promotion Act specifies the restaurants classified as smoke-free indoors and presents the range of penalties to offenders like smoking in smoke-free zone or violation against smoke-free regulations.
4) Voluntary agreements: some institutions such as student clubs at universities company and apartment dwellers have their own self-regulating rules for banning tobacco smoking based on bottom-up voluntary movements.
5) Others: a number of private companies reflect employees'' smoking habit in performance assessment as well as entrance examinations; and Ministry of Health and Welfare awards a prize every year on the World No Tobacco Day to the best company for its effort for employees'' health promotion with smoking cessation programs.","WHO Western Pacific Region"
"130","Republic of Moldova","By the Law # 278 which entered into force on 17.09.2015, art. 16 smoking is totally banned in Preschool institutions, primary, specialized, higher education, hospitals, sports premises, on sports fields, stadiums and adjacent territories in food service and trade ;
- In stores, agricultural and industrial markets, playgrounds  for children, restaurants and cafes, car and air transport,  the underground passages in elevators ;
- In all enclosed public spaces, at  bus stations , airfields , railway stations and in public transport 
- In all public events organized both indoors or outdoors.","By the Law # 278 which entered into force on 17.09.2015, art. 16 smoking is totally banned in Preschool institutions, primary, specialized, higher education, hospitals, sports premises, on sports fields, stadiums and adjacent territories in food service and trade ;
- In stores, agricultural and industrial markets, playgrounds  for children, restaurants and cafes, car and air transport,  the underground passages in elevators ;
- In all enclosed public spaces, at  bus stations , airfields , railway stations and in public transport 
- In all public events organized both indoors or outdoors.","The Law no. 278 of 14.12.2007 on tobacco and tobacco products Article 16. Restrictions on smoking in public places namely:
- Preschool institutions primary specialized higher education hospitals sports premises on sports fields stadiums and adjacent territories in food service and trade ;
- In stores agricultural and industrial markets playgrounds and cafes for children car and air transport the underground passages in elevators ;
- In places for people smoking ;
- In enclosed public places in the state institutions cinemas theatres circuses concerts and exhibition halls museums libraries and other public institutions in waiting rooms in bus stations airfields railway stations public transport waiting in leisure and rest areas except areas intended solely for smoking;
- In all public events organized fun indoors or outdoors.","WHO European Region"
"131","Romania","Report not provided","Report not provided","It is a partial ban meaning that smoking is allowed in workplace and closed public places only in rooms that are separated ventilated dedicated to smoking and respect the measures for preventing fireplaces. For restaurants cafe with a total surface dedicated to customers up to 100 sqm smoking can be allowed by the manager.","WHO European Region"
"132","Russian Federation","Report not provided","Федеральный закон «Об охране здоровья граждан от воздействия окружающего табачного дыма и последствий потребления табака» вступил в силу 1 июня 2013 года. Законом был введен запрет на курение в общественных местах и ряд других мер.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Cabinet Conclusion 756 of 1993 declared the Ministry of Health and all Health Facilities ""no smoking zones"" .  Cabinet conclusion 650 of 1994 extended this ban to all government institutions and offices.  The Education Act also bans smoking in schools.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Smoking is prohibited in public places and workplaces. Signs must be displayed accordingly. This has been enacted through law.","Smoking is prohibited in public places and workplaces. Signs must be displayed accordingly. This has been enacted through law.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Los artículos 4 y 5 de la Ley antitabaco establecen las siguientes prohibiciones de fumar:
Artículo 4
Prohibición de fumar en determinados lugares
1-No se permite fumar:
a) en las unidades en que se preste atención de salud, en particular hospitales, clínicas, centros y casas de salud, consultorios médicos, incluidas las respectivas salas de espera, ambulancias, puestos de socorro y otros similares y farmacias;
b) en los centros de enseñanza, incluidas las aulas, el estudio, la lectura o las reuniones, las bibliotecas, los gimnasios y los comedores;

c) en los locales destinados a menores de 16 años, en particular establecimientos de asistencia infantil, centros de ocupación de tiempo libre y demás unidades congéneres;
d) en los recintos de espectáculos y otros recintos cerrados congéneres;
e) en los recintos deportivos cerrados,
f) En los locales de atención pública, en los ascensores, en los museos y bibliotecas;
g) en los autobuses, taxis u otros vehículos dedicados al servicio público, en todos sus accesos y establecimientos o instalaciones contiguas.
2- En los lugares mencionados podrá ser permitido el uso del tabaco en áreas expresamente destinadas a los fumadores, que no deberán incluir zonas a las que tengan acceso frecuente personas enfermas, menores de 16 años, mujeres embarazadas o que amamantan y deportistas.
3- Se permite establecer la prohibición de fumar:
a) en los restaurantes, en los Bares que, por determinación de la gestión, estén reservados a los no fumadores, señalizados de conformidad con el artículo 6;
b) en los lugares de trabajo, en la medida en que la exigencia de defensa de los no fumadores haga viable la prohibición de fumar, en particular, por la existencia de espacios alternativos disponibles.

Artículo 5
Prohibición de fumar en los medios de transporte
1. Está prohibido fumar en los vehículos destinados al transporte público público.
2. En los barcos con una duración de viaje superior a una hora sólo se permitirá fumar en las zonas descubiertas, sin perjuicio de las limitaciones contenidas en los reglamentos emitidos por las empresas transportadoras o por las capitanías de puertos.","Report not provided","Decree 42 661 (Regulation of public shows and amusements) prohibits smoking in all enclosed public spaces.","WHO African Region"
"140","Saudi Arabia","According to article no.7 of Saudi Bans Of Tobacco Control and its applications there is a regulation to prohibit smoking in public places including: 1- Areas and yards surrounding mosques; 2- Ministries, government agencies, public institutions and their branches as well as other public entities in the kingdom;
3- Educational, health, sport, cultural and social institutions and their branches as well as charities; 4- Work areas in companies, institutions, organizations, factories, banks and the like; 5- Public means of transportation (land, air or sea), as prescribed in the implementing regulations; 6- Places for producing, processing and packaging food, foodstuffs and beverages; 7- Sites for producing, transporting, distributing and refining petroleum and its derivatives as well as fuel and gas stations; 8- Warehouses, elevators and lavatories; and 9- Public places not mentioned in the preceding paragraphs. If such places allocate area for smoking, such areas shall be isolated and restricted and shall not be accessible to person under the age of eighteen. The implementing regulations shall specify the criteria for implementation of this paragraph.","According to article no.7 of Saudi Bans Of Tobacco Control and its applications there is a regulation to prohibit smoking in public places including: 1- Areas and yards surrounding mosques; 2- Ministries, government agencies, public institutions and their branches as well as other public entities in the kingdom;
3- Educational, health, sport, cultural and social institutions and their branches as well as charities; 4- Work areas in companies, institutions, organizations, factories, banks and the like; 5- Public means of transportation (land, air or sea), as prescribed in the implementing regulations; 6- Places for producing, processing and packaging food, foodstuffs and beverages; 7- Sites for producing, transporting, distributing and refining petroleum and its derivatives as well as fuel and gas stations; 8- Warehouses, elevators and lavatories; and 9- Public places not mentioned in the preceding paragraphs. If such places allocate area for smoking, such areas shall be isolated and restricted and shall not be accessible to person under the age of eighteen. The implementing regulations shall specify the criteria for implementation of this paragraph.","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","- larticle 18 de la loi 2014-14 du 28 mars 2014;
- larrêté n° 18415 du 8 décembre 2016 relatif à linterdiction de fumer dans les lieux publics, ouverts au public ou à usages collectifs
- La matérialisation de la signalétique dinterdiction de fumer dans les lieux publics.","Answer not provided","Dans certains lieux publics intérieurs (hôtel restaurants et aéroports) il est permis l’installation de fumoirs qui répondent à des spécifications techniques très rigoureuses.","WHO African Region"
"142","Serbia","The Law on Protection of the Citizens from Exposure to Tobacco Smoke has been in force since 2010, and no new amendments have been adopted since. Briefly, smoking is banned in all enclosed public and workplaces, and public transportation (including taxicabs and in all vehicles used as a workplaces, waiting rooms and lounges). Total ban of smoking is introduced in government and local authority administration, health care, education (all levels), child care, social care, culture, sport, recreation, production, control and sale of drugs, production, storage and sale of food, communal catering, media and areas designated for recording and public broadcasting, conferences and public meetings. 
Employers may provide designated smoking places at the premises where the employer’s business is not conducted that are enclosed, with separate ventilation, under very strict rules. These requirements apply for private and public/state owned work. Another huge exception is hospitality sector, where premises less than 80 m2 can choose to be completely smoke-free or smoking can be allowed and if the size is over 80 m2 non-smoking area should be at least 50% of the area with no physical separation. Regardless of the size, all hospitality premises can have separate designated smoking rooms that need to fulfill strict standards.
Smoking is completely banned in all restaurants/cafes/bars which are a part of the premises where smoking is completely banned, such as shopping moles,enterprises, hospitals, schools, governmental and local authority buildings, etc.","The Law on Protection of the Citizens from Exposure to Tobacco Smoke,  has been in force since 2010, and no new amendments have been adopted since. Briefly, smoking is banned in all enclosed public and work places, and public transportation (including taxis and in all vehicles used as a work places, waiting rooms and lounges). Total ban of smoking is introduced in government and local authority administration, health care, education (all levels), child care, social care, culture, sport, recreation, production, control and sale of drugs, production, storage and sale of food, communal catering, media and areas designated for recording and public broadcasting, conferences and public meetings. 
Employers may provide designated smoking places at the premises where the employer’s business is not conducted that are enclosed, with separated ventilation, under very strict rules. These requirements apply for private and public/state owned work. Another exception is hospitality sector, where premises less than 80 m2 can choose to be completely smoke-free or smoking can be allowed and if the size is over 80 m2 non-smoking area should be at least 50% of the area with no physical separation. Regardless of the size, all hospitality premises can have separate designated smoking rooms that need to fulfill strict standards.
Smoking is completely banned in all restaurants/cafes/bars which are a part of the premises where smoking is completely banned, such as shopping moles,enterprises, hospitals, schools, governmental and local authority buildings, etc.","The Law on Protection of the Citizens from Exposure to Tobacco Smoke has been in force since 2010 and no new amendments have been done since.
According to the Law smoking is banned in all enclosed public and work places. However employers may provide designated smoking places at the premises where the employer''s business is not conducted that are closed with separated ventilation under very strict rules. Exception for introduction of designated smoking areas are premises where the following activities are performed: in government and local authority administration health care education (all levels) child care social care culture sport recreation production control and sale of drugs production storage and sale of food communal catering media and areas designated for recording and public broadcasting conferences and public meetings. These requirements apply for private and public/state owned work and public places.
Smoking is completely banned in all public transportation including taxis and in all vehicles used as a work place as well as in all waiting rooms and lounges.
Smoking is completely banned in all restaurants/cafes/bars which are a part of the premises where smoking is completely banned such as shopping moles enterprises hospitals schools governmental and local authority buildings etc.
There is a partial smoking ban in restaurant/cafes/bars under the following rules:
- smoking can be completely banned regardless of the size of the premises;
- if the size of the hospitality premises is less than 80 m2 they can choose to be completely smoke-free or smoking can be allowed;
- if the size is over 80 m2 non-smoking area should be at least 50% of the area;
Regardless of the size all hospitality premises can have separate designated smoking rooms that need to fulfil strict standards.","WHO European Region"
"143","Seychelles","Following the National Tobacco Control Act 2009, total ban in enclosed work place came in to force and well implemented in Seychelles. Report: Bovet. P. Viswanathan.B, Bastienne. H, Gedeon. J. Compliance of hospitality premises to the ban on smoking in all enclosed public places in the Seychelles, 24 May 2015.","Following the National Tobacco Control Act 2009, total ban in enclosed work place came in to force and well implemented in Seychelles. Report: Bovet. P. Viswanathan.B, Bastienne. H, Gedeon. J. Compliance of hospitality premises to the ban on smoking in all enclosed public places in the Seychelles, 24 May 2015.","Following the National Tobacco Control Act 2009 total ban in enclosed work place came in to force and well implemented in Seychelles","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Smoking is prohibited under the Smoking (Prohibition in Certain Places) Act administered by the National Environment Agency (NEA). In addition, voluntary smoking restrictions in indoor places (house-rules) such as hotel rooms, private clubs, places of worship, casinos, are also administratively implemented and enforced by premises owners.","Smoking is prohibited under the Smoking (Prohibition in Certain Places) Act administered by the National Environment Agency (NEA). In addition, voluntary smoking restrictions in indoor places (house-rules) such as hotel rooms, private clubs, places of worship, casinos, are also administratively implemented and enforced by premises owners.","Smoking is prohibited under the Smoking (Prohibition in Certain Places) Act administered by the National Environment Agency (NEA). In addition voluntary smoking restrictions in indoor places (house-rules) such as hotel rooms private clubs places of worship casinos are also administratively implemented and enforced by premises owners.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","National Parliament of the Slovak Republic approves the law that have legal force for the whole country.","Answer not provided","WHO European Region"
"147","Slovenia","See: Restriction on the Use of Tobacco and Related Products Act (Official Gazette of RS, Nos. 9/17 and 29/17) and Rules on the Requirements to be met by the smoking room (Official Gazette of RS, no. 52/17) in slovene available on: http://www.pisrs.si/Pis.web/pregledPredpisa?id=ZAKO6717

It shall be prohibited to smoke or use tobacco, tobacco products and related products (Related products are: electronic cigarettes with and without nicotine, herbal products for smoking and novel tobacco products), apart from chewing tobacco and nasal tobacco, in any enclosed public places or work places, as well as in all vehicles (also private cars) in the presence of persons younger than 18. 
Furthermore, smoking or using tobacco, tobacco products and related products, apart from chewing tobacco and nasal tobacco, shall be prohibited in spaces that are not considered enclosed spaces under this Act if they form part of associated appertaining land of premises where child-care or educational services are performed.
Smoking or the use of tobacco, tobacco products and related products shall be allowed:
-	in areas specially designated for smokers in accommodation facilities and other providers of overnight stays,
-	in senior citizens’ homes and prisons in areas not intended for common use, if only smokers reside there,
-	in areas specially designated for smokers in psychiatric hospitals and in areas specially designated for smokers at other treatment providers for mental patients,
-	in designated smoking rooms.
Designated smoking rooms shall not be allowed in areas where health care, child care or education are provided.

Owners, tenants or managers of spaces where smoking is prohibited shall be responsible for upholding the prohibition on smoking and the use of tobacco, tobacco products and related products.

Designated smoking rooms must meet the following conditions:
-	the space must be regulated so that air contaminated with tobacco smoke cannot flow freely from it into other spaces;
-	the space may not be designed for passage into other areas, and may not exceed more than 20% of the total surface area of a public space and/or work premises;
-	the space must be designed exclusively for smoking, with the service of food and beverages not allowed in the space;
-	food and beverages may not be brought into the space.

Public place shall be a space accessible to the wider public or a space for common use, regardless of ownership or rights of access. These are spaces intended for providing activities in health care, nursery, child care, education, social care, hygiene care and other similar activities, transport, public transport, trade, hospitality and tourism, sport and recreation and culture, the use of which is intended for the general public under the same conditions. In particular, the public spaces referred to in the preceding paragraph include waiting rooms, meeting rooms, cinemas, theatres, health care, educational and social institutions, hospitality premises and shops, hairdressers, barbers and beauty salons, body care, pedicure, piercing and tattooing salons and similar salons, premises of societies that are accessible to the public, sports halls, public transport vehicles, lifts, cable cars, underpasses, gangways, passageways, staircases and corridors, public toilets and other spaces where individuals could be unwillingly exposed to the smoke of tobacco products or other related products.

Work place shall be any space, including business vehicles, under the control of an employer in which works or services are provided for the employer for payment or otherwise. Work premises include not only areas in which work is done, but also all related spaces used by workers during work, including e.g. hallways, elevators, stairwells, foyers, common areas, cafés, toilets, salons, canteens and extensions such as sheds and shacks. 

Enclosed space shall be a space covered by a roof, with more than a half of the surface of associated walls or sides being enclosed, regardless of the material used for the roof, walls and sides, and regardless of whether the building is permanent or temporary. Windows and doors shall be regarded as a part of the enclosed surface. If the roof surface is greater than half the surface of the space delimited by associated walls, and more than half of the surface of these walls is completely enclosed, the space is regarded as enclosed public space. 

A wall or side of a building shall be any part of a space or any surface that borders the space at its sides, regardless of the type of material used and regardless of whether this surface is permanent or temporary. Associated walls of a space shall be all walls that are located under the roof, regardless of whether they touch the roof directly or not. If the walls are located at a distance from the roof (to the left, right, front, back), the closest wall shall be regarded as the associated wall.

The roof or ceiling shall be any part of a space or any surface that borders or encloses a space at the top, regardless of the type of material used and regardless of whether this surface is permanent or temporary.","Act provides a total ban on smoking in all enclosed public places and workplaces, including bars and restaurants. Smoking shall be still allowed:
-	in areas specially designated for smokers at residential facilities and other accommodation providers,
-	in senior citizens’ homes and jails in areas not intended for common use, should smokers alone reside there,
-	in areas specially designated for smokers in psychiatric hospitals and in areas specially designated for smokers at other treatment providers for mental patients,
-	in smoking rooms/cabines with very strict regulationes (very expensive to built such cabine – there are only few) – not allowed to drink or eat inside.
Public places pursuant to this act are those designed for activities in the fields of healthcare, childcare, education, social work, traffic, public transport, trade, catering and tourism, sport and recreation, and culture. Public places specified in the previous paragraph are specifically waiting rooms, conference rooms, cinema halls, theatres, health, childcare, education and social institutes, catering premises, shops, sports halls, means of public transport, lifts, cable cars, public toilets and other spaces where non-smokers are exposed to cigarette smoke against their will. Workplaces pursuant to this act means any closed area under the control of an employer where work and services are performed for the employer.
Any space with a roof where more than half of the area of the appurtenant walls is completely closed shall be deemed an enclosed public place or work premises. Smoking shall also be prohibited in areas that pursuant to this act are not deemed enclosed spaces, if they are part of the appurtenant functional land of areas where childcare and education are provided.
A smoking room is an enclosed area that is physically separate from other enclosed areas, and is specially regulated exclusively for smoking, with service not allowed in the space. Food and beverages also may not be consumed in the smoking room.
See: Restriction of the use of tobacco products (Official Gazette of RS, Nos. 93/07 - official consolidated text) and 
Rules on the conditions to be met by the smoking room (Official Gazette of RS, Nos. 80/07 and 90/10 )","Act provides a total ban on smoking in all enclosed public places and workplaces including bars and restaurants. Smoking shall be still allowed:
-	in areas specially designated for smokers at residential facilities and other accommodation providers 
-	in senior citizens'' homes and jails in areas not intended for common use should smokers alone reside there 
-	in areas specially designated for smokers in psychiatric hospitals and in areas specially designated for smokers at other treatment providers for mental patients 
-	in smoking rooms/cabines with very strict regulationes (very expensive to built such cabine – there are only few) – not allowed to drink or eat inside.
Public places pursuant to this act are those designed for activities in the fields of healthcare childcare education social work traffic public transport trade catering and tourism sport and recreation and culture. Public places specified in the previous paragraph are specifically waiting rooms conference rooms cinema halls theatres health childcare education and social institutes catering premises shops sports halls means of public transport lifts cable cars public toilets and other spaces where non-smokers are exposed to cigarette smoke against their will. Workplaces pursuant to this act means any closed area under the control of an employer where work and services are performed for the employer.
Any space with a roof where more than half of the area of the appurtenant walls is completely closed shall be deemed an enclosed public place or work premises. Smoking shall also be prohibited in areas that pursuant to this act are not deemed enclosed spaces if they are part of the appurtenant functional land of areas where childcare and education are provided.
A smoking room is an enclosed area that is physically separate from other enclosed areas and is specially regulated exclusively for smoking with service not allowed in the space. Food and beverages also may not be consumed in the smoking room.","WHO European Region"
"148","Solomon Islands","Part 5 of the Tobacco Control Act 2010 provides for smoke-free areas which  includes  banning tobacco smoking in indoor workplaces, public transport, indoor public places and, as appropriate, other public places . We have developed a smoke-free policy for schools and we are working on smoke-free policies for workplace, health facilities and public transport.
There is also an administrative and executive order from Permanent Secretary for the Ministry of Health and Medical Services present that bans smoking within the Ministry of Health Compound with billboards and signs to enforce this order. This includes the main office/headquarters as well as living quarters of health workers within the medical compound.","Report not provided","Part 5 of the Tobacco Control Act 2010 provides for smoke-free areas which includes banning tobacco smoking in indoor workplaces public transport indoor public places and as appropriate other public places . We have developed a smoke-free policy for schools and we are working on smoke-free policies for workplace health facilities and public transport","WHO Western Pacific Region"
"149","South Africa","Partial control and ban of indoor public areas through legislation. 25% of indoor public areas (e.g restaurants, hotels) allow for smoking. Regulations and specifications on indoor public areas are being currently reviewed.","Partial control and ban of indoor public areas through legislation. 25% of indoor public areas (e.g restaurants, hotels) allow for smoking. Regulations and specifications on indoor public areas are being currently reviewed.","Partial control and ban of indoor public areas through legislation. 25% of indoor public areas (e.g restaurants hotels) allow for smoking. Regulations and specifications on indoor public areas are being currently reviewed.","WHO African Region"
"150","Spain","1.- Se prohíbe fumar en todos los espacios públicos cerrados y de uso colectivo, así como en todas las áreas infantiles y los centros educativos y sanitarios, incluso en las zonas abiertas. 2.- Se prohíbe fumar en centros penitenciarios, establecimientos psiquiátricos de media y larga estancia y centros residenciales para mayores, aunque se permite habilitar zonas separadas, señalizadas y con dispositivos de ventilación independiente para los internos que fumen, además de al aire libre.
3.- Prohibición de fumar en hoteles, hostales y establecimientos análogos, salvo en los espacios al aire libre. Se permite reservar hasta un 30% de habitaciones fijas para huéspedes fumadores, siempre que cumplan con los siguientes requisitos:
a) Estar en áreas separadas del resto de habitaciones y con ventilación independiente o con otros dispositivos para la eliminación de humos.
b) Estar señalizadas con carteles permanentes.
c) Que el cliente sea informado previamente del tipo de habitación que se pone a su disposición.
d) Que los trabajadores no puedan acceder a las mismas mientras se encuentra algún cliente en su interior, salvo casos de emergencia.
A efectos de esta Ley, en el ámbito de la hostelería, se entiende por espacio al aire libre todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes, muros o paramentos. 
3.- Queda fuera de la prohibición de fumar de la Ley, los clubes de fumadores.","1.- Se prohíbe fumar en todos los espacios públicos cerrados y de uso colectivo, así como en todas las áreas infantiles y los centros educativos y sanitarios, incluso en las zonas abiertas. 2.- Se prohíbe fumar en centros penitenciarios, establecimientos psiquiátricos de media y larga estancia y centros residenciales para mayores, aunque se permite habilitar zonas separadas, señalizadas y con dispositivos de ventilación independiente para los internos que fumen, además de al aire libre.
3.- Prohibición de fumar en hoteles, hostales y establecimientos análogos, salvo en los espacios al aire libre. Se permite reservar hasta un 30% de habitaciones fijas para huéspedes fumadores, siempre que cumplan con los siguientes requisitos:
a) Estar en áreas separadas del resto de habitaciones y con ventilación independiente o con otros dispositivos para la eliminación de humos.
b) Estar señalizadas con carteles permanentes.
c) Que el cliente sea informado previamente del tipo de habitación que se pone a su disposición.
d) Que los trabajadores no puedan acceder a las mismas mientras se encuentra algún cliente en su interior, salvo casos de emergencia.
A efectos de esta Ley, en el ámbito de la hostelería, se entiende por espacio al aire libre todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes, muros o paramentos. 
3.- Queda fuera de la prohibición de fumar de la Ley, los clubes de fumadores.","Modificación de la Ley 28/2005 (Ley 42/2010): 
1.- Se ha ampliado la prohibición de fumar a todos los espacios públicos cerrados y de uso colectivo. así como a todas las áreas infantiles y los centros educativos y sanitarios. incluso en las zonas abiertas.
2.- A pesar de que se mantiene la prohibición de fumar en centros penitenciarios. establecimientos psiquiátricos de media y larga estancia y centros residenciales para mayores. se permite habilitar zonas separadas. señalizadas y con dispositivos de ventilación independiente para los internos que fumen. además de al aire libre.
3.- Se mantiene la prohibición de fumar en hoteles. hostales y establecimientos análogos. salvo en los espacios al aire libre. Se permite reservar hasta un 30% de habitaciones fijas para huéspedes fumadores. siempre que cumplan con los siguientes requisitos:
a) Estar en áreas separadas del resto de habitaciones y con ventilación independiente o con otros dispositivos para la eliminación de humos.
b) Estar señalizadas con carteles permanentes.
c) Que el cliente sea informado previamente del tipo de habitación que se pone a su disposición.
d) Que los trabajadores no puedan acceder a las mismas mientras se encuentra algún cliente en su interior. salvo casos de emergencia.
A efectos de esta Ley. en el ámbito de la hostelería. se entiende por espacio al aire libre todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes. muros o paramentos. 
3.- Queda fuera de la prohibición de fumar de la Ley. los clubes de fumadores.","WHO European Region"
"151","Sri Lanka",""" No person shall smoke or allow any person to smoke any tobacco product within any enclosed public places.""",""" No person shall smoke or allow any person to smoke any tobacco product within any enclosed public places.""","Report not provided","WHO South-East Asia Region"
"152","Sudan","معظم هذه التدابير تتمثل فى القرارات التى تصدر من قبل الجهات الرسمية فى المؤسسات, والجهات العامة ومن ثم يتم تحديد آليات لتطبيق هذه القرارت والعمل بها","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","The purpose of the Tobacco Law is to protect current and future generations from the effects of tobacco consumption and to reduce tobacco use and exposure to tobacco smoke through the implementation of comprehensive tobacco control measures such as: 
•Banning smoking in public places, workplaces and public transport (smoke free environment)
•Increased Taxation on tobacco products, 
•Mandating health warnings on tobacco product packaging in national language.
•Banning tobacco advertising, promotion, and sponsorship.
•Closely monitoring the implementation of the banning
•Prohibiting the exposition of tobacco products at all selling points by using for example marker boards, displays or other promotion equipment.
•Prohibiting the sale of cigarettes other than in a closed package.
See Paragraph 3 & 4 of Tobacco Law SB no 39 2013","Tobacco Law, aimed to protect health through the implementation of comprehensive tobacco control measures such as: 
•Banning smoking in public places, workplaces and public transport; 
•Taxation on tobacco products, 
•Mandating health warnings on tobacco product packaging
•Banning tobacco advertising, promotion, and sponsorship.
• Closely monitoring the implementation of the banning","The Tobacco Law aims to protect health through the implementation of comprehensive tobacco control measures such as: 
•Ban smoking in public places workplaces and public transport; 
•Taxation on tobacco products 
•Mandating health warnings on tobacco product packaging
•Banning tobacco advertising promotion and sponsorship.
 •Closely monitoring the implementation of the banning","WHO Region of the Americas"
"154","Swaziland","Report not provided","Smoking in private areas is punishable by law and is enforced.","Report not provided","WHO African Region"
"155","Sweden","Smoking is banned in all described areas. It is however possible to arrange designated smoking areas. In addition to legal requirements, the social norm of none-smoking in public areas has been widely accepted which in turn has resulted in relatively few designated smoking areas. This is in a large part due to individual policys on completely smoke-free airplanes, trains, ferries, hotels and health-care facilities.","Smoking is banned in all described areas. It is however possible to arrange designated smoking areas. In addition to legal requirements, the social norm of none-smoking in public areas has been widely accepted which in turn has resulted in relatively few designated smoking areas. This is in a large part due to individual policys on completely smoke-free airplanes, trains, ferries, hotels and health-care facilities.","In Sweden''s second (five-year) report to the WHO. regulations concerning protection from exposure to tobacco smoke were described as ''Complete'' (see questions 3.2.2.2. 3.2.2.4 and 3.2.2.6 of the previous questionnaire). These interpretations were based on the fact that other measures. apart from legislation. had been taken which ''in the public eye'' made most areas completely smoke-free. In this report the answers have been chosen to describe the current protection from a legal point of view. 
Smoking is banned in all described areas. It is however possible to arrange designated smoking areas. In addition to legal requirements. the social norm of none-smoking in public areas has been widely accepted which in turn has resulted in relatively few designated smoking areas. This is in a large part due to individual policy''s on completely smoke-free airplanes. trains. ferries. hotels and health-care facilities.","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Currently, Thailand has the Tobacco Products Control Act 2560 (BE 2560), which was published in the Royal Gazette on April 5, 2017 and came into force on July 4, 2017. Important measures related to the implementation of smoking-free public spaces are categorized into 3 types:              
1. The law requires public places to be non-smoking. In order to, protect the health of non-smokers.              
2. Assign the duty to the owner of a public place legally designated as a non-smoking area. It is obligatory to operate a non-smoking facility. According to, the conditions and characteristics as required by law.              
3. In addition to those who own a public place, the owner of the place must also be obliged to advertise or notify the place that it is a non-smoking area.And control, prohibit, or take any other action. In order to, avoid smoking in the non-smoking area.","Answer not provided","The Ministry of Public Health Notification No.19 B.E. 2553 (A.D.2010) designates all indoor workplaces and public places to be 100% smoke-free. Only international airport is allowed to designate smoking room in the building. Smoking area may be specifically provided apart from the built-up or structured areas; 1) higher educational institutes. 2) Petrol or gas service stations. and 3) workplaces of state agencies. state enterprises or any other governmental agencies.","WHO South-East Asia Region"
