"","Party","2018","2016","2014","Region"
"143","Seychelles","Focal point for tobacco control is located within the Unit for Prevention and Control of CVD, NCD section, Public Health Authority, Ministry of Health
A tobacco control program including activities and targets is part of the National NCD Strategic Plan . The manager of this is Unit is the focal point for tobacco control in Seychelles. This person is also the Executive Secretary of the National Tobacco Control Board.","Focal point for tobacco control is located within the Unit for Prevention and Control of CVD, NCD section, Public Health Authority, Ministry of Health
A tobacco control program including activities and targets is part of the plan of action of the Unit. The manager of this is Unit is the focal point for tobacco control in Seychelles. This person is also the executive secretary of the National Tobacco Control Board.","Focal point for tobacco control is located within the Unit for Prevention and Control of CVD NCD section Public Health Authority Ministry of Health
A tobacco control program including activities and targets is part of the plan of action of the Unit. The manager of this is Unit is the focal point for tobacco control in Seychelles. This person is also the executive secretary of the National Tobacco Control Board.","WHO African Region"
"144","Sierra Leone","The focal point of the tobacco control unit is a staff of the Ministry of Health and Sanitation, attached to the Directorate of Noncommunicable Diseases. A National Tobacco Control Task force has been set up with representatives from wide range of Ministries, Departments and Agencies (MDAs),  nongovernmental organizations (NGO’s), Civil Society Organisations, Religious leaders. Different Committees will be setup within the task force composing  technical people to address specific articles of the convention.","National Tobacco Control Task force","The National Taskforce for tobacco control was established in 2008. It is established at a taskforce level. The tobacco focal point is established at the Health Education Division in the Ministry of Health and Sanitation.","WHO African Region"
"145","Singapore","Tobacco control efforts in Singapore started in the early 1970s, when legislations were enacted to ban smoking in public places and prohibit tobacco advertising and promotion. The National Smoking Control Programme (NSCP) was launched in 1986 to develop and implement initiatives to reduce smoking rates in Singapore. The NSCPs multi-pronged approach includes legislation, taxation, public education, partnerships to prevent the initiation of smoking especially by youths, and encourage smokers to quit the habit of smoking. The NSCP has now been renamed the National Tobacco Control Programme (NTCP).

The Health Promotion Board (HPB) is a statutory board under the Ministry of Health, which formulates national policies, develops evidence-based strategies and innovative programmes for health promotion, disease prevention and patient education. HPB is the national focal point for tobacco control in Singapore and manages the NTCP.

In addition, the National Coordinating Committee on Tobacco Control (NCCTC) provides strategic coordination and facilitates the formulation of whole-of-government on tobacco control policies.","Tobacco control efforts in Singapore started in the early 1970s, when legislations were enacted to ban smoking in public places and prohibit tobacco advertising and promotion. The National Smoking Control Programme (NSCP) was launched in 1986 to develop and implement initiatives to reduce smoking rates in Singapore. The NSCPs multi-pronged approach includes legislation, taxation, public education, partnerships to prevent the initiation of smoking especially by youths, and encourage smokers to quit the habit of smoking. The NSCP has now been renamed the National Tobacco Control Programme (NTCP).

The Health Promotion Board (HPB) is a statutory board under the Ministry of Health, which formulates national policies, develops evidence-based strategies and innovative programmes for health promotion, disease prevention and patient education. HPB is the national focal point for tobacco control in Singapore and manages the NTCP.

In addition, the National Coordinating Committee on Tobacco Control (NCCTC) provides strategic coordination and facilitates the formulation of whole-of-government on tobacco control policies.","Tobacco control efforts in Singapore started in the early 1970s when legislations were enacted to ban smoking in public places and prohibit tobacco advertising and promotion. The National Smoking Control Programme (NSCP) was launched in 1986 to develop and implement initiatives to reduce smoking rates in Singapore. The NSCP''s multi-pronged approach includes legislation taxation public education partnerships to prevent the initiation of smoking especially by youths and encourage smokers to quit the habit of smoking. The NSCP has now been re-named the National Tobacco Control Programme (NTCP). 
The Health Promotion Board is a statutory board under the Ministry of Health which formulates national policies develops evidence-based strategies and innovative programmes for health promotion disease prevention and patient education. 
The Health Promotion Board (HPB) is the national focal point for tobacco control in Singapore and manages the NTCP.
In addition the National Coordinating Committee on Tobacco Control (NCCTC) provides strategic coordination and facilitates the formulation of whole-of-government tobacco control policies.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","We have established National Coordinating Committee for Tobacco Control from 2000. Committee Secretariat is located at Public Health Authority in the Slovak Republic. Focal point for tobacco control is situated at Public Health Authority in Bratislava. Until now we have not established tobacco control unit within Ministry of Health or Public Health Authority of the Slovak Republic.","We have established National Coordinating Committee for Tobacco Control from 2000. Committee Secretariat is located at Public Health Authority in the Slovak Republic. Focal point for tobacco control is situated at Public Health Authority.","WHO European Region"
"147","Slovenia","Ministry of Health of the Republic of Slovenia and National Institute of Public Health.","Ministry of Health of the Republic of Slovenia and National Institute of Public Health.","Ministry of Health of the Republic of Slovenia and National Institute of Public Health.","WHO European Region"
"148","Solomon Islands","A national coordinating mechanism for tobacco control in the country was established May 2014 with the formulation of a national stakeholder group for tobacco control and also the endorsement of a technical advisory group. Prior to May 2014, the national coordinating group/committee for tobacco control in the country was the Tobacco Control Taskforce Committee (TCTFC). The TCTFC was mandated by the Minister of Health with the task of formulating the tobacco control regulations. However, in the absence of a national coordinating mechanism the TCTFC has been the interim advisory group for tobacco control in the country. This group consisted of a chairman (under secretary of Health Improvement), a vice chairman (National Director, Health Promotions), the national tobacco control focal point (National Director of NCD Prevention and Control) and members which also includes the National Tobacco Control Coordinator. Other members include a Ministry of Education representative, Ministry of Finance and Treasury and the civil society. TCTFC has been coordinating all the efforts geared towards tobacco control from 2010 up till the year of 2014,May, when a wider and more extended group of stakeholders met and the national tobacco control stakeholders committee was established along with the endorsement of the technical advisory group (TAG) for tobacco control. The TAG for tobacco control is generally an extension of the TCTFC.
As mentioned above the national focal point for tobacco control is the Director for NCDs prevention and control, and this commenced in 2010. Before 2010, the focal point was the Director of Health Promotions. We now have a tobacco control unit, with two people coordinating this unit with support from the staff from both the NCD Department and the Health Promotions Department. Tobacco Focal Point now is still the Director for NCDs.
We are now looking at legislating a technical advisory group for tobacco control in the amendments for the Tobacco Control Act 2010 which we will be putting through Cabinet this year. This group will continue to coordinate tobacco control activities in the country especially the implementation and enforcement of the Tobacco Control legislation. We will be doing recruitments as well for the Tobacco Control Unit to bulk up the work force for compliance and enforcement of the tobacco control laws.","Report not provided","A national coordinating mechanism for tobacco control in the country will be established May 2014 with the formulation of a national stakeholder group for tobacco control and also the endorsement of a technical advisory group. Prior to May 2014 the national coordinating group/committee for tobacco control in the country was the Tobacco Control Taskforce Committee (TCTFC). The TCTFC was mandated by the Minister of Health with the task of formulating the tobacco control regulations. However in the absence of a national coordinating mechanism the TCTFC has been the interim advisory group for tobacco control in the country. This group consisted of a chairman (under secretary of Health Improvement) a vice chairman (National Director Health Promotions) the national tobacco control focal point (National Director of NCD Prevention and Control) and members which also includes the National Tobacco Control Coordinator. Other members include a Ministry of Education representative Ministry of Finance and Treasury and the civil society. TCTFC has been coordinating all the efforts geared towards tobacco control from 2010 up till the year of 2014 May when a wider and more extended group of stakeholders met and the national tobacco control stakeholders committee was established along with the endorsement of the technical advisory group (TAG) for tobacco control. The TAG for tobacco control is generally an extension of the TCTFC.
As mentioned above the national focal point for tobacco control is the Director for NCDs prevention and control and this commenced in 2010. Before 2010 the focal point was the Director of Health Promotions. We now have a tobacco control unit with two people coordinating this unit with support from the staff from both the NCD Department and the Health Promotions Department.","WHO Western Pacific Region"
"149","South Africa","Tobacco control lies within the National Department of Health, Directorate: Health Promotion. It is one of the pillars of the Health Lifestyles Programme which  focuses on the promotion of healthy lifestyle practices and risk factors associated with non communicable diseases and conditions","Tobacco control lies within the National Department of Health, Directorate: Health Promotion. It is one of the pillars of the Health Lifestyles Programme which  focuses on the promotion of healthy lifestyle practices and risk factors associated with non communicable diseases and conditions","Tobacco control lies within the National Department of Health Directorate: Health Promotion. It is one of the pillars of the Health Lifestyles Programme which focuses on the promotion of healthy lifestyle practices and risk factors associated with non-communicable diseases and conditions.","WHO African Region"
"150","Spain","El Ministerio de Sanidad, Servicios Sociales e Igualdad es el departamento responsable de la regulación de los aspectos sanitarios del control del tabaquismo.
Existe en su estructura una Unidad de Prevención del Tabaquismo dependiente de la Dirección General de Salud Pública.
Asimismo existe dependiendo de la misma Dirección General, una Comisión de Salud Pública para la coordinación con las Autoridades Sanitarias Regionales.
También existe dependiendo de la misma Dirección General, un Observatorio de la Salud como órgano colegiado de consulta y asesoramiento con una sección específica sobre tabaquismo. Asimismo también existe coordinación con otros departamentos ministeriales: Ministerio de Economía, Industria y Competitividad, Ministerio de Hacienda y Función Pública, Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente, Ministerio de Asuntos Exteriores y de Cooperación, Ministerio de Energía, Turismo y Agenda Digital  y Ministerio de Empleo y Seguridad Social.","El Ministerio de Sanidad, Servicios Sociales e Igualdad es el departamento responsable de la regulación de los aspectos sanitarios del control del tabaquismo.
Existe en su estructura una Unidad de Prevención del Tabaquismo dependiente de la Dirección General de Salud Pública.
Asimismo existe dependiendo de la misma Dirección General, una Comisión de Salud Pública para la coordinación con las Autoridades Sanitarias Regionales.
También existe dependiendo de la misma Dirección General, un Observatorio de la Salud como órgano colegiado de consulta y asesoramiento con una sección específica sobre tabaquismo. Reglamentariamente se determinarán las funciones, la composición, la organización y las reglas de funcionamiento del Observatorio de Salud, que funcionará en pleno y en secciones, en función de los temas a tratar.
Asimismo también existe coordinación con otros departamentos ministeriales: Ministerio de Economía y Hacienda, Ministerio de Medio Ambiente y Medio Rural y Marino, Ministerio de Asuntos Exteriores y de la Cooperación y Ministerio de Trabajo e Inmigración.","El Ministerio de Sanidad. Servicios Sociales e Igualdad es el departamento responsable de la regulación de los aspectos sanitarios del control del tabaquismo.
Existe en su estructura una Unidad de Prevención del Tabaquismo dependiente de la Dirección General de Salud Pública.
Asimismo existe dependiendo de la misma Dirección General. una Comisión de Salud Pública para la coordinación con las Autoridades Sanitarias Regionales.
También existe dependiendo de la misma Dirección General. un Observatorio para la Prevención del Tabaquismo que coordina a nivel nacional las actividades en control del tabaquismo de las adminsitraciones públicas sanitarias; de otros departamentos implicados como hacienda. educación. cultura. etc.; de sociedades científicas; entidades sociales; entidades económicas y entidades sindicales.
Asimismo también existe coordinación con otros departamentos ministeriales: Ministerio de Economía y Hacienda. Ministerio de Medio Ambiente y Medio Rural y Marino. Ministerio de Asuntos Exteriores y de la Cooperación y Ministerio de Trabajo e Inmigración.","WHO European Region"
"151","Sri Lanka","Multi-sectoral NCD plan was developed to control tobacco and it is implemented.  Each sector has to implement planned activities under tobacco control.","Multi-sectoral plan was developed to control tobacco and it is implementing. Each sector has to implement planned activities under tobacco control.","Report not provided","WHO South-East Asia Region"
"152","Sudan","1. تم رفع مقترح لقيام خط ساخن خاص ل بمكافحة التبغ بالتعاون مع احدي شركات الاتصال
2. تم أعتماد قسم منفصل لمكافحة التبغ وتسمية الشخص المحوري
3. تم تفعيل وتحديث اللجنة الوطنية ودورية الاجتماعات","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Ministry of Health (MOH) Suriname is responsible for tobacco control. 
The NCD unit of the Bureau of Public Health with Environmental Health Inspectors of the Bureau of Public Health together with the labor inspectors and other stakeholders are responsible for the implementation of the tobacco law. 

The Existing mechanisms to advance tobacco control consist:
•National Focal point for Tobacco Control in MOH 
•Environmental Inspectorate in the Bureau of Public Health
•Labor Inspectorate 
•IUD and Economische Controle Unit, Trade & Industries 
•Customs /Special Excise Stamp  Control Unit, Finance 
•Fraud Department  Justice & Police 
•District Commissioners,  Regional Development 
•Curriculum development in Ministry of Education","MOH Suriname is responsible for tobacco control ; 
The Unit for Research, Planning and Monitoring is responsible for the implementation of the tobacco control plan
together Environmental Health Inspectors of the Bureau of Public Health and the labor inspectors","Comprehensive Tobacco Legislation was passed by the Parliament in February 2013 and the Law (State Gazette 2013 no 39) came into force in June 2013.
According to this law a Tobacco Control Bureau was installed for the implementation monitoring and evaluation of the law and for tobacco control","WHO Region of the Americas"
"154","Swaziland","Report not provided","Stakeholders comprising the National coordination mechanism established; roles defined; headed by Director of Health; Secretariat formed; Focal point in process.","Report not provided","WHO African Region"
"155","Sweden","The focal point for tobacco control with regards to policymaking is a government official based at the Ministry of Health and Social Affairs. 

The Public Health Agency, a government agency, functions as the national coordinating mechanism concerning evidence-based tobacco prevention and tobacco statistics. The agency has central supervisory responsibility with regard to the Tobacco Act (1993:581), relating to smoke-free environments, sales, labelling and product control. 

The Swedish Consumer Agency exercise central supervisory responsibility regarding marketing. 

The Swedish Work Environment Authority has central supervisory responsibility relating to smoke-free work environments.

The county administrative boards have regional supervisory responsibility whereas the municipalities and the police exercise immediate supervisory responsibility in accordance with the Tobacco Act (1993:581).

The Swedish Tax Agency and the Swedish Customs are responsible for making sure that customs duties, taxes and charges associated with tobacco trade are collected and that illicit import of tobacco products is counteracted.","The focal point for tobacco control with regards to policymaking is a government official based at the Ministry of Health and Social Affairs. 

The Public Health Agency, a government agency, functions as the national coordinating mechanism concerning evidence-based tobacco prevention and tobacco statistics. The agency has central supervisory responsibility with regard to the Tobacco Act (1993:581), relating to smoke-free environments, sales, labelling and product control. 

The Swedish Consumer Agency exercise central supervisory responsibility regarding marketing. 

The Swedish Work Environment Authority has central supervisory responsibility relating to smoke-free work environments.

The county administrative boards have regional supervisory responsibility whereas the municipalities and the police exercise immediate supervisory responsibility in accordance with the Tobacco Act (1993:581).

Swedish Customs is responsible for making sure that customs duties, taxes and charges associated with tobacco trade are collected and that illicit import of tobacco products is counteracted.","The focal point for tobacco control with regards to policymaking is a government official based at the Ministry of Health and Social Affairs 
The Public Health Agency. a government agency. functions as the national coordinating mechanism concerning evidence-based tobacco prevention and tobacco statistics. The agency has central supervisory responsibility with regard to the Tobacco Act (1993:581). relating to smoke-free environments. sales. labelling och product control 
The Swedish Consumer Agency exercise central supervisory responsibility regarding marketing. 
The Swedish Work Environment Authority has central supervisory responsibility relating to smoke-free work environments.
The county administrative boards have regional supervisory responsibility whereas the municipalities and the police exercise immediate supervisory responsibility in accordance with the Tobacco Act (1993:581).
Swedish Customs is responsible for making sure that customs duties. taxes and charges associated with tobacco trade are collected and that illicit import of tobacco products is counteracted.","WHO European Region"
"156","Syrian Arab Republic","تم تشكيل اللجنة الوطنية لمكافحة التدخين  وفقا للمرسوم التشريعي 62 لعام 2009  تمثل الجهات الحكومية من الوزارات وبعض الاتحادات وتفوم اللجنة بالاستعانة بمن يلزم من جهات حكومية اخرى اة نقابات شعبية او جمعيات، ومقر اللجنةالوطنيةفي وزارة الصحة","تم تشكيل اللجنة الوطنية لمكافحة التدخين  وفقا للمرسوم التشريعي 62 لعام 2009  تمثل الجهات الحكومية من الوزارات وبعض الاتحادات وتفوم اللجنة بالاستعانة بمن يلزم من جهات حكومية اخرى اة نقابات شعبية او جمعيات","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Currently the tobacco control activities are limited to ministry of Health and Social protection of the population. The national coordination mechanism is under establishment. The MoH initiated the official discussion with the presidential office to formalize the mechanism.","WHO European Region"
"158","Thailand","Bureau of Tobacco Control (BTC) was established under the Department ofDisease Control, Ministry of Public Health as the national focal point for prevention and control of tobacco consumption. Two national laws for tobacco control were enacted to support the control of tobacco consumption ; the Nonsmoker’s Health Protection Act,1992 and the Tobacco Product Control Act, 1992. Currently, Thailand has the Tobacco  Products Control Act 2560 (B.E.2560), which was published in the Royal Gazette on April 5, 2017 and came into force on July 4, 2017    BTC is mainly responsible for the process of tobacco control policy cycle composed of policy agenda, policy formulation (including development of new legislation and revision of existing laws and regulations), policy decision, policy implementation, and policy evaluation.In addition, BTC is assigned to be secretary general of the National Committee forthe Control of Tobacco Use (NCCTU) as well as other sub-committee implementing the Second National Strategic Plan for Tobacco Control , B.E. 2559-2562 (A.D.2016–2019). 
The Second National Strategic Plan for Tobacco Control, B.E. 2559-2562 (A.D.2016–2019) was developed through collaborative efforts from all sectors including government and NGOs and aimed to achieve smoke-free Thai society. This National Strategic Plan is multidisciplinary plan and was approved by the Cabinet on April 19, 2016  This National Strategic Plan consists of 6 strategies which are
Strategy 1: Strengthening and developing national capacity in tobacco  control operations ,
Strategy 2: Prevention of the initiation of new tobacco consumers and  control of tobacco industry interference target to adolescent and new smokers, 
Strategy 3: Provide help to quit smoke , 
Strategy 4: Regulation of tobacco product contents and disclosure ,
Strategy 5: Non-smoker protection through smoke-free environments , and
Strategy 6: Tax measure and control of illicit trade on tobacco products.","The National Strategic Plan for Tobacco Control 2012 – 2014 was developed through collaborative efforts from all sectors including government and NGOs and aimed to achieve smoke-free Thai society. This National Strategic Plan is multidisciplinary plan and was approved by the Cabinet on 12th June 2012. To make proposals policy of Tobacco Control in Thailand and planning to develop The National Strategic Plan for Tobacco Control 2015 – 2019. This National Strategic Plan have 6 strategies include Strategy 1: Strengthening and developing national capacity in tobacco  control operations ,Strategy 2: Prevention of the initiation of new tobacco consumers and  control of tobacco industry interference target to adolescent and new smokers, Strategy 3: Provide help to quit smoke , Strategy 4: Regulation of tobacco product contents and disclosure ,Strategy 5: Non-smoker protection through smoke-free environments ,Strategy 6: Tax measure and control of illicit trade on tobacco products.","Bureau of Tobacco Control (BTC) was established under the Department of
Disease Control. Ministry of Public Health as the national focal point for prevention and control of tobacco consumption. Two national laws for tobacco control were enacted to support the control of tobacco consumption ; the Nonsmoker''s Health Protection Act.1992 and the Tobacco Product Control Act. 1992. 
BTC is mainly responsible for the process of tobacco control policy cycle composed of policy agenda. policy formulation (including development of new legislation and revision of existing laws and regulations). policy decision. policy implementation. and policy evaluation.
In addition. BTC is assigned to be secretary general of the National Committee for the Control of Tobacco Use (NCCTU) as well as other sub-committee implementing the National Strategic Plan for Tobacco Control. B.E. 2010–2014. 
The National Strategic Plan for Tobacco Control 2012 – 2014 was developed
through collaborative efforts from all sectors including government and NGOs and aimed to achieve smoke-free Thai society. This National Strategic Plan is multidisciplinary plan and was approved by the Cabinet on 12th June 2012","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Institute for Public Health is responsible institution for NCD prevention and risk assessment within is tobacco control included.","Institute for Public Health is responsible institution for NCD prevention and risk assessment within is tobacco control included.","The focal point for FCTC is appointed by the Ministry of Health and also we have a national coordinator with WHO for tobacco control.","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Un programme national de lutte antitabac a été crée, un programme de lutte contre les maladies non transmissibles a été crée pour coordonner et intégrer la lutte avec les autres secteurs de lutte contre les maladies non transmissibles pour linstant ses structures ne sont encore dotées  que de très peu de moyens financiers.","Un programme national de lutte antitabac a été crée, un programme de lutte contre les maladies non transmissibles a été crée pour coordonner et intégrer la lutte avec les autres secteurs de lutte contre les maladies non transmissibles pour linstant ses structures ne sont encore dotées  que de très peu de moyens financiers.","un programme national de lutte antitabac a été crée un programme de lutte contre les maladies non transmissibles a été crée pour coordonner et intégrer la lutte avec les autres secteurs de lutte contre les maladies non transmissibles.","WHO African Region"
"162","Tonga","Report not provided","The national coordination mechanism for Tobacco Control sits within the national NCD Governance Body which is a Cabinet approved committee chaired by the Chief Executive Officer for Health. It has a multi-sectoral and multi-disciplinary membership and has been advised and supported by four advisory committees for Healthy Eating, Physical Activity, Tobacco and Alcohol. The membership of these advisory committees is made up of representatives from government, the private sector, NGOs, and civil society to engender a whole of society and people-centered approach to NCDs prevention and control. Tobacco Advisory Committee is chaired by the Secretary General of the Tonga Red Cross Society with members include representatives from Ministry of Health and Tobacco Control Unit, Finance and National Planning Department, Ministry of Police, Ministry of Revenue and Customs, Port Authority, Crown Law Department, Statistics Department, National Church Leaders Forum, Salvation Army, Tonga National Youth Congress and Tonga Health.","The national coordination mechanism for Tobacco Control sits within the national NCD Governance Body which is a Cabinet approved committee and is chaired by the Director of Health co-chaired by the Director of the Ministry of Internal Affair and the Chairperson of the Tonga Health Foundation Board. It has a multi-sectoral and multi-disciplinary membership. This national NCD Governance Body has 4 working hands (sub-committees) for the four key risk factors of NCD namely: 1. Healthy Eating Subcommittee (SC) Tobacco Control SC Physical Activity SC and the Alcohol Control SC. The focal point is the Chief Medical Officer of the Public Health Division of the Ministry of Health and the Tobacco Enforcement Unit is also under the leadership and management of the Chief Medical Officer of the Public Health Ministry of Health.","WHO Western Pacific Region"
"163","Trinidad and Tobago","The focal point is the Manager, Tobacco Control Unit - Established April, 2014.
The Ministry of Health has responsibility for coordinating tobacco control activities. A Tobacco Control Plan was developed, however, all strategies are being reviewed for implementation.","The focal point is the Manager, Tobacco Control Unit - Established April, 2014.
The Ministry of Health has responsibility for coordinating tobacco control activities. A Tobacco Control Plan was developed, however, all strategies are being reviewed for implementation.","The focal point is the Manager. Tobacco Control Unit - Established April. 2014.
The Ministry of Health has responsibility for coordinating tobacco control activities. A Tobacco Control Plan was developed. however. all strategies are being reviewed for implementation.","WHO Region of the Americas"
"164","Tunisia","Il existe un comité national multisectoriel présidé par le ministre de la santé et composé de représentants des différents ministères, organismes nationaux et ONG ainsi que le représentant de lOMS
Le point focal de lutte antitabagique est membre de lunité des maladies non transmissibles (unité qui siège au niveau de la direction des soins de santé primaires du ministère de la santé)","Il existe un comité national multisectoriel présidé par le ministre de la santé et composé de représentants des différents ministères, organismes nationaux et ONG ainsi que le représentant de lOMS
Le point focal de lutte antitabagique est membre de lunité des maladies non transmissibles (unité qui siège au niveau de la direction des soins de santé primaires du ministère de la santé)","Il existe un comité national multisectoriel présidé par le ministre de la santé et composé de représentants des différents ministères. organismes nationaux et ONG ainsi que le représentant de l''OMS
Le point focal de lutte antitabagique est membre de l''unité des maladies non transmissibles (unité qui siège au niveau de la direction des soins de santé primaires du ministère de la santé).","WHO Eastern Mediterranean Region"
"165","Turkey","The Ministry of Health (MOH) having a Tobacco Control Department is the leading institution on tobacco control in Turkey. Tobacco Control Department has been established in 2007 in MOH. National Tobacco Control Committee headed by MOH consists of representatives of related public institutions, Ministry of Education, Ministry of Interior, abolished TAPDK, Ministry of  Farm, Agriculture and Livestock etc. and academic institutions as well as NGOs.","The Ministry of Health (MOH) having a Tobacco Control Department is the leading institution on tobacco control in Turkey. Tobacco Control Department has been established in 2007 in MOH. National Tobacco Control Committee headed by MOH consists of representatives of related public institutions like Tobacco and Alcohol Market Regulatory Authority (TAPDK), Ministry of Education, Ministry of Interior, Ministry of Agriculture etc. and academic institutions as well as NGOs.","The Ministry of Health (MOH) having a Tobacco Control Department is the leading institution on tobacco control in Turkey. Tobacco Control Department has been established in 2007 in MOH. National Tobacco Control Committee headed by MOH consists of representatives of related public institutions like Tobacco and Alcohol Market Regulatory Authority (TAPDK) Ministry of Education Ministry of Interior Ministry of Agriculture etc. and academic institutions as well as NGOs.","WHO European Region"
"166","Turkmenistan","Лидирующей организацией в борьбе с табаком в стране является Министерство здравоохранения и медицинской промышленности Туркменистана. В 2012 году создан межведомственный координационный комитет. В настоящее время в состав комитета входят специалисты более 40 министерств и ведомств Туркменистана, неправительственные организации, частный бизнес и работники местных представительств международных организаций","В феврале 2012 года создан Межведомственный координационный комитет по борьбе с табаком, в который входят 24 министерства, ведомства и неправительственные организации Туркменистана. Координатором по борьбе с табаком является Эргешов М.Б.- начальник лечебно- профилактического отдела Министерства здравоохранения и медицинской промышленности Туркменистана.","Nature of the national coordinating mechanism: The Country Coordinating Mechanism (CCM) includes representatives of 18 ministries and departments as well as the UN mission-WHO UNFPA UNICEF UNODC. The coordinator of the mechanism is the representative of the Ministry of Health and Medical Industry of Turkmenistan.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Tuvalu Tobacco Control Coalition includes government (MOH) NGOs and Tuvalu Association of NGOs is the chair and MOH provides technical input and assitance","WHO Western Pacific Region"
"168","Uganda","Report not provided","They all belong to the Ministry of Health.","They all belong to the Ministry of Health","WHO African Region"
"169","Ukraine","Answer not provided","Tobacco control unit works in the Ukrainian Institute for Strategic Research of the Ministry of Health since 2009.
Currently only one persons works in the unit.","See information on the national contact on page 2","WHO European Region"
"170","United Arab Emirates","هناك قسم مكافحة الأمراض غير المعدية بوزارة الصحة وكذلك الهيئات الصحية يندرج تحته قسم مكافحة التبغ كذلك هناك خطوط التواصل المجاني لتبليغ عن مخالفات قانون مكافحة التبغ مثل الخط الساخن لوزارة الصحة 80011111 او الخط الساخن للبلديات في كل امارة من امارات الدولة كما انه هناك فريق وطني يعنى بمتابعة مكافحة التبغ ومقره وزارة الصحة","هناك قسم مكافحة الأمراض غير المعدية بوزارة الصحة وكذلك الهيئات الصحية يندرج تحته قسم مكافحة التبغ كذلك هناك خطوط التواصل المجاني لتبليغ عن مخالفات قانون مكافحة التبغ مثل الخط الساخن لوزارة الصحة 80011111 او الخط الساخن للبلديات في كل امارة من امارات الدولة كما انه هناك فريق وطني يعنى بمتابعة مكافحة التبغ ومقره وزارة الصحة","The department of non-communicable diseases control. both at the Ministry of Health and at health agencies. supervises a tobacco control department. There are also free communication lines to report any violations of the tobacco control law such as the Ministry of Health hotline no. 80011111 or the hotlines of municipalities in each of the Emirates of the State. Moreover. there is a national team concerned with the follow-up of tobacco control based at the Ministry of Health.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","The Tobacco Control Programme at the Department of Health (DH) is the national coordinating mechanism for the United Kingdom for non-devolved aspects of tobacco control policy. There are separate Health Departments in England, Scotland, Wales and Northern Ireland, all of which have Tobacco Control Programmes.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","There is a multisectoral team to advise Minister responsible for health on tobacco control matters.","There is a multisectoral team to advise Minister responsible for health on tobacco control matters.","So far we have National focal Contact at the Ministry of Health and Social Welfare","WHO African Region"
"173","Uruguay","El Programa Nacional para Control del Tabaco del Ministerio de Salud Pública es el punto focal a nivel nacional, desde el cual se coordina la política de control de tabaco con otros organismos, ya sea estatales, públicos no estatales, académicos o de la sociedad civil.","El Programa Nacional para Control del Tabaco del Ministerio de Salud Pública es el punto focal a nivel nacional, desde el cual se coordina la política de control de tabaco con otros organismos, ya sea estatales, públicos no estatales, académicos o de la sociedad civil.","El Programa Nacional para Control del Tabaco del Ministerio de Salud Pública es el punto focal a nivel nacional. desde el cual se coordina la política de control del tabaco con otros organismos. ya sea estatales. públicos no estatales. académicos o de la sociedad civil.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Министерством здравоохранения учрежден национальный координатор ВОЗ по борьбе против табака, деятельность которого регулируется Главным управлением организации лечебно-профилактической помощи.","Ministry of Health established a coordinator for tobacco control. Coordinator is the Chief of the organization of medical and preventive care. However. his work on this issue is not funded.","WHO European Region"
"175","Vanuatu","Report not provided","The focal point is also the focal point for mental health.","The Ministry of Health is a leading institution where it has established a national coordinating mechanism to mandate the activities of the tobacco control in the country in partnership with his key stakeholders. It even appointed a National Focal Point to champion the program. But due to scarcity of resources. the tobacco control was partly implemented.","WHO Western Pacific Region"
