"","Party","2018","2016","2014","Region"
"122","Papua New Guinea","57.5% are exposed to smoking at home-56.9& males and 57.8% females
73.4% are exposed to smoking inside enclosed public places-72.5% males and 73.5% females
72.9% are exposed to smoking at outdoor public places-73.8% males and 72.3% females
70.6% saw persons smoking inside the school building and outside on school property 
51.4% definitely thought other peoples smoking is harmful-52.1% males and 57% females","73.9% live in homes where others smoke in their presence
86.4% are around others who smoke in places outside their home
52.0% think smoking should be banned from public places
51.9% think smoke from others is harmful to them
36.4% have one or more parents who smoke
20.1% have most or all friends who smoke","73.9% - at home 86.4% - outside of home 52% - in public places","WHO Western Pacific Region"
"123","Paraguay","En el hogar:
Masculino:   4.0%            Femenino:   5.8%            Total:    4.9%

Fuera del hogar:
Masculino:    3.4%           Femenino:  3.3%             Total:   3,3%","En el hogar:
Masculino:   4.0%            Femenino:   5.8%            Total:    4.9%

Fuera del hogar:
Masculino:    3.4%           Femenino:  3.3%             Total:   3,3%","Exposición por sexo en el hogar:
Masculino: 35.1 % Femenino: 30.1 % Total:32.5 %
Exposición por sexo fuera del hogar:
Masculino: 57.3%  Femenino: 53.4%  Total: 55.3%","WHO Region of the Americas"
"124","Peru","Exposición en aeropuertos, hospitales, restaurantes, bares, instituciones públicas y escuelas secundarias","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","13-15 y/o: 38.3% of students were exposed to tobacco smoke at home and 72.5% of students saw anyone smoking within school premises.

15 y/o and above: 2.5% of adults who worked indoors (3.6 million) were exposed to tobacco smoke in encloseed areas at their workplace; 34.7% of adults (24 million) were exposed to tobacco smoke at home; 86.3% of adults (3.3 million) were exposed to tobacco smoke when visiting bars and nightclubs; and 37.6% of adults (2 million) were exposed to tobacco smoke when using public transportation.","13-15 y/o: More than two in five students live in homes where others smoke and close to three in five students are exposed around others outside the home; half the students have one or more parents who smoke and 95% of students have friends who smoke.

15 y/o and above: Among the 61 million adults, 39.6% are exposed to tobacco smoke at home, 36.9% are exposed at work, 55.3% are exposed in public transport, 33.9% in restaurants, 25.5% in government buildings and 7.6% in health facilities.","13-15: More than two in five students live in homes where others smoke and close to three in five students are exposed around others outside the home; half the students have one or more parents who smoke and 9.5% of students have friends who smoke.
15 y/o and above: Among 61.3 million adults 39.6% exposed at home 36.9% at work 55.3% in public transport 33.6% in restaurants 25.5% in government buildings and 7.6% in health care facilities.","WHO Western Pacific Region"
"126","Poland","ADULTS: exposed at home: 40%, workplace: 8%, bars and pubs: 12%, coffeehouses: 6%, restaurants: 7%, discos/clubs: 9%, shopping centres: 5%, sports facilities: 6%, recreational facilities: 6%, playgrounds: 5%, public parks and oublic beaches: 17%, cultural facilities: 2%, educational facilities: 3%, educational facilities - percentage of exposed minors (15-19years old): 12%, healthcare facilities: 2%, public offices and institutions: 3%, public transport facilities (including bus-stops): 23%, means of public transport: 4%","ADULTS: exposed at home: 39%, at worksite: 11%, on public transport: 25%","ADULTS - exposed at home: 45%; at worksite: smoking men - 11% smoking women - 5% non-smoking men – 8% non-smoking women – 6%; public transport: smoking men – 19% smoking women – 20% non-smoking men – 19% non-smoking women – 10%;
13-15 YEARS OLD CHILDREN - exposed at home: 53% exposed in public places - 71%","WHO European Region"
"127","Portugal","Population aged 15 years or more - Daily time of exposure to tobacco smoke (% of exposed).
1hr ou more:                        Less than 1 hr :                    Never or occasionally:
Man: 5.9 %                          Man: 3.9 %                           Man: 90.1%
Women: 4,0%                      Women: 3.5 %                     Women: 92.5%
Total: 4.9 %                         Total: 3.7 %                          Total: 91.3%","Population aged 15 years or more - Daily time of exposure to tobacco smoke (% of exposed).


 1hr ou more:                 Less than 1 hr :                Never or occasionally:
Man: 5.9 %                          Man: 3.9 %                            Man: 90.1%
Women: 4,0%                      Women: 3.5 %                     Women: 92.5%
Total: 4.9 %                         Total: 3.7 %                              Total: 91.4%","Exposure at ETS at Workplace = 8% of active population","WHO European Region"
"128","Qatar","Overall, 12.0% of adults (8.3% of Qatari, 13.8% and of non-Qatari) who worked indoors were exposed to tobacco smoke, 16.8% (16.7% of Qatari and 16.9% of non-Qatari) were exposed at their homes, and 25.9% (29.2% of Qatari and 24.1% of non-Qatari) were exposed in restaurants.
GATS 2013 results showed:
- showed that 8.3% of Qatari and 13.8% of Non-Qatari who worked indoors were exposed to tobacco smoke at the workplace. 16.7% of Qatari nationals and 16.9% of Non-Qatari nationals were exposed to tobacco smoke at home. It is clearly seen that there is a gender difference in the place of exposure, as women tend to be exposed at home more than men especially if they are not smokers (17.3% vs. 9.3% among Qatari & 14.2% vs. 8.3% among Non Qatari).
-Despite the presence of a tobacco law that bans smoking in public places in Qatar, 29.2% of Qatari and 24.1% of non-Qatari were exposed to tobacco smoke in restaurants. There is no difference based on nationality or gender. Exposure in government building is lower than other public places, since this law is more strictly enforced.","Overall, 12.0% of adults (8.3% of Qatari, 13.8% and of non-Qatari) who worked indoors were exposed to tobacco smoke, 16.8% (16.7% of Qatari and 16.9% of non-Qatari) were exposed at their homes, and 25.9% (29.2% of Qatari and 24.1% of non-Qatari) were exposed in restaurants.
GATS 2013 results showed:
- showed that 8.3% of Qatari and 13.8% of Non-Qatari who worked indoors were exposed to tobacco smoke at the workplace. 16.7% of Qatari nationals and 16.9% of Non-Qatari nationals were exposed to tobacco smoke at home. It is clearly seen that there is a gender difference in the place of exposure, as women tend to be exposed at home more than men especially if they are not smokers (17.3% vs. 9.3% among Qatari & 14.2% vs. 8.3% among Non Qatari).
-Despite the presence of a tobacco law that bans smoking in public places in Qatar, 29.2% of Qatari and 24.1% of non-Qatari were exposed to tobacco smoke in restaurants. There is no difference based on nationality or gender. Exposure in government building is lower than other public places, since this law is more strictly enforced.","Home - the workplace - and public transport","WHO Eastern Mediterranean Region"
"129","Republic of Korea","1. Adults (19 years old and over): Rates of exposure to tobacco smoke among adults were 17.8 % (male 24.0%, female 12.2%) in the workplace,  6.1% (male 3.4%, female 7.8%) at home, and 21.1%(male 26.6%, female 17.5%) in indoor public places.

*These data show the rates of exposure to tobacco smoke among current non-smokers in the indoor workplace, at home, and indoor public places

2. Rates of exposure to tobacco smoke among adolescents were 27.9%. (male 27.3%, female 28.4%) at home.

*In accordance with the Korea Youth Risk Behaviour Web-based Survey 2015, rates of exposure to tobacco smoke among adolescents means adolescents who have been exposed to tobacco smoke from other family members or guests’ smoking at home within 7 days.","1. Adults (19 years old and over): Rates of exposure to tobacco smoke among adults are 40.7 % (male 49.9%, female 33.2%) in the workplace, and are 10.3% (male 4.6%, female 13.7%) at home. 

*These data show the rates of exposure to tobacco smoke for current non-smokers in the indoor workplace or home.

2. Rates of exposure to tobacco smoke (second-hand smoking) among adolescents are 29.0% (male 28.3%, female 29.7%).

*In accordance with the Korea Youth Risk Behaviour Web-based Survey 2015, rates of second-hand smoking mean adolescents who have been exposed to tobacco smoke from other family members or guests’ smoking at home within 7 days.","1. Adults (19 years old and over): adults'' tobacco smoke exposure rate is 45.3 (male 52.9% female 38.7%) in the workplace and is 11.3% (male 4.5% female 15.4%) at home. *These data show the current non-smoker adults'' smoking exposure rate in the workplace or at home indoors.
2. Adolescents: minors'' tobacco smoke exposure (second-hand smoke) rate is 30.7% (male 29.5% female 32.0%) 
*In accordance with the Youth Health Behaviour Online Survey 2013 it defines the second-hand smoking as that adolescents have been exposed to other family members or guests'' smoking at home within 7 days","WHO Western Pacific Region"
"130","Republic of Moldova","One in six individuals (16.5%) were exposed to second-hand smoke at home - 17,3% among men and 15,7 among women, also 26.7 % of students were exposed to tobacco smoke at home. One in four in the workplace (26.2%), with more men (35.0%) exposed than women (17.2%), which considerably increases the risk of NCDs among exposed individuals.","One in six individuals (16.5%) were exposed to second-hand smoke at home - 17,3% among men and 15,7 among women, also 26.7 % of students were exposed to tobacco smoke at home. One in four in the workplace (26.2%), with more men (35.0%) exposed than women (17.2%), which considerably increases the risk of NCDs among exposed individuals.","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Exposed to tobacco smoke at home: 35.4%
Exposed to tobacco smoke at work: 34.2%
Exposed to tobacco smoke in public places: Government buildings: 20.7%; Health care facilities: 10.4%; Schools: 25.1%; Public transportation: 8.9%; Restaurants: 86.6%; Bars: 94.4%","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","According to the study ''Global Adult Tobacco Survey'' (GATS) in Russia 60.2% 21.7% of men and women are smokers representing almost 40% of the population (43.9 million adults) and the highest smoking prevalence in countries where the study was conducted (total 14 States including the Russian Federation). About 80% of the population of the Russian Federation is subject to daily passive smoking (35% is exposed to second-hand smoke at work 90.5% in bars and 78.6 per cent in restaurants).","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","26.8% of students indicate that they were exposed to tobacco smoke at home, 28.8% of boys and 25.5% of girls.  While 42.&% of students were exposed to tobacco smoke inside enclosed public places, 42.5% of boys and 42.9% of girls. 20.9% of students were exposed to tobacco smoke in outdoor public places, 49.9% of boys and 50.4% of girls.  (GYTS Saint Lucia, 2017)

16.9% of adults indicated exposure to tobacco smoke at home one or more days per week, 20.3% of adult males and 13.7% of adult females.  While 18.3% of adults indicated exposure to tobacco smoke at the workplace on one or more days per week, 23.6% of adult males and 13% of adult females. (Saint Lucia STEPS, 2012)","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","يتعر ض 17.2 % من ال سعوديين لدخان التبغ الصادر من مدخن في المنزل , بمتوسط تعرض 5.1 أيام في الاسبوع يتعرض الذكور لدخان
الغير بنسبة 20.9 % , بمتوسط 4.8 أيام في الأسبوع . وتتعرض الإناث بنسبة 13.1 % بمتوسط تعرض 5.5 ايام في الأسبوع
ويتعرض 14.8 % من السعوديين للدخان الصادر من مدخن أثناء العمل , بمتوسط 2.2 أيام في الأسبوع .يتعرض الذكور لدخان
الغير في العمل بنسبة 24.9 % ,بمتوسط تعرض  4.3 أيام في الأسبوع وتتعرض الإناث بن سبة 2.6 % ,بمتوسط تعرض قدرة 1.4 أيام في الأسبوع .","Answer not provided","29.5% live in homes where others smoke in their presence.
37.5% are exposed to the smoke of others outside their homes.
76.5% support a ban on smoking in public places.
63.8% knew the harmful effects of tobacco on them.
21.1% one or both parents smoked.
6.3% most or all their friends are smokers.","WHO Eastern Mediterranean Region"
"141","Senegal","- 30,4% des adultes travaillant à l’intérieur (0,46 million) ont été exposés à la fumée du tabac au travail ;  
- 21,6% des adultes (1,64 million) ont été exposés à la fumée du tabac à la maison ;  
- 28,8% d’adultes ayant fréquenté des restaurants (2,25 millions) ; 
- 79,3% des adultes ayant fréquenté des bars ou boites de nuit (6,21 millions);
- 14,3% des adultes ayant fréquenté les transports publics (1,12 million)  ont été exposés à la fumée du tabac.","Batiments administratifs : 24.2%; etablissement de santé : 10.2%; restaurants : 28.8%; transports publics : 14.3%; universités : 57%; etablissement scolaires : 20.7%.","Answer not provided","WHO African Region"
"142","Serbia","Survey of effects and attitudes related to the Law of Protection of the Citizens from Exposure to Tobacco Smoke is based on the representative sample of population of adults older than 18 years of age and performed in December 2016 (published in 2017). The exposure to SHS is as follows:
- at work 34% of working population
- in school/university - 6% 
- in restaurants/cafes/bars - 73%
- in other houses of friends/relatives - 76%","Data on the representative sample of population of adults older than 18 years of age performed in the survey in December 2014 revealed the following exposure to SHS:
- at work 29% of working population
- in school/university - 7% 
- in restaurants/cafes/bars - 64%
- in other houses of friends/relatives - 79%","Data for exposure to tobacco smoke among adult population are not available as the preliminary results of the National Health Survey in Serbia have not been released yet.
GYTS in 2013 revealed that there is a reduction in exposure to SHS among youth: exposed to SHS at home are 63.4% of youth 61.5% boys and 65.4% girls. This is significant reduction since 2008 when 76.9% of youth 73.4% boys and 80.0% girls and particularly since 2003 when 96.4% of youth 95.0% boys and 98.0% girls were exposed to SHS. However even this reduced exposure to SHS is very high.
The same study revealed that 60.9% of youth are exposed to SHS in enclosed public places 53.4% boys and 68.1% girls. Although lower than in 2008 (total 71.9% boys 68.1% and girls 74.8%) it is high and is a consequence of the fact that according to the Law on Protection of the Citizen from Exposure to Tobacco Smoke (2010) there is no a total ban on smoking in the hospitality sector.","WHO European Region"
"143","Seychelles","Exposed to smoke in any enclosed public places:
Boys (13-15 years): 38.8%
Girls (13-15 years): 43.2%

Exposure to tobacco smoke at home:
Boys (13-15 years): 28.5%
Girls (13-15 years): 32.5%

Exposure at home by adults: reported by 15.1%  men, reported by 23.3 % women with question “during the pat 7 days, did anyone smoke in your home when you were present”, age 25-64","Exposed to smoke in any enclosed public places:
Boys (13-15 years): 38.8%
Girls (13-15 years): 43.2%

Exposure to tobacco smoke at home:
Boys (13-15 years): 28.5%
Girls (13-15 years): 32.5%

Exposure at home by adults: reported by 15.1%  men, reported by 23.3 % women with question “during the pat 7 days, did anyone smoke in your home when you were present”, age 25-64","Exposed to smoke in public places:
Boys (13-15 years): 54.3%
Girls (13-15 years): 60.6%
Exposure at home: reported by 15.1% men reported by 23.3 % women with question “during the pat 7 days did anyone smoke in your home when you were present” age 25-64","WHO African Region"
"144","Sierra Leone","Exposure to tobacco at the workplace men (76.1), women (82.5), both sexes (68.9)
Exposure o tobacco  at home men (76.9), women (70.8), both sexes (73.6)","Exposure to tobacco at the workplace men (76.1), women (82.5), both sexes (68.9)
Exposure o tobacco  at home men (76.9), women (70.8), both sexes (73.6)","Exposure to tobacco smoke in the home by gender: 
Male- 76.9%; Female- 70.8%; 
Exposure to tobacco smoke in the workplace by gender:
Male: 76.1%; Female: 62.5%.","WHO African Region"
"145","Singapore","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","TOHES Survey - second hand smoke at home
GYTS Survey - second hand smoke at home","Passive smoking exposure in young people in 13 - 15 year old in household there is exposed 45 2 % of young people (Male 43 8 % Female 45 7 %) and out of household is exposed approximately 72 3 % (Male 70 5 % Female 74 1 %).","WHO European Region"
"147","Slovenia","Results show that 19.7% of adults, aged 15 or more, were exposed to secondhand smoke at home on at least monthly basis, with men having significantly higher percentage compared to women (21.0% vs. 18.4%). Among non-smokers 11.7% of all were exposed to secondhand smoke at home on at least monthly basis (11.3% of non-smoking men and 12.1% of non-smoking women).
Overall, 9.1% of target population and 7.5% of non-smokers were exposed to tobacco in indoor work areas in the past 30 days. Regarding gender, there was significantly higher percentage of male workers who were exposed to secondhand smoke than female workers both among all adults (11.8% vs. 6.3%) and among non-smokers (9.7% vs. 5.3%).","Results show that 19.7% of adults, aged 15 or more, were exposed to secondhand smoke at home on at least monthly basis, with men having significantly higher percentage compared to women (21.0% vs. 18.4%). Among non-smokers 11.7% of all were exposed to secondhand smoke at home on at least monthly basis (11.3% of non-smoking men and 12.1% of non-smoking women).
Overall, 9.1% of target population and 7.5% of non-smokers were exposed to tobacco in indoor work areas in the past 30 days. Regarding gender, there was significantly higher percentage of male workers who were exposed to secondhand smoke than female workers both among all adults (11.8% vs. 6.3%) and among non-smokers (9.7% vs. 5.3%).","80% of 15+ population was never exposed at home 81 8% was never exposed in public places and public transport. 7 6% of population 15+ was exposed in their workplace. This data refer to the time cca 3 months after the introduction of ban on smoking in all enclosed public and working places in August 2007.","WHO European Region"
"148","Solomon Islands","We can give the data for the overall exposure and this is 79.9% however since we do not have the raw data from this particular GYTS (2008) the requested breakdown cannot be given.","Report not provided","We can give the data for the overall exposure and this is 79.9% however since we do not have the raw data from this particular GYTS (2008) the requested breakdown cannot be given.","WHO Western Pacific Region"
"149","South Africa","GYTS 2011 data on last 7 days exposure to second hand smoke in the home and other places","Data on high school learners who were exposed to environmental tobacco smoke and parental smoking","Data on high school learners who were exposed to environmental tobacco smoke and parental smoking.","WHO African Region"
"150","Spain","EXPOSICIÓN AL HUMO DE TABACO EN LUGARES CERRADOS
Distribución porcentual según sexo y grupo de edad (Población de 15 y más años) 
TABLAS COMPLETAS EN DOCUMENTACIÓN ADJUNTA

A diferencia de los datos aportados en periodos anteriores, la EESE2014 sólo recoge una pregunta sobre exposición al humo: ¿Con qué frecuencia está expuesto/a al humo del tabaco en lugares cerrados? referida a la exposición al humo del tabaco en casa, en el trabajo, lugares públicos, restaurantes...
Esto dificulta la comparación directa con los datos de las encuestas anteriores.
Por otro lado, la EESE 2014 sólo incluye población de 15 y más años, por lo que no podemos disponer de información sobre la exposición en menores de esta edad.

Comparando con los datos previos (Encuesta Nacional de Salud en España 2011), en 2014 se observa cierta disminución de la exposición. Así, la exposición al humo en sitios cerrados habría pasado del 10,8% en 2011 al 8,1% en 2014. Esta reducción se observa en ambos sexos. Se debe tener en cuenta que la recogida de esta variable ha cambiado y podrían no ser completamente equivalentes. 
La reducción más destacada en la exposición al humo de tabaco se dio tras el cambio legislativo introducido en 2011, especialmente en los espacios y transportes públicos cerrados y el lugar de trabajo, áreas reguladas por la ley.","EXPOSICIÓN AL HUMO DE TABACO EN LUGARES CERRADOS
Distribución porcentual según sexo y grupo de edad (Población de 15 y más años) 
TABLAS COMPLETAS EN DOCUMENTACIÓN ADJUNTA

A diferencia de los datos aportados en periodos anteriores, la EESE2014 sólo recoge una pregunta sobre exposición al humo: ¿Con qué frecuencia está expuesto/a al humo del tabaco en lugares cerrados? referida a la exposición al humo del tabaco en casa, en el trabajo, lugares públicos, restaurantes...
Esto dificulta la comparación directa con los datos de las encuestas anteriores.
Por otro lado, la EESE 2014 sólo incluye población de 15 y más años, por lo que no podemos disponer de información sobre la exposición en menores de esta edad.

Comparando con los datos previos (Encuesta Nacional de Salud en España 2011), en 2014 se observa cierta disminución de la exposición. Así, la exposición al humo en sitios cerrados habría pasado del 10,8% en 2011 al 8,1% en 2014. Esta reducción se observa en ambos sexos. Se debe tener en cuenta que la recogida de esta variable ha cambiado y podrían no ser completamente equivalentes. 
La reducción más destacada en la exposición al humo de tabaco se dio tras el cambio legislativo introducido en 2011, especialmente en los espacios y transportes públicos cerrados y el lugar de trabajo, áreas reguladas por la ley.","Tabla 1. Exposición al humo de tabaco en casa. Distribución porcentual según sexo y grupo de edad. Población de 0 y más años. ENSE2011/12
 
NUNCA O CASI NUNCA
MENOS DE UNA HORA AL DÍA
ENTRE 1 Y 5 HORAS AL DÍA
MÁS DE 5 HORAS AL DÍA

AMBOS SEXOS
 
 
 

 TOTAL
82.2
6.8
8.2
2.9

0-4 años
93.2
4.0
2.2
0.6

5-14 años
86.2
8.2
4.8
0.8

15-24 años
73.5
10.3
12.1
4.1

25-34 años
77.0
8.2
11.3
3.5

35-44 años
82.3
6.5
8.5
2.7

45-54 años
76.4
7.4
11.9
4.3

55-64 años
80.6
6.5
8.7
4.2

65-74 años
89.0
4.5
4.7
1.8

75-84 años
93.7
2.5
2.4
1.5

85 y más años
94.9
3.1
1.1
0.8

HOMBRES
 
 
 
 

 TOTAL
82.0
6.8
8.3
2.9

0-4 años
93.3
3.4
2.6
0.7

5-14 años
86.6
8.0
4.7
0.6

15-24 años
72.4
10.7
11.2
5.6

25-34 años
75.5
8.7
12.5
3.2

35-44 años
83.1
6.3
8.2
2.4

45-54 años
77.5
7.0
10.9
4.6

55-64 años
81.1
5.8
9.0
4.1

65-74 años
88.9
4.3
5.3
1.6

75-84 años
93.5
2.8
2.7
1.0

85 y más años
93.5
4.5
1.3
0.7

MUJERES
 
 
 
 

 TOTAL
82.4
6.8
8.1
2.8

0-4 años
93.1
4.5
1.9
0.5

5-14 años
85.8
8.4
4.8
1.1

15-24 años
74.6
9.9
13.0
2.6

25-34 años
78.6
7.6
10.0
3.8

35-44 años
81.4
6.8
8.8
3.0

45-54 años
75.4
7.7
12.9
4.0

55-64 años
80.1
7.1
8.5
4.4

65-74 años
89.2
4.6
4.2
2.0

75-84 años
93.8
2.2
2.2
1.8

85 y más años
95.7
2.4
1.0
0.9


Tabla 2. Exposición al humo de tabaco en lugares y transportes públicos cerrados. Distribución porcentual según sexo y grupo de edad. Población de 0 y más años. ENSE2011/12
 
NUNCA O CASI NUNCA
MENOS DE UNA HORA AL DÍA
UNA HORA O MÁS AL DÍA

AMBOS SEXOS
 
 

 TOTAL
97.6
1.5
0.9

0-4 años
99.5
0.3
0.1

5-14 años
99.1
0.7
0.2

15-24 años
96.2
2.3
1.5

25-34 años
97.0
1.8
1.1

35-44 años
97.0
2.1
1.0

45-54 años
96.9
1.6
1.5

55-64 años
97.6
1.7
0.8

65-74 años
98.1
1.2
0.7

75-84 años
99.3
0.6
0.1

85 y más años
99.6
0.2
0.2

HOMBRES
 
 
 

 TOTAL
97.4
1.8
0.8

0-4 años
99.5
0.3
0.3

5-14 años
98.8
0.9
0.3

15-24 años
95.7
3.1
1.3

25-34 años
97.4
1.9
0.8

35-44 años
96.9
2.3
0.8

45-54 años
96.2
2.1
1.7

55-64 años
97.5
1.8
0.7

65-74 años
97.4
1.8
0.8

75-84 años
99.2
0.6
0.2

85 y más años
100.0
0.0
0.0

MUJERES
 
 
 

 TOTAL
97.9
1.2
0.9

0-4 años
99.6
0.4
0.0

5-14 años
99.4
0.5
0.2

15-24 años
96.8
1.5
1.6

25-34 años
96.7
1.8
1.5

35-44 años
97.1
1.8
1.1

45-54 años
97.6
1.1
1.3

55-64 años
97.7
1.5
0.8

65-74 años
98.7
0.8
0.6

75-84 años
99.4
0.6
0.0

85 y más años
99.4
0.3
0.3


Tabla 3. Exposición al humo de tabaco en las áreas cerradas del lugar de trabajo. Distribución porcentual según sexo y grupo de edad. Población de 15 y más años que trabaja actualmente. ENSE2011/12.
 
NUNCA O CASI NUNCA
MENOS","WHO European Region"
"151","Sri Lanka","Exposed to tobacco smoke at home, in enclosed public places and outdoor public places (secondhand smoking in the past 7 days) 
Please refer the GYTS report Sri Lanka 2015","- Exposure in the past seven days at their homes and public places.","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","GYTS 2016, among children from 13-15 years showed:
-33.5% of boys and 36.5% of girls were exposed to tobacco smoke at home.  
-41.0% of boys and 44.0% of girls were exposed to tobacco smoke inside any enclosed public place 
-36.6% of boys and 37.1% of girls were exposed to tobacco smoke at any outdoor public place 
-Among Students who saw anyone smoking inside the school building or outside on school property were 47.1% boys and 38.5% girls","(1) GSHS 2009, among children aged 13-15 years showed:
- 47 % lived in homes where others smoked, 
- 53% were exposed to others smoking outside of the home and
- 49% had at least one parent who smoked
(2) Air Quality Monitoring Study conducted in 2011 in Suriname revealed
 • Smoking was observed in 16 (55%) locations: 9 (90%) bars, 2 (29%) restaurants, 2 (22%) fast-food and 3 (100%) clubs (primarily casinos); which recorded an average fine particle air pollution PM2.5 level of 257µg/m3.
•	Air pollution was 29 times higher in locations where smoking was observed than in locations where no smoking was observed

•	According to the EPA Air Quality Index, a PM2.5 reading of 257mg/m3 , as recorded in places where indoor smoking was observed, is ‘hazardous’ and as such extremely harmful to health.
•	The calculated annual average occupational exposure of employees due to their occupational exposure to tobacco smoke pollution is 59 mg/m3, which is 4 times higher than annual levels established by the US Environmental protection Agency.","(1) GSHS 2009 among children aged 13-15 years showed:
- 47 % lived in homes where others smoked 
- 53% were exposed to others smoking outside of the home and
- 49% had at least one parent who smoked
(2) Air Quality Monitoring Study conducted in 2011 in Suriname revealed
 • Smoking was observed in 16 (55%) locations: 9 (90%) bars 2 (29%) restaurants 2 (22%) fast-food and 3 (100%) clubs (primarily casinos); which recorded an average fine particle air pollution PM2.5 level of 257µg/m3.
•	Air pollution was 29 times higher in locations where smoking was observed than in locations where no smoking was observed
•	According to the EPA Air Quality Index a PM2.5 reading of 257mg/m3 as recorded in places where indoor smoking was observed is ''hazardous'' and as such extremely harmful to health.
•	The calculated annual average occupational exposure of employees due to their occupational exposure to tobacco smoke pollution is 59 mg/m3 which is 4 times higher than annual levels established by the US Environmental protection Agency.","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Exposure by gender and indoor exposures (at home, in the workplace, in public places, e.g. restaurants/café and other).","Exposure by gender and for exposure in the home, workplace, public place (Indoors), other and total.","Please note that the data submitted (see reference below) relates to 2013 and that it is NOT age-standardised (in contrast to the previous report). Historical figures computed without age-standardisation are available in the attachment specified below. The figures submitted relate to exposure to passive smoking 1) in general. 2) in public environments. 3) in home environments. 4) in work environments and 5) in other environments. In the attached file columns named ''No of responses'' correspond to the number of responses after applying calibration weights
Figures are presented; by age-group. highest educational attainment. occupation. socio-economic status and origin.","WHO European Region"
"156","Syrian Arab Republic","٦٠.١ ٪ من الطلاب يعيشون في منازل حيث يدخن الآخرون بوجودهم
٥٨.٤ ٪ من الطلاب هم حول الآخرين الذين يدخنون في الأماكن العامة خارج منازلهم","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Results of the 2014 NSO shows that 40.0% of adults aged 15 years and above are exposed to tobacco smoke at home,
 24.3% of adults aged 15 years and above are exposed to tobacco smoke at transportation service. Moreover, the survey reveals that markets are the most common sites for the highest exposure to tobacco smoke at 66.0%.","Results of the 2014 NSO shows that 40.0% of adults aged 15 years and above are exposed to tobacco smoke at home,
 24.3% of adults aged 15 years and above are exposed to tobacco smoke at transportation service. Moreover, the survey reveals that markets are the most common sites for the highest exposure to tobacco smoke at 66.0%.","Results of the 2011 GATS shows that 36.0% of adults aged 15 years and above are exposed to tobacco smoke at home. 30.5% of workers are exposed to tobacco smoke at the indoor workplace. Moreover. the survey reveals that markets are the most common sites for the highest exposure to tobacco smoke at 68.8%.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","At home                            Total  46,2   Male 43,0   Female 49,7
At public Places              Total  49,8   Male  46,4  Feamale  53,5","Answer not provided","The exposure to tobacco smoke among children aged between 13-15 is less in 2008 than in 2002. (2008-58.8%; 2002-65 9%); 
The exposure to tobacco smoke at home (2008-67 5%; 2002-91 9%); 
The exposure to tobacco smoke at public places (2008-66 0%;2002-80 2%);","WHO European Region"
"160","Timor-Leste","Exposed at home: Total 92.1%; men 94.6% and women 87.4%.

In the workplace: Total 51.0%; men 74.4% and women 38.9%.","Report not provided","Report not provided","WHO South-East Asia Region"
