"","Party","2018","2016","2014","Region"
"147","Slovenia","Civil Servants Act (Official Gazette of RS, Nos. 63/07 - official consolidated text, 65/08 , 69/08 - ZTFI-A, 69/08 - IA-E and 40/12 - ZUJF):
Article 100

(Carry out other activities and conflict of interest)

(1) An official shall not engage in activities that: 

1. The       activity is contrary to the prohibition of competitive or competitive clauses in the law governing labor relations;

2.       to carry out activities may affect the impartial performance of his duties;

3. The       order of the activities may abuse the information to which it has access in the performance of duties in the service and which are not publicly available;

4.       the provision of activities to the detriment of the reputation of the authority.

(2) Prior to the official start up business, which it considers to be or could be in breach of the first paragraph of this Article shall be reported to the President. 

(3) on the activities referred to in the first paragraph of this article shall prohibit the official head of the order. 

(4) The duty of communication and limitations in this Article shall not apply to the activities of scientific and educational work, work in cultural, artistic, sports, humanitarian and other similar associations and organizations, working on the field of journalism and for membership and functioning of political parties. 

(5) Officials in positions of Director-General, the Secretary-General, head of the agency in the formation of a government office, heads of administrative units and the director of municipal administration or municipal secretary may not engage in gainful activity, except for scientific, research, education, art, journalism and culture activities. 

(6) Legal entities in which an official in the position specified in the fifth paragraph of this article, or his or her spouse, a relative in a straight line or a relative collaterally to the third degree more than 20%, not to deal with the body in which the officer works. Contract entered into in contravention of this Article shall be void.

(7) An official who considers that he created a situation in which their personal interest may influence the impartial and objective performance of his duties and the circumstances in which cast doubt on his impartiality and objectivity, it must as soon as the light of the circumstances possible, inform the head and act in accordance with his instructions. The principal must in this case to ensure that the tasks are carried out legally, impartially and objectively and to check whether they were also performed.

Law on Integrity and Prevention of Corruption (Official Gazette of RS, Nos. 69/11 - official consolidated text):  CHAPTERS:III. PROTECTION OF APPLICANTS,  VIII. LOBBYING, IV. PREVENTING CONFLICTS OF INTEREST AND CONTROLS accepting gifts

The Political Parties Act (Official Gazette of RS, no. 100/05 - official consolidated text, 103/07 , 99/13 and 46/14 ) 

Law on Elections and Referenda Campaigns Act (Official Gazette of RS, Nos. 41/07 , 103/07 - ZPolS-D, 11/11 , 28/11 - odl. US and 98/13 )","Civil Servants Act (Official Gazette of RS, Nos. 63/07 - official consolidated text, 65/08 , 69/08 - ZTFI-A, 69/08 - IA-E and 40/12 - ZUJF):
Article 100

(Carry out other activities and conflict of interest)

(1) An official shall not engage in activities that: 

1. The       activity is contrary to the prohibition of competitive or competitive clauses in the law governing labor relations;

2.       to carry out activities may affect the impartial performance of his duties;

3. The       order of the activities may abuse the information to which it has access in the performance of duties in the service and which are not publicly available;

4.       the provision of activities to the detriment of the reputation of the authority.

(2) Prior to the official start up business, which it considers to be or could be in breach of the first paragraph of this Article shall be reported to the President. 

(3) on the activities referred to in the first paragraph of this article shall prohibit the official head of the order. 

(4) The duty of communication and limitations in this Article shall not apply to the activities of scientific and educational work, work in cultural, artistic, sports, humanitarian and other similar associations and organizations, working on the field of journalism and for membership and functioning of political parties. 

(5) Officials in positions of Director-General, the Secretary-General, head of the agency in the formation of a government office, heads of administrative units and the director of municipal administration or municipal secretary may not engage in gainful activity, except for scientific, research, education, art, journalism and culture activities. 

(6) Legal entities in which an official in the position specified in the fifth paragraph of this article, or his or her spouse, a relative in a straight line or a relative collaterally to the third degree more than 20%, not to deal with the body in which the officer works. Contract entered into in contravention of this Article shall be void.

(7) An official who considers that he created a situation in which their personal interest may influence the impartial and objective performance of his duties and the circumstances in which cast doubt on his impartiality and objectivity, it must as soon as the light of the circumstances possible, inform the head and act in accordance with his instructions. The principal must in this case to ensure that the tasks are carried out legally, impartially and objectively and to check whether they were also performed.

Law on Integrity and Prevention of Corruption (Official Gazette of RS, Nos. 69/11 - official consolidated text):  CHAPTERS:III. PROTECTION OF APPLICANTS,  VIII. LOBBYING, IV. PREVENTING CONFLICTS OF INTEREST AND CONTROLS accepting gifts

The Political Parties Act (Official Gazette of RS, no. 100/05 - official consolidated text, 103/07 , 99/13 and 46/14 ) 

Law on Elections and Referenda Campaigns Act (Official Gazette of RS, Nos. 41/07 , 103/07 - ZPolS-D, 11/11 , 28/11 - odl. US and 98/13 )","IMPLEMENTATION OF ARTICLE 5.3 FCTC:
CIVIL SERVANTS ACT (OFFICIAL GAZETTE NO. 56/2002):
Article 100 
(Performance of other activities and the conflict of interest) 
1) Officials may not perform other activities: 
1. if the activity violates the prohibition of competition or the competition clause pursuant to the law governing employment; 
2. if the performance of activity might affect the impartiality of the performance of work; 
3. if the performance of activity might result in the abuse of data accessible at the performance of the tasks at work that are not accessible to the public; 
4. if the performance of activity is harmful to the reputation of the body. 
2) Officials must notify the principal of their performance of the activities that they believe is contrary or could run contrary to the provisions of paragraph 1 of this Article prior to the commencement of such activities. The violation of the duty under this paragraph shall constitute a minor disciplinary violation. 
3) The principal shall by order prohibit officials from performing activities under paragraph 1 of this Article. 
4) The duties of notification and the restrictions under this Article shall not apply to activities relating to scientific and educational work work in associations and organisations in the field of culture art sport humanitarian activities and other similar associations and organisations work in the area of journalism and to membership and activities in political parties. 
5) Officials holding the positions of director-general secretary-general the principal of Body within Ministry the principal of a Government Office the principal of Administrative Unit and the director of municipal administration (municipal secretary) may not perform any profitable activities with the exception of activities in the field of science research education art journalism and culture. 
6) Legal entities in which officials under the preceding paragraph or their spouses their lineal relatives or their collateral relatives three times removed hold a share exceeding 20 per cent may not enter business relations with bodies in which officials work. Contracts concluded contrary to the provision of this Article shall be null and void. 
7) Official that believes a situation has arisen in which his personal interests might affect the impartiality and objectivity of the performance of his tasks or where the circumstances of the situation might cast doubt as to his impartiality and objectivity must immediately or as soon as practical under the circumstances notify the principal and act in accordance with his instructions. In such cases the principal must assure that the tasks are performed lawfully impartially and objectively or must verify that the tasks were performed in such a manner. 
PREVENTION OF CORRUPTION ACT (OFFICIAL GAZETTE NO. 2/2004)
POLITICAL PARTIES ACT (OFFICIAL GAZETTE NO. 62/1994)
ELECTIONS AND REFERENDUM CAMPAIGN ACT (OFFICIAL GAZETTE 41/2007)","WHO European Region"
"148","Solomon Islands","We have guidelines developed as part of a Bloomberg Project on Article 5.3 which we are using along with a presentation of tobacco industry interference to inform all line ministries. We are also in the process of setting up a 5.3 teaching module for public servants as part of the ongoing IPAM training conducted by a department within the Ministry of Public Service. The idea is to include factor in Article 5.3 into the code of conduct for public servants.
As far as Article 12 is concerned, a national campaign to educate the public on the dangers of tobacco use and running awareness on the Tobacco Control Act 2010 was conducted at the latter part of 2012. Ongoing use of media which included radio talkback shows and 15 minutes spots informing the public on the tobacco control legislation and other issues concerning tobacco use and control were aired on the national radio station.
The document for the amendment of the Tobacco Control Act 2010 also has provisions for Article 5.3 as well. We are working towards having these amendments discussed by the Parliament this year if we can.","Report not provided","We have guidelines developed as part of a Bloomberg Project on Article 5.3 which we are using along with a presentation of tobacco industry interference to inform all line ministries. We are also in the process of setting up a 5.3 teaching module for public servants as part of the ongoing IPAM training conducted by a department within the Ministry of Public Service. The idea is to include factor in Article 5.3 into the code of conduct for public servants.
As far as Article 12 is concerned a national campaign to educate the public on the dangers of tobacco use and running awareness on the Tobacco Control Act 2010 was conducted at the latter part of 2012. Ongoing use of media which included radio talkback shows and 15 minutes spots informing the public on the tobacco control legislation and other issues concerning tobacco use and control were aired on the national radio station","WHO Western Pacific Region"
"149","South Africa","South Africa now has WHO FCTC  Africa’s Centre for Tobacco Industry Monitoring (ATIM) at Sefako Makgatho University of Health Sciences (SMU) which was officially launched on 6 March 2018.","South Africa has legislation (Tobacco Control Products Act) and regulations which controls and protects public health from the vested interest of the tobacco industry. Awareness and education on the harmful effects of tobacco and the tobacco industry is implemented as part of the healthy lifestyle programme. Current legislation restricts sponsorship and advertisement of tobacco products in the country.","South Africa has legislation (Tobacco Control Products Act) and regulations which controls and protects public health from the vested interest of the tobacco industry. Awareness and education on the harmful effects of tobacco and the tobacco industry is implemented as part of the healthy lifestyle programme. Current legislation restricts sponsorship and advertisement of tobacco products in the country.","WHO African Region"
"150","Spain","-3.1.2.2: Capítulo III de la Ley 28/2005 y medidas adoptadas con la modificación de dicha ley.
- 3.1.2.2.: Real Decreto 579/2017, de 9 de junio, por el que se regulan determinados aspectos relativos a la fabricación, presentación y comercialización de los productos del tabaco y los productos relacionados. Artículo 10 sobre información disponible al público y Capítulo II sobre etiquetado y envasado.","- 3.1.2.1.: Capítulo III de la Ley 28/2005 y medidas adoptadas con la modificación de dicha ley.
- 3.1.2.2.: Real Decreto 1079/2002 modificado por el Real Decreto 639/2010, que en el punto uno del artículo 5 dice: ""Los contenidos de alquitrán, nicotina y monóxido de carbono de los cigarrillos que se comercialicen en España, medidos conforme al artículo 4, deberán imprimirse en una de las partes laterales de las cajetillas de cigarrillos, al menos en castellano, lengua oficial del Estado, ocupando como mínimo el 10% de la superficie correspondiente."" 
Además, en dicho artículo 5 se especifica que el etiquetado llevará obligatoriamente:
   - una advertencia general
   - una advertencia adicional combinada (que conste de fotografías o ilustraciones junto con un texto)
   - la leyenda de ""Prohibida su venta a menores de 18 años""
   - Las advertencias irán precedidas de la mención: ""Las autoridades sanitarias advierten"".
Además de las prohibiciones de publicidad, promoción y patrocinio ya establecidas en la Ley 28/2005, mediante la modificación de la misma (Ley 42/2010):
Se prohíbe en todos los medios de comunicación, incluidos los servicios de la sociedad de la información, la emisión de programas o de imágenes en los que  los presentadores, colaboradores o invitados:
a) Aparezcan fumando.
b) Menciones o muestren, directa o indirectamente, marcas, nombres comerciales, logotipos u otros signos identificativos o asociados a productos del tabaco.","- 3.1.2.1.: Capítulo III de la Ley 28/2005 y medidas adoptadas con la modificación de dicha ley.
- 3.1.2.2.: Real Decreto 1079/2002 modificado por el Real Decreto 639/2010. que en el punto uno del artículo 5 dice: Los contenidos de alquitrán. nicotina y monóxido de carbono de los cigarrillos que se comercialicen en España. medidos conforme al artículo 4. deberán imprimirse en una de las partes laterales de las cajetillas de cigarrillos. al menos en castellano. lengua oficial del Estado. ocupando como mínimo el 10% de la superficie correspondiente. 
Además. en dicho artículo 5 se especifica que el etiquetado llevará obligatoriamente:
 - una advertencia general
 - una advertencia adicional combinada (que conste de fotografías o ilustraciones junto con un texto)
 - la leyenda de Prohibida su venta a menores de 18 años
 - Las advertencias irán precedidas de la mención: Las autoridades sanitarias advierten.
Además de las prohibiciones de publicidad. promoción y patrocinio ya establecidas en la Ley 28/2005. mediante la modificación de la misma (Ley 42/2010):
Se prohibe en todos los medios de comunicación. incluidos los servicios de la sociedad de la información. la emisión de programas o de imágenes en los que los presentadores. colaboradores o invitados:
a) Aparezcan fumando.
b) Menciones o muestren. directa o indirectamente. marcas. nombres comerciales. logotipos u otros signos identificativos o asociados a productos del tabaco.","WHO European Region"
"151","Sri Lanka","Tobacco Unmasked is the information portal of the Centre for Combating Tobacco (CCT). It contains evidence based information on the tobacco industry, with detailed profiles of tobacco companies relevant to Sri Lanka and their employees. The pages of this website also contain profiles of tobacco industry allies; institutions and individuals linked with the industry in various ways.
Tobacco Unmasked describes strategies adopted by the tobacco industry in the themes of influencing policy, tobacco tax & price related issues, corporate social investments, tobacco cultivation and marketing and promotion. Tobacco industry arguments and their responses against different policy processes are reported as a learning exercise for future reference","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","السمنارات والاجتماعات التنويرية التوعوية والمنتديات الصحية وايضا  عبر وسائل الاعلام المختلفة والمحاضرات العامة.","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Suriname is implementing the 100% Smoke Free Legislation","WHO Region of the Americas"
"154","Swaziland","Report not provided","The Tobacco Bill is now a prosecutable. Prime Minister has declared that Swaziland should be tobacco free; thus plenty of political will.","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","منع الاعلان عن التبغ والترويج له ورايته لجميع اشكاله  وفي جميع  اشكاله بكافة وسائل الاعلام  ان المعلومات المتعلقة بصناعة التبغ متحة للجميع في جميع وائل الاعلام وفي الوثائق الرسمي والتقارير الاحصائية الوطنية  الصادرة عن الجهات الحكومية. إن المواصفات السورية لمنتجات التبغ متاحة للعموم","منع الاعلان عن التبغ والترويج له ورايته لجميع اشكاله  وفي جميع  اشكاله بكافة وسائل الاعلام  ان المعلومات المتعلقة بصناعة التبغ متحة للجميع في جميع وائل الاعلام وفي الوثائق الرسمي والتقارير الاحصائية الوطنية  الصادرة عن الجهات الحكومية","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","According to principle 2(accountable and transparent) the Regulation for  officials in interacting with the TI has been enacted for the Bureau of Tobacco Control and the Department of Disease Control, MOPH .The regulation does not include other government officials 

According  to Article 12(c), a variety of activitites have been conducted
 1)  public education on tobacco industry tactics,      2) community campaigns for countering, which prohibits the advertisement of tobacco products directly and indirectly through media or any other methods and 3) CSR monitoring","According to principle 2(accountable and transparent) the Regulation for  officials in interacting with the TI has been enacted for the Bureau of Tobacco Control and the Department of Disease Control, MOPH .The regulation does not include other government officials 

According  to Article 12(c), a variety of activitites have been conducted
 1)  public education on tobacco industry tactics,      2) community campaigns for countering, which prohibits the advertisement of tobacco products directly and indirectly through media or any other methods and 3) CSR monitoring","According to principle 2(accountable and transparent) the Regulation for officials in interacting with the TI has been enacted for the Bureau of Tobacco Control and the Department of Disease Control. MOPH .The regulation does not include other government officials . 
According to Article 12(c). a variety of activitites have been conducted
 1) The 11th National Conference on Tobacco or Health under the theme “Against Tobacco Industry Interference” Date: 15 – 17 August 2012 '' and other seminars. 2) public education on tobacco industry tactics. 3) community campaigns for countering. which prohibits the advertisement of tobacco products directly and indirectly through media or any other methods and 4) CSR monitoring","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Law on protection against smoking article 4 – prohibition of advertising tobacco products sponsorship of sports cultural entertainment and other public performances and events by enterprises or other legal entities dealing with production and sale of tobacco-based products indirect advertise of tobacco or tobacco-based products bearing a name of tobacco –based products when they are not tobacco-based products.

Article 5 5a- prohibition of sale of cigarettes and tobacco to individuals younger than 18 in the retail sale outlets. sell tobacco based products as separate pieces (cigarette) sale via automats places for self-service as well as sale by order 
Article 6-A cigarette manufacturer is obliged to print on the packing a warning that smoking is hazardous to human health Rulebook on the pictorial warning against harmful effects of tobacco to health","WHO European Region"
"160","Timor-Leste","Protection public health related to tobacco control it has been adopted and implementing of coordination with Ministry of Commerce and Industry and Secretary State of Environmental of Timor-Leste. Protection public health has been clearly mentioned in national tobacco control law, DECREE LAW NO. 14/2016","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","","En Octobre 2005 le Togo a adopté et mise en œuvre du Plan Stratégique 2005 - 2013 de Lutte contre le Tabac 
Adoption de la loi antitabac en décembre 2010 conforme à lesprit de la CCLAT.","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","There is one manufacturer in TTO, who provides a wide range of information to its shareholders and to the public at large.","There is one manufacturer in TTO, who provides a wide range of information to its shareholders and to the public at large.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Sensibilisation des enfants pour ne pas se laisser avoir par lindustrie du tabac
Ne pas accepter de parrainage par les firmes du tabac","Sensibilisation des enfants pour ne pas se laisser avoir par lindustrie du tabac
Ne pas accepter de parrainage par les firmes du tabac","Sensibilisation des enfants pour ne pas se laisser avoir par l''industrie du tabac
Ne pas accepter de parrainage par les firmes du tabac","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Tobacco and Alcohol Market Regulatory Authority transmitting all the guiding principles of the FCTC Art 5.3 to its internal regulation has published these principles as an internal regulation.","WHO European Region"
"166","Turkmenistan","Веб-сайт Министерства здравоохранения и медицинской промышленности Туркменистана www.saglykhm.gov.tm","Answer not provided","1. Bans on advertising tobacco industry and tobacco products in any kinds. 
2. Prohibition of tobacco sponsorship of any activities on the territory of Turkmenistan.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Article 4 of the National Tobacco control law declares ""priority of the policy in the health protection sphere as compared to financial, tax and corporate interests of economic subjects, the activity of which is related to tobacco
industry"" and ""participation of individuals, citizens’ groups, whose activity is not related to the tobacco industry, in the policies on prevention and reduction of tobacco products consumption and their harmful influence on population’s health"".","Article 4 of the National Tobacco control law declares ""priority of the policy in the health protection sphere as compared to financial, tax and corporate interests of economic subjects, the activity of which is related to tobacco
industry"" and ""participation of individuals, citizens’ groups, whose activity is not related to the tobacco industry, in the policies on prevention and reduction of tobacco products consumption and their harmful influence on population’s health"".","Article 4 of the National Tobacco control law declares ''priority of the policy 
in the health protection sphere as compared to financial tax and corporate 
interests of economic subjects the activity of which is related to tobacco 
industry'' and ''participation of individuals citizens'' groups whose activity 
is not related to the tobacco industry in the policies on prevention and 
reduction of tobacco products consumption and their harmful influence on 
population''s health''.","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","See answer to C124","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Sólo se realizan contactos con la industria tabacalera en caso de necesidad y en presencia de representantes de la sociedad civil.","Sólo se realizan contactos con la industria tabacalera en caso de necesidad y en presencia de representantes de la sociedad civil.","Sólo se realizan contactos con la industria tabacalera en caso de necesidad y en presencia de representantes de la sociedad civil.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","В состав Республиканской комиссии по организации и контролю за реализацией комплекса мер в области здорового питания населения Кабинета Министров Республики Узбекистан не включены представители табачной промышленности","According to Article 23 of the Law of the Republic of Uzbekistan ''On Advertising'' prohibited tobacco advertising and sponsorship activities of the tobacco industry. 
Article 23. Advertising of tobacco products and alcoholic beverages. 
Advertising of tobacco products and alcoholic beverages of any strength is prohibited. including: 
royalty-free distribution of samples of tobacco products and alcoholic beverages; 
sponsoring events that use the name. trademark or image of tobacco. tobacco products or alcoholic beverages; 
distribution. including the sale of goods (t-shirts. hats. games. etc.) using the name. trademark. tobacco. tobacco products and alcoholic beverages; 
establishment image titles and other information on tobacco. tobacco products and alcoholic beverages on the facade. the entrance (entry). showcases. submitted on subjects and other places of shopping facilities.","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Under Article of Tobacco Act 19 of 2008. it provides the measures to the parties concerned to provide broad information on tobacco control activities to tobacco importers and tobacco premises in the country that relevant to objectives of the convention and to protect existing public health policies.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Translate print and disseminate the FCTC and 5.3 Guideline
Organize activities to counter the interference of the tobacco industry 
Providing the argument to counter the tobacco interference to policy maker during the law development","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Copies of the WHO FCTC have been distributed to academic institutions and public libraries.","Copies of the WHO FCTC have been distributed to academic institutions and public libraries.","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
