"","Party","2018","2016","2014","Region"
"142","Serbia","Report not provided","1. The Burden of Disease and Injury in Serbia. Nationally representative study; data from 2000; published 2003 (Atanaskovic-Markovic Z. et al. The Burden of Disease and Injury in Serbia. Belgrade: Ministry of Health of the Republic of Serbia, 2003). 
Available at: http://www.who.int/fctc/reporting /party_reports/R_Serbia_annex6_burden_of_disease_study_2003.pdf

2. Health status, health needs and use of health care among adults in the Republic of Serbia. Nationally representative sample; performed in 2000; published in 2002 (Grujic V. Glas Inst Zast Zdr Srb Yu 2002;76:23-147).

3. Global Youth Tobacco Survey in Serbia. Nationally representative sample; performed 2003; published 2005 (Ministry of Health of the Republic of Serbia, National Committee for Smoking Prevention. Global Youth Tobacco Survey in Serbia 2003. Belgrade: Ministry of Health of the Republic of Serbia, 2005; only hard copy available) - first round.

4. National Health Survey Serbia, 2006. Nationally representative survey performed in 2006; published in 2007. Ministry of Health of the Republic of Serbia. National Health Survey Serbia, 2006, Key findings. Belgrade: Ministry of Health of the Republic of Serbia. (http://www.batut.org.rs/; http://www.zdravlje.gov.rs/), second round

5. Global Health Professional Survey (GHPS) in Serbia, 2006. Nationally representative study of the 3rd year students in medical, dental and pharmacy faculties, and 3rd year nursing school; performed and published in 2006. Stojiljkovic Dj. Global Health Professional Study - A Study of Tobacco Use and Attitudes among Future Health Professionals (unpublished report).

6. Global Youth Tobacco Survey in Serbia, 2008. Nationally representative sample; performed in 2008, Public Health Association of Serbia (Warren CW, Asma S, Lee J, Lea V, Mackay J. Global Tobacco Surveillance System - The GTSS. Atlanta: CDC Foundation, 2009; and unpublished report for Serbia) - second round.

7. Global School Personnel Study in Serbia 2008. Nationally representative study; performed in 2008; Public Health Association of Serbia. (Warren CW, Asma S, Lee J, Lea V, Mackay J. Global Tobacco Surveillance System - The GTSS. Atlanta: CDC Foundation, 2009; and unpublished report).

8. European School Survey Project on Alcohol and Other Drugs - ESPAD, in Serbia 2008. Nationally representative survey (Ministry of Health of the Republic of Serbia and National Institute of Public Health. European Survey on Alcohol and Other Drug use in young People in Serbia - Report for the Republic of Serbia. Belgrade: Ministry of Health of the Republic of Serbia and National Institute of Public Health, 2009 (www.batut.org.rs/download/publikacije/ESPAD%20eng%202008.pdf).

9. National Survey on Pre- and Post-natal Smoking in the Republic of Serbia; Nationally representative sample of post partum women; performed 2008/2009, Public Health Association of Serbia (Krstev S, Marinkovic J, Simic S, Kocev N, Bondy SJ. Prevalence and predictors of smoking and quitting during pregnancy in Serbia: results of a nationally representative survey. http://www.ncbi.nlm.nih.gov/pubmed/21922318:

10. Krstev S, Marinkovic J, Simic S, Kocev N, Bondy SJ. The Influence of Maternal Smoking and Exposure to Residential ETS on Pregnancy Outcomes: A Retrospective National Study. Matern Child Health J (2013) 17:1591–1598). http://www.ncbi.nlm.nih.gov/pubmed/23090285.

11. Assessment of smoke-free policy and practice in healthcare institutions in Serbia, 2009/2010. Nationally representative sample of health institutions and health care workers, Public Health Association of Serbia. (Krstev S, Marinkovic J, Simic S, Jovicevic A, Markovic-Denic Lj. Determinants of smoking and smoking cessation among health professionals in
Serbia: a cross-sectional study in Serbia. Vojnosanit Pregl 2014;71 (5); http://www.vma.mod.gov.rs/sr/vojnosanitetski-pregled/Arhiva/2014#.Vswq8vkrLIU

12. ESPAD Serbia 2011: Substance Use Among Students in 36 European Countries, 2011. Nationally representative sample. National report not available yet. (Björn Hibell et al. The 2011 ESPAD Report - Substance Use Among Students in 36 European Countries. Stockholm: Swedish Council for Information on Alcohol and other Drugs (CAN), 2012.) - second round; http://www.espad.org/Uploads/ESPAD_reports/2011/The_2011_ESPAD_Report_FULL_2012_10_29.pdf

13. Serbia 2013 Country Report Global Youth Tobacco Survey (GYTS) (third round). Nationally representative sample. http://www.batut.org.rs/download/publikacije/2014gytsSerbiaReport.pdf (published 2014)

12. National Health Survey in Serbia, 2013 (third round). Nationally representative sample. http://www.batut.org.rs/download/publikacije/2013SerbiaHealthSurvey.pdf (published 2014).

14. National survey on life styles of citizens in Serbia 2014 - substance use and gambling. Nationally representative sample, published in 2014, authors: Kilibarda B, Mravcik V, Sijeroslavski J, Gudelj Rakic J, Martens S. http://www.batut.org.rs/download/publikacije/Izvestaj%20engleski%20web.pdf.

15. National Survey on effects and attitude regarding the Law on Protection of the Citizens from Exposure to Tobacco Smoke (2014). National representative sample, published in 2015; Kilibarda B, Nikolic N. In Serbian. http://www.batut.org.rs/download/publikacije/Rezultati%20istrazivanja%20duvanski%20dim%202015.pdf","1. The burden of Disease and Injury in Serbia. Nationally representative study; data from 2000; published 2003 (Atanaskovic-Markovic Z. et al. The Burden of Disease and Injury in Serbia. Belgrade: Ministry of Health of the Republic of Serbia 2003).
2. Health status health needs and use of health care among adults in the Republic of Serbia. Nationally representative sample; performed in 2000; published in 2002 (Grujic V. Glas Inst Zast Zdr Srb Yu 2002;76:23-147)
3. Global Youth Tobacco Survey in Serbia. Nationally representative sample; performed 2003; published 2005 (Ministry of Health of the Republic of Serbia National Committee for Smoking Prevention. Global Youth Tobacco Survey in Serbia 2003. Belgrade: Ministry of Health of the Republic of Serbia 2005; only hard copy available) - first round.
4. National Health Survey Serbia 2006. Nationally representative survey performed in 2006; published in 2007. Ministry of Health of the Republic of Serbia. National Health Survey Serbia 2006 Key findings. Belgrade: Ministry of Health of the Republic of Serbia. (http://www.batut.org.rs/; http://www.zdravlje.gov.rs/) second round
5. Global Health Professional Survey (GHPS) in Serbia 2006. Nationally representative study of the 3rd year students in medical dental and pharmacy faculties and 3rd year nursing school; performed and published in 2006. Stojiljkovic Dj. Global Health Professional Study - A Study of Tobacco Use and Attitudes among Future Health Professionals (unpublished report)
6. Global Youth Tobacco Survey in Serbia 2008. Nationally representative sample; performed in 2008 Public Health Association of Serbia (Warren CW Asma S Lee J Lea V Mackay J. Global Tobacco Surveillance System - The GTSS. Atlanta: CDC Foundation 2009; and unpublished report for Serbia) - second round
7. Global School Personnel Study in Serbia 2008. Nationally representative study; performed in 2008; Public Health Association of Serbia. (Warren CW Asma S Lee J Lea V Mackay J. Global Tobacco Surveillance System - The GTSS. Atlanta: CDC Foundation 2009; and unpublished report).
8. European School Survey Project on Alcohol and Other Drugs - ESPAD in Serbia 2008. Nationally representative survey (Ministry of Health of the Republic of Serbia and National Institute of Public Health. European Survey on Alcohol and Other Drug use in young People in Serbia - Report for the Republic of Serbia. Belgrade: Ministry of Health of the Republic of Serbia and National Institute of Public Health 2009 (www.batut.org.rs/download/publikacije/ESPAD%20eng%202008.pdf).

 9. National Survey on Pre- and Post-natal Smoking in the Republic of Serbia; Nationally representative sample of post partum women; performed 2008/2009 Public Health Association of Serbia (Krstev S Marinkovic J Simic S Kocev N Bondy SJ. Prevalence and predictors of smoking and quitting during pregnancy in Serbia: results of a nationally representative survey. Int J Public Health (2012) 57:875–883; Krstev S Mari","WHO European Region"
"143","Seychelles","Report not provided","Research on the prevalence of smoking and some associated detriments has been done in young persons in 2002 & 2007 (Global Youth Tobacco Survey) and reports have been published both nationally and internationally and the same can be viewed at http://www.cdc.gov/tobacco/global/GYTS/factsheets/2007/seychelles.htm. 

Report In preperation: Global Youth Tobacco Survey 2015. Viswanathan B, Bovet. P, Gedeon J.

There were also data analysed from Seychelles Heart Surveys in 1989, 1994 and 2004 (with several papers published on various issues related to tobacco). 
Stringhini S, Viswanathan B, Gédéon J, Paccaud F, Bovet P.  The social transition of risk factors for cardiovascular disease in the African region: Evidence from three cross-sectional surveys in the Seychelles. International journal of cardiology 11/2012; • 7.08 Impact Factor
 “National NCD survey 2013-2014, Seychelles Bovet P, Viswanathan B, Gedeon J et al”. Description: Population based survey of 1240 men and women aged 25-64 from an age stratified random sample from total population of Seychelles completed in March 2014. Questions on tobacco from STEPS. Estimates for population 25-64 adjusted for Ahmad population distribution; report link: www.health.gov.sc","Research on the prevalence of smoking and some associated detriments has been done in young persons in 2002 & 2007 (Global Youth Tobacco Survey) and reports have been published both nationally and internationally and the same can be viewed at http://www.cdc.gov/tobacco/global/GYTS/factsheets/2007/seychelles.htm. 
There were also data analysed from Seychelles Heart Surveys in 1989 1994 and 2004 (with several papers published on various issues related to tobacco). 
Stringhini S Viswanathan B Gédéon J Paccaud F Bovet P. The social transition of risk factors for cardiovascular disease in the African region: Evidence from three cross-sectional surveys in the Seychelles. International journal of cardiology 11/2012; • 7.08 Impact Factor
Report in preparation: “National NCD survey 2013-2014 Seychelles Bovet P Viswanathan B Gedeon J et al”. Description: Population based survey of 1240 men and women aged 25-64 from an age stratified random sample from total population of Seychelles completed in March 2014. Questions on tobacco from STEPS. Estimates for population 25-64 adjusted for Ahmad population distribution","WHO African Region"
"144","Sierra Leone","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Report not provided","Student Health Surveys conducted once every 3 year, the last one was in 2012.  National Health Surveys 2010 and National Health Surveillance Survey  2013","Student Health Surveys conducted once every 3 year the last one was in 2012. National Health Surveys 2010 and National Health Surveillance Survey 2007","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Global Youth of Tobbaco Survey, 2011
ESPAD, 2011
Health Behaviour in School Aged Children, 2013-2014","GYTS ESPAD Survey","WHO European Region"
"147","Slovenia","Report not provided","Answer not provided","European Health Interview Survey 2007
CINDI health monitor: 2001 2004 2008 probably 2012
Slovenian public opinion: 1976-2001
Public opinion surveys 2007-2011
ESPAD: 1995 1999 2003 2007 2011
GYTS: 2003 2007 2011
Health Behaviour in School-Aged Children 2002 2006 2010","WHO European Region"
"148","Solomon Islands","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Report not provided","•	Shisana O, Labadarios D, Rehle T, Simbayi L, Zuma K, Dhansay A, Reddy P,Parker W, Hoosain E, Naidoo P, 
        Hongoro C, Mchiza Z, Steyn NP, Dwane N, Makoae M, Maluleke T,Ramlagan S, Zungu N, Evans MG, Jacobs L, 
        Faber M, & SANHANES-1 Team (2013) South African National Health and Nutrition Examination Survey 
        (SANHANES-1). Cape Town: HSRC Press 
•	Department of Health, Medical Research Council, OrcMacro. 2007. South Africa. Demographic and Health    
        Survey 2003. Pretoria: Department of Health.  
•	Reddy SP, James S, Sewpaul R, Sifunda S, Ellahebokus A, Kambaran NS, Omardien RG. Umthente Uhlaba 
       Usamila – The 3RD South African National Youth Risk Behaviour Survey. 2011. Cape Town: South African
       Medical Research Council, 2013.  
•	Sita et al., 2013 Differences among the coloured, white, black, and other South African populations in smoking-
        attributed mortality at ages 35–74 years: a case-control study of 481 640 deaths. Lancet, Vol 382: 685-693 
•	Institute for Health Metrics and Evaluation. The global burden of disease: Generating evidence, guiding policy, 
        Seattle, WA: IHME, 2013","Shisana O Labadarios D Rehle T Simbayi L Zuma K Dhansay A Reddy P Parker W Hoosain E Naidoo P Hongoro C Mchiza Z Steyn NP Dwane N Makoae M Maluleke T Ramlagan S Zungu N Evans MG Jacobs L Faber M & SANHANES-1 Team (2013) South African National Health and Nutrition Examination Survey (SANHANES-1). Cape Town: HSRC Press 

Department of Health Medical Research Council OrcMacro. 2007. South Africa. Demographic and Health Survey 2003. Pretoria: Department of Health. 

Reddy SP James S Sewpaul R Sifunda S Ellahebokus A Kambaran NS Omardien RG. Umthente Uhlaba Usamila – The 3RD South African National Youth Risk Behaviour Survey. 2011. Cape Town: South African Medical Research Council 2013. 

Sita et al. 2013 Differences among the coloured white black and other South African populations in smoking-attributed mortality at ages 35–74 years: a case-control study of 481 640 deaths. Lancet Vol 382: 685-693 

Institute for Health Metrics and Evaluation. The global burden of disease: Generating evidence guiding policy Seattle WA: IHME 2013","WHO African Region"
"150","Spain","Report not provided","ADULTOS
- Encuesta Europea de Salud en España 2014:
- Encuesta Domiciliaria sobre Alcohol y Drogas en España (EDADES) 2013-2014. 
- Barómetro Sanitario 2014
- Eurobarómetro 2015 

JÓVENES
- Encuesta ESTUDES 2014 (Encuesta Estatal sobre Uso de Drogas en Enseñanzas Secundarias). 
- Estudio de comportamientos de los escolares relacionados con la salud (Health Behaviour In School-Aged Children, HBSC 2013-2014).


-Encuesta de Salud a Población Gitana 2014","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","Answer not provided","Cardiovascular Risk Factor Survey 2000
Global Youth Tobacco Survey 2000
Global Youth Tobacco Survey 2004
Global Youth Tobacco Survey 2009
Alcohol and Drug abuse in Secondary School Survey 2002
Alcohol and Drug abuse in Secondary School Survey 2004
Alcohol and Drug abuse in Secondary School Survey 2006
Global School Personnel Survey 2004
National Household Drug Prevalence Survey 2007
Global School-based student health survey 2009
Global Health Professions Student (Nursing) Survey 2009
Global Health Professions Student (Medical) Survey 2009
Air Quality Monitoring Study 2011
STEPS Survey 2013","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Report not provided","With the purpose of assigning goals and a general direction to society’s efforts within alcohol, narcotics, doping and tobacco prevention for 2011–2015, the Swedish Parliament has adopted the Government bill “A Cohesive Strategy for Alcohol, Narcotic Drugs, Doping and Tobacco Policy” (prop. 2010/11:47), also known as ""the ANDT-strategy"". An important part of the strategy is to develop a long-term system of indicators, making it possible to monitor development in the field of alcohol, narcotic drugs, doping and tobacco. This system was implemented in 2013 and include indicators as mortality. http://www.andtuppfoljning.se/ (only in Swedish).

The public health agency conducts a national public health survey annually titled ""Health on equal terms?"" involving a randomized sample of 20 000 individuals, 16-84. The aim of the survey is to monitor how people in general perceive their health and to monitor changes in the population over time. Both smoking and snuff habits and exposure to tobacco smoke. For more information on the survey please visit: http://folkhalsomyndigheten.se/amnesomraden/statistik-och-undersokningar/enkater-och-undersokningar/nationella-folkhalsoenkaten/levnadsvanor/tobaksvanor/ (only in Swedish)

CAN (The Swedish Council for Information on Alcohol and Other Drugs) conducts a yearly nation-wide school survey on tobacco and other drugs among students in year nine and eleven. The results from the survey are published in a report called “Skolelevers drogvanor” (Alcohol and Drug Use Among Students). http://can.se/sv/Undersokningar/Skolelevers-drogvanor1/ (only in Swedish).

The government has given The National Board of Health and Welfare to investigate the possibility of developing a method for measuring tobacco-related morbidity and mortality from existing records. This new report from 2014 calculates mortality and morbidity from smoking-related diseases based on records from The National Board of Health and Welfare and Statistic Sweden. http://www.socialstyrelsen.se/publikationer2014/2014-3-4 (only in Swedish).

Bolin, K and Lindgren, B (2007). Smoking, healthcare cost, and loss of productivity in Sweden 2001. Scand J Public Health. 2007; 35(2):187-96.","With the purpose of assigning goals and a general direction to society''s efforts within alcohol. narcotics. doping and tobacco prevention for 2011–2015. the Swedish Parliament has adopted the Government bill “A Cohesive Strategy for Alcohol. Narcotic Drugs. Doping and Tobacco Policy” (prop. 2010/11:47). also known as ''the ANDT-strategy''. An important part of the strategy is to develop a long-term system of indicators. making it possible to monitor development in the field of alcohol. narcotic drugs. doping and tobacco. This system was implemented in 2013 and include indicators as mortality. http://www.andtuppfoljning.se/ (only in Swedish).

The public health agency conducts a national public health survey annually titled ''Health on equal terms?'' involving a randomized sample of 20 000 individuals. 16-84. The aim of the survey is to monitor how people in general perceive their health and to monitor changes in the population over time. Both smoking and snuff habits and exposure to tobacco smoke. For more information on the survey please visit: http://folkhalsomyndigheten.se/amnesomraden/statistik-och-undersokningar/enkater-och-undersokningar/nationella-folkhalsoenkaten/levnadsvanor/tobaksvanor/ (only in Swedish)

CAN (The Swedish Council for Information on Alcohol and Other Drugs) conducts a yearly nation-wide school survey on tobacco and other drugs among students in year nine and eleven. The results from the survey are published in a report called “Skolelevers drogvanor” (Alcohol and Drug Use Among Students). http://can.se/sv/Undersokningar/Skolelevers-drogvanor1/ (only in Swedish).

The government has given The National Board of Health and Welfare to investigate the possibility of developing a method for measuring tobacco-related morbidity and mortality from existing records. This new report from 2014 calculates mortality and morbidity from smoking-related diseases based on records from The National Board of Health and Welfare and Statistic Sweden. http://www.socialstyrelsen.se/publikationer2014/2014-3-4 (only in Swedish).

Bolin. K and Lindgren. B (2007). Smoking. healthcare cost. and loss of productivity in Sweden 2001. Scand J Public Health. 2007; 35(2):187-96.","WHO European Region"
"156","Syrian Arab Republic","Report not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","Answer not provided","1) The Health and Welfare Survey (HWS) in 2012. The survey contained the core questions of smoking behaviour.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","GYTS 2002, 2008 2015
HBSC 2010,2014","1. Above in the text are listed researches with students (HBSC GYTS) 
2. Vrchkovska Z. Impact of lifestyle on the health of the population in urban and rural area in the municipality of Bitola. Master''s thesis. Medical Faculty Skopje 2011. 
3. Dechovski N. Public health determinants affecting sexual and reproductive health of women in Shtip. Master''s thesis. Medical Faculty Skopje 2011.","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","STEPS 2010 - 2011 , GYTS 2002,  2007, 2013.","Enquête STEPS du Togo en 2011/GYTS 2013","WHO African Region"
"162","Tonga","Report not provided","STEPS Survey 2004; STEPS Survey 2012; GYTS 2010; GSHS 2010, National Census 2011","Tonga STEP Survey 2011/12; Tonga Census 2011;","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","STEPS Risk Factor Survey - 2011
GYTS - 2011
GYTS - 2007
GYTS - 2002","WHO Risk Factor Survey 2011","WHO Region of the Americas"
"164","Tunisia","Report not provided","Answer not provided","GYTS 2001; 2007; 2010
Enquete nationale TAHINA 2005","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","1-Global Adult Tobacco Survey (2010-2012)
2- Health Workers Survey (2012)
3- Global Youth Tobacco Survey (2012).","1-Global Adult Tobacco Survey (2012)
 2- Health Workers Survey (2012)
3- Global Youth Tobacco Survey (2012).","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Global Adult Tobacco Survey, Global Youth Tobacc Survey, Health cost of Tobacco in Uganda","Global Adult Tobacco Survey Global Youth Tobacc Survey Health cost of Tobacco in Uganda","WHO African Region"
"169","Ukraine","Report not provided","Annual household surveys of the National Statistic Service have some questions on tobacco consumption.
Small tobacco control survey was conducted Kiev International Institute of Sociology in February 2013, October 2014 and December 2015 http://kiis.com.ua/?lang=eng&cat=reports&id=587&page=1","Annual household surveys of the National Statistic Service have some questions on tobacco consumption. 
Small tobacco control survey was conducted by ADIC-Ukraine in February 2013","WHO European Region"
"170","United Arab Emirates","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Numerous recurring national surveys are used to collate large scale and comparable data on Tobacco. Whilst multiple surveys are used to develop data, the most significant surveys include: 

- Office for national statistics Integrated Household Survey (IHS)
- NHS information centre’s Health Survey for England.
- NHS information centre’s Survey of Smoking, Drinking and Drug Use Among Young People (SDD).
- Adult Psychiatric Morbidity Survey
- Infant Feeding Survey

These surveys are described in Chapter 9 of ""Healthy Lives, Healthy People: A Tobacco Control Plan for England"".","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","2012 - WHO STEPS Survey
2008 - GYTS","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","- Encuesta Mundial de Tabaquismo en Adultos (GATS) año 2009. Actualmente en campo la 2da. edición de GATS.
- Encuesta Mundial de Tabaquismo en Jóvenes (GYTS) Años 2007 y 2014.
- Encuesta Continua de Hogares. Instituto Nacional de Estadística. Años 2011 y 2014. 
- Encuesta de Hogares de la Junta Nacional de Drogas. Años 1994, 1998, 2001, 2007, 2012 y 2015.
- Encuesta Nacional de Factores de Riesgo de Enfermedades No Transmisibles (STEPS). Años 2006 y 2013.
- Encuesta de Consumo de Drogas en Estudiantes de Enseñanza Media. Junta Nacional de Drogas. Años 2003, 2005, 2007, 2010, 2012 y 2014.
- Proyecto ITC - Proyecto Internacional de Evaluación de las Políticas de Control de Tabaco. Relevamientos 1 a 4, período 2006 a 2012.","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","В рамках проекта «Здоровье-3» Министерства здравоохранения и Всемирного банка при содействии ВОЗ в 2014 году проведено страновое исследование по изучению факторов риска НИЗ с использованием методологии STEPS ВОЗ.","The effects of smoking on health and the economy of Uzbekistan. Report prepared under the project ''Health-2'' The Ministry of Health of the Republic of Uzbekistan with the support of the World Bank. 2007.. Tashkent. 
Shukurov. Sh.U.. Krasovsky. K. S. (2013). Impact of cigarette taxation policy on excise revenues and cigarette consumption in Uzbekistan. Tobacco Control and Public Health in Eastern Europe. 3 (1). 5-16.","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Encuesta Joly 1971; Encuesta Gallup 1988; Encuesta sobre las caracteristica del hábito de fumar 1984. 1988. 1996. 1997; I Encuesta epidemiológica sobre el consumo de drogas en Venezuela 2005; Estudio Nacional de Drogas en población General 2011; Encuesta Mundial de Tabaquismo en Jóvenes (EMTAJOVEN)1999 y 2010; Encuesta de Tabaquismo en Estudiantes de Profesiones de Salud 2011.","WHO Region of the Americas"
"177","Viet Nam","Report not provided","GATS second round in 2015
GYTS third round in 2014
STEPS 2015","GATS 2010
 GYTS 2007","WHO Western Pacific Region"
"178","Yemen","Report not provided","مسح صحة الأسرة عام 2003م و2013م وكذا المسح العالمي لتعاطي التبغ بين الشباب ( 13-15 سنة ) عام 2008م و2013م  (GYTS 2008 & 2013)، والمسح العالمي للطلبة المهنيين الصحيين في كليات الطب والعلوم الصحية عام 2009م ((GHPSS 2009","Family Health Survey in 2003 and 2013 as well as the global survey of tobacco use among young people (13-15 years) in 2008 and 2013 (GYTS 2008 & 2013) and the global survey for students of health professionals in the colleges of Medicine and Health Sciences in 2009 ((GHPSS 2009","WHO Eastern Mediterranean Region"
"179","Zambia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Report not provided","Global Youth Tobacco Survey done every 4 years.","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
