"","Party","2018","2016","2014","Region"
"121","Panama","Se implementó el programa de Calidad de Aire Interior y Exterior, para el control de ambientes 100% libres de humo de tabaco, en establecimientos de interés sanitario, llevados a cabo por los inspectores de salud y los funcionarios de protección de alimentos, para el cumplimiento de la normativa del Control de Tabaco, los cuales se realizan de una manera científica y tecnológica con los medidores de partículas, Sidepak AM510, para detectar la concentración de PM 2.5, la cual es el tamaño de  las partículas de tabaco. Adicionalmente, se adquirieron equipos de mayor capacidad DUST Track que mide partículas PM 1, PM 2.5 y PM10 y PST en forma simultánea y realiza muestreo de los componentes químicos y biológicos que se encuentren en el aire. También se adquirió el equipo Tiger ION que mide componentes químicos que han sido de utilidad para la atención de quejas en establecimientos de interés sanitario. Se cuenta con equipos para medición de parámetros ambientales.

Con la adquisición de  16 unidades de SidePack para la medición de partículas PM 2.5 en el 2014, hemos logrado contar con equipos especializados que apoya la vigilancia y control de los ambientes 100% libres de humo de tabaco, pues los resultados de las mediciones se emplean para sustentar la aplicación de sanciones en aquellos establecimientos que violan la normativa existente. Se han realizado dos rondas de capacitación teórico - práctica en las 15 regiones de salud que incluyen a inspectores de saneamiento ambiental y de protección de alimentos para el uso de los equipos.  Se cuenta con una programación de inspecciones para el desarrollo de operativos acompañados de la medición de partículas a fin de valorar en forma cualitativa y cuantitativa la calidad ambiental y por ende la contaminación por tóxicos de los productos fumados de tabaco, toda vez que en ambientes cerrados la detección de partículas PM 2.5 se asocia mayormente con el consumo de tabaco.

Así mismo, se han asignado a los inspectores de saneamiento ambiental y de protección de alimentos y a la Comisión Nacional para el Control de Tabaco en Panamá, 291 cámaras fotográficas con la finalidad de que se levante evidencia documental de los hallazgos encontrados en las inspecciones y pueda ser utilizada en el proceso de aplicación de las sanciones correspondientes.

Se tiene proyectada la implementación del Programa: “Disposición Adecuada de Colillas de Tabaco”, por medio de la Comisión Nacional de Control de Tabaco en Panamá, que ha estado retrasado por gestiones administrativas. 

Este programa  se está coordinando con 11 municipalidades  del país y trata de la instalación de dispositivos de colillas de tabaco en las calles de los distritos seleccionados. También se estarán colocando  tinacos con dos mensajes claves el de prohibido fumar y el de recicla y protege el ambiente. Los mismos serán colocados en los diferentes parques de estos municipios y áreas abiertas que no incumplan la disposición de No fumar. Este programa crea  una alianza interinstitucional, como parte del cuidado del ambiente y la salud de las personas, y está orientado a disminuir la contaminación que conlleva el desecho de los filtros de tabaco (Colillas), uno de los principales contaminantes ambientales.","Se implementó el programa de Calidad de Aire Interior y Exterior, para el control de ambientes 100 % libres de humo de tabaco, en establecimientos de interés sanitario, llevados a cabo por los inspectores de salud y los funcionarios de protección de alimentos, para el cumplimiento de la normativa del Control de Tabaco, los cuales se realizan de una manera científica y tecnológica con los medidores de partículas,Sidepak Am510, para detectar la concentración de PM 2.5, la cual es el tamaño de  las partículas de tabaco.

Con la adquisición de  16 unidades de SidePack para la medición de partículas PM 2.5 en el 2014, hemos logrado contar con una herramienta que apoya la vigilancia y control de los ambientes 100% libres de humo de tabaco, pues los resultados de las mediciones se emplean para sustentar la aplicación de sanciones en aquellos establecimientos que violan la normativa existente. Se han realizado dos rondas de capacitación teórico - práctica en las 15 regiones de salud que incluyen a inspectores de saneamiento ambienta y de protección de alimentos para el uso del aparato.  Se cuenta con una programación de inspecciones para el desarrollo de operativos acompañados de la medición de partículas a fin de valorar en forma cuantitativa la calidad ambiental y por ende la contaminación por tóxicos de los productos fumados de tabaco, toda vez que en ambientes cerrados la detección de partículas PM 2.5 se asocia mayormente con el consumo de tabaco.

Adicionalmente, se han adquirido 275 computadores portátiles que se entregaron a los inspectores con una base de datos instalada para el registro de los resultados de las inspecciones, considerando todas las disposiciones que en materia de control de tabaco se aplican en el país. 

Así mismo, se han asignado a los inspectores de saneamiento ambiental y de protección de alimentos y a la Comisión Nacional para el Estudio del Tabaquismo en Panamá 291 cámaras fotográficas con la finalidad de que se levante evidencia documental de los hallazgos encontrados en las inspecciones y pueda ser utilizada en el proceso de aplicación de las sanciones correspondientes.

Se tiene proyectado la implementación del Programa: “Disposición Adecuada de Colillas de Tabaco”, por medio de la Comisión Nacional para el Estudio del Tabaquismo en Panamá, que será lanzado a nivel nacional en el marco del Día nacional de No Fumar que se conmemora el 25 de Octubre de cada año. Este programa  se está coordinando con 11 municipalidades  del país y trata de la instalación de dispositivos de colillas de tabaco en las calles de los distritos seleccionados . También se estarán colocando  tinacos con dos mensajes claves el de prohibido fumar y el de recicla y protege el ambiente. Los mismos serán colocados en los diferentes parques de estos municipios y áreas abiertas que no incumplan la disposición de No fumar. Este programa crea  una alianza interinstitucional, como parte del cuidado del ambiente y la salud de las personas (CMCT), y está orientado a disminuir la contaminación que conlleva el desecho de los filtros de tabaco (Colillas), uno de los principales contaminantes ambientales.","Recientemente hemos adquirido 16 unidades de SidePack para la medición de partículas PM 2.5. con la finalidad de mejorar la vigilancia y control de los ambientes 100% libres de humo de tabaco. A la fecha. se ha cumplido con la capacitación de los inspectores de las 14 regiones sanitarias del país en el uso del aparato y se ha elaborado un cronograma para el desarrollo de operativos acompañados de la medición de partículas a fin de valorar en forma cuantitativa la calidad ambiental y por ende la contaminación por tóxicos de los productos fumados de tabaco. toda vez que en ambientes cerrados la detección de partículas PM 2.5 se asocia mayormente con el consumo de tabaco.
Adicionalmente. acabamos de culminar la recolección de data en 20 establecimientos de la ciudad de Panamá como parte del Estudio Comparativo: Exposición al humo de segunda mano en establecimientos de hospitalidad al aire libre: Evidencia de Panamá y Uruguay. en el mismo se utiliza el monitor de nicotina colocado durante 3 jornadas laborales en personal del establecimiento y la medición de partículas PM 2.5 con el Side Pack en los ambientes abiertos y cerrados del local. durante 30 minutos en cada área en una sola toma. que coincida con los días de colocación de los monitores de nicotina. Se aplicó una encuesta a gerentes y otra a los trabajadores. A la fecha el estudio está en fase de análisis. por lo cual no contamos con resultados que podamos compartir en este informe.","WHO Region of the Americas"
"122","Papua New Guinea","There is no data but generally no smoking is observed where no smoking signs are.","There is no data but generally no smoking is observed where no smoking signs are","Emphasis is being placed on Article 8 within the updates of the Legislation and Policy","WHO Western Pacific Region"
"123","Paraguay","Se cuenta actualmente con la Ley Nº 5538/15, que reglamenta el Articulo 8 del CMCT-OMS, ademas se sigue trabajando para la promulgación de nuevas ordenanzas municipales de espacios 100x100 libres de humo de tabaco.","Se cuenta actualmente con la Ley Nº 5538/15, que reglamenta el Articulo 8 del CMCT-OMS, ademas se sigue trabajando para la promulgación de nuevas ordenanzas municipales de espacios 100x100 libres de humo de tabaco.","Se cuenta con 10 nuevas ordenanzas municipales 100x100 libre de humo de tabaco. Una de las últimas en ser promulgada ha sido el del municipio de la capital del país. Asunción.","WHO Region of the Americas"
"124","Peru","Progresivamente, las autoridades y población se esta involucrando con el cumplimiento de la ley y su modificatoria, en especial en la capitales de los departamentos del país.","Desde el año 2013 se han iniciado las inspecciones fiscalizadoras, alcanzándose 50 inspecciones de la cuales 17 se iniciaron proceso administrativo sancionador.
En el año 2014, se realizado 38 inspecciones de la cuales 9 se iniciaron proceso administrativo sancionador.
En el año 2015, se realizado 146 inspecciones de la cuales 39 se iniciaron proceso administrativo sancionador.
En lo que va del año 2016, se realizado 13 inspecciones de la cuales 1 se iniciaron proceso administrativo sancionador.","El Ministerio de Salud a través de la Dirección General de Salud Ambiental ha realizado inspecciones de prevención. difusión e implementación del Decreto Supremo N° 001-2011-SA; es así que el año 2013 ha iniciado las inspecciones fiscalizadoras a Centros Comerciales. establecimientos (restaurantes. tragamonedas. casinos y pubs en diversos distritos de Lima Metropolitana.
Asimismo se ha realizado capacitación a diferentes Municipalidades. así como al personal técnico de las Direcciones de Salud Ambiental a nivel nacional","WHO Region of the Americas"
"125","Philippines","In 2017, Philippine President Rodrigo Duterte signed the Executive Order no. 26 or ""Providing for the Establishment of Smoke-free Environments in Public and Enclosed Places."" It provided a framework which encourages local government units to implement smoke-free policies. The order prohibits smoking within enclosed public places and public conveyances. Selling, distributing or purchasing tobacco products to and from minors is also deemed unlawful. Minors are not allowed to smoke, sell or buy cigarettes or any other tobacco products. The order also makes it unlawful for anyone to order a minor to use, light up, buy, sell, distribute, deliver, advertise or promote tobacco products, a practice which is very common especially in rural areas.

At the sub-national level, there is an increasing number of Local Government Units with local ordinances on 100% smoke free environments. Efforts are being made to ensure that local ordinances are consistent with FCTC provisions. The implementation of the Red Orchid Award (ROA) served as an incentive for LGUs to pursue a 100% smoke free environment in their localities. Local ordinances consistent with the FCTC guidelines were made criteria for selection of the winning LGUs in the ROA. The DOH was able to identify LGUs with good practices on 100% smoke free environment through the ROA. As a result, a network of LGUs leading in the implementation of 100% smoke free environment was organized through the Smoke Free Cities Asean Network (SCAN).","At the sub-national level, there is an increasing number of Local Government Units with local ordinances on 100% smoke free environments. Efforts are being made to ensure that local ordinances are consistent with FCTC provisions. The implementation of the Red Orchid Award (ROA) served as an incentive for LGUs to pursue a 100% smoke free environment in their localities. Local ordinances consistent with the FCTC guidelines were made criteria for selection of the winning LGUs in the ROA. The DOH was able to identify LGUs with good practices on 100% smoke free environment through the ROA. As a result, a network of LGUs leading in the implementation of 100% smoke free environment was organized through the Smoke Free Cities Asean Network (SCAN).","Answer not provided","WHO Western Pacific Region"
"126","Poland","Reduction in the smoking of electronic cigarette and novel tobacco products analogous to the current ban on smoking tobacco in public places.","There is a regulation allowing authorities such as the police, the municipal police and sanitary inspection of fining people for violations the smoking ban.

Details are as follows:

The Act of 9 November 1995 on protecting health from consequences of consumption of tobacco and tobacco products.
According to art. 5  sec. 1 of above mentioned act it is forbidden to smoke tobacco products:
1.	on the area of the healthcare providers and in the rooms of other objects, in which care services are provided,
2.	in schools and social care facilities which are mentioned in regulations on the educational and social care system,
3.	in universities,
4.	in rooms of other workplaces than mentioned in point 1 and 2,
5.	in public objects for culture and leisure,
6.	in catering-entertainment objects,
7.	in public transport and in objects of passengers service,
8.	at stops of the public transport,
9.	in sport objects,
10.	in public places intended for children amusement,
11.	in other rooms of public use.
Moreover, according to art. 13 sec. 2, who smokes tobacco products in places prohibited by art.5 sec. 1 shall be subject to the penalty up to 500 zl. It is not a new regulation (in the reporting period 2014-2016 there were no changes in this matter).","The proportion of people exposed to tobacco smoke in public places decreases regularly","WHO European Region"
"127","Portugal","Since 1st january 2018 it is not allowed to smoke heat-not-burn or eletronic cigarettes in the same places where smoking is not allowed. This measure was introduced by the second revision to the tobacco law (63/2017 of August 3).

This new law included in the concept of smoking all tobacco products that produce aerosols, vapors, gases or particles and reinforcing the measures to be applied to these new products, with regard to the protection of environmental tobacco smoke, advertising and promotion, as well as a total ban on smoking in oudoor playgrounds and holiday camps.

The first and second amended to the tobacco law - Law 109/205 of August 26 and Lam 63/2017 os August 3 -  introduced some progresses, but not yet a full ban of smoking in all public paces. Until 2020 it will be possible to mantain smoking areas already in place in the 1st of january 2016, according to the previous law (transitional períod), in work places, restaurantes, pubs bars, discos, aeroports, show rooms, fairs and exhibitions bingos and casinos.
In new establishments or after 2020 it will be possible to crate smoking rooms - with negative pressure - in restaurants, pubs and bars, casinos and bingos, fairs and exibhitions, hotels, shopping malls and aeroports. the acess to this new smoking areas is not alloed to minors. Service of meals will not be allowed.","The new tobacco law - Law 109/205 de 26th august introduced some progresses, but not yet a full ban of smoking in all public paces. Until 2020 it will be possible to mantain smoking areas already in place in the 1st of january 2016, according to the previous law (transitional períod), in work places, restaurantes, pubs bars, discos, aeroports, show rooms, fairs and exhibitions bingos and casinos.
In new establishments or after 2020 it will be possible to crate smoking rooms - with negative pressure - in restaurants, pubs and bars, casinos and bingos, fairs and exibhitions, hotels, shopping malls and aeroports. the acess to this new smoking areas is not alloed to minors. Service of meals will not be allowed.","The 2007 tobacco law imposed more restrictive measures regarding smoking inside public places and transports. This law entered into force on 1 January 2008. The overall accomplishment is good. Smoke free regulations in bars pubs and other nightclubs are less well accomplished.","WHO European Region"
"128","Qatar","Prohibition of designation smoking areas
Prohibiting smoking while driving with a child less than 18 years of age","submitting a strong bylaws to the cabinets that has bylaw regarding prohibiting smoking while driving with a child less than 18 years of age","An intensive campaign against smoking in enclosed places frequented by the public is run since 2010 in order to protect non-smokers from the dangers of passive smoking.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Multi-family housing(since Sept. 2016), indoor sports facility(since Dec. 2017), an area within a radius of 10m from the boundary of a kindergarten and a childcare centers(from Jan.2019) have been newly designated as non-smoking area pursuant to the amendment to the National Health Promotion Act","All restaurants (including coffee places), regardless of its floor area, have been designated as a non-smoking area from January 1, 2015. In the case of owner’s violation against law, the authority imposes fines for negligence of KRW 1.7 million for the first offence, KRW 3.3 million for second offence and KRW 5 million for third offence. In regard to individual smoker’s infringement of the law, KRW 100,000 of fine will be imposed.","All restaurants which registered as ''general restaurant'' will be included in non-smoking areas from January 1 2015. In the case of owner''s violation against law KRW 1.7 million for the first offence KRW 2.3 million for second offence and KRW 5 million for third offence. In regard to individual smoker''s infringement of the law KRW 100 000 will be imposed.","WHO Western Pacific Region"
"130","Republic of Moldova","Before adoption of a new tobacco control Law, smoking was allowed in enclosed spaces in specially smoking areas, but since 2016 is totally prohibited","Before adoption of a new tobacco control Law, smoking was allowed in enclosed spaces in specially smoking areas, but in 2016 is totally prohibited","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","С 1 июня 2014 года вступил в силу запрет курения:
•	в поездах дальнего следования, на судах, находящихся в дальнем плавании, при оказании услуг по перевозкам пассажиров;
•	в помещениях, предназначенных для предоставления жилищных услуг, гостиничных услуг, услуг по временному размещению и (или) обеспечению временного проживания;
•	в помещениях, предназначенных для предоставления бытовых услуг, услуг торговли, общественного питания, помещениях рынков, в нестационарных торговых объектах;
•	на пассажирских платформах, используемых исключительно для посадки и высадки из поездов пригородного сообщения.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Amendments to the Public Health Act are in progress which includes Smoking control legislation which has been drafted and is now before the Attorney Generals Chambers.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","No smoking workplaces is enforced and is complied with by most workplaces. There are designated smoking places for smokers to use.","No smoking workplaces is enforced and is complied with by most workplaces. There are designated smoking places for smokers to use.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","les progrès sont notés dans dans la mise en oeuvre de larticle 8 . il sagit:
-  de la prise du décret dapplication de la loi;
- de l arrêté n ° 18 416 du 08 Décembre 2016 relatif à linterdiction de fumer dans  les lieux publics.
- les contrôles commencent à être effectifs et des opérations de suivi, de surveillance et de contrôle de lapplication","Answer not provided","Les progrès sont énormes parce que la loi précédente n’interdisait pas de fumer de façon express dans les lieux publics bien qu’elle eut permis à l’autorité investie de pouvoirs de police administrative d’interdire de fumer dans certains lieux publics. Aujourd’hui on ne peut fumer que dans 3 lieux publics (hôtel restaurant et aéroport à condition que des fumoirs respectant de rigoureuses conditions techniques soient installés par le responsable des lieux.","WHO African Region"
"142","Serbia","No changes have been adopted in the Parliament. However, the draft version of amendments to the Law of Protection of the Citizens from Exposure to Tobacco Smoke with the aim to completely ban smoking in whole hospitality sector, have been prepared and submitted to the Ministry of Health in December 2015.","No changes have been adopted in the Parliament. However, the draft version of amendments to the Law of Protection of the Citizens from Exposure to Tobacco Smoke with the aim to completely ban smoking at all enclosed public and workplaces, including hospitality sector, have been prepared and has been discussed within the Ministry of Health.","There have been no changes since the last report in 2011.","WHO European Region"
"143","Seychelles","A National Tobacco Control Act came in to force in Seychelles since 19th August 2009, which includes a total ban in enclosed workplaces, public places and public transports. The ban was implemented quite well since September 2009, in all enclosed public places including restaurants, bars and discos and in enclosed workplaces and in public transports, which includes taxis, buses and other public vehicles and has been virtually fully implemented.  Report: Bovet. P. Viswanathan.B, Bastienne. H, Gedeon. J. Compliance of hospitality premises to the ban on smoking in all enclosed public places in the Seychelles, 24 May 2015.","A National Tobacco Control Act came in to force in Seychelles since 19th August 2009, which includes a total ban in enclosed workplaces, public places and public transports. The ban was implemented quite well since September 2009, in all enclosed public places including restaurants, bars and discos and in enclosed workplaces and in public transports, which includes taxis, buses and other public vehicles and has been virtually fully implemented.  Report: Bovet. P. Viswanathan.B, Bastienne. H, Gedeon. J. Compliance of hospitality premises to the ban on smoking in all enclosed public places in the Seychelles, 24 May 2015.","A National Tobacco Control Act came in to force in Seychelles since 19th August 2009 which includes a total ban in enclosed workplaces public places and public transports. The ban was implemented quite well since September 2009 in all enclosed public places including restaurants bars and discos and in enclosed workplaces and in public transports which includes taxis buses and other public vehicles and has been virtually fully implemented.","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","NEA regularly reviews the smoking prohibition policy taking into consideration inputs from the public and other Ministries/Agencies to extend the smoking prohibition to other parts of Singapore. NEA’s long-term policy goal is to prohibit smoking at all public areas except at designated smoking points.

From 1 June 2016, the smoking prohibition has been extended to reservoirs and certain parks.

With effect from 30 Jun 2017, new smoking corners at food retail establishments island-wide will no longer be approved.

From 1 Oct 2017, the smoking prohibition has been further extended to private -hire cars, when used to carry paying passengers; trishaws; excursion buses; Autonomous Universities’; Private Education Institutions; and a radius of five metres from the compounds of all educational institutions.","NEA regularly reviews the smoking prohibition policy taking into consideration inputs from the public and other Ministries/Agencies to extend the smoking prohibition to other parts of Singapore. NEA’s long-term policy goal is to prohibit smoking at all public areas except at designated smoking points.","From 15th January 2013 the smoking prohibition has been extended to cover more public areas including five meters around bus shelters common areas in residential buildings covered walkways/link ways overhead bridges and hospital outdoor compounds","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","We haven´t still approved tha law of non-smokers where is established total ban of smoking in restaurants and bars.","WHO European Region"
"147","Slovenia","In 2017 Slovenia introduced ban on smoking or using tobacco, tobacco products and related products (Related products are: electronic cigarettes with and without nicotine, herbal products for smoking and novel tobacco products), apart from chewing tobacco and nasal tobacco, in any enclosed public places or work places, as well as in all vehicles (also private cars) in the presence of persons younger than 18.","Slovenia is planning to introduce ban on smoking in cars when a minor is present. The provision is expected to come into force in the first quarter of 2017.","Answer not provided","WHO European Region"
"148","Solomon Islands","Part 5 of the  Tobacco Control Act 2010  - Second Hand Smoking (Smoke-free law) is now in force and being implemented where there is prohibition of smoking in: schools, health facilities including hospitals, workplaces and public transport which includes buses, taxis, ships and airplanes.

This will be supported by the enforcement documents following executive endorsement.","Report not provided","Part 5 of the Tobacco Control Act 2010 - Second Hand Smoking (Smoke-free law) is now in force and being implemented where there is prohibition of smoking in: schools health facilities including hospitals workplaces and public transport which includes buses taxis ships and airplanes","WHO Western Pacific Region"
"149","South Africa","Same as above - Partial ban. 25% of indoor public areas (e.g restaurants, hotels) are allowed for smoking. Regulations and specifications on indoor public areas are being currently reviewed","Same as above - Partial ban. 25% of indoor public areas (e.g restaurants, hotels) are allowed for smoking. Regulations and specifications on indoor public areas are being currently reviewed","Same as above","WHO African Region"
"150","Spain","Answer not provided","No se han producido nuevos avances en materia de exposición al humo de tabaco. Se han producido en cuanto a la limitación de la exposición a los cigarrillos electrónicos.","Answer not provided","WHO European Region"
"151","Sri Lanka","We will able to capture from the STEPS 2018 and GATS 2019","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","لا يمنع التدخين بكل االاماكن العامة وعدم تخصيص منطقةمفتوحة  للمدخنين 
ولا يمنع التمباك","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Tobacco Law SB no 39 2013","Tobacco Law SB no 39 2013","Suriname has implemented the Tobacco Law in order to protect the population from exposure to tobacco smoke in indoor workplaces public transport indoor public places and as appropriate other public places.","WHO Region of the Americas"
"154","Swaziland","Report not provided","Tobacco Control Framework is in place. Bill passed in public and this act is now prosecutable.","Report not provided","WHO African Region"
"155","Sweden","The Swedish government has present a number of proposals that aim to reduce the use of Tobacco. In the proposition the government propose that the current ban on smoking in the Tobacco Act shall be broadened and also include certain public places outdoors, such as café and restaurant terraces, entrances to establishments and other spaces to which the public has access, areas outdoors that are intended to be used by those travelling by domestic public
transport, and playgrounds to which the public has access.

http://www.regeringen.se/rattsdokument/proposition/2018/03/prop.-201718156/","No progress.","More municipalities in Sweden have adopted smoke-free work time since the last report. Last report 146 out of 290 municipalities have adopted smoke-free work time and now (January 2014) 200 out of 290. (only in Swedish. source: http://tobaksfakta.se/tema/rokfri-arbetstid/).
The legal restrictions regarding designated smoking areas are stricter for restaurants. pubs. bars. nightclubs and cafés than for other public places. However. the Public Health Agency of Sweden are examine the need for further progress in Sweden relating to smoke-free public environments. A report will be submitted to the Ministry of Health and Social Affairs October 2014.","WHO European Region"
"156","Syrian Arab Republic","صدر المرسوم التشريعي 62 لعام 2009 بشأن مكافحة التدخين وذلك لدعم تنفيذ الاتفاقية","صدر المرسوم التشريعي 62 لعام 2009 بشأن مكافحة التدخين وذلك لدعم تنفيذ الاتفاقية","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","In the past two years, The Ministry of Public Health  has stringently enforced  The Notification, No.19 B.E. 2553 (A.D.2010 ) all indoor workplaces and public places to be 100% smoke-free.
 And since 2017, Thailand has the Tobacco Control Products Act 2560 (BE 2560), which was published in the Royal Gazette on April 5, 2017 and came into force on July 4, 2017. Important measures related to the implementation of smoking-free public spaces are categorized into 3 types:               
 1. The law requires public places to be non-smoking. In order to, protect the health of non-smokers.                
2. Assign the duty to the owner of a public place legally designated as a non-smoking area. It is obligatory to operate a non-smoking facility. According to, the conditions and characteristics as required by law.               
3. In addition to those who own a public place, the owner of the place must also be obliged to advertise or notify the place that it is a non-smoking area. And control, prohibit, or take any other action. In order to, avoid smoking in the non-smoking area","In the past two years, The Ministry of Public Health  has stringently enforced  The Notification, No.19 B.E. 2553 (A.D.2010 ) all indoor workplaces and public places to be 100% smoke-free.","In the past two years. The Ministry of Public Health has stringently enforced The Notification. No.19 B.E. 2553 (A.D.2010 ) all indoor workplaces and public places to be 100% smoke-free.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","There is an improvement in implementation and coordination","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Adoption en décembre 2010  de la loi antitabac du Togo qui stipule en son article 11 qu’il est interdit de fumer dans les locaux et véhicules à usage collectifs. Les lieux concernés sont aux termes de la loi, les établissements scolaires, universitaires et centres dapprentissage, établissements sanitaires, salles de spectacles, de cinéma, de théâtre, de concerts, salles et terrains de sport, bibliothèques, ascenseurs, services ouverts au public, bâtiments gouvernementaux, véhicules de transport en commun, ou tout autre lieu fréquenté par le public. Larticle 11 de la loi dispose en outre que les interdictions de consommer toute forme de tabac feront lobjet de signalisations apparentes .","Adoption en décembre 2010  de la loi antitabac du Togo qui stipule en son article 11 qu’il est interdit de fumer dans les locaux et véhicules à usage collectifs. Les lieux concernés sont aux termes de la loi, les établissements scolaires, universitaires et centres dapprentissage, établissements sanitaires, salles de spectacles, de cinéma, de théâtre, de concerts, salles et terrains de sport, bibliothèques, ascenseurs, services ouverts au public, bâtiments gouvernementaux, véhicules de transport en commun, ou tout autre lieu fréquenté par le public. Larticle 11 de la loi dispose en outre que les interdictions de consommer toute forme de tabac feront lobjet de signalisations apparentes .","Adoption en décembre 2010 de la loi antitabac du Togo qui stipule en son article 11 qu’il est interdit de fumer dans les locaux et véhicules à usage collectifs. Les lieux concernés sont aux termes de la loi les établissements scolaires universitaires et centres dapprentissage établissements sanitaires salles de spectacles de cinéma de théâtre de concerts salles et terrains de sport bibliothèques ascenseurs services ouverts au public bâtiments gouvernementaux véhicules de transport en commun ou tout autre lieu fréquenté par le public. Larticle 11 de la loi dispose en outre que les interdictions de consommer toute forme de tabac feront lobjet de signalisations apparentes.","WHO African Region"
"162","Tonga","Report not provided","Tonga was successful in the submission of its amended Tobacco Control Act 2014 where it was passed and signed by His Majesty the King on 18 Feb 2016, and immediately put into force on Feb 29, 2016. This Act has amendment for protection from exposure to tobacco smoke as already mentioned above.","Two schools declared by the Hon. Minister of Health as Tobacco Free Schools in 2013 (1 government school and 1 mission school) and increasing numbers of Tobacco Free community and church halls over the past 2 years. On-going strengthening of public awareness programs and enforcement activities.","WHO Western Pacific Region"
"163","Trinidad and Tobago","Yes,  more sensitisation and awareness, and enforcement, as we progressed over the last two years.","Yes,  more sensitisation and awareness, and enforcement, as we progressed over the last two years.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Depuis la révolution, on note un relachement du respect de la loi et un relachement du contrôle","Depuis la révolution, on note un relachement du respect de la loi et un relachement du contrôle","Depuis la révolution. on note un relachement du respect de la loi et un relachement du contrôle.","WHO Eastern Mediterranean Region"
"165","Turkey","Besides the complete Smoke-free Law provisions in indoor workplaces, public transport and in indoor public places like bars, coffees and restaurants, in Turkey, new amendments have been carried out to strengthen the mentioned Law as the following: 
Smoking of tobacco and tobacco products by someone sitting on the driver’s seat of a private car is forbidden.
Any kind of waterpipe and products imitating tobacco products even not containing tobacco is considered as a tobacco product.  
Closing of private establishment at the third violation due to Smoke-Free Law violation will be proceeded by local governors.       
Smoking is only allowed in particular designated open area of public institutions
Smoking is banned in open public places like kindergarden where children mostly are, and open public places where sport activities are held.
Smoking is only allowed 5 mt away of the entrance of airports, coach stations, train stations, shopping malls, cinemas, theatres, health institutions entrance","Besides the complete Smoke-free Law provisions in indoor workplaces, public transport and in indoor public places like bars, coffees and restaurants, in Turkey, new amendments have been carried out to strengthen the mentioned Law as the following: 
Smoking of tobacco and tobacco products by someone sitting on the driver’s seat of a private car is forbidden.
Any kind of waterpipe and products imitating tobacco products even not containing tobacco is considered as a tobacco product.  
Closing of private establishment at the third violation due to Smoke-Free Law violation will be proceeded by local governors.       
Smoking is only allowed in particular designated open area of public institutions
Smoking is banned in open public places like kindergarden where children mostly are, and open public places where sport activities are held.
Smoking is only allowed 5 mt away of the entrance of airports, coach stations, train stations, shopping malls, cinemas, theatres, health institutions entrance","Besides the complete Smoke-free Law provisions in indoor workplaces public transport and in indoor public places like bars coffees and restaurants in Turkey new amendments have been carried out to strengthen the mentioned Law as the following: 
Smoking of tobacco and tobacco products by someone sitting on the driver''s seat of a private car is forbidden.
Any kind of waterpipe and products imitating tobacco products even not containing tobacco is considered as a tobacco product. 
Closing of private establishment at the third violation due to Smoke-Free Law violation will be proceeded by local governors.","WHO European Region"
"166","Turkmenistan","Разрабатывается национальное руководство по мониторингу осуществления Статьи 8 в Туркменистане. Ужесточаются административные взыскания за нарушения запрета на курение в общественных местах.","Увеличены штрафы согласно Кодексу Туркменистана об административных правонарушениях за курение в общественных местах","1. Adoption on 06.01.2012 of the ''National Action Plan for Tobacco in Turkmenistan for the period 2012-2016'' 
2. Law of Turkmenistan ''On health protection from exposure to tobacco smoke and the effects of tobacco consumption'' of December 18 2013.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Under the current comprehensive tobacco control bill before parliaments, 100% smoke free public places is being suggested.","Under the current comprehensive tobacco control bill before parliaments 100% smoke free public places is being suggested","WHO African Region"
