"","Party","2018","2016","2014","Region"
"142","Serbia","The Republic of Serbia changed the Excise Law in 2016 to regulate the excise policy related to cigarettes and other tobacco products until 2020 with the aim of harmonization with the European Union tax policy and total excise burden according to the Council Directive No. 2011/64. According to the Excise Law specific excise rate increases every six months, while the value of ad valorem is constant. In this way there is a steady increase of the Government budget due to excise from cigarettes, since the budget revenue cannot rely on the price policy of manufacturers and importers (The Government does not directly regulate the price policy of tobacco products). However, through the tax policy measures Government indirectly influences on constant increase of tobacco product prices to avoid changes in structure and scope of consumption that would jeopardize budget revenues, having in mind  that the measures should not oppose public health policy objectives. 
As mentioned previously, the specific earmarking on all tobacco products according to the Tobacco Law, that was intended for preventive activities, was abolished, with the aim to make all obligations of tax payers more transparent. However, the consequence is that no fund for preventive activities exists any more.","The Republic of Serbia changed the Excise Law in 2012 to regulate the excise policy related to cigarettes and other tobacco products until 2016 with the aim of harmonization with the European Union tax policy and total excise burden  according to the Council Directive No. 2011/64. According to the Excise Law specific excise rate has been increasing every six months, while the ad valorem is constant. In this way the steady increase of the Government budget due to excise from cigarettes is established, since the budget is in a great extend dependent from the price policy of manufacturers and importers. The Government does not directly regulate the price policy of tobacco products, but through the tax policy measures indirectly influences on constant increase of tobacco product prices. 
As mentioned previously, the specific earmarking on all tobacco products according to the Tobacco Law, that was intended for preventive activities, was abolished, with the aim to make all obligations of tax payers more transparent. However, the consequence is that no fund for preventive activities exists any more.","In 2012 the Excise Law was changed as to regulate the excise policy until 2016 with the aim of harmonization with the excise policy of European Union. According to the Law the amount of the specific excise has been increased every six months. The ad valorem component has been reduced irrelevant of the time period. In this way the conditions were established to increase incomes from the excise on cigarettes since the budget'' income is in a substantial way independent from the producers'' and importers'' price policy taking into account that the Government does not directly regulate the price of cigarettes but through the tax policy measures influences on steady increase of the tobacco product prices. At the same time the market is protected from the bad quality cigarettes and in this way the demand for cigarettes is reduced.
At the same time the weighted average retail selling price of cigarettes has been introduced (since 2012) instead of “the most popular price category of tobacco products” and as a consequence there is an increase of the minimal excise on cigarettes and other tobacco products.
Moreover since 2012 the specific earmarking (so called “budget''s dinar”) on all tobacco products according to the Tobacco Law was abolished and integrated into the specific excise on cigarettes (the last value of the this specific earmarking in 2012 was 1.66 RSD per package of cigarettes).
It has also been made mandatory to make inventory of all stock of cigarettes when the value of specific excise and minimal excise changes and to the quantity of cigarettes above allowed number calculate and pay excise tax.
There are also other measures that have influence on tobacco consumption such as bans and restrictions regulated by the Tobacco law (banning sales of cigarettes to minors; banning the sale of tobacco products which are directly accessible; banning the sale through vending machines; production and sale of sweets snacks or toys in the form of tobacco products; banning sale of packages less than 20 cigarettes; mandatory health warning on all tobacco products etc.).","WHO European Region"
"143","Seychelles","In Seychelles, the excise tax on all tobacco products has increased by 10% as from May 2017. This will bring the proportion of total tax as a percent of total cost of cigarettes from around >72%, in line with recommendation by WHO.","In Seychelles, the excise tax on all tobacco products has increased by 50% as from January 2015. This will bring the proportion of total tax as a percent of total cost of cigarettes from around 60 % to more than 65%, in line with recommendation by WHO.","Answer not provided","WHO African Region"
"144","Sierra Leone","Import regulations:
Free import (irrespective of age) of the 200 cigarettes or 250 grams of tobacco.

Export regulations:
Free export of a reasonable quantity of imported tobacco for personal use.","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","In 2018, tobacco excise levels were increased by 10% for cigarettes and other manufactured tobacco products to 42.7 cents per stick and SGD 427 per kg respectively.

There are no Duty free concessions of tobacco allowed in Singapore","In 2014, tobacco excise levels were increased by 10% for cigarettes and other manufactured tobacco products to 38.8 cents per stick and SGD 388 per kg respectively.","Singapore had utilized tobacco taxation strategy successfully since the early 1990s to reduce the smoking prevalence. Between 2011 and 2013 increases in the excise rates for alternative tobacco products such as beedies ang hoon and unmanufactured tobacco have been raised. This is part of an ongoing process to harmonise the tax rates in all tobacco products so that an uniform rate is achieved.
In 2014 tobacco excise levels were increase by 10% for cigarettes and other manufactured tobacco products to 38.8 cents per stick and SGD 388 per/kg respectively as part of a measure to decrease the consumption of tobacco.
There are no Duty-free concessions for tobacco allowed in Singapore","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Slovakia increased tax rate of cigarettes from October 1. 2012","WHO European Region"
"147","Slovenia","Increase of excise duty on cigarettes. Implementing excise duty on electronic cigarettes and heated tobacco.","Increase of excise duty on cigarettes. Implementing excise duty on electronic cigarettes and heated tobacco.","Increase of excise duty on smoking tobacco products.","WHO European Region"
"148","Solomon Islands","There is 35% increase in excise tax over the past 4 years. (10% in 2014, 10% in 2016,15% in 2017). No increase in excise in 2015. We are considering another increase this year.","Report not provided","There was a 20% increase in excise tax made on the 1st of May 2013","WHO Western Pacific Region"
"149","South Africa","Annual increase in Excise duties. Cigarette excise duties have been increasing at an average of R0.78 per packet of 20 sticks over the past five years.
Year 	Increase in rand values	Increase in percentage	Total value
2010	R1.24	                                16%	                                R8.94
2011	R0.80	                                8.95%	                                R9.47
2012	R0.58	                                5.95%	                                R10.32
2013	R0.60	                                5.81%	                                R10.92
2014	R0.68	                                6.23%	                                R11.60
Average	R0.78	                                8.59%","Annual increase in Excise duties. Cigarette excise duties have been increasing at an average of R0.78 per packet of 20 sticks over the past five years.
Year 	Increase in rand values	Increase in percentage	Total value
2010	R1.24	                                16%	                                R8.94
2011	R0.80	                                8.95%	                                R9.47
2012	R0.58	                                5.95%	                                R10.32
2013	R0.60	                                5.81%	                                R10.92
2014	R0.68	                                6.23%	                                R11.60
Average	R0.78	                                8.59%","For the increases in taxation rates see Annex 1.","WHO African Region"
"150","Spain","La última modificación impositiva fue la realizada mediante el Real Decreto-ley 3/2016, de 2 de diciembre, habiéndose aprobado nuevas subidas de impuestos para los cigarrillos y la picadura de liar. No se han producido cambios respecto a los puros y puritos y a las demás labores de tabaco.","No se han aprobado nuevos cambios legislativos en la imposición de productos del tabaco desde los notificados en el último informe. La última modificación fue la realizada mediante el Real Decreto-ley 7/2013, de 28 de junio.","a.- El Real Decreto-ley 7/2013. de 28 de junio regula actualmente la imposición sobre los productos de tabaco. Entre los cambios respecto a la Ley 16/2012 de 27 de diciembre. cabe destacar el aumento en el impuesto específico del 175% sobre la picadura para liar y del 26.18% sobre los cigarrillos. en relación con los valores previos. El impuesto mínimo también aumentó. alcanzando un aumento del 22.06% en los cigarros y cigarritos. respecto al valor previo. Sin embargo. el Real Decreto-ley 7/2013. de 28 de junio aplicó un descenso del 3.95% en el impuesto proporcional sobre cigarrillos respecto al valor de 53.1% recogido en la Ley 16/2012 de 27 de diciembre. 
La Ley 16/2012 de 27 de diciembre aumentó los impuestos mínimos sobre las distintas labores de tabaco en relación con la legislación hasta entonces vigente. el Real Decreto-ley 20/2012 de 13 de julio. e introdujo un sistema de doble impuesto mínimo para garantizar una mayor fiscalidad sobre las labores más baratas. 
A su vez. el Real Decreto-ley 20/2012 de 13 de julio introdujo el impuesto mínimo sobre cigarros y cigarritos. y respecto al Real Decreto-ley 12/2012 de 30 de marzo. supuso en la picadura de liar un aumento relativo del 6.67% en el impuesto mínimo y en los cigarrillos. un aumento leve en el impuesto mínimo y específico y un descenso en el impuesto proporcional.
b.- los productos del tabaco y sus precios para la venta en tiendas libres de impuestos deben ser autorizados por el Ministerio de Hacienda.","WHO European Region"
"151","Sri Lanka","There is a restriction, no tobacco products in the arrival duty free shops.
There is a limit to bring from abroad","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","ضرورة زيادة الضرائب علي منتجات التبغ","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Suriname maintains the increased price and tax measures in order to reduce tobacco consumption by various segments of the population, particularly to discourage consumption among  young persons.","Suriname maintains the increased price and tax measures in order to reduce tobacco consumption by various segments of the population, particularly to discourage consumption among  young persons.","Suriname has increased the price and tax measures in the past 2 years since these are effective and important means of reducing tobacco consumption by various segments of the population in particular young persons.","WHO Region of the Americas"
"154","Swaziland","Report not provided","Sin Tax on tobacco has been introduced in the form of a ""levy”.","Report not provided","WHO African Region"
"155","Sweden","Sweden has had minor tax increases on tobacco in both 2017 and 2018 due to indexation based on consumer price index.","Sweden has had tax increases on tobacco in both 2015 and 2016.","No tax increases since January 2012. 
Changes since January 2013. Tobacco tax be paid for the Customs Service directly at import when cigarettes. cigars. cigarillos. smoking tobacco. snuff or chewing tobacco imported from a country outside the EU","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","There was an increase in tobacco tax rate on February 9, 2016. The excise department adjusted tobacco tax rates on all types of tobacco aimed at both controlling cigarette consumption and increasing revenue.  Tobacco tax rate in accordance with its ad valorem is increased from 87% in 2012 to 90% in 2016 based on the ex-factory price and  in accordance with its specific minimal tax from 1 baht  per gram to 1.10  baht  per gram
And in 16th September 2017, there was a tax system reformation . Now there are 2 tiers of tobacco tax which are calculated in combination system.","Below are 21 August 2012 government-adjusted tobacco tax rates on all types of tobacco aimed at both controlling cigarette consumption and increasing revenue . Excise tax on cigarettes is increased from 85% in /2009 to 87% in 2012 based on the ex-factory price and is calculated based on the valorem.","Below are 21 August 2012 government-adjusted tobacco tax rates on all types of tobacco aimed at both controlling cigarette consumption and increasing revenue . Excise tax on cigarettes is increased from 85% in /2009 to 87% in 2012 based on the ex-factory price and is calculated based on the valorem.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Tax inclusive retail sales price (TIRSP) for a pack of 20 cigarettes 2015 - MKD 55 (Price of lowest cost brand of cigarettes)

Tax inclusive retail sales price (TIRSP) for a pack of 20 cigarettes 2015 - MKD 125 (Price of Marlboro and similar brand  cigarettes)","Tax inclusive retail sales price (TIRSP) for a pack of 20 cigarettes 2015 - MKD 55 (Price of lowest cost brand of cigarettes)

Tax inclusive retail sales price (TIRSP) for a pack of 20 cigarettes 2015 - MKD 125 (Price of Marlboro and similar brand  cigarettes)","Answer not provided","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Les augmentations successives de taxes sur le tabac depuis trois ans témoignent aussi de la volonté politique du Gouvernement togolais à lutter contre le tabagisme. En effet, le Gouvernement du Togo a respectivement augmenté la taxe daccise sur le tabac de 5% en 2010, 2011, et 2012. La dernière augmentation de 5 % en 2012 porte la taxe daccise sur les produits du tabac à 45 %, lun des meilleurs taux au sein des pays membres de lUnion Économique et Monétaire Ouest Africaine (UEMOA) au sein de laquelle le plafond recommandé pour la taxe daccise est de 45 %.","Les augmentations successives de taxes sur le tabac depuis trois ans témoignent aussi de la volonté politique du Gouvernement togolais à lutter contre le tabagisme. En effet, le Gouvernement du Togo a respectivement augmenté la taxe daccise sur le tabac de 5% en 2010, 2011, et 2012. La dernière augmentation de 5 % en 2012 porte la taxe daccise sur les produits du tabac à 45 %, lun des meilleurs taux au sein des pays membres de lUnion Économique et Monétaire Ouest Africaine (UEMOA) au sein de laquelle le plafond recommandé pour la taxe daccise est de 45 %.","Les augmentations successives de taxes sur le tabac depuis trois ans témoignent aussi de la volonté politique du Gouvernement togolais à lutter contre le tabagisme. En effet le Gouvernement du Togo a respectivement augmenté la taxe daccise sur le tabac de 5% en 2010 2011 et 2012. La dernière augmentation de 5 % en 2012 porte la taxe daccise sur les produits du tabac à 45 % lun des meilleurs taux au sein des pays membres de lUnion Economique et Monétaire Ouest Africaine (UEMOA) au sein de laquelle le plafond recommandé pour la taxe daccise est de 45 %.","WHO African Region"
"162","Tonga","Report not provided","Sales to travelers remain the same but the excise tax increased in 2015 from $250 to $255 per 1000 cigarettes for imported tobacco products.","There was an amendment for the Tobacco Regulation that passed in Parliament in 2013 for imported duty free manufactured tobacco including cigarettes not to exceed 250 grams aggregate (250 cigarettes shall be deemed to be equivalent to 250 grams of tobacco) or 50 cigars imported by a person above the age of 18 years. This amendment was made as a change from 500 cigarettes in the Principal Regulation to 250 cigarettes. 
See Customs Duty Order 2013 in Annex 3.","WHO Western Pacific Region"
"163","Trinidad and Tobago","Tax free only up to 10 packs of 20 cigarettes (200 cigarettes) for in-going and out-going travelers.  Any additional products purchased would be taxed.","Tax free only up to 10 packs of 20 cigarettes (200 cigarettes) for in-going and out-going travelers.  Any additional products purchased would be taxed.","There were no changes in taxation and pricing for the reporting period","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Au cours des année 2013 et 2014. il y a eu augmentation de prix du tabac à 3 reprises. mais ces augmentations sont tellemement minimes qu''elles n''entrainent pas une diminution de la consummation.","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Tax rate has gradually increased from 65% to 65,25% since 2011 for cigarettes containing tobacco. Moreover, minimum tax amount has also gradually increased from 0,1450 (TL/piece-gram) to 0,2210. 
Turkey started to apply a tax amount which is 0,2468 for a box of cigarettes","Tax rate has gradually increased from 65% to 65 25% since 2011 for cigarettes containing tobacco. Moreover minimum tax amount has also gradually increased from 0 1450 (TL/piece-gram) to 0 1875. 
Turkey started to apply a tax amount which is 0 13 for a box of cigarettes.","WHO European Region"
"166","Turkmenistan","За 2017 год цены на табачные изделия возросли на 25 % по сравнению с 2016 годом   Также акцизный налог на табачные изделия повысился на 25 % по сравнению с 2016 годом. Ограничен ввоз в Туркменистан лицами, совершающими международные поездки сигарет промышленного производства до 2 пачек на человека.","с апреля 2015 года введено ограничение ввоза сигарет для личного пользования в количестве 2 пачек на одного человека","1. Sharp rise in tobacco prices in early 2012 - about 3 times or 200%. 
2. Restricting importation of tobacco products (cigarettes) on the territory of Turkmenistan for the returning international travellers - no more than 20 packs per person (400 sticks of cigarettes).","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Taxation workshop held in April 2014 to train tax technocrats within the Customs department to develop models for analyzing and proposing new taxes structures or levels.","WHO Western Pacific Region"
"168","Uganda","Report not provided","There was a general tax increase on cigarettes in the financial year 2013/2014.","There was a general tax increase on cigarrettes in the financial year 2013/2014","WHO African Region"
"169","Ukraine","In 2016-2017 excise tax was increased, and tobacco price increase was above the inflation rate and so tax policy did contribute to the reduction of tobacco consumption","In the past two years excise tax was increased, but tobacco price increase was below inflation rate and so tax policy almost did not contributed to reduction of tobacco consumption","In the past two years tax policy almost did not contributed to reduction of tobacco consumption","WHO European Region"
"170","United Arab Emirates","بالإضافة الي ضريبة الإدخال الجمركي المفروضة منذ عام 1981 تم فرض الضريبة الإنتقائية علي منتجات التبغ منذ أكتوبر2017 بنسبة 100% كما أن جميع منتجات التبغ تخضع لضريبة القيمة المضافة   5% من اول يناير 2018","هناك ضريبة  ادخال جمركية فقط 100% منذ 1981","There has been only a 100 % octroi tax on imports since 1981.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","In the 2015 Budget, the UK Government announced that duty on all tobacco products will increase by 2% above inflation with effect from 15 March 2015. This has caused retail prices to increase.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Desde el último informe se han producido 2 aumentos de impuestos (IMESI): diciembre 2016 y diciembre 2017.","Desde el último informe se han producido 3 aumentos de impuestos (IMESI): diciembre 2014, junio 2015 y enero 2016.","No se han producido aumentos de impuestos desde febrero 2010.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","В процессе разработки проекта постановления Кабинета Министров по профилактике и контролю НИЗ на период 2014-2020 гг. Министерство финансов настаивал, чтобы из документа был исключен пункт о ежегодном 50%-ном повышении ставки акцизных налогов на табачную продукцию. В связи с этим, Министерством здравоохранения был подготовлен и в феврале 2014 года был внесен в Министерство финансов аналитический отчет «Влияние политики налогообложения сигарет на бюджетные поступления и употребление сигарет в Узбекистане». Однако в тот период данный отчет не был широко обсужден совместно с представителями Министерства финансов.
Представителями Министерства финансов и Министерства экономики в 2015 году были использованы результаты данного отчета во время обсуждения политики налогообложения. Принятие решение об увеличении на 50% ставки акцизного налога на сигареты с фильтра и без фильтра на 2016 г. определенно связано с введением мониторинга политики налогообложения и информированием, лиц, принимающих решения.","Together with WHO expert. head of tobacco control sector of the Institute of Strategic Studies of the Ministry of Health of Ukraine. Krasovski KS studied the impact of tax policy on cigarettes Revenue and cigarette use in Uzbekistan. The results obtained in August 2013 with the support Euro WHO presented representatives of the Ministry of Economy. Ministry of Finance. State Tax Committee. determining tax policy. Following the discussions. a draft Concept and Action Plan for Prevention and Control of NCDs for the period 2014-2020 period. Including issues of increasing excise taxes. Currently. the draft document is on the stage of coordination with concerned ministries and agencies (23).","WHO European Region"
"175","Vanuatu","Report not provided","No update on limits nor increase in taxes since 2014, however the Ministry of Health requested the Ministry of Finance to move this agenda.","The article 6 of Tobacco Control Act 19 of 2008. the parties recognize that price and tax measures are an effective and important means of reducing tobacco consumption by various segments of the population. in particular young people. It also gives the right of parties to establish their taxation policies by taking into account the national health objectives on tobacco control program.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","De acuerdo a lo establecido en el CMCT. se tomaron las medidas de imposición tributaria del 70%  desde el año 2007","WHO Region of the Americas"
"177","Viet Nam","Tax increased from 65% to 70% of factory price in January 2016, as defined in the revised excise tax law approved since 2014.","Answer not provided","Viet Nam is revising the Excise Tax Law and is considering increasing tobacco tax.","WHO Western Pacific Region"
"178","Yemen","لا يوجد تقدم","لا يوجد تقدم","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","A policy brief on tobacco taxation was prepared following recommendations of the International Tobacco Control (ITC) Survey and WHO publications.","A policy brief on tobacco taxation was prepared following recommendations of the International Tobacco Control (ITC) Survey and WHO publications.","Report not provided","WHO African Region"
"180","Zimbabwe","There has been insignificant changes in price and tax measures. Report on taxes still awaited for up to submission of this report. Will be forwarded as soft copy as soon as we receive it from the Ministry of Finance .","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
