"","Party","2018","2016","2014","Region"
"115","Nigeria","Introduced a mixed tax system in 2018","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","From 2017 to 2018 the specific taxes were raised by the expected inflation of 1.6 %.

The proportion of the retail price of 20-pack cigarettes that consists of taxes  (specific + VAT) is down from 66% to 64%.","From 2015 to 2016 the specific taxes have been raised with the expected inflation of about 2.5 %.

The proportion of the retail price of 20-pack cigarettes that consists of taxes  (specific + VAT) is down from 69 to 66%.","The specific taxes have been raised with the expected inflation of about 1.7 %. 
The proportion of the retail price of 20-pack cigarettes that consists of taxes (specific + VAT) is down from 73 till 69%. (For a 20-pack of cigarettes: Specific tobacco tax (NOK 47.80) + VAT (25%) comprises the 69 % of the final retail price.","WHO European Region"
"118","Oman","تم فرض ضريبه انتقائيه لمكافحة التبغ بشكل موحد لدول مجلس التعاون من التعرفه الجمركيه علي التبغ المستورد بنسبة 100% من سعر التجزئه ، علي ان يكون سعر بيع التجزئة هو السعر المجدد من قبل المستورد او المنتج للتبغ. 


يتم فرض الضريبة على حسب الفاتورة المرفقة مع السلعة ومقارنة الضريبة المتوقعة مع جداول معينة ( انظر إلى الملف المرفق) فإذا كانت الضريبة على الفاتورة موازبة للضريبة المتوقعة يتم فرضها والا يتم اتباع الضريبة حسب الجدول المرفق.","يتم فرض الضريبة على حسب الفاتورة المرفقة مع السلعة ومقارنة الضريبة المتوقعة مع جداول معينة ( انظر إلى الملف المرفق) فإذا كانت الضريبة على الفاتورة موازبة للضريبة المتوقعة يتم فرضها والا يتم اتباع الضريبة حسب الجدول المرفق.","Fixed taxes have not changed in 14 years; it was last increased in 2000","WHO Eastern Mediterranean Region"
"119","Pakistan","Under Article 6 of FCTC, Pakistan has to implement tax and price policies on tobacco products as a way to reduce tobacco consumption. In this regard, Tobacco Control Cell formed a technical working group on tobacco taxation. Experts from Federal Board of Revenue, The Union, World Health Organization, World Bank and Tobacco Control Cell are members of the working group. The working group is mandated to develop an implementation mechanism to increase taxes on tobacco products and earmarking of tobacco tax revenues for tobacco control measures.

In order to increase tobacco taxes in Federal Budgets 2015-16 & 2016-17, the working group made recommendations to Ministry of Finance/Federal Board of Revenue (FBR). Resultantly, there was an increase of 40.3% in FED on cigarette packs (44.77% on lower slab and 35.89% on upper slabs respectively).
In Finance Bill, 2017, FED on upper and lower slabs was increased from Rs.74.10 to Rs.74.80 and Rs.32.98 to Rs. 33.40 respectively. Parallel to this, a new slab with reduction in FED (i.e. Rs.16) has been created. This resulted in decrease in consumer prices of the most sold brands from Rs.72 to Rs.48.","Pakistan formed a technical working group on tobacco taxation. In order to increase tobacco taxes in Federal Budget 2015-16, the working group made recommendations to Federal Board of Revenue (FBR). Resultantly, 21.6% and 15.12% FED was increased on lower and upper slabs respectively in Federal Budget 2015-16. In November, 2015, 7.58% and 4.13% FED was further increased on lower and upper slabs respectively. In current financial year, the working group will continue to work and a roadmap for progressive increase in tobacco taxation by Ministry of Finance in upcoming budgets will be developed. The target is to increase tobacco taxation to the minimum level of 70% as recommended by WHO.","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","RPPL 9-7 (passed July 31, 2013) changed the taxation of cigarettes and all other tobacco products to a weight based rate so all tobacco products are taxed similarly.  Other legislation (RPPL 9-15 passed in September, 2013) set a tax increase that took effect in January 2014 (an increase of $1.50 to the existing $2.00 for a total tax of $3.50 on a pack of 20 cigarettes).  Another increase of $1.50 took effect in January, 2015. Cigarettes and other tobacco products are now taxed at a rate of $5.00/.017 kg.  Packs weighing less than .017 kg are taxed at the rate of $5.00/pack.","RPPL 9-7 (passed July 31, 2013) changed the taxation of cigarettes and all other tobacco products to a weight based rate so all tobacco products are taxed similarly.  Other legislation (RPPL 9-15 passed in September, 2013) set a tax increase that took effect in January 2014 (an increase of $1.50 to the existing $2.00 for a total tax of $3.50 on a pack of 20 cigarettes).  Another increase of $1.50 took effect in January, 2015. Cigarettes and other tobacco products are now taxed at a rate of $5.00/.017 kg.  Packs weighing less than .017 kg are taxed at the rate of $5.00/pack.","New legislation (RPPL 9-7 passed July 31 2013) changed the taxation of cigarettes and all other tobacco products to a weight based rate so all tobacco products are taxed similarly. Other new legislation (RPPL 9-15 passed in September 2013) set a tax increase effective January 2014 (an increase of $1.50 to the existing $2.00 for a total tax of $3.50 on a pack of 20 cigarettes). Another increase of $1.50 will take effect in January 2015. At that time cigarettes and other tobacco products will be taxed at a rate of $5.00/.017 kg. Packs weighing less than .017 kg will be taxed at the rate of $5.00/pack. In 2013 Palau observed World No Tobacco Day using the theme of raising tobacco taxes. All associated activities promoted this theme which resulted in raised public awareness on the issue.","WHO Western Pacific Region"
"121","Panama","La tendencia ha sido creciente tanto en el IVA como en el Impuesto Selectivo al Consumo (ISC) aunque ese crecimiento no ha sido sostenido en el tiempo, ni ajustado a los cambios inflacionarios y comportamiento del crecimiento económico nacional. Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos, pero que con las modificaciones legislativas de la Ley 69 de noviembre de 2009,  se aplica el ISC  a todos los productos de tabaco en  la siguiente forma:
Ley 69 Noviembre de 2009, de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del  cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas, con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.

La tarifa del impuesto selectivo al consumo de tabacos, habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.

Este artículo además asigna el 50% de la recaudación para ser usada en salud y en el control del contrabando de productos de tabaco.

Con el interés de valorar el comportamiento de la recaudación de impuestos aplicados a los productos de tabaco se solicitó a la Dirección General de Ingresos la información correspondiente para los años 2009 a 2016, a fin de complementar el conjunto de datos, que hasta el 2011 había sido analizada en conjunto con el Lic. Víctor Hugo Herrera, economista del Instituto Conmemorativo Gorgas de Estudios de Salud. A continuación el listado de estudios que sustentan la información referente a este acápite.

1.	Herrera BallesterosVíctor Hugo, et al. Factores socioeconómicos asociados a la compra ilegal de productos del tabaco en Panamá. Revista de Salud Pública de México 2017  [cited 59; 125]. Available from: http://saludpublica.mx/index.php/spm/issue/view/494/showToc.
2.	Hugo, H.B.V., et al. Eficacia de la política fiscal y no fiscal en el control del consumo de tabaco en Panamá. Revista de investigaciones económicas, 2016. 11, 84.
3.	Víctor Hugo, H.B., et al., Impacto del incremento del impuesto a los productos de tabaco sobre la recaudación y los precios en Panamá. Value in Health Regional Issues. 14: p. 57-63.

Como elemento general puede mencionarse que la serie refleja un incremento de la recaudación en concepto del impuesto selectivo al consumo (ISC) de productos de tabaco a partir del incremento del ISC en el 2009, cuyo valor promedio  para el periodo 2010-2016 fue de 25.38  22 millones de balboas. De igual forma, se incrementó la recaudación en concepto de ITBM, cuya tasa de pago (15%) no ha sido modificada desde el año 2001.  

Cabe mencionar, que hasta el año 2009 solo los cigarrillos pagaban el ISC, quedando excluidos de este pago los cigarros, así como otros productos derivados del tabaco, con y sin humo. A partir de octubre de 2009, todos los productos de tabaco pagan la tasa impositiva correspondiente al ISC.

Detalles adicionales e información estadística se encuentra en el documento Power Point Uso de los Fondos de Tabaco - ISC Panamá disponible en http://www.gorgas.gob.pa/SitioWebTabaco/Inicio.htm","La tendencia ha sido creciente tanto en el IVA como en el Impuesto Selectivo al Consumo (ISC) aunque ese crecimiento no ha sido sostenido en el tiempo, ni ajustado a los cambios inflacionarios y comportamiento del crecimiento económico nacional. Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos, pero que con las modificaciones legislativas de la Ley 69 de noviembre de 2009, que se aplica el ISC  a todos los productos de tabaco en  la siguiente forma:
Ley 69 Noviembre de 2009, de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del  cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas, con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.

La tarifa del impuesto selectivo al consumo de tabacos, habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.

Este artículo además asigna el 50% de la recaudación para ser usada en salud y en el control del contrabando de productos de tabaco.

Con el interés de valorar el comportamiento de la recaudación de impuestos aplicados a los productos de tabaco se solicitó a la Dirección General de Ingresos la información correspondiente para los años 2009 a 2013, a fin de complementar el conjunto de datos, que hasta el 2011 había sido analizada en conjunto con el Lic. Víctor Hugo Herrera, economista del Instituto Conmemorativo Gorgas de Estudios de Salud. 

http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm
1.	Análisis de la demanda de tabaco en Panamá y el control del efecto asequibilidad con medidas fiscales y control del contrabando. Implicaciones para Política Fiscal 2000-2011 Fecha: 21 de marzo de 2013  Número de proyecto: 106842-001 Título del proyecto: Análisis de las medidas de control del tabaco y del contrabando en Panamá País: República de Panamá Instituto Conmemorativo Gorgas de Estudios de la Salud Dirección: Ciudad de Panamá Equipo Investigador: 
Víctor Hugo Herrera Ballesteros-Investigador principal vherrera@gorgas.gob.pa; Reina Roa Rodríguez reinaro@cwpanama.net; Inocencio Chávez ichaveza@cwpanama.net; Beatriz Gómez beatrizg@gorgas.gob.pa 
[Este informe de investigación se presenta tal como se recibió de parte del becario del proyecto. No ha sido evaluado por expertos ni ha pasado por otro proceso de evaluación] 
Este trabajo se utiliza con el permiso del International Development Research Centré de Canadá Derecho de autor/Copyrigth: Víctor Hugo Herrera Ballesteros, 2013 

2.	679.7 H433 Herrera Ballesteros, Víctor Hugo  Encuesta de Mercado de Cigarrillos 2015: Distritos de Panamá, San Miguelito, Colón, David, Barú y Comarcas Ngäbe-Buglé y Guna Yala / Víctor Hugo Herrera Ballesteros... [et al.]. -- Panamá : Instituto Conmemorativo Gorgas de Estudios de la Salud, 2015. 46p. ; 28 cm. ISBN 978-9962-699-09-5 1. CIGARRILLOS – INDUSTRIA Y COMERCIO I. Título. 

Adicionalmente, sugerimos revisar el artículo The Impact of Prices and Taxes on the Use of Tobacco Products in Latin America and the Caribbean de G. Emmanuel Guindon, PhD, Guillermo R. Paraje, PhD, and Frank J. Chaloupka, PhD. Systematic Review | Peer Reviewed | Guindon et al. American Journal of Public Health | March 2015, Vol 105, No. 3
 
Como elemento general puede mencionarse que la serie refleja un incremento de la recaudación en concepto del impuesto selectivo al consumo (ISC) de productos de tabaco a partir del incremento del ISC en el 2009, cuyos valores oscilan cercanos a los 22 millones de balboas. De igual forma, se incrementó la recaudación en concepto de ITBM, cuya tasa de pago (15%) no ha sido modificada desde el año 2001.  

Cabe mencionar, que hasta el año 2009 solo los cigarrillos pagaban el ISC, quedando excluidos de este pago los cigarros, así como otros productos derivados del tabaco, con y sin humo. A partir de octubre de 2009, todos los productos de tabaco pagan la tasa impositiva correspondiente al ISC.

Detalles adicionales e información estadística se encuentra en el documento anexo.","La tendencia ha sido creciente tanto en el IVA como en el Impuesto Selectivo al Consumo (ISC). Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos. pero que con las modificaciones legislativas de la Ley 69 de noviembre de 2009. mandata la aplicación de impuestos a todos los productos de tabaco en la siguiente forma:
Ley 69 Noviembre de 2009. de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas. con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos. habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.
Con el interés de valorar el comportamiento de la recaudación de impuestos aplicados a los productos de tabaco se solicitó a la Dirección General de Ingresos la información correspondiente para los años 2009 a 2013. a fin de complementar el conjunto de datos. que hasta el 2011 había sido analizada en conjunto con el Lic. Víctor Hugo Herrera. economista del Instituto Conmemorativo Gorgas de Estudios de Salud. Este análisis se consigna en documento adjunto y se complementa con una presentación power point. 
Como elemento general puede mencionarse que la serie refleja un incremento de la recaudación en concepto del impuesto selectivo al consumo (ISC) de productos de tabaco a partir del incremento del ISC en el 2009. la cuyos valores oscilan cercanos a los 22 millones de balboas. De igual forma. se incrementó la recaudación en concepto de ITBM. cuya tasa de pago (15%) no ha sido modificada desde el año 2001. Cabe mencionar. que hasta el año 2009 solo los cigarrillos pagaban el ISC. quedando excluidos de este pago los cigarros. así como otros productos derivados del tabaco. con y sin humo. A partir de octubre de 2009. todos los productos de tabaco pagan la tasa impositiva correspondiente al ISC.
Detalles adicionales e información estadística se encuentra en el documento anexo.","WHO Region of the Americas"
"122","Papua New Guinea","There was an increase by 2.5%. However there is no tangible results . Prices has not increase.","There was an increase by 2.5%. However there is no tangible results . Prices has not increase.","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Desde Diciembre 2015  se aplica el 16% del impuesto selectivo al consumo de cigarrillos y productos derivados del tabaco.","No se ha producido modificaciones durante los dos últimos años. Actualmente, existe un proyecto de ley en estudio que pretende incrementar la tasa aplicada sobre los productos de tabaco.","Desde el año 2010. se ha incrementado pasando de 12% a 13%. para fondos de apoyo al deporte.","WHO Region of the Americas"
"124","Peru","En el mes de mayo del 2016 se alza el monto fijo del Impuesto Selectivo de Consumo (ISC) aplicable a los cigarrillos de S/. 0.07 a 0.18 por stick.  

Decreto Supremo N° 112-2016-EF, que elevan el Impuesto Selectivo al Consumo (ISC) aplicable a los combustibles más contaminantes y a los cigarrillos, respectivamente.","Answer not provided","2.8.1: No se puede determinar con exactitud al desconocerse los márgenes de ganancia del vendedor. sin embargo. considerando un precio promedio de S/. 6.00 (seis nuevos soles) por una cajetilla de 20 cigarrillos. entre el 38.6% y 42% correspondería a los impuestos. que incluiría el Impuesto General a las Ventas (IGV) de 18% (incluido el 2% de Impuesto de Promoción Municipal – IPM). el Impuesto Selectivo al Consumo (ISC) de S/0.07 por cigarrillo y el arancel por el valor de importación de 6% 
Cabe señalar. que. no ha habido cambios en los impuestos aplicados sobre los productos de tabaco desde el año 2010.","WHO Region of the Americas"
"125","Philippines","Since the implementation beginning January 2013 of Republic Act No. 10351 otherwise known as the Sin Tax Law, taxation for tobacco products has dramatically increased.","Since the implementation of Republic Act No. 10351 otherwise known as the Sin Tax Law which started in January 2013, taxation for tobacco products has dramatically increased. This trend in taxation for tobacco products will continue to increase until 2017 when it becomes unitary. After 2017, there will be a continuous increase in taxation by 4% per year.

For the Sin Tax Law Incremental Revenue for Health, Php 14.22 billion pesos was earmarked in 2013, Php 9.12 billion pesos in 2014 and Php 33.74 billion pesos in 2015.","Answer not provided","WHO Western Pacific Region"
"126","Poland","The last increase of excise duty rates on cigarettes and smoking tobacco took place at the beginning of 2014. Since then the excise duty rates on those excise goods remain unchanged. In present situation when the excise duty rates (specific and ad valorem) on cigarettes and smoking tobacco has not been increased since period of  the time covered by previous questionnaire, the ad valorem excise duty rates (at an unchanged level of 31,41% of retail selling price) generate higher revenues","The last increase of excise duty rates on cigarettes and smoking tobacco took place at the beginning of 2014. Since then the excise duty rates on those excise goods remain unchanged. It is worth underlining that Poland has attaint the EU excise duty minimum rates specified in Directive 2011/64/UE. 
In 2015, the tax base for cigars and cigarillos has been changed from per 1000 pieces to per kilogram basis. It was due to the problems with so-called “party-cigars” that appeared on the market as a product which was in practice not capable to be smoked as it was, but after being cut in the machines became smoking tobacco. As the excise duty rate for one cigar was much lower in comparison  to excise duty rate for smoking tobacco, this phenomenon generated losses to the State budget and the legislation needed to be changed. After the first year of application of new regulation, the decision to tax cigars and cigarillos on per kg basis is proving to be effective.","The increases of excise duties on tobacco products take place every year. They are higher than the rate of inflation. Proportion of the retail price consisting of taxes:  84 28% for 2012; and 84 60% for 2013","WHO European Region"
"127","Portugal","Since the last report, the tobacco taxes registered a small increase.","Since the last report, the tobacco taxes registered a small increase in certain tobacco procucts (RYO). In 2014  the total amount of taxes wrere 80.51% of the price: In 2015 (78.08%).","In general there has been a moderate increase of taxation levels in all tobacco products with medium increases in all types of taxes (specific ad valorem and minimum excise duty). This aggravation has been more severed in fine cut and other smoking tobacco in order to prevent a recent changing in consumer''s patterns from cigarettes to these less expensive tobacco products.","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","*The proportion of tax on tobacco products has been increased in Jan 2015 in accordance with the amendment of related regulations listed in B87B.
- The proportion of tax of cigarette is 74%, consisting of following elements;
1) Health Promotion Fund : KRW 841 (The National Health Promotion Act, Article 23)
2) Excise tax
2-1)Tobacco excise tax : KRW 1,007 (The Local Tax Act, Article 52)
2-2) Local education tax : KRW 443 (The Local Tax Act, Article 151)
2-3) Individual consumption tax : KRW 594 (Individual Consumption Tax Act, Article 1 (2) 6)
2-4) Tobacco farming support fund : KRW 5 (Enforcement Regulation of the Tobacco Business Act, Article 17)
3) Waste management charge : KRW 24.4(The Act on the Promotion of Saving Resources and Recycling, Article 11)
4) Value-Added Tax(VAT): KRW 409(The VAT Law, Article 14)
# Subtotal for taxes: KRW 3,323(74% of the retail price of 20 cigarettes(KRW 4,500))

*Additional information on the rates of taxation for tobacco products other than reported in B83)
-Cut tobacco (for Rolling tobacco)
1) Health Promotion Fund : KRW 1,510 (per 50grams)
2) Excise tax : KRW 3,642 (per 50grams)

- Heated Tobacco Product using sticks containing tobacco 
1) Health Promotion Fund : KRW 750 (per 20 sticks)
2) Excise Tax : KRW 1,821 (per 20 sticks)
3) Waste management charge : KRW 24.4 (per 20 sticks)
4) VAT : 10% of retail price excluding VAT

- Heated Tobacco Product using other than sticks
 1) Health Promotion Fund : KRW 73 (per 1 gram)
2) Excise Tax : KRW 178 (per 1 gram)
3) Waste management charge : KRW 24.4 (per 1 gram)
4) VAT : 10% of retail price excluding VAT

*Amendments has been made to impose tax on Heated Tobacco Products
*In order to impose similar tax level for all types of tobacco products, additional amendments to the laws has been made for raising tax on the HTP using tobacco sticks(e.g. iQOS, Glo, lil).
- Individual consumption tax: KRW 126 to KRW 529 per 20 sticks (Nov. 2017)
- Health Promotion Fund: KRW 438 to KRW 750 per 20 sticks (Dec. 2017)
- Tobacco excise tax: KRW 528 to KRW 897 per 20 sticks (Jan. 2018)","*Additional information on the rates of taxation for tobacco products other than reported in B83
-pipe tobacco 
1) Health Promotion Fund : KRW 1,510(Per 50grams)
2) Excise tax : KRW 3,642(Per 50grams)

-cigar 
1) Health Promotion Fund : KRW 4,290(Per 50grams)
2) Excise tax : KRW 10,465(Per 50grams)

-cut tobacco
1) Health Promotion Fund : KRW 1,510(Per 50grams)
2) Excise tax : KRW 3,642(Per 50grams)

*The National Health Promotion Act amended in July 2014 to impose the Health Promotion Fund on diverse tobacco products including pipe tobacco, cigar, cut tobacco, waterpipe, chew, snuff and snus.

*The proportion of tax on tobacco products has been increased in Jan 2015 in accordance with the amendment of related regulations listed in B87B.

- The proportion of tax of cigarette is 74%, consisting of following elements;
1) Health Promotion Fund : KRW 841 (The National Health Promotion Act, Article 23)
2) Excise tax : KRW 1,007 (The Local Tax Act, Article 52)
3) Local education tax : KRW 443 (The Local Tax Act, Article 151)
4) Waste management charge : KRW 24(The Act on the Promotion of Saving Resources and Recycling, Article 11)
5) Individual consumption tax : KRW 594 (Individual Consumption Tax Act, Article 1 (2) 6)
6) Tobacco farming support fund : KRW 5 (Enforcement Regulation of the Tobacco Business Act, Article 17)
7) Value-Added Tax(VAT): KRW 409(The VAT Law, Article 14)
# Subtotal for taxes: KRW 3,323(74% of the retail price of 20 cigarettes(KRW 4,500))","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","During last two years tobacco taxes increase by 20% for filtered cigarettes and 120% for non-filtered","During last two years tobacco taxes increase insignificantly, by 10% for filtered cigarettes and 12% for non-filtered and its also the same as inflation rate","Cigarettes with filter: 2012: 20 MDL specific + 24% ad valorem; 2013: 30 MDL + 30%; cigarettes without filter: 2012: 20 MDL; 2013: 30 MDL.","WHO European Region"
"131","Romania","Report not provided","Report not provided","The level of excise increased in the last years according to the provisions of the Tobacco Products Taxation Directive. The contribution for health and the sport share remained constant.","WHO European Region"
"132","Russian Federation","Report not provided","Темпы роста минимальной ставки акциза на сигареты с фильтром составили 1,42 в 2014 г.,1,28 в 2015 г. и 1,26 в 2016 г. без учета инфляции","An increase of 40% per year but the rate of excise duty is lower than the concept of public policy to counter tobacco use in the 2010-2015 years","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Taxes have increased with the advent of VAT at 12.5%.  The tax is a combination of ad valorem taxes based on CIF compound value of 63.5% and an additional specific tax of $176.00 per 1000 cigarrettes and $125.60 per kilogram for cigars, cheroots and cigarillos.","Taxes have remained the same from the last reporting cycle","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Cigars & cigarette = $201/1000 sticks
Twist or stick tobacco $214/kg","Cigars & cigarette = $201/1000 sticks
Twist or stick tobacco $214/kg","Report not provided","WHO Western Pacific Region"
"138","San Marino","Several Decrees contributed to changes in the prices of tobacco products: http://www.consigliograndeegenerale.sm/on-line/home/archivio-leggi-decreti-e-regolamenti.html?P0_path=%2Fhome%2Ftomcat%2Findicizzazione%2Findexleggi&P0_paginazione=0&P0_pagina=1&P0_orderBy=index_lucene%2Cdata_ordered%2Cnumero&P0_order=asc%2Cdesc%2Cdesc&P0_operatorMustBe=yes&P0_title=&P0_tipo=&P0_numero=&P0_anno=&annoiniziale=&annofinale=&P0_data_gg=&P0_data_mm=&P0_data_aa=&P0_document=sigarette&P0_data_ordered=&indicericerca=-1&x=18&y=12&ordinamentototale=yes","Several Decrees contributed to changes in the prices of tobacco products: http://www.consigliograndeegenerale.sm/on-line/home/archivio-leggi-decreti-e-regolamenti.html?P0_path=%2Fhome%2Ftomcat%2Findicizzazione%2Findexleggi&P0_paginazione=0&P0_pagina=1&P0_orderBy=index_lucene%2Cdata_ordered%2Cnumero&P0_order=asc%2Cdesc%2Cdesc&P0_operatorMustBe=yes&P0_title=&P0_tipo=&P0_numero=&P0_anno=&annoiniziale=&annofinale=&P0_data_gg=&P0_data_mm=&P0_data_aa=&P0_document=sigarette&P0_data_ordered=&indicericerca=-1&x=18&y=12&ordinamentototale=yes","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","The only tax levies on tobacco products contained in the Customs Tariff in force in the country since 2009","WHO African Region"
"140","Saudi Arabia","تم فرض ضريبة نوعية على منتجات التبغ بنسبة 100% وهناك مقترح للجهات المعنية لرفعها 100% مرة أخرى","اذا كان المقصود بالضريبة الرسوم الجمركية فهي ثابته لم تتغير نسبتها على مدى العامين السابقين  وحجم الواردات ارتفع خلال عام 2015 م عن عام  2014م بنسبة 10%","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","Q2.8.1 : La fiscalité cumulée des cigarettes est égale à 101.55 et143.15 respectivement pour les cigarettes économiques et prémium. Cest-à-dire :
- Droit de Douanes 20%
- Redevances Statistiques1%
- Prélèvements Communautaire de Solidarité1%
- Prélèvements Communautaire de la CDEAO 0.5%
- Taxe sur la valeur Ajoutée18%
- Prélèvement conseil Sénégalais des chargeurs 0.4%
- Surtaxes20%
- Droits d’accises 40% économiques et 45% prémium

En 2012 la taxe d’accise sur les cigarettes économiques est passée de 20% à 40 réduisant ainsi l’écart entre les deux catégories. Cela a eu pour conséquence la réduction du nivellement par le bas appelé « down switching ».","WHO African Region"
"142","Serbia","Since October 2012 every six months the Decision of the most popular prices has been adopted. The increase in specific excise since 2016 is as follows for cigarettes:
January 1 – June 30, 2016	- 59.07 RSD/per pack
July 1 – December 31, 2016 	- 61.72 RSD/per pack
January 1 – June 30, 2017 	- 64.00 RSD/per pack
July 1 – December 31, 2017 	- 65.50 RSD/per pack
January 1 – March 16, 2018	- 67.00 RSD/per pack
March 17 – June 30, 2018	- 67.67 RSD/per pack
July 1 – December 31, 2018	- 69.19 RSD/per pack
Ad valorem excise on cigarettes is 33% of the retail price no matter of the period of implementation. 
The excise tax for cigarillos and cigars has increased steadily being 22.23 RSD/per piece in 2016; 22.58 RSD/per piece in 2017; and 23.26 RSD/per piece in 2018. 
The excise tax for other tobacco products such as cut tobacco and tobacco for pipes is 43% since October 2016. The base for excise calculation for these tobacco products is retail price per kilogram, and for the products that are in the packages other than 1 kilogram, the excise rate is proportional to the package.","Since October 2012 every six months the Decision of the most popular prices has been adopted. The increase in specific excise since 2014 is as follows for cigarettes:
January 1 – June 30, 2014	- 48.03 RSD/per pack
July 1 – December 31, 2014 	- 50.08 RSD/per pack
January 1 – June 30, 2015 	- 53.01 RSD/per pack
July 1 – December 31, 2015 	- 55.61 RSD/per pack
January 1 – June 30, 2016	- 59.07 RSD/per pack
July 1 – December 31, 2016	- 61.72 RSD/per pack
Ad valorem excise on cigarettes is 33% of the retail price no matter of the period of implementation. 
The excise tax for cigarillos and cigars has increased steadily being 21.53 RSD/per piece in 2014; 21.90 RSD/per piece in 2015: and 22.23 RSD/per piece in 2016. 
The excise tax for other tobacco products such as cut tobacco, tobacco for pipes, chewing tobacco and snuff increases as well as follows: 39% in 2014; 41% in 2015; and 43% in 2016. The base for excise calculation for these tobacco products is retail price per kilogram, and for the products that are in the packages other than 1 kilogram, the excise rate is proportional to the package.","In 2012 The Excise Law was changed twice and the excise policy on cigarettes and other tobacco products was established in order to increase gradually increase burden of excise duties and to harmonize the levels with the EU legislation until 2016.
 Specific excise increased while ad valorem decreased. In order to obtain the better transparency of all obligation for tax payers it was decided that the specific reimbursement (so called “budget''s dinar”) on all tobacco products according to the Tobacco Law would be abolished and integrated into the specific excise on cigarettes (the last value of the this specific reimbursement in 2012 was 1.66 RSD per package of cigarettes).
Since October 2012 there is a following tax system on tobacco products:
Period
Specific excise on domestic and imported cigarettes 

October 1 2012 to June 30 2013
43.00 RSD/pack

July 1 to December 31 2013
45.00 RSD/pack

January 1 to June 30 2014
47.00 RSD/pack

July 1 to December 31 2014
49.00 RSD/pack

January 1 to June 30 2015
51.00 RSD/pack

July 1 to December 31 2015
53.50 RSD/pack

January 1 to June 30 2016
56.00 RSD/pack

Since July 1 2016
58.50 RSD/pack

 
Excise on cigarettes is paid per package of 20 cigarettes and if the package is other then the package of 20 cigarettes the excise is proportional to the number of cigarettes in the package.
The ad valorem excise on cigarettes is 33% of the retail price of cigarettes no matter of the period. The base for ad valorem excise tax is a retail price of cigarettes that is determined by producer or importer.
The excise tax on cigars and cigarillos (tariff code CT 2402 10 00 00) is paid as specific amount. In 2012 the excise tax was 18.78 RSD/peace and in 2013 - 21.07 RSD/per peace. 
For smoking tobacco and other tobacco products the excise tax is determined by period of implementation such as following:
- until December 31 2012 - 35%;
- January 1 to December 31 2014 - 37%;
- January 1 to December 31 2014 - 39%;
January 1 to December 31 2015 - 41% and
From January 1 2015 - 43%.
The base for excise calculation on smoking tobacco and other tobacco products je retail price per kilogram and for those that are in the packages other that 1 kilogram excise tax is proportional to the package. 
Since October 2012 VAT has been increased from 18% to 20%.","WHO European Region"
