"","Party","2018","2016","2014","Region"
"127","Portugal","Portugal have ratified the Illicit Trade Protocol of the FCTC on June/ 2015, however, the measures we describe over the next paragraphs were already implemented long before 2015. A recent assessment lead us to the conclusion that the framework in use is effective and contributing to the implementation of article 15 as it is, so there were not major changes to the status quo existent before ratification. 
As competent authority responsible for applying the customs and the excise legislation, Portuguese Tax and Customs Authorities (AT) may carry out any controls they deem necessary, namely, examining goods, taking samples, verify the accuracy and completeness of the information given in a declaration or any other document, , examining the accounts of economic operators and other records, inspecting means of transport, inspecting luggage and other goods carried by or on persons and carrying out official enquiries and other similar acts.
For this purpose, AT implemented methods of risk management, based on risk analysis making use of electronic data processing techniques, with the purpose of identifying and evaluating the risks and developing the necessary counter measures and to differentiate between the levels of risk associated with goods subject to control or supervision and to determine whether the goods will be subject to specific controls, and if so, where.
As a result of threat assessments, AT implemented a number of risk profiles, in the automated targeting system associated to the import/ export/ excise declarations systems. These measures have a double role of monitoring and supervision of all tobacco products that circulate under suspension (meaning traditional own resources plus excise or just excise) and potential identification of high risk consignments, as a result of implementation of specific risk criteria. 
Portuguese Tax and Customs Authority as powers of criminal investigation, which provides Customs with extra-capacity on fighting certain forms of criminality associated with smuggling of tobacco products. These powers are exercised by Customs as sole responsible or in special demanding investigation, in close cooperation either with OLAF and/ or with other national law enforcement. 
The cooperation between national and international agencies is an important tool in the scope of investigations, prosecutions and proceedings with a view to eliminating illicit trade in tobacco products, and whenever it is needed it is used by Portugal.
AT also have in place systems especially conceived for collection of all information on controls and respective results of control, enabling us a general picture of all data concerning illicit trafficking of tobacco products. 
(...)","Portugal ratified the Ilicit Trade Protocol of the FCTC on 22 June of 2015.","Answer not provided","WHO European Region"
"128","Qatar","there are an inter-sectoral cooperation with many sections in the public health in the MOPH  such as the Borders Ports Health & Food Monitoring Section in which they are responsible to implement the tobacco law and the specifications from the specification and standardizations section in the ministry of environment  and determining whether the product will enter the country and are  legally sold on the domestic market . and any illegal products will be sent to the place of origin immediately and prohibited from entering the country.","there are an inter-sectoral cooperation with many sections in the public health in the MOPH  such as the Borders Ports Health & Food Monitoring Section in which they are responsible to implement the tobacco law and the specifications from the specification and standardizations section in the ministry of environment  and determining whether the product will enter the country and are  legally sold on the domestic market . and any illegal products will be sent to the place of origin immediately and prohibited from entering the country.","Article 6 of the Tobacco Act: taking into account as provided for in the approved standard specifications. must prove to each unit of tobacco packages or derivatives or cigarettes in a conspicuous place and in the Arabic language. the following data:
-1 And the completion date of production per month and year.
Article 7 of Tobacco Act: 1. prohibits the sale or display of any quantity of tobacco and its derivatives have expired after the lapse of one year from the date of production.
Article 4: Each importer of tobacco products or cigarettes or to notify the ministry in writing of all kinds
Before the arrival of the consignment to the country at least one week. to be tested upon arrival. and make sure they meet the approved standard specifications. Are not allowed to enter any shipment of tobacco products or cigarettes of all kinds into the country only after obtaining written permission from the ministry supported benefit imported from standard specifications approved shipment met.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","* Monitoring information for illicit tobacco trade and execution of special investigation (2 times per year)

* C314
-	To prevent any possible smuggling or bootlegging of duty-free cigarettes due to the price hike in January 2015, a monitoring mechanism to surveil entire processes including, but not limited to, manufacturing, logistics and distribution of tobacco is under development by the Korea Customs Service and Ministry of Interior.  The idea is to liaise the “Import and Export System” and “Local Taxes Management System” of the Korean Customs Service and the Ministry of Interior respectively to create the “Integrated Tobacco Management System”

*C319
-	Confiscated goods have been disposed of in accordance with the Anweisung of Korea Customs Service.

*C3111
-	In accordance with Article 30 of the Tobacco Business Act, tobacco leaf and related products that are related to crime should be confiscated, and when confiscation is not possible, an estimated price of the products should be paid.","*The Korean government signed the Protocol to Eliminate Illicit Trade in Tobacco Products on January 1st, 2013 and has prepared for its ratification.

* C314
-To prevent any possible smuggling or bootlegging of duty-free cigarettes due to the price hike in January 2015, a monitoring mechanism to surveil entire processes including, but not limited to, manufacturing, logistics and distribution of tobacco is under development by the Korea Customs Service and Ministry of Interior.  The idea is to liaise the “Import and Export System” and “Local Taxes Management System” of the Korean Customs Service and the Ministry of Interior respectively to create the “Integrated Tobacco Management System”

*C319
-Confiscated goods have been disposed of in accordance with the Anweisung of Korea Customs Service.

*C3111
-In accordance with Article 30 of the Tobacco Business Act, tobacco leaf and related products that are related to crime should be confiscated, and when confiscation is not possible, an estimated price of the products should be paid.","Korean government signed the Protocol to eliminate illicit trade in tobacco products on January 1 2013 and has prepared its ratification.","WHO Western Pacific Region"
"130","Republic of Moldova","Custom Service is collaborating with EUBAM on counteracting illicit trade. Was established a Working Group at the Ministry of Internal Affairs for developing Law on accession to the FCTC Protocol on Eliminating Illicit trade.  A draft Law was presented to the Government for approval.","Custom Service is collaborating with EUBAM on counteracting illicit trade. Was established a Working Group at the Ministry of Internal Affairs for developing Law on accession to the FCTC Protocol on Eliminating Illicit trade.","At the proposal of the Ministry of Health issued Presidential Decree of 28/10/13 nr.840 ''To approve the signing of the Protocol to Eliminate Illicit Trade in Tobacco Products'' (Monitorul Oficial 11.01.2013 no. 243-247 art. 698). Currently at the proposal of the Ministry of Health was initiated the procedure of ratification of the Protocol to Eliminate Illicit Trade in Tobacco Products.","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","В соответствии с  Федеральным законом от 31.12.2014 N 530-ФЗ, проверка  подлинности  федеральных  специальных  марок  и  акцизных  марок  проводится  организациями,  осуществляющими  оптовую  и  розничную  торговлю табачной продукцией и табачными изделиями, визуально, а также  с  использованием  доступа   к   информационным   ресурсам   уполномоченного  Правительством Российской Федерации  федерального  органа  исполнительной  власти. Проверка подлинности федеральных  специальных  марок  и  акцизных марок проводится уполномоченными  органами  визуально,  с  использованием  соответствующих  приборов,   а   также   с   использованием   доступа   к  информационным   ресурсам   уполномоченного   Правительством   Российской  Федерации федерального органа исполнительной власти. Таким образом, созданы условия для практичного режима отслеживания и расследования, который дополнительно обеспечит систему распределения и будет способствовать расследованиям незаконной торговли. В то же время, сама система отслеживания находится в процессе разработки","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Measures to support the implementation of control on Illicit trade of tobacco products is prioritized as part of comprehensive tobacco control legislation.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Answer not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","No tobacco growing or manufactoring in San Marino. All tobacco products come form Italy and are labelled as italian products.","No tobacco growing or manufactoring in San Marino. All tobacco products come form Italy and are labelled as italian products.","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","- وافقت المملكه العربيه السعوديه للانضمام الى بروتوكول الاتجار غير المشروع لمنتجات التبغ","- وافقة المملكه العربيه السعوديه للانضمام الى بروتوكول الاتجار غير المشروع لمنتجاتال تبغ","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Une étude a été menée en partenariat entre le PNLT et le CEPOD.","Answer not provided","La nouvelle loi prévoit que les produits du tabac fassent l’objet de marquage dans les conditions fixées par décret. Cependant les textes réglementaires précisant les conditions d’application sont en cours d’élaboration. Par ailleurs l’administration douanière communique très difficilement sur les chiffres relatifs au commerce illicite.","WHO African Region"
"142","Serbia","Serbia ratified the Protocol to Eliminate Illicit Trade of Tobacco Products. The Law on Ratification, approved in the Parliament, entered into force on May 4, 2017.","There were intensive activities regarding the ratification of the Protocol to Eliminate Illicite Trade of Tobacco Products. At the moment, Draft Law on Ratification is still within the Government (waiting for approval of relevant Ministries, Institute for Public Policies and Serbian Integration Office). However, as all of these institutions already approved the text of the Protocol and Justification for Ratification, we expect their positive responses very soon. After that stage the Draft will be submitted to the Parliament. However, there will be parliament elections on April 24, 2016, therefore probably the Law on ratification wont be approved till summer/autumn 2016.","The Sector for Suppression of Smuggling within the Custom Directorate has introduced the new non-invasive methods - mobile scanners to detect the illegal tobacco products. In this way in this Sector the number of seized cigarettes and row tobacco has been increased in spite of the fact that according to statistical data there is a decreasing trend in the quantity of seized tobacco products.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","All the above mentioned items are explicitly included in the 2009 Seychelles Tobacco Control Act but some of these measures will need further regulations which have not yet been developed","WHO African Region"
"144","Sierra Leone","Financial act 2010 imposes a Revenue stamps for tobacco and alcohol products.

The Custom Act 2011 in its section 74 as well (attached)

Task force started high level consultations for its ratification","No progress.Task force started high level consultations for its ratification","Answer not provided","WHO African Region"
"145","Singapore","Singapore Customs is a member of World Customs Organisation (WCO) Regional Intelligence Liaison Offices Asia Pacific (RILO AP) and participates in Regional Expert Group (REG) for Regional Illicit Tobacco Enforcement Package (RITEP). This is an extended enforcement package from the existing “Project Crocodile”, which is a project that combats cigarette smuggling in the AP region. The RITEP included the formation of a Regional Experts Group (REG) and set-up of the Regional Targeting Unit (RTU), incorporating elements on information exchange, risk analysis and capacity building to identify the sophisticated methodologies used by cigarette smugglers to circumvent border control.","As of 2009, all cigarettes sold in Singapore are required to have the “SDPC” mark to indicate that duties have been paid. From 1 March 2013, all cigarettes sold in Singapore will have a revised “SDPC” mark. In addition to the letters “SDPC”, the new mark features a series of vertical bars around the cigarette stick. 

The purpose of this SDPC regulation is to reinforce Singapore Customs’ intensified operations to keep contraband cigarettes off the streets. It acts as a measure to visibly differentiate duty-paid cigarettes from contraband cigarettes to enhance detection by Customs’ enforcement officers. It also introduces deterrent effect to curb the peddling and smoking/buying of contraband cigarettes in Singapore as the easy visibility would make the act of smoking/possessing contraband cigarettes more visible in public.","As of 2009 all cigarettes sold in Singapore are required to have the “SDPC” mark to indicate that duties have been paid. From 1 March 2013 all cigarettes sold in Singapore will have a revised “SDPC” mark. In addition to the letters “SDPC” the new mark features a series of vertical bars around the cigarette stick.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","There is a good co-operation in field of tax administration. There are used procedures as e.g. exchange the exchange of information, different databases and electronic system (ELO) or bilateral contacts. There are good results at national level related to fulfillment of agreements between tobacco industry and EU bodies.","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","The country is currently working on a Cabinet submission for the ascension of the country to the Protocol to eliminate  Illicit Trade of tobacco working closely with WHO","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Minister of Health, South Africa signed the International Protocol to Eliminate  Illicit Trade  in Tobacco Products in Jan 2013. 
Initiatives by South African Revenue Services:
•	Tighter supervision of warehouses, where officials closely monitor the packing and unpacking of cigarettes 
         containers. 
•	 Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types 
         (VAT, EXCISE, PAYE, IT etc.). 
•	Modernisation interventions aimed at reducing cross-border cigarette smuggling,
-	Focus on strengthening risk management and enhancing risk engine
-	Implemented cargo scanners to Increase the non-intrusive inspection capability
-	 deployed jet skis to patrol the Orange River bordering Namibia
-	Start-to-end electronic excise system, allowing for electronic submission of excise accounts. 
•	Further training of Detector Dogs  

South Africa is planning to ratify the protocol on illicit trade in 2018, ahead of the ratification deadline.","Minister of Health, South Africa signed the International Protocol to Eliminate  Illicit Trade  in Tobacco Products in Jan 2013. 
Initiatives by South African Revenue Services:
•	Tighter supervision of warehouses, where officials closely monitor the packing and unpacking of cigarettes 
         containers. 
•	 Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types 
         (VAT, EXCISE, PAYE, IT etc.). 
•	Modernisation interventions aimed at reducing cross-border cigarette smuggling,
-	Focus on strengthening risk management and enhancing risk engine
-	Implemented cargo scanners to Increase the non-intrusive inspection capability
-	 deployed jet skis to patrol the Orange River bordering Namibia
-	Start-to-end electronic excise system, allowing for electronic submission of excise accounts. 
•	Further training of Detector Dogs","Minister of Health South Africa signed the International Protocol to Eliminate Illicit Trade in Tobacco Products in Jan 2013. 
Initiatives by South African Revenue Services:
•	Tighter supervision of warehouses where officials closely monitor the packing and unpacking of cigarettes containers. 
•	 Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types (VAT EXCISE PAYE IT etc.). 
•	Modernisation interventions aimed at reducing cross-border cigarette smuggling 
-	Focus on strengthening risk management and enhancing risk engine
-	Implemented cargo scanners to Increase the non-intrusive inspection capability
-	 deployed jet skis to patrol the Orange River bordering Namibia
-	Start-to-end electronic excise system allowing for electronic submission of excise accounts. 
•	Further training of Detector Dogs","WHO African Region"
"150","Spain","La legislación existente está en línea con el Protocolo para la Eliminación del Comercio Ilícito. En este sentido, España fue uno de los primeros países en formar parte del mismo tras su acceso en diciembre de 2014. Mediante el artículo 21 del RD 579/2017 se establece un sistema integral de trazabilidad de los productos del tabaco junto a las otras medidas de seguridad de su artículo 22.","La legislación existente está en línea con el Protocolo para la Eliminación del Comercio Ilícito. En este sentido, España ha sido de los primeros países en formar parte del mismo tras su acceso en diciembre de 2014. Según lo establecido en la nueva Directiva de Productos del Tabaco se prevé un sistema de seguimiento y rastreo a nivel de la UE. Así, el artículo 19 del Proyecto de Real Decreto de transposición de la Directiva establece la obligatoriedad de adoptar un identificador único junto a las otras medidas de seguridad de su artículo 20.","Answer not provided","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","لا توجد أي إنجازات","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","The elimination of all forms of illicit trade in tobacco products, including smuggling, illicit manufacturing and counterfeiting are essential components of tobacco control. Therefore, all unit packets and packages of tobacco products and any outside packaging of such products are marked (special excise stamps) to assist in determining the origin of tobacco products. 
However, a sharp increase of the sale of illegal cigarettes is noticed since the taxes increased and also due to the crisis in Suriname the current exchange rate of the US $ increased twice as high as 2 years before for the SR $ (Surinamese Dollar). More stringent measures has been taken  to enact and enforce the provision of the law and Regulation E35 (Smuggling Regulation) which regulate all goods confiscated from smuggling and the Law “Tegen gaan Smokkelen” State Gazette 1986 no 03.","The elimination of all forms of illicit trade in tobacco products, including smuggling, illicit manufacturing and counterfeiting are essential components of tobacco control. Therefore, all unit packets and packages of tobacco products and any outside packaging of such products are marked (special excise stamps) to assist in determining the origin of tobacco products. 
However, Suriname’s biggest tobacco import company has noticed a sharp increase in the sale of illegal cigarettes. More stringent measures are needed to enact and enforce the provision of the law and Regulation E35 (Smuggling Regulation) which regulate all goods confiscated from smuggling and the Law “Tegen gaan Smokkelen” State Gazette 1986 no 03.","Suriname recognizes that the elimination of all forms of illicit trade in tobacco products including smuggling illicit manufacturing and counterfeiting and that the development and implementation of related national law are essential components of tobacco control.
All unit packets and packages of tobacco products and any outside packaging of such products are marked to assist in determining the origin of tobacco products.
This regulation is included in the Tobacco Law. Import company took already measures to determine the origin of the tobacco products. 
In addition to this we are referring to regulation E35 ( Smuggling Regulation) which regulate all goods confiscating from smuggling and the Law “Tegengaan Smokkelen” State Gazette 1986 no 03","WHO Region of the Americas"
"154","Swaziland","Report not provided","No information available.","Report not provided","WHO African Region"
"155","Sweden","Sweden has from 2015 been participating in the new Tobacco Products Committee under Dir. 2014/40/EU, which in due course (20 May 2019 respectively 20 May 2024) will increase the regulations particularly in the area or article 15.

The Swedish government has decided on a proposition that the Dir 2014/40/EU, Art 15 and 16, traceability and security feature shall be implemented to the Swedish law.  
http://www.regeringen.se/rattsdokument/proposition/2018/03/prop.-201718156/","Sweden has from 2015 been participating in the new Tobacco Products Committee under Dir. 2014/40/EU, which in due course (20 May 2019 respectively 20 May 2024) will increase the regulations particularly in the area or article 15.","Question 3.3.1.10 EU common procedure framework handling tobacco. alcohol. and certain energy commodities. Council Directive 2008/118/EC of 16 December 2008 on the general arrangements for excise duty and repealing Directive 92/12/EEC.
Sweden have EMCS (Excise Movement and Control System) as control system. EMCS is an electronic system that must be used by authorized operators when products are moved under duty. which is meant to ease the administrative management of the company and to enable an effective fiscal control of the delivery of alcohol. tobacco and certain energy products across the EU.

Customs Service noted major problems with smuggling of Tax Free snuff sold at ferries between Finland. Åland and Sweden. The tobacco business decided after contacts with Customs that all snuff cans that are sold on the ferries must be marked with ''only for duty free sales'' to reduce the risk that tax-free snus can be sold ashore for private use.","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Answer not provided","Answer not provided","Answer not provided","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","From the data on seizure of cigarettes in section 2.6.5 can be determined that in 2013 the number of seized cigarettes has significantly increased respectively:
During 2012 a total of 301089 pieces of cigarettes were seized from which by the entry are discovered 61 140 pieces of cigarettes while 239949 pieces of cigarettes were discovered in output. 
During 2013 a total of 856486 pieces of cigarettes were seized from which in the entry are found 152 193 pieces of cigarettes while 704293 pieces of cigarettes were discovered in output.","WHO European Region"
"160","Timor-Leste","There was implemented  of controlling of illict trade in tobacco product, finance have taking lead control through customs at border control and port of entry. However, there is no mechanism and coordination in place between multisectoral institutional and lack of data information available","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Remains the same as in the last Report 2014.","Strengthening oversight and coordination roles that contribute to the control of illicit trade in tobacco products. There was no illicit trade practice reported over the past two years","WHO Western Pacific Region"
"163","Trinidad and Tobago","With support from PAHO, the Tobacco Control Unit prepared a framework for the surveillance of illicit tobacco and tobacco products - completed in December 2015.","With support from PAHO, the Tobacco Control Unit prepared a framework for the surveillance of illicit tobacco and tobacco products - completed in December 2015.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Turkey has been implementing Banderoled Product Tracking System in order to prevent tax loss and evasion, and to maintain product security via applied banderoles in tobacco products and alcoholic beverages since 2007. Significant progress has been made in implementing the system. Throughout the country, inspections within the Tobacco Products and Alcoholic Beetle Tracking System are carried out by using mobile inspection devices for specially trained bandroll control teams.
Intensification of audits, especially in risky areas, and training to audit staff have led to an increase in the total amount of special irregularity penalties and in the number of audited products.
In order to enable consumers to more actively participate in the auditing process, inquiry has been made via smart phone application, SMS and website (www.buis.com.tr) is available so that they can control the label on the product they buy. Its possible to download the smartphone app (GIB BUIS) from the Apple Store and Google Play. The application was updated in February 2017.

The provision to imprisonment for up to 6 years from 3 years to those who make tobacco trade without  obtaining a certificate from the licensor or without notifying, and to those who sell for commercial purposes macaron or leaf cigarette paper filled with shredded tobacco, broken tobacco or any substance other than tobacco has been added to the Anti-Smuggling Law No. 5607.

Moreover, Regulation on Procedures and Principles Regarding the Production and Trade of Leaf Cigarette Paper was published in the Official Gazette dated 25/10/2016 no 29868.

With the Law no 7061/62 dated 28/11/2017, the ""For commercial purposes; it is forbidden to fill in any item other than tobacco, decomposed tobacco or cut tobacco into the macaron or leaf cigarette paper; it is also forbidden to offer sale, to sell, to keep or to transport the products produced in this matter. ""provision was adopted. The provision will enter intoforce on 1/7/2018.","Turkey has been implementing Banderoled Product Tracking System in order to prevent tax loss and evasion, and to maintain product security via applied banderoles in tobacco products and alcoholic beverages since 2007. Significant progress has been made in implementing the system as the new tender realized in the year of 2014 and new regulations put into place:
*implementation of code application for tobacco products
*application of banderole for macarons
*provision of new mobile audit devices for field audit
*development of new banderols for tobacco products with more secure visible and invisible features.

Moreover, particularely in recent years, in order to increase efficiency in fighting against smuggling, remarkable steps have been taken in human resources, technical and administrative structure and regulatory infrastructure.

Since the beginning of the 2000’s “Vehicles and Container Scanning Systems (X-rays)” have been used at border gates, railway gates and ports. The systems have facilitated determination of hidden tobacco and tobacco products into vehicles and containers and the mentioned systems have been one of the most deterrent factors against smugglers. In addition to the Vehicles and Container Scanning Systems, especially in the fight against cigarette smuggling in terms of passenger operations, another deterrent factor is “baggage x-ray” devices.

“Mobile intervention vehicles” which is currently widely used, has been increasing the mobility of the field service of the Customs Administrations.

By “vehicles tracking systems” tobacco and tobacco products control capacity in transit has been improved according to previous terms.

“Customs Enforcement tip-off line” which enables transmission of notifications from anywhere in Turkey by phone has been activated.

Currently there are many “tobacco sniffers dogs” that lead the customs enforcement teams in tobacco smuggling. Such trained dogs having sensitive sense of smell are playing significant roles in especially capturing large amounts of smuggled cigarettes.","The Protocol has already been signed by Turkey in January 2013 and it is now on the process of ratification by Turkish Great National Assembly.","WHO European Region"
"166","Turkmenistan","Туркменистан ратифицировал Протокол о ликвидации незаконной торговле табачными изделиями","Answer not provided","Within the framework of the Country Coordinating Mechanism in the last 2 years the exchange of information on illicit trafficking of tobacco products on the territory of Turkmenistan was intensified.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Cigarette smuggling OUT OF Ukraine is still much bigger than smuggling INTO Ukraine","WHO European Region"
"170","United Arab Emirates","تم عرض ومناقشة بروتوكول الإتجار غير المشروع مع وزارة المالية والهيئة الإتحادية للجمارك وتم تقريب وجهات النظر بين مختلف الأطراف وتم رفعه الي مجلس الوزارء لاتخاذ مايراه مناسباً في هذا الشأن","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Since the completion of the previous questionnaire we have published a refreshed joint HMRC/Border Force strategy entitled ‘Tackling Illicit Tobacco: from leaf to light’. This was published in March 2015 and will continue to target illicit tobacco building on the successes of past tobacco strategies. 
https://www.gov.uk/government/publications/tackling-illicit-tobacco-from-leaf-to-light 

In 2016 the UK Government will also be holding a public consultation on how to implement a licencing scheme for tobacco manufacturing equipment and also on whether or not to introduce a licencing scheme across the tobacco supply chain.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Illicit trade in tobacco products is enforced by Revenue Authority for Tax collection initiative.","Illicit trade in tobacco products is enforced by Revenue Authority for Tax collection initiative.","Answer not provided","WHO African Region"
"173","Uruguay","Continúa el trabajo de la Comisión interinstitucional establecida para la implementación del Protocolo. Se deriva a la Justicia las infracciones constatadas en la violación de la normativa y se detecta que proviene del comercio ilícito.","Uruguay ratificó el Protocolo para la Eliminación del Comercio Ilícito de Productos de Tabaco. Posteriormente estableció una Comisión para su implementación que se encuentra actualmente trabajando, con una integración interinstitucional.","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","За последние два года прогресс отсутствует","The draft ''Action Plan for Prevention and Control of Noncommunicable Diseases for the period 2014-2020 period.'' Includes measures to strengthen the illicit trade in tobacco products. 
Ministry of Health in the period January- March 2013 together with the concerned ministries and departments worked the feasibility of ratification by the Republic of Uzbekistan to the Protocol to eliminate illicit trade in tobacco products . which application the WHO Framework Convention on Tobacco Control . To address this issue. the Ministry of Health analyzed and an analytical report assessing the potential financial and economic consequences of ratification '' of the Protocol to eliminate illicit trade in tobacco products WHO Framework Convention on Tobacco Control .'' To prove the relevance of the illicit trade in tobacco products in Uzbekistan shows estimates of the extent of illegal import and export of tobacco products. Due to the fact that these are indirect evidence of the relevance of the illicit trade in tobacco products. the government does not take concrete steps .
Based on the foregoing . we consider it advisable to conduct a study on cross-border in Uzbekistan and states the amount of the illicit import. export and trade of tobacco products and the financial and economic implications . The data obtained contribute to the adoption of concrete steps for the ratification / accession '' protocol to eliminate illicit trade in tobacco products WHO Framework Convention on Tobacco Control .'' In addition. the data obtained allow to argue appropriateness increased excise taxes on cigarettes .","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Optimización en la detección de comercio ilicito de productos de tabaco mediante los equipos de inspección no intrusiva (rayos x) en 19 aduanas a nivel nacional y puntos fronterizos. 
Incremento de los puntos de control a nivel nacional.
Fortalecimiento del control posterior aduanero aplicado a los importadores.","WHO Region of the Americas"
"177","Viet Nam","Based on the annual report of Smuggling Control Committee No 389 that led by Deputy Prime Minister, more than 10 million pack of smuggled cigarette has been seized in 2015 and the rate of share of smuggling cigarette has been reduced to 15%","Based on the annual report of Smuggling Control Committee No 389 that led by Deputy Prime Minister, more than 10 million pack of smuggled cigarette has been seized in 2015 and the rate of share of smuggling cigarette has been reduced to 15%","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Large quantities of smuggled cigarettes were seized and confiscated and destructed than in the previous years.","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Though Zimbabwe is in the process of accession to the Protocol to eliminate Illicit Trade in tobacco products measures are taken to reduce this activity of illicit trade","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
