"","Party","2014 ","2012 ","2010 "
"144","Suriname","Suriname is implementing the comprehensive Tobacco Legislation State Gazette 2013 no 39. Suriname is in the proces of taking all the necessary measures for Packaging and Labelling of tobacco products according to the Tobacco Law","Suriname has taken all the necessary measures for Packaging and Labelling of tobacco products according to the Tobacco Law yet to be approved.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Part III of the Tobacco Products Control Bill deals with issues of tobacco products regulation specifically sections 11 to 14 and Part IV which bans advertisement promotion and sponsorship specifically sections 15 to 21.","Answer/report not provided"
"146","Sweden","Regarding 3.2.5.1: The law only gives a few exceptions to the general ban on advertising. According to practice. it is not possible to have advertising on the package. in an onsert. insert etc. 
Regarding 3.2.5.4: No authority in Sweden approve the health warnings but the required health warnings follow the EU Dir 2001/37/EG. However. the Swedish National Institute of Public Health can act towards the manufacturer or importer with administrative injuctions and the local council and the police can act with administrative injuctions respectively criminal penalties.","Regarding 3.2.5.1: The law only gives a few exceptions to the general ban on advertising. According to practice it is not possible to have advertising on the package in an onsert insert etc.Regarding 3.2.5.4: No authority in Sweden approve the health warnings but the required health warnings follow the EU Dir 2001/37/EG. However the Swedish National Institute of Public Health can act towards the manufacturer or importer with administrative injuctions and the local council and the police can act with administrative injuctions respectively criminal penalties","No new legislation have come into force on this area during the last years."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Has been modified standard Syrian governing the subject commensurate with the Convention and Legislative Decree No. / 62 / for the year 2009 on anti-smoking"
"148","Tajikistan","Warning labels in Tajik language are required on all tobacco products; however the warning labels are negligible and no pictures on them","Answer/report not provided","Answer/report not provided"
"149","Thailand","- Notification of the Ministry of Public Health RE: Criteria. Procedures and Conditions for Displaying Pictures. Statements Relating to Warning on harm and Contact Channels to quit Tobacco on Labels of Shredded Tobacco and Blended Shredded Tobacco pursuant to Tobacco Products Control Act. B.E. 2535 (A.D. 1992) (No. 17) B.E. 2555 (A.D.2012) issued on June 2. 2012 . says that the displaying of the pictorial labels. the statements of warning on the harm of shredded tobacco or blended shredded tobacco and contact channels to quit tobacco shall have the area size on both sides not less than 55 percent of the side of the shredded tobacco or blended shredded tobacco carton pack or carton paper wraps having the maximum area. in case of the shredded tobacco or blended shredded tobacco carton is pack or carton paper wraps. In case of the shredded tobacco or blended shredded tobacco carton is other shape .the displaying of the pictorial labels. the statements of warning on the harm of shredded tobacco or blended shredded tobacco and contact channels to quit tobacco shall have the area size not less than 30 percent of overall area of shredded tobacco or blended shredded tobacco carton.","Since March 29 2010 the revised notification under the Tobacco Products Control Act B.E. 2535 requires as follows; 1) change the amount of PHWs on cigarete packs from 9 to 10 pictures 2) increase the size of PHWs from 50% to 55% on both sides of cigarette packs and cartons and 3) include the quitline number 1600 on the cigarette packs. 
Refer to the notification No.15 issued on December 21 2011 this says that producers shall not include words or statements on packages boxes containers or covers of cigaettes cigars shredded tobacco or blended shredded tobacco to persuade the consumer. The prohibited words cover words or statements indicating less dangerous or less toxin scent or flavour and quality of tobacco products. 
Refer to the notification No.16 issured on January 26 2012 this says that producers shall display statement about toxic or carcinogenic substances on cigarette labels on the both sides of the cigarette pack box carton or paper wrap. The printed area has been increased from less than 50% to 60% of the area of each side.","The Ministry of Public Health Notification No. 11 (2006) under the Tobacco Products Control Act B.E. 2535 enacted in March 2007 requires an increase in health warning pictures to 9 pictures. According to the Ministry of Public Health Notification (2009) that is expected to enacted in March 2010 the requirements are to increase the number of health warning pictures from 9 to 10 pictures. The pictures must be in color and cover 55% of the total area of both sides on the cigarette pack. 
The Ministry of Public Health Notification No. 10 (2006) under the Tobaccco Products Control Act B.E. 2535 enacted in 2007 states that tobacco products which are domestically manufactured or imported into the Thai Kingdom have to be declared in its toxic substances and carcinogenic substances and emission are printed on both sides of the cigarettes pack.
The Ministry of Public Health Notification No. 12 (2006) under the Tobacco Products Control Act B.E. 2535 enacted in 2007 prohibits the placement of Mild Medium-light Ultra-light or Low tar or other words of similar meaning on cigarette packages cigar packages or shredded tobacco packages sold in the Thai Kingdom."
"150","The former Yugoslav Republic of Macedonia","Full implementation of the 14 picture warnings on tobacco packs/boxes supplied with license agreement for use by the European Commission and processed according to the source material (photographs and type of letters). In the Progress Report by the European Commission for the Republic of Macedonia in 2010 the preparation of graphical health warnings was regarded as a good progress in legislation regarding tobacco products. 
Regarding the use of pictorial warnings Republic of Macedonia has signed the Licence Agreement with the European Commission on the use of pictorial warnings on tobacco packages regulating the use of EU library of combined pictorial warnings to be displayed on tobacco packages 
Article 41 from the Law on Tobacco and Tobacco Products regulates the quantity of tar nicotine and carbon monoxide per cigarettes. 
Article 41 from the Law on Tobacco and Tobacco Products provides for obligations for manufactures and importers to measure the components of the cigarettes determined in Article 41.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","La loi antitabac adoptée en décembre 2010 réglemente en ses articles 4 à 7 le conditionnement et létiquetage du tabac et de ses produits dérivés et le décret N° 2012-047/PR portant modalité d’application des normes relatives au conditionnement et à l’étiquetage des produits du tabac et ses produits dérivés.","La loi antitabac adoptée en décembre 2010 réglémente en ses articles 4 à 7 le conditionnement et létiquetage du tabac et de ses produits dérivés","Seule la mentioàn le Tabac Nui Gravement à la Santé exsiste depuis 2006"
"153","Tonga","It is clearly spelled out in the ACT that there shall be clearly printed or otherwise marked on every cigarette container or packet a statement of the level or maximum level of tar and nicotine in milligrams per cigarette in the container","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Tobacco Control Regulations 2013 were developed","The Act contains measures to support the items ticked yes above however the Clauses regarding those items have not yet been Proclaimed therefore they are not yet enforceable. Regulaitons are currently being finalized.","The Act contains measures to support the items ticked yes above however the Clauses regarding those items have not yet been Proclaimed therefore they are not yet enforceable."
"155","Tunisia","Actuellement il n''existe qu''une seule phrase ''le tabac nuit à la santé'' ecrite en très petit sur le haut du paquet 
Il existe également le Taux de certains constituants
Mais depuis l''apparition d''un projet d''arrêté du ministre de la santé fin 2012. la RNTA a donné une grande importance quant à l''application de ce projet qui vise à modifier l''arrêté du 24 Fevrier 1999 fixant les modalités d''inscription des mentions qui doivent être portés sur la couverture extérieure des paquets de cigarettes et des cartouches et qui sont exposés directement aux consommateurs
La RNTA a prévu sur les emballages de prescrire les inscriptions préventives dessinées sur 40% de l''espace principal extérieur et ce avec les deux langues arabe et français imprimées en caractères lisibles et avec les % des différents constituants et produits émis(nicotine. goudron. CO","Il nexiste quune seule phrase le tabac nuit à la santé ecrite en très petit sur le haut du paquet depuis plusieurs années et na jamais été changée
Il existe également le Taux de certains constituants","Answer/report not provided"
"156","Turkey","The percentage of health warnings with pictograms on tobacco products'' outer surface increased from 30 to 65.

Two statements are written on the packages in addition to other health warnings:
“Shall not be sold under 18” and “the Quitline no is 171” 

Health warnings with pictograms should be applied on the waterpipe bottles covering not less than 65% of the outer surface.","Since May 2010 on all tobacco products pictorial combined health warnings have been applied on the 65% of the front face of the tobacco product package.","Health warnings occupy no less than 40% of the principal display areas. Health warnings will be in the form of pictures after the result of trials about the percentage of the principal areas. Besides Government owns the copyright to these pictures."
"157","Turkmenistan","After the adoption of the Law of Turkmenistan ''On health protection from exposure to tobacco smoke and the effects of tobacco consumption'' of 18 December 2013 and on the basis of changes in the document ''Rules of tobacco products'' State Trade Control Service of Ministry of Trade and Foreign Economic Relations changed packaging rules of tobacco products.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","In absence of a national tobacco control law little progress has been made in adherence to the implementation of this article.","Answer/report not provided"
"160","Ukraine","Since October 2012 all tobacco packs should carry 50% warnings with one of 10 pictorials with text on back side. Pictorials are taken from the EU library.","In 2009 amendments to the National Tobacco Control Law were adopted and they require 50% (on the back side) pictorial health warning. Actually such warnings will become obligatory only in October 2012.","In 2009 amendments to the National Tobacco Control Law were adopted and they require 50% (on the back side) pictorial health warning. Actually such warnings will become obligatory only in October 2012."
"161","United Arab Emirates","Answer/report not provided","Article 3 of the Federal Tobacco Control Law refers to labeling and packaging procedures as required by the agreement issued in 2011 by a standard approved by the Prime Minister.","Answer/report not provided"
"162","United Kingdom","In the past two years there has been significant activity in the UK with regard to the regulation of packaging and labelling of tobacco products following the publication of Directive 2012/9/EU which all Member States of the EU were originally required to comply with by 28 March 2014. Steps are currently being taken at the EU level to extend the transposition date to 28 March 2016 because the European Commision has yet to publish the new pictorial warnings which will sit alongside the new text warnings. 

Due consideration was given to the recommendations of the Guidelines for implementation of Article 11 of the WHO FCTC in this Directive which amends Annex I to Directive 2001/37/EC the basis for the UK Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 (2002 Regulations) which specifies the requirements for the warnings on tobacco products. Therefore the UK will put measures in place to bring into force the laws regulations and administrative provisions necessary to transpose the Directive (2012/9/EU) which prescribes a list of additonal heatlh warnings for tobacco products by the new deadline. 

Commission Directive 2012/9/EU is available at: http://ec.europa.eu/health/tobacco/docs/dir_2012_9_en.pdf  
It should be noted that the 28 March 2016 deadline for the new combined warnings may yet change again in light of the revised Tobacco Products Directive.","The United Kingdom is subject to European legislation with respect to health warnings on tobacco packaging. In 2008 the United Kingdom commenced legislation requiring the mandatory use of pictorial warnings on packs. The relevant legislation is the Tobacco Products (Manufacture Presentation and Sale) (Safety) (Amendments) Regulations 2007 available at: http://www.legislation.gov.uk/uksi/2007/2473/contents/made
Pictorial health warning images used in the UK are from the European Commission.","The United Kingdom is subject to all European Union requirements in this area. In 2008 the United Kingdom introduced through legislation the mandatory use of pictorial warnings on packs. The relevant legislation is the Tobacco Products (Manufacture Presentation and Sale) (Safety) (Amendment) Regulations 2007 available online at: 
http://www.legislation.gov.uk/uksi/2007/2473/contents/made"
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Se aumentó la advertencia sanitaria al 80% de ambas caras principales."
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Implementation of Tobacco Control Act:
- Tobacco products sold in Vanuatu comply with labelling ie; in 3 official languages.
- Enforcement of Act in 2011","Answer/report not provided"
"167","Venezuela","l Ministerio del Poder Popular para la Salud impulsó el 09 de enero del 2014 la Resolución 004. publicada en gaceta Oficial No.: 40.330. la cual regula los Embalajes y Cajetillas de Cigarrillos. aumentando el set de Advertencias Sanitarias a 12 pictogramas y sumando un 30 % de advertencia en texto en la otra cara frontal que no contiene la imagen.","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Pictorial health warnings have been implemented in Viet Nam since December 2013","In Viet Nam from April 2008 the packaging and labelling of tobacco products is implemented according to the Government Decree No 119/2007/ND-CP. Health warning is in the form of text with the content: Smoking can cause lung cancer or Smoking can cause COPD the health warning occupies 30% of pricipal display areas. 
Decision No 1315/2009/QD-TTg prohibits the use of terms such as light mild low tar or any other misleading wording on tobacco packages.","In Viet Nam from April 2008 the packaging and labelling of tobacco products is implemented according to the Government Decree No 119/2007/ND-CP. Health warning is in the form of text with the content: Smoking can cause lung cancer or Smoking can cause COPD the health warning occupies 30% of pricipal display areas. 
Decision No 1315/2009/QD-TTg prohibits the use of terms such as light mild low tar or any other misleading wording on tobacco packages."
"169","Yemen","Technical Regulations have been adopted that will be implemented during the second half of this year God willing.","Technical Regulations have been adopted for Gulf card packages of tobacco products in August 2011 but not yet implemented and is being applied to discuss the mechanism.","Answer/report not provided"
