"","Party","2014","2012","2010"
"141","Spain","Modificación de la Ley 28/2005 (Ley 42/2010): 
1.- Se ha ampliado la prohibición de fumar a todos los espacios públicos cerrados y de uso colectivo. así como a todas las áreas infantiles y los centros educativos y sanitarios. incluso en las zonas abiertas.
2.- A pesar de que se mantiene la prohibición de fumar en centros penitenciarios. establecimientos psiquiátricos de media y larga estancia y centros residenciales para mayores. se permite habilitar zonas separadas. señalizadas y con dispositivos de ventilación independiente para los internos que fumen. además de al aire libre.
3.- Se mantiene la prohibición de fumar en hoteles. hostales y establecimientos análogos. salvo en los espacios al aire libre. Se permite reservar hasta un 30% de habitaciones fijas para huéspedes fumadores. siempre que cumplan con los siguientes requisitos:
a) Estar en áreas separadas del resto de habitaciones y con ventilación independiente o con otros dispositivos para la eliminación de humos.
b) Estar señalizadas con carteles permanentes.
c) Que el cliente sea informado previamente del tipo de habitación que se pone a su disposición.
d) Que los trabajadores no puedan acceder a las mismas mientras se encuentra algún cliente en su interior. salvo casos de emergencia.
A efectos de esta Ley. en el ámbito de la hostelería. se entiende por espacio al aire libre todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes. muros o paramentos. 
3.- Queda fuera de la prohibición de fumar de la Ley. los clubes de fumadores.","Modificación de la Ley 28/2005 (Ley 42/2010): 
1.- Se ha ampliado la prohibición de fumar a todos los espacios públicos cerrados y de uso colectivo así como a todas las áreas infantiles y los centros educativos y sanitarios incluso en las zonas abiertas.
2.- A pesar de que se mantiene la prohibición de fumar en centros penitenciarios establecimientos psiquiátricos de media y larga estancia y centros residenciales para mayores se permite habilitar zonas separadas señalizadas y con dispositivos de ventilación independiente para los internos que fumen además de al aire libre.
3.- Se mantiene la prohibición de fumar en hoteles hostales y establecimientos análogos salvo en los espacios al aire libre. Se permite reservar hasta un 30% de habitaciones fijas para huéspedes fumadores siempre que cumplan con los siguientes requisitos:
a) Estar en áreas separadas del resto de habitaciones y con ventilación independiente o con otros dispositivos para la eliminación de humos.
b) Estar señalizadas con carteles permanentes.
c) Que el cliente sea informado previamente del tipo de habitación que se pone a su disposición.
d) Que los trabajadores no puedan acceder a las mismas mientras se encuentra algún cliente en su interior salvo casos de emergencia.
A efectos de esta Ley en el ámbito de la hostelería se entiende por espacio al aire libre todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes muros o paramentos. 
3.- Queda fuera de la prohibición de fumar de la Ley los club de fumadores.","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Most of these measures is in the decisions that are issued by official bodies in the institutions and public bodies are then identify mechanisms to implement these decisions and work out","Answer/report not provided"
"144","Suriname","The Tobacco Law aims to protect health through the implementation of comprehensive tobacco control measures such as: 
•Ban smoking in public places workplaces and public transport; 
•Taxation on tobacco products 
•Mandating health warnings on tobacco product packaging
•Banning tobacco advertising promotion and sponsorship.
 •Closely monitoring the implementation of the banning","Tobacco Law aimed to protect health through the implementation of comprehensive tobacco control measures such as: 
oBanning smoking in public places workplaces and public transport; 
oTaxation on tobacco products 
oMandating health warnings on tobacco product packaging
oBanning tobacco advertising promotion and sponsorship.
o Closely monitoring the implementation of the banning","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The Tobacco Products Control Bill prohibits smoking in all public places and to enforce such a provision owners of such public places are required to display health warning signs of prohibition including penalties for non-compliance and there are enforcement officers in the form of inspectors to ensure compliance. (Section 29).","Answer/report not provided"
"146","Sweden","In Sweden''s second (five-year) report to the WHO. regulations concerning protection from exposure to tobacco smoke were described as ''Complete'' (see questions 3.2.2.2. 3.2.2.4 and 3.2.2.6 of the previous questionnaire). These interpretations were based on the fact that other measures. apart from legislation. had been taken which ''in the public eye'' made most areas completely smoke-free. In this report the answers have been chosen to describe the current protection from a legal point of view. 
Smoking is banned in all described areas. It is however possible to arrange designated smoking areas. In addition to legal requirements. the social norm of none-smoking in public areas has been widely accepted which in turn has resulted in relatively few designated smoking areas. This is in a large part due to individual policy''s on completely smoke-free airplanes. trains. ferries. hotels and health-care facilities.","In Swedens second (five-year) report to the WHO regulations concerning protection from exposure to tobacco smoke were described as Complete (see questions 3.2.2.2 3.2.2.4 and 3.2.2.6 of the previous questionnaire). These interpretations were based on the fact that other measures apart from legislation had been taken which in the public eye made most areas completely smoke-free. In this report the answers have been chosen to describe the current protection from a legal point of view. Smoking is banned in all described areas. It is however possible to arrange designated smoking areas. In addition to legal requirements the social norm of none-smoking in public areas has been widely accepted which in turn has resulted in relatively few designated smoking areas. This is in a large part due to individual policys on completely smoke-free airplanes trains ferries hotels and health-care facilities","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","The Ministry of Public Health Notification No.19 B.E. 2553 (A.D.2010) designates all indoor workplaces and public places to be 100% smoke-free. Only international airport is allowed to designate smoking room in the building. Smoking area may be specifically provided apart from the built-up or structured areas; 1) higher educational institutes. 2) Petrol or gas service stations. and 3) workplaces of state agencies. state enterprises or any other governmental agencies.","The Non-Smokers Health Protection Act 1992 was drafted with the principal purpose of protecting non-smokers health by prohibiting smoking in public places and included a decree of punishment for violators. Presently the Notification of the Ministry of Public Health No. 19 2010 under the acts has enacted on June 28 2010. Regarding to the notifications most partial smoke free areas were upgraded to totally smoke free areas such as; smoking did not allow smoking in private room at government buildings health care facilities indoor workplaces etc.
The indoor workplaces and public places according to the new notifications have been divided into 2 groups 
o	Totally smoke-free areas; these are divided into 5 sub - groups as follows; 1) Health service and health promotion facilities 2) Education institutes 3) Public places both indoor and outdoor area where used by the general public or serving as a place of working 4) Public vehicles and stations and 5) Religious places or places for performing religious rites of various all religions and sects.
o Totally smoke-free in indoor workplaces; a smoking area may be specifically provided apart from the built-up or structured areas; 1) higher educational institutes 2) Petrol or gas service stations and 3) workplaces of state agencies state enterprises or any other governmental agencies. 
 Meanwhile international airports may have designated smoking areas which based on the Notification of the Ministry of Public Health (No.9) 1997 Subject: Condition and appearance of smoking areas according to the Non-Smokers Health Protection Act 1992.","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","According to the Law on protection against smoking smoking in public places is forbidden. A penalty for a violation by a legal entity responsible person or individual in different amounts has been foreseen.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Larticle 11 de la loi antitabac du Togo et le décret N° 2012-046/PR portant interdiction de fumer dans les lieux publics; disposent qu’il est interdit de fumer dans les locaux et véhicules à usage collectifs. Les lieux concernés sont aux termes de la loi les établissements scolaires universitaires et centres dapprentissage établissements sanitaires salles de spectacles de cinéma de théâtre de concerts salles et terrains de sport bibliothèques ascenseurs services ouverts au public bâtiments gouvernementaux véhicules de transport en commun ou tout autre lieu fréquenté par le public. Larticle 11 de la loi et le décret N° 2012-046/PR portant interdiction de fumer dans les lieux publics; disposent en outre que les interdictions de consommer toute forme de tabac feront lobjet de signalisations apparentes.","Larticle 11 de la loi antitabac du Togo dispose quil est interdit de fumer dans les locaux et véhicules à usage collectifs. Les lieux concernés sont aux termes de la loi les établissements scolaires universitaires et centres dapprentissage établissements sanitaires salles de spectacles de cinéma de théâtre de concerts salles et terrains de sport bibliothèques ascenseurs services ouverts au public bâtiments gouvernementaux véhicules de transport en commun ou tout autre lieu fréquenté par le public. Larticle 11 de la loi dispose en outre que les interdictions de consommer toute forme de tabac feront lobjet de signalisations apparentes .","Answer/report not provided"
"153","Tonga","It is well spelled out in the ACT that tobacco smoking is banned in public places however there is limitation identified in the ACT in which public place referred to certain places and not included community and church halls. So there is plan to amend the ACT so that ''public places'' is clearly defined to include community and church halls – places where people in community are commonly gathered for various functions and where smoking is observed as common practices. Currently there is a few community and church halls where smoking is prohibited through the direction of their respective executive committee.","Banning tobacco smoking in places as in 3.2.2.1 is stated in the Tobacco Control Act 2000. Available at: http://www.who.int/fctc/reporting/Tonga_annex2_tobacco_control_act2000.pdf","Banning tobacco smoking in places as in 3.2.2.1 is stated in the Tobacco Act."
"154","Trinidad and Tobago","12(1) of the attached legislation refers and the Second Schedule The Tobacco Control Act 2009 completely prohibits smoking in all enclosed public places. enclosed workplaces. or public conveyances. Any person who contravenes this prohibition commits an offence and is liable. on summary conviction. to a fine of ten thousand dollars and to imprisonment for six months. Section gives a list of “No Smoking Areas”
Enclosed is defined by the Tobacco Control Act 2009 as ''any space covered by a roof completely or substantially enclosed. with the term substantially enclosed meaning more than fifty per cent closed to the outside air''. 
Workplace is defined as ''any place used by persons during their employment or work and includes vehicles. common areas. and any other area which is generally used during the course of employment or work. but does not include private residences or private vehicles''. 
Public Conveyance is defined as ''any form or mode of transportation that carries passengers for hire or reward. whether domestically or internationally.''","The Tobacco Control Act 2009 completely prohibits smoking in all enclosed public places enclosed workplaces or public conveyances. 
Enclosed is defined by the Tobacco Control Act 2009 as any space covered by a roof completely or substantially enclosed with the term substantially enclosed meaning more than fifty per cent closed to the outside air. 
Workplace is defined as any place used by persons during their employment or work and includes vehicles common areas and any other area which is generally used during the course of employment or work but does not include private residences or private vehicles. 
Public Conveyance is defined as any form or mode of transportation that carries passengers for hire or reward whether domestically or internationally.","Answer/report not provided"
"155","Tunisia","2 decrets en 1998 et en 2009","2 decrets en 1998 et en 2009","Answer/report not provided"
"156","Turkey","Besides the complete Smoke-free Law provisions in indoor workplaces public transport and in indoor public places like bars coffees and restaurants in Turkey new amendments have been carried out to strengthen the mentioned Law as the following: 
Smoking of tobacco and tobacco products by someone sitting on the driver''s seat of a private car is forbidden.
Any kind of waterpipe and products imitating tobacco products even not containing tobacco is considered as a tobacco product. 
Closing of private establishment due to smoke free law violation will be proceeded by local governors.","100% smokefree law has been implemented in indoor workplaces public transport and in indoor public places like bars coffees and restaurants.","Answer/report not provided"
"157","Turkmenistan","Measures of administrative and penal sanctions (Article 315.328 and 486 of the Administrative Code of Turkmenistan on 29.08.2013 Article 239 of the Criminal Code of Turkmenistan of 10.05.2010.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Each Island community have policies which enforced by themselves in their community hall and functions","Answer/report not provided"
"159","Uganda","Regulation on the banning of smoking in public places 2004","There exists a national regulation for control of smoking in public places. This regulation was passed by the national environmental authority in 2004 and has greatly contributed towards a reduction in smoking in public places.","Answer/report not provided"
"160","Ukraine","Since December 2012 amended smoke-free legislation entered into force. Most visible was 100% ban in restaurant-café-bar premises.","Article 13 of the National Tobacco Control Law includes the smoke-free measures","Article 13 of the National Tobacco Control Law includes the smoke-free measures"
"161","United Arab Emirates","Article 7 and Article 8 of the Federal Law no. 15 of 2009 on tobacco control stipulates that smoking is prohibited in closed public places.","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","All four UK nations have smoke-free legislation in place prohibiting smoking in virtually all substantially enclosed workplaces and public places.","Please see 3.2.2.7.","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","La ley 18256 establece la prohibición de fumar o mantener encendidos productos de tabaco en los espacios cerrados de uso público. en los espacios cerrados que sean un lugar de trabajo y en los espacios cerrados o abiertos que pertenezcan a centros sanitarios o educativos. sin excepciones.","La ley 18.256 establece la prohibición de fumar o mantener encendidos productos de tabaco en los espacios cerrados de uso público en los espacios cerrados que sean un lugar de trabajo y en los espacios cerrados o abiertos que pertenezcan a establecimientos sanitarios o educativos sin excepciones.","Answer/report not provided"
"165","Uzbekistan","According to the Code of the Republic of Uzbekistan on administrative responsibility. Article 122 defined administrative penalties for tobacco use in public transport. However. the penalty rate has small size. In addition. no administrative penalties for tobacco use in public places.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","The country has a national Tobacco Control Act 19 of 2008 and Tobacco Control Regulation Order No 86 of 2013. It provides the administrative and the executive orders for enforcement.","Tobacco Control Act bans smoking at indor workplaces public transport and public places however it is partially implemented awaiting Tobacco Regulation.","Answer/report not provided"
"167","Venezuela","La Resolución de Ambientes Libre de Humo de Tabaco (vigente desde el 31 mayo de 2011). expresa la prohibición de fumar o mantener encendidos productos de tabaco en áreas interiores de los lugares públicos y en los lugares de trabajo. cualquiera sea su uso. incluyento el transporte.","La Resolución de Ambientes Libre de Humo de Tabaco (vigente desde el 31 mayo de 2011) expresa la prohibición de fumar o mantener encendidos productos de tabaco en áreas interiores de los lugares públicos y en los lugares de trabajo cualquiera sea su uso incluyento el transporte.","Answer/report not provided"
"168","Viet Nam","The National Tobacco Control law bans smoking in most of indoor workplaces and public places","Answer/report not provided","Answer/report not provided"
"169","Yemen","In addition to the prohibition of smoking in public places workplaces and public transport in the anti-smoking law issued several circulars and general internal and administrative orders in many institutions of government and the executive offices in various sectors.","Answer/report not provided","Answer/report not provided"
