"","Party","2014 ","2012 ","2010 "
"135","Sierra Leone","Exposure to tobacco smoke in the home by gender: 
Male- 76.9%; Female- 70.8%; 
Exposure to tobacco smoke in the workplace by gender:
Male: 76.1%; Female: 62.5%.","Exposure to tobacco smoke in the home by gender-
male :76.9
female:70.8 
Exposure to tobacco smoke in the workplace by gender-
male :76.1
female:62.5","Answer/report not provided"
"136","Singapore","Answer/report not provided","In the GYTS 2008 report which utilized data from 2000 35.1% of school children (13-15 years of age) surveyed were exposed to smoke in their home during the week preceding the survey which is the lowest in the Western Pacific region. For public places 65.1% of children survey were exposed to smoke in the week preceding the survey which is comparable to other countries in the Western Pacific region.","Answer/report not provided"
"137","Slovakia","Passive smoking exposure in young people in 13 - 15 year old in household there is exposed 45 2 % of young people (Male 43 8 % Female 45 7 %) and out of household is exposed approximately 72 3 % (Male 70 5 % Female 74 1 %).","45.2 % of young people (Male 43.8 % Female 45.7 %) aged 13-15 are exposed to tobacco smoke in their homes and aproximately 72.3 % of them (Male 70 5 % Female 74 1 %) are exposed to tobacco smoke outside their homes.","Passive smoking exposure in young people in 13 - 15 year old in household there is exposed 46 % of young people and out of household is exposed aproximatelly 69 %."
"138","Slovenia","80% of 15+ population was never exposed at home 81 8% was never exposed in public places and public transport. 7 6% of population 15+ was exposed in their workplace. This data refer to the time cca 3 months after the introduction of ban on smoking in all enclosed public and working places in August 2007.","80% of 15+ population was never exposed at home 81 8% was never exposed in public places and public transport. 7 6% of population 15+ was exposed in their workplace. This data refer to the time cca 3 months after the introduction of ban on smoking in all enclosed public and working places in August 2007.","80% of 15+ population was never exposed at home 81 8% was never exposed in public places and publix transport. 7.6% of population 15+ was exposed in their workplace. This data refer to the time cca 3 months after the introuction of ban on smoking in all enclosed public working places in August 2007."
"139","Solomon Islands","We can give the data for the overall exposure and this is 79.9% however since we do not have the raw data from this particular GYTS (2008) the requested breakdown cannot be given.","79.2% of students are exposed to secondhand smoke in public places and 27.6% are also exposed at home.","79.2% of students are exposed to secondhand smoke in public places and 27.6% are also exposed at home."
"140","South Africa","Data on high school learners who were exposed to environmental tobacco smoke and parental smoking.","Current smokers (high school learners) exposed to environmental tobacco smoke (past 7 days): 74.5%; never smokers (high school learners) exposed to environmental tobacco smoke (past 7 days): 44.1%; current smokers with at least one parent who smokes: 42.5%; never smokers with at least one parent who smokes: 23.2%; driven by some one smoking cigarettes in a car (past month): 52.8%","Current smokers exposed to environmental tobacco smoke (past 7 days): 74.5%; never smokers exposed to environmental tobacco smoke (past 7 days): 44.1%; current smokers with at least one parent who smokes: 42.5%; never smokers with at least one parent who smokes: 23.2%; driven by some one smoking ciagrettes in a car (past month): 52.8%"
"141","Spain","Tabla 1. Exposición al humo de tabaco en casa. Distribución porcentual según sexo y grupo de edad. Población de 0 y más años. ENSE2011/12
 
NUNCA O CASI NUNCA
MENOS DE UNA HORA AL DÍA
ENTRE 1 Y 5 HORAS AL DÍA
MÁS DE 5 HORAS AL DÍA

AMBOS SEXOS
 
 
 

 TOTAL
82.2
6.8
8.2
2.9

0-4 años
93.2
4.0
2.2
0.6

5-14 años
86.2
8.2
4.8
0.8

15-24 años
73.5
10.3
12.1
4.1

25-34 años
77.0
8.2
11.3
3.5

35-44 años
82.3
6.5
8.5
2.7

45-54 años
76.4
7.4
11.9
4.3

55-64 años
80.6
6.5
8.7
4.2

65-74 años
89.0
4.5
4.7
1.8

75-84 años
93.7
2.5
2.4
1.5

85 y más años
94.9
3.1
1.1
0.8

HOMBRES
 
 
 
 

 TOTAL
82.0
6.8
8.3
2.9

0-4 años
93.3
3.4
2.6
0.7

5-14 años
86.6
8.0
4.7
0.6

15-24 años
72.4
10.7
11.2
5.6

25-34 años
75.5
8.7
12.5
3.2

35-44 años
83.1
6.3
8.2
2.4

45-54 años
77.5
7.0
10.9
4.6

55-64 años
81.1
5.8
9.0
4.1

65-74 años
88.9
4.3
5.3
1.6

75-84 años
93.5
2.8
2.7
1.0

85 y más años
93.5
4.5
1.3
0.7

MUJERES
 
 
 
 

 TOTAL
82.4
6.8
8.1
2.8

0-4 años
93.1
4.5
1.9
0.5

5-14 años
85.8
8.4
4.8
1.1

15-24 años
74.6
9.9
13.0
2.6

25-34 años
78.6
7.6
10.0
3.8

35-44 años
81.4
6.8
8.8
3.0

45-54 años
75.4
7.7
12.9
4.0

55-64 años
80.1
7.1
8.5
4.4

65-74 años
89.2
4.6
4.2
2.0

75-84 años
93.8
2.2
2.2
1.8

85 y más años
95.7
2.4
1.0
0.9


Tabla 2. Exposición al humo de tabaco en lugares y transportes públicos cerrados. Distribución porcentual según sexo y grupo de edad. Población de 0 y más años. ENSE2011/12
 
NUNCA O CASI NUNCA
MENOS DE UNA HORA AL DÍA
UNA HORA O MÁS AL DÍA

AMBOS SEXOS
 
 

 TOTAL
97.6
1.5
0.9

0-4 años
99.5
0.3
0.1

5-14 años
99.1
0.7
0.2

15-24 años
96.2
2.3
1.5

25-34 años
97.0
1.8
1.1

35-44 años
97.0
2.1
1.0

45-54 años
96.9
1.6
1.5

55-64 años
97.6
1.7
0.8

65-74 años
98.1
1.2
0.7

75-84 años
99.3
0.6
0.1

85 y más años
99.6
0.2
0.2

HOMBRES
 
 
 

 TOTAL
97.4
1.8
0.8

0-4 años
99.5
0.3
0.3

5-14 años
98.8
0.9
0.3

15-24 años
95.7
3.1
1.3

25-34 años
97.4
1.9
0.8

35-44 años
96.9
2.3
0.8

45-54 años
96.2
2.1
1.7

55-64 años
97.5
1.8
0.7

65-74 años
97.4
1.8
0.8

75-84 años
99.2
0.6
0.2

85 y más años
100.0
0.0
0.0

MUJERES
 
 
 

 TOTAL
97.9
1.2
0.9

0-4 años
99.6
0.4
0.0

5-14 años
99.4
0.5
0.2

15-24 años
96.8
1.5
1.6

25-34 años
96.7
1.8
1.5

35-44 años
97.1
1.8
1.1

45-54 años
97.6
1.1
1.3

55-64 años
97.7
1.5
0.8

65-74 años
98.7
0.8
0.6

75-84 años
99.4
0.6
0.0

85 y más años
99.4
0.3
0.3


Tabla 3. Exposición al humo de tabaco en las áreas cerradas del lugar de trabajo. Distribución porcentual según sexo y grupo de edad. Población de 15 y más años que trabaja actualmente. ENSE2011/12.
 
NUNCA O CASI NUNCA
MENOS DE UNA HORA AL DÍA
UNA HORA O MÁS AL DÍA

AMBOS SEXOS
 
 

TOTAL
96.8
1.3
1.2

15-24 años
96.7
1.3
1.7

25-34 años
96.7
1.7
0.9

35-44 años
97.0
1.4
1.2

45-54 años
96.5
1.3
1.4

55-64 años
97.3
0.7
1.5

 65 y más años
98.2
0.0
1.8

HOMBRES
 
 
 

TOTAL
95.7
1.5
1.8

15-24 años
95.1
1.9
2.4

25-34 años
95.7
2.1
1.0

35-44 años
96.0
1.4
1.8

45-54 años
95.0
1.4
2.1

55-64 años
96.2
0.7
2.3

 65 y más años
96.4
0.0
3.6

MUJERES
 
 
 

TOTAL
98.2
1.1
0.6

15-24 años
98.3
0.6
1.1

25-34 años
97.9
1.3
0.7

35-44 años
98.2
1.3
0.5

45-54 años
98.3
1.1
0.5

55-64 años
98.9
0.6
0.4

 65 y más años
100.0
0.0
0.0

(Datos de los que trabajan en lugares cerrados).

Se ha dado una considerable reducción en la exposición al humo ambiental de tabaco (HAT). especialmente en los espacios y transportes públicos cerrados y el lugar de trabajo. áreas reguladas por la ley. Así. en el lugar de trabajo se ha producido una reducción superior al 80% de la exposición una hora o más al día al HAT (un 6.7% de la población declaró estar expuesta en 2009 frente al 1.2% de 2011).
La exposición de la población en sus casas también se ha reducido aunque en menor medida. destacando que un 4.7% de los menores de 0-14 años estarían expuestos una hora o más al día al HAT.

Tabla 3. Exposición al humo de tabaco en lugares cerrados. comparativa ENSE2011 - EESE2009
 
ENSE2011     (población de 0 y más años)
EESE2009     (población de 16 y más años)

 
Nunca o casi nunca
Menos de una hora al día
1 hora o más al día
Nunca o casi nunca
Menos de una hora al día
1 hora o más al día

En lugares y transportes públicos cerrados 
 

 


 

TOTAL
97.6
1.5
0.9
60.0
28.5
11.5

HOMBRES
97.4
1.8
0.8
52.7
32.9
14.4

MUJERES
97.9
1.2
0.9
67.1
24.2
8.8

En las áreas cerradas del lugar de trabajo*
 
 
 
 
 
 

TOTAL
96.8
1.3
1.2
84.4
4.7
6.7

HOMBRES
95.7
1.5
1.8
80.3
5.7
7.8

MUJERES
98.2
1.1
0.6
89.7
3.5
5.3

En casa
 
 
 


 

TOTAL
82.2
6.8
11.0
75.5
11.0
13.5

HOMBRES
82.0
6.8
11.2
75.7
11.3
13.0

MUJERES
82.4
6.8
10.9
75.2
10.7
14.1

0 -14 años
88.5
6.8
4.7
-
-
-









*ENSE2011/12: Población de 15 y más años que trabaja actualmente.
Fuente: Elaboración propia a partir de la ENSE2011 y EESE2009

Por otro lado. el estudio de Evaluación del impacto de la Ley 42/2010 en la exposición al HAT en locales de hostelería. mostró que la exposición al HAT en locales de hostelería se ha reducido drásticamente (las concentraciones de nicotina y de PM2.5 disminuyeron en más del 90%).","Un 24.5% de la población de 16 y más años está expuesta al humo de tabaco en su casa. Este porcentaje es más elevado en el grupo de 16 a 24 años en el que alcanza un 38.6% y disminuye de manera paulatina al aumentar la edad (Tabla 1).
Tabla 1. Porcentaje de población no fumadora de 16 y más años expuesta al humo del tabaco en casa por tramo de edad 
Total	16 - 24	25 - 34	35 - 44	45 - 54	55- 64	65 - 74	75+
24.54	38.64	29.11	24.59	28.24	18.99	12.98	8.64

Respecto al grado de exposición al tabaco de la población no fumadora de 16 y más años en su propio domicilio el 11% manifiesta estar expuesta menos de una hora el 9.4% entre 1 y 5 horas al día y el 4.1% más de 5 horas al día sin diferencias por sexo. El 75.5% declara no estar expuesta nunca o casi nunca (Tabla 2).
Tabla 2. Porcentaje de población no fumadora de 16 y más años expuesta al humo de tabaco en casa por tiempo de exposición y sexo
 	Nunca o casi nunca <1 hora al día 	Entre 1 y 5 horas al día 	 >5 horas al día 
Ambos sexos	75.46	   11	    9.41	    4.13
Hombres	75.74	  11.28	    9.34	    3.64
Mujeres	  75.18	  10.74	    9.47	    4.61
 
El lugar en el que fue más frecuente la exposición pasiva al tabaco fue en los medios de transporte y lugares públicos cerrados (38%) seguido del hogar (24.5%) y del lugar de trabajo (11.4%).
Un 40% de la población de 16 y más años declaró estar expuesta al humo del tabaco en el transporte y en lugares públicos cerrados. Este porcentaje es más elevado en el grupo de 16 a 24 años en el que alcanza un 56.8% y disminuye al aumentar la edad (Tabla 3).
Tabla 3. Porcentaje de población no fumadora de 16 y más años expuesta al humo del tabaco en medios de transporte y lugares públicos cerrados por tramos de edad
Total	16 - 24	25 - 34	35 - 44	45 - 54	55- 64	65 - 74	75+
39.99	56.84	50.97	44.87	41.12	32.52	20.68	10.8

Respecto al grado de exposición al tabaco de la población no fumadora en el transporte y en lugares públicos cerrados el 28 5% manifiesta estar expuesto al humo del tabaco menos de una hora el 9.5% entre 1 y 5 horas al día y el 2% más de 5 horas al día. El 60% declara no estar expuesta nunca o casi nunca (Tabla 4).
Este tipo de exposción es más frecuente en hombres. El 14.4% de ellos declara un tiempo de exposición superior a una hora diaria mientras que sólo un 8.8% de las mujeres lo hace. Esta diferencia se presenta en todos los grupos de edad excepto en el de 16 a 24 años que es el que presenta tiempos de exposición más altos. En este grupo son las mujeres no fumadoras las que declaran con mayor frecuencia estar expuestas al humo del tabaco (el 25.5% de las mujeres y el 20.6% de los hombres). 
Tabla 4. Porcentaje de población no fumadora de 16 y más años expuesta al humo del tabaco en medio","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","(1) GSHS 2009 among children aged 13-15 years showed:
- 47 % lived in homes where others smoked 
- 53% were exposed to others smoking outside of the home and
- 49% had at least one parent who smoked
(2) Air Quality Monitoring Study conducted in 2011 in Suriname revealed
 • Smoking was observed in 16 (55%) locations: 9 (90%) bars 2 (29%) restaurants 2 (22%) fast-food and 3 (100%) clubs (primarily casinos); which recorded an average fine particle air pollution PM2.5 level of 257µg/m3.
•	Air pollution was 29 times higher in locations where smoking was observed than in locations where no smoking was observed
•	According to the EPA Air Quality Index a PM2.5 reading of 257mg/m3 as recorded in places where indoor smoking was observed is ''hazardous'' and as such extremely harmful to health.
•	The calculated annual average occupational exposure of employees due to their occupational exposure to tobacco smoke pollution is 59 mg/m3 which is 4 times higher than annual levels established by the US Environmental protection Agency.","(1) GSHS 2009 among children aged 13-15 years showed:
- 47 % lived in homes where others smoked 
- 53% were exposed to others smoking outside of the home and
- 49% had at least one parent who smoked
(2) Air Quality Monitoring Study conducted in 2011 in Suriname revealed
 o Smoking was observed in 16 (55%) locations: 9 (90%) bars 2 (29%) restaurants 2 (22%) fast-food and 3 (100%) clubs (primarily casinos); which recorded an average fine particle air pollution PM2.5 level of 257µg/m3.
o	Air pollution was 29 times higher in locations where smoking was observed than in locations where no smoking was observed
o	According to the EPA Air Quality Index a PM2.5 reading of 257mg/m3 as recorded in places where indoor smoking was observed is hazardous and as such extremely harmful to health.
o	The calculated annual average occupational exposure of employees due to their occupational exposure to tobacco smoke pollution is 59 mg/m3 which is 4 times higher than annual levels established by the US Environmental protection Agency.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","GYTS 2009; 
For boys and girls combined: 
- 23.3 (19.6 - 27.5) Percent exposed to smoke from others at home; 
- 55.6 (52.5 - 58.7) Percent exposed to smoke from others in public places","Answer/report not provided"
"146","Sweden","Please note that the data submitted (see reference below) relates to 2013 and that it is NOT age-standardised (in contrast to the previous report). Historical figures computed without age-standardisation are available in the attachment specified below. The figures submitted relate to exposure to passive smoking 1) in general. 2) in public environments. 3) in home environments. 4) in work environments and 5) in other environments. In the attached file columns named ''No of responses'' correspond to the number of responses after applying calibration weights
Figures are presented; by age-group. highest educational attainment. occupation. socio-economic status and origin.","Data on exposure to tobacco smoke is shown in the categories; Passive smoking Passive smoking - public environment Passive smoking - home environment Passive smoking - work environment and Passive smoking - other environmentPlease note that data is age-standardized using the Swedish population as reference. In the attached file columns named No of responses corresponds to the number of responses after applying calibration weights","Results by gender age-group etnicity socioeconomik status employment-situation and education on exposure at home at work at a public place and at any place. See Annex 5 to this report."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Rates specific to age group from 13 to 15 years the prevalence of exposure to other at home 60% (59% for males and 62% for females) and the prevalence of exposure to smoke in public places others 58% (61% for males and 56% for females)"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Results of the 2011 GATS shows that 36.0% of adults aged 15 years and above are exposed to tobacco smoke at home. 30.5% of workers are exposed to tobacco smoke at the indoor workplace. Moreover. the survey reveals that markets are the most common sites for the highest exposure to tobacco smoke at 68.8%.","Results of the 2011 GATS shows that 36.0% of adults aged 15 years and above are exposed to tobacco smoke at home 30.5% of workers are exposed to tobacco smoke at the indoor workplace. Moreover the survey reveals that outside markets are the most common sites for the highest exposure to tobacco smoke at 68.8%.","GATS 2009 results shows that 39.1% of adults aged 15 years and above are exposed to tobacco smoke at home 27.2% of workers are exposed to tobacco smoke at the indoor workplace. Moreover the survey reveals that outside markets are the most common sites for the highest exposure to tobacco smoke at 53.5% followed by 9.0% at restaurants 6.3% on public transport 3.9% at government building and 2.0% at health care facilities."
"150","The former Yugoslav Republic of Macedonia","The exposure to tobacco smoke among children aged between 13-15 is less in 2008 than in 2002. (2008-58.8%; 2002-65 9%); 
The exposure to tobacco smoke at home (2008-67 5%; 2002-91 9%); 
The exposure to tobacco smoke at public places (2008-66 0%;2002-80 2%);","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Exposition à domicile : homme 49 90 % Femme 27 4%et homme et femme 33 9 %
Exposition au travail : homme 22 5% ; femme 17 4 % homme et femme 19 9 ¨%
NB : tranche dâge : 15 - 64 ans","Exposition à domicile : homme 49 90 % Femme 27 4%et homme et femme 33 9 %
Exposition au travail : homme 22 5% ; femme 17 4 % homme et femme 19 9 ¨%
NB : tranche dâge : 15 - 64 ans","Answer/report not provided"
"153","Tonga","Exposure by both sexes at home and outside their home","65% of students reported people smoked in their presence on one or more days during the past seven days at time of survey. Site of exposure was not specified.","Students who reported people smoked in their presence on one or more days during the past 7 days at time of survey… site of exposure was not specified."
"154","Trinidad and Tobago","Home - 17.8%; Workplace - 16.7%","The Minitry of Health collaborated with PAHO to conduct an Air Quality Survey in March 2010 to measure the level of secondhand smoke in Trinidad and Tobago. The results of the survey are attached.","Answer/report not provided"
"155","Tunisia","50.3% des élèves (13-15 ans) ont été exposés dans leur foyer à la fumée de la cigarette
2/3 d''entre eux (64% pour les garçons VS 59.2% pour les filles) ont été exposés dans d''autres lieux.
50% d''entre eux ont été exposés à la fumée des cigarettes de leurs camarades et/ou de leurs parents. 
11.1% déclarent qu''ils ont été exposés à la fumée d''une autre personne fument la chicha à la maison.","?	50 3% des élèves (13-15 ans) ont été exposés dans leur foyer à la fumée de la cigarette
?	2/3 dentre eux (64% pour les garçons VS 59 2% pour les filles) ont été exposés dans dautres lieux.
?	50% dentre eux ont été exposés à la fumée des cigarettes de leurs camarades et/ou de leurs parents. 
?	11 1% déclarent quils ont été exposés à la fumée dune autre personne fument la chicha à la maison.","Answer/report not provided"
"156","Turkey","Fewer non-smokers are being exposed to secondhand smoke at home and workplaces after implementation of the national smoke-free law in 2009. Exposure to tobacco smoke in the workplace was 15 6% whose 17 8% was male and 9 6% was female. Exposure to tobacco smoke at home was 38 3% while 39 2% was male and 37 4% was female.","Exposure less than 1 hour a day to tobacco smoke indoors at home of people is 12 8% 1-5 hours a day is 10 4 % and more than 5 hours a day is 3 4%. 73 4% has never or almost never has been exposed to tobacco smoke at home.","Government workplaces health care facilities public transportation hospitality sector"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Percentage of students 13-15 years who reported people smoking in their presence on one or more days during the past 7 days
70.9% of males; 66.7% of females; 68.7% total","ETS exposure is very high - more than three-fourths of students live in homes where others smoke and 76.7% of the students are exposed to smoke around others outside of the home; more than two-thirds of the students have a parent who smokes and almost 1 in 10 students have friends who smoke","Answer/report not provided"
"159","Uganda","At home only","Answer/report not provided","Answer/report not provided"
"160","Ukraine","The portion of respondents who reported somebody smoking on their workplace during the previous month decreased from 34% in 2010 to 21% in 2013. Among the non-smokers the rates of second-hand smoke exposure decreased from 27% to 17%. In restaurants over the period of 2010–2013 the percentage of respondents who reported witnessing tobacco smoking has decreased from 64% to 28%. In 2013 27% reported that smoking was allowed in their homes whereas 31% answered in this way in 2010 and as many as 39% in 2005.","Among adults in the Ukraine in 2010 30.6% were living in homes where smoking was allowed. 34.0% adults were exposed to SHS in the past month at their indoor workplace. For specified locations exposure to SHS was lowest in health care facilities (6.6%); however exposure was 64.1% in restaurants or cafes. Overall since 2005 to 2010 proportion of those who were exposed daily or almost daily decreased from 53% to 33% and the proportion of those almost never or rarely exposed increased from 26% to 48%. (see GATS report 2010 pp.19-22 30)","Among adults in the Ukraine in 2010 30.6% were living in homes where smoking was allowed. 34.0% adults were exposed to SHS in the past month at their indoor workplace. For specified locations exposure to SHS was lowest in health care facilities (6.6%); however exposure was 64.1% in restaurants or cafes. Overall since 2005 to 2010 proportion of those who were exposed daily or almost daily decreased from 53% to 33% and the proportion of those almost never or rarely exposed increased from 26% to 48%. (see GATS report 2010 pp.19-22 30)"
"161","United Arab Emirates","At home and in closed public places","25.3% live in homes where others smoke in their presence 
31.6% are around others who smoke in places outside their home 
71.2% think smoking should be banned from public places 
65.8% think smoke from others is harmful to them 
25.8% have one or more parents who smoke 
8.3% have most or all friends who smoke","Answer/report not provided"
"162","United Kingdom","Respondents to the Health Survey for England are classified as non-smokers if they reported not smoking and their cotinine level (measured through a saliva sample) was below 15ng/ml.
Self-reported mean hours of exposure to smoke per week in non-smokers has slightly declined from 3.1 hours for men and 2.8 for women in 2010 to 2.7 for men and 2.5 for women in 2011.","Respondents to the Health Survey for England 2009 were classified as non-smokers if they reported not smoking and their cotinine level (measured through a saliva sample) was below 15ng/ml. Self-reported mean hours of exposure to smoke per week in the non-smokers were 3.4 hours for men and 3.3 hours for women these are comparable to the 2008 reported levels of 3.3 hours per week for men and 2.7 hours per week for women.
Geometric mean cotinine levels in non-smokers were 0.10ng/ml for men and 0.09ng/ml for women. This is a significant fall from the 2008 levels of 0.14ng/ml for men an 0.13ng/ml for women.","The Health Survey for England (HSE) 2008 [N.B to note this is for England only not the United Kingdom] explores secondhand tobacco exposure among non-smokers following the introduction of the smokefree legislation in July 2007. Respondents were classified as non-smokers if their geometric cotinine levels were lower than 15ng/ml and they had reported that they did not currently smoke.
The data show a reduction of exposure to second-hand smoke as indexed by cotinine levels. Indeed geometric mean cotinine levels fell from 0.20 ng/ml to 0.14 ng/ml among men and from 0.19ng/ml to 0.13 ng/ml among women. This reduction was observed across all age groups and the largest reduction was observed among women aged 16-34 (from 0.24ng/ml to 15ng/ml).
Similarly mean hours of exposure to secondary smoke fell after the introduction of the smokefree legislation; they fell from 6.2 to 3.3 hours among men and from 4.4 to 2.7 hours among women. 
The introduction of smokefree legislation in England in 2007 had very little impact on exposure to second hand smoke among children aged 4 to 15. Cotinine levels in the 12 months prior the smokefree legislation was 0.22ng/ml while it was 0.23ng/ml in the 12 months following the smokefree legislation. 
Children indicated their home or other peoples homes as the place where they were often near to people who were smoking. 
Moreover geometric cotinine levels among non-smokers children were higher among those who lived in households where one or more adults smoked regularly (1.49ng/ml) compared to households where no adults smoked regularly (0.14 ng/ml).
NB: Data is for England only."
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Exposición en el hogar (últimos 7 días): 29.2%
Lugar de trabajo: 16.5%
Transporte público: 3.3%
Restaurantes: 1.5%
Oficinas gubernamentales: 3.6%","Exposición en el hogar (últimos 7 días): 29.2%
Lugar de trabajo: 16.5%
Transporte público: 3.3%
Restaurantes: 1.5%
Oficinas Gubernamentales: 3.6%","Exposición en el hogar (últimos 7 días): 29.2%
Lugar de trabajo: 16.5%
Transporte público: 3.3%
Restaurantes: 1.5%
Oficinas Gubernamentales: 3.6%"
"165","Uzbekistan","According to the household survey . smokers tend to smoke outside the premises. However. 20% of households in the cold season . and 12 % - round they smoke or in the living rooms or kitchens and corridors. Data on the impact of tobacco smoke in public transport is not available.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","59.3% in homes where others smoke in their presence; 75.9% around people who smoke in places outside home; 38.2% from parents who smoke; 19.9% from friends who smoke","Exposure to smoke from others at home - 53.3 (Total Vanuatu)
Exposure to smoke from Public Places - 75.9 (Total Vanuatu)","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Exposure at home in the workplace on public transport and public places.","exposure at home in the workplace on public transport and pubic places.","exposure at home in the workplace on public transport and pubic places."
"169","Yemen","44.9% of young people age 13-15 years living in homes where there are smokers 42.7% smokers surrounded by people outside the home","Exposure to tobacco smoke at home 44.9% (boys 48.2% girls 37.8%) 
Exposure to tobacco smoke in public places 42.7% (boys 49.8% girls 30.7%)","Answer/report not provided"
