"","Party","2014","2012","2010"
"120","Republic of Korea","Korea Association on Smoking or Health a non-governmental organization had carried out the monitoring on tobacco industry''s promotion and marketing activities from April 2012 to January 2013. It researched the actual condition of tobacco promotion in convenient stores and minors'' perception on it.","In 2010 the Ministry of Health and Welfare of Korea developed the National Health Promotion Policy Plan(Health Plan 2020) in order to improve the health of the nation by the year 2020 which covers national anti-smoking policies.
In pursuant to Article 4 in the National Health Promotion Act it was established as a comprehensive pan-government policy initiative with the aim of directing policy vision for national health promotion and disease control from the mid-to-long term viewpoint. It sets up a reduction target of tobacco prevalence of male adults at 29.0% and that of male youth at 12.0% by 2020.","In 2010 the Ministry of Health and Welfare developed the National Health Promotion Policy Plan to improve the health of the nation by the year 2020 which covers national anti-smoking policies."
"121","Republic of Moldova","In the context of the provisions of the FCTC by Government Decision No. 100 of 16 February 2012 the National Programme on Tobacco Control for 2012-2016 approved by the Government Decision No. 100 of 16 February 2012. Because the current legislation include Law No. 278 of 14.12.2007 on tobacco and tobacco products in many areas are insufficient to meet the obligations assumed by Moldova FCTC ratification was developed draft Law on Tobacco Control approved by the Government on 17.12.14 and is in the Parliament for adoption for the realization of the FCTC.","The process of developing the first ever national tobacco control strategy of the country started in January 2011 and a public consultation was held. The national tobacco control strategy and action plan was eventually adopted by the Government in February 2012. See details at: http://www.who.int/fctc/implementation/news/news_moldova/en/index.html
The National Health Policy of the Republic of Moldova 2007-2021 dedicates a separate chapter to the control of tobacco alcohol and illicit drugs. The National Policy is available at http://www.ms.gov.md/_files/1002-PoliticaNationala_rom_rus_finall.pdf","Answer/report not provided"
"122","Romania","There is no progress as the programme for tobacco control started in 2006.","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","A meeting of the Coordinating Council for Tobacco Control","Ministry of Health and Social Development drafted a bill On protection of public health from the effects of tobacco consumption","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Focal point for tobacco control program We have tobacco bill in the parliament (especially in the commission mixte partaire) and a draft of its relevant Ministerial orders","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Saint Lucia in currently developing its national tobacco control stategy as part of a broader national strategy to reduce the burden of substance use. This strategy will detail coordinating and funding mechanisms as well as the competence of the focal point on tobacco control.
In addition the country is reviewing its legislative framework as it seeks to develop appropriate policies consistent with the implementation of the Convention.","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","The Ministry of Health has established a working group to develop legislation for tobacco control","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","no progress","no progress"
"130","Sao Tome and Principe","Awareness Campaigns schools together on the dangers of smoking seminars on the implementation of anti -tobacco law etc.","On the basis of a consultancy funded by WHO we have developed a national action plan for tobacco control based on the Convention but because funding for the plan is missing the action plan has not yet been implemented.","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Après le vote de la nouvelle loi une proposition a été faite au niveau le plus élevé par le Ministre de la santé pour aller vers un ancrage institutionnel plus large et plus adapté pour gérer la Lutte Antitabac","Ces stratégies nexistent pas encore parce que dépendant de ladoption de la législation qui est élaborée mais non encore votée par le parlement.","Answer/report not provided"
"133","Serbia","Since 2011 no new activities have been added.","With reference to Article 5.1 as described above national tobacco control strategy and action plan will be regularly updated in accordance with the FCTC. National Action Plan will be updated in 2011 to be effective from 2012 to 2015 while in 2015 National Tobacco Control Strategy will be upgraded and based on it new national action plan developed.
In relation with Article 5.2 as also described above Committee for Tobacco Prevention of the Ministry of Health and Office for Smoking Prevention of the Institute of Public Health of Serbia had become legally embedded in the health system by the Law on Protection of the Population from Exposure to Tobacco Smoke (Official Gazette of the Republic of Serbia No. 30/10) in May 2010 to be responsible for the overall planning implementation monitoring and evaluation of tobacco control programme.
Implementation of the National Action Plan for Tobacco Control within the health care system and work of the Office for Smoking Prevention are financed from the Budget Fund established at the end of 2005 by the Law on Tobacco (Official Gazette of the Republic of Serbia No. 101/05). Office for Smoking Prevention has only two employees.
Committee for Tobacco Prevention of the MoH provides leadership in national tobacco control. Members of the Committee for Tobacco Prevention perform their everyday work on voluntary basis in addition to their full-time jobs. 
Council for Tobacco Control of Serbia is composed of representatives of relevant ministries medical organizations and media which is technically and logistically supported by the Committee for Tobacco Prevention of the MoH and Office for Smoking prevention of the IPH of Serbia. Its role is to advocate for and facilitate the implementation of the National Tobacco Control Strategy and FCTC through all relevant sectors in the government and through cooperation with medical civil and international organizations.","With reference to Article 5.1 as described above national tobacco control strategy and action plan will be regularly updated in accordance with the FCTC. National Action Plan will be updated in 2011 to be effective from 2012 to 2015 while in 2015 National Tobacco Control Strategy will be upgraded and based on it new national action plan developed.
In relation with Article 5.2 as also described above Committee for Tobacco Prevention of the Ministry of Health and Office for Smoking Prevention of the Institute of Public Health of Serbia had become legally embedded in the health system by the Law on Protection of the Population from Exposure to Tobacco Smoke (Official Gazette of the Republic of Serbia No. 30/10) in May 2010 to be responsible for the overall planning implementation monitoring and evaluation of tobacco control programme.
Implementation of the National Action Plan for Tobacco Control within the health care system and work of the Office for Smoking Prevention are financed from the Budget Fund established at the end of 2005 by the Law on Tobacco (Official Gazette of the Republic of Serbia No. 101/05). Office for Smoking Prevention has only two employees.
Committee for Tobacco Prevention of the MoH provides leadership in national tobacco control. Members of the Committee for Tobacco Prevention perform their everyday work on voluntary basis in addition to their full-time jobs. 
Council for Tobacco Control of Serbia is composed of representatives of relevant ministries medical organizations and media which is technically and logistically supported by the Committee for Tobacco Prevention of the MoH and Office for Smoking prevention of the IPH of Serbia. Its role is to advocate for and facilitate the implementation of the National Tobacco Control Strategy and FCTC through all relevant sectors in the government and through cooperation with medical civil and international organizations."
"134","Seychelles","Following the enactment of the National Tobacco Control Act 2009 which is comprehensive and largely compliant with the FCTC requirements include; 1) total ban in all enclosed public places work places public transports 2) total ban on advertising sponsorship and promotion 3) requirement for health warnings on tobacco packets 4) ban of sales by/to minors 5) provisions on illicit trade 6) setting up of national tobacco control board and many others. 
Related regulations have been developed during the past 2 years. This includes the regulation on display of the health warnings on tobacco packages which specify that all cigarette packets displayed or sold in the Seychelles will need to bear a health warning that covers at least 50% of the main display areas with the characteristics specified as per the stated documents including the presence of any of 4 images (pictorial warnings) and associated texts. The regulation will be enforced as from 31st May 2014. Several sensitization programs have been organised for the implementation of the act and the related regulations. 
The total ban in enclosed public and work places has been well implemented; reference: Impact of a smoking ban in enclosed public places; a rapid assessment in the Seychelles; Viswanathan B Plumettaz C Gedeon J Bovet P. Tobacco Control 2011;20:427-430.","The National Tobacco Control Act 2009 includes among other provisions: 1) a total ban on smoking in all enclosed public places (defined as any premise with a permanent or temporary roof hence this includes covered verandas tables under umbrellas etc) work places public transports; a total ban on smoking in all outside premises of all education health care and sport premises; a total ban on smoking on all public transports 2) total ban on driect and indirect tobacco advertising sponsorship and promotion 3) requirement for health warnings based on a list of pictures and text messages covering at least 50% of the two main surfaces of all tobacco packets 4) ban of sales by/to minors 5) provisions on illicit trade and smuggling (including compulsory indication of country of manufacture and country for sale (Seychelles) 6) Sales of tobacco products cannot be made without assitance of a salesperson prior to the sale (including in tax free shops) vending machines are also banned 7) setting up of national tobacco control board. Related regulations are under development currently.
The total ban in enclosed public and work places has been well implemented; reference: Impact of a smoking ban in enclosed public places; a rapid assessment in the Seychelles; Viswanathan B Plumettaz C Gedeon J Bovet P. Tobacco Control 2011;20:427-430.
In addition Seychelles hosted the first ever Smoke Free Indian Ocean Island Games (this includes all venues of the sports events and athelets residential areas) attended by ~1700 atheletes from 7 countries in the region (Mauritius Reunion Madagascar Comores Maldives Mayotte and Seychelles) in August 2011.","The National Committee for Tobacco Control (created in 2000) had received a task of prepering a National Tobacco Control Act. This Act was approved by the National Assembly and came in to force since 16 August 2009. The bill is comprehensive and largely compliaint with the FCTC requiremnets include; 1) total ban in all enclosed public places work places public transports 2) total ban on advertising sponsorship and promotion 3) requirement for health warnings on tobacco packets 4) ban of sales by/to minors 5) provisions on illicit trade 6) seeting up of national tobacco control board and many others. Related regulations are under development currently. Several sensitization programs have been organised since several years- The total ban in enlosed public and work places has been very well implemented."
"135","Sierra Leone","There is an existence of a tobacco strategic plan 2012-2016 but the establishment of a reinforce and finance national coordinating mechanism or focal point for tobacco is yet to materialize","Answer/report not provided","Answer/report not provided"
"136","Singapore","The multi-pronged approach employed by the National Tobacco Control Programme (NTCP) strives to reduce both the demand and supply of tobacco. This includes taxation tobacco control legislation public education and the provision of smoking cessation services. Many of these efforts are through collaborative partnerships with governmental and non-governmental agencies at both regional and international levels. In addition the NTCP is moving towards a more ground-up approach encompassing new media strategies and advocacy in delivering programmes to reach target populations in recognition of the fact that the buy-in and the participation of our target population is key to an effective programme. 
HPB which is the national focal point for tobacco control works together with partner agencies such as the Health Sciences Authority which enforces licensing regime of tobacco sellers; the National Environment Agency which enforces ban of smoking in certain places and the Singapore Customs which enforces licensing of trade in tobacco and regulates border control of any tobacco products. 
Amendments to existing legislations were made in 2013. This includes the 3rd rotation of graphic and text health warning labels on tobacco products a ban on misleading descriptors and the lowering of maximum tar and nicotine limits as well as an extension of the prohibition of smoking in certain places to include common areas in public housing sheltered walkways and hospital outdoor compounds. Operational plans are being drawn up for the ban on the displays at the Point-of-Sale of tobacco products which will come into effect in 2016.","The multi-pronged approach employed by the National Tobacco Control Programme (NTCP) targets at reducing the demand and supply of tobacco. This includes taxation tobacco control legislation public education and the provision of smoking cessation services. Many of these efforts are through collaborative partnerships with governmental and non-governmental agencies at both regional and international levels. In addition the NTCP is moving towards a more ground-up approach encompassing new media strategies and advocacy in delivering programmes to reach target populations in recognition of the fact that the buy-in and the participation of our target population is key to an effective programme. 
HPB which is the national focal point for tobacco control works together with partner agencies such as the Health Sciences Authority which enforces licensing regime of tobacco sellers; National Environment Agency which enforces ban of smoking in certain places and with Singapore Customs which enforces licensing of trade in tobacco and regulates border control of any tobacco products in an whole-of -government approach to tobacco control.
Amendments to existing legislation has been passed and this includes the introduction of new graphic and text health warnings a ban on misleading descriptors and the lowering of maximum tar and nicotine limits. This will be implemented in 2013.
Singapore has played an active role at a regional and international level on guidelines for Article 14 and as part of the drafting group for Articles 9 and 10.","The multi-pronged approach employed by the NTCP aims at reducing the demand and supply of tobacco. This includes taxation tobacco cotnrol legislation public education and the provision of smoking cessation services. Many of these efforts are through collaborative partnerships with governmental and non-governmental agencies at both regional and international levels.
HPB works together with partner agencies such as the Health Sciences Authority which enforces licensing regime of tobacco sellers; National Environment Agency which enforces ban of smoking in certain places and with Singapore Customs which enforces licensing of trade in tobacco and regulates border control of any tobacco products. 
From the NHSS 2007 survey with the increase in smoking rates being most marked in the 18 to 29 age group the National Smoking Control Campaign (NSCC) 2009 focused on youth and young working adults (13 - 29 years). NSCC 2009 aimed to highlight the benefits of a smoke-free lifestyle focusing on four key areas that resonate with youth namely their appearance fitness spending power and the environment. 
In 2010 HPB/ Ministry of Health has succesfully passed the Tobacco (Control of Advertisements and Sale) Amendment Act. Amendments include removing the exemption which allows tobacco company sponsorship of the arts; lowering maximum tar and nicotine limits; empowering the Health Minister to prohibit new and emerging tobacco products; increasing composition fine for underage smokers; reviewing criteria for licensing of tobacco retailers; banning misleading labelling; and requiring new minimum packaging size for cigarillos. The amendments seek to curb the increasing trend of smoking among young adults and to curb the introduction of new emerging tobacco products into Singapore. 
Singapore is also actively involved in regional and international workshops. Singapore was part of the drafting work group for Articles 9 and 10 and 14."
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Slovenia is planning to adopt National Action Plan for tobacco control for the next two years."
"139","Solomon Islands","Tobacco Focal Point shifted from Health Promotions department to NCD Department.
Tobacco Control Taskforce Committee has been the coordinating body for efforts concerning tobacco control in the country since 2010-2014
Establishment of national stakeholders for tobacco control in April 2014
TCTFC plus additional members endorsed to be the technical advisory group for tobacco control in the country","The above action plans have been developed and adopted after the ratification of the Convention.
Tobacco control law adopted in 2010
Healthy Lifestyle Promotion Fund established by the 2010 legislation
Tobacco control regulation developed in 2011","The above action plans have been developed and adopted after the ratification of the Convention.
Tobacco control law adopted in 2010
Healthy Lifestyle Promotion Fund established by the 2010 legislation
Tobacco control regulation developed in 2011"
"140","South Africa","A national meeting was held in Oct 2013 with key government departments and draft guidelines on Article 5.3 were developed for discussion and comment.","The Tobacco Products Control Act 1993 was amended in 2007 and 2008 to enforce more comprehensive legislation.","The Tobacco Products Control Act 1993 was amended in 2007 and 2008 to strengthen it."
"141","Spain","Inclusión de la prevención del tabaquismo en las Estrategias del Sistema Nacional de Salud (EPOC. Cáncer. Ictus. enfermedades cardiovasculares. enfermedades crónicas. etc…","Artículo 5.1.
Se han reforzado las actuaciones del Observatorio para la Prevención del Tabaquismo en las siguientes actividades de la Ley 28/2005:
1- Proponer las iniciativas programas y actividades a realizar para lorar los objetivos de la Ley.
2- Establecer los objetivos de reducción de la prevalencia del tabaquismo.
3- Elaborar un informe anual sobre la situación aplicación resultados y cumplimiento de esta Ley.
Artículo 5.2. Medidas legislativas:
a).- Modificación de la Ley 28/2005 (Ley 42/2010):
- Se ha ampliado la prohibición de fumar a todos los espacios públicos cerrados y de uso colectivo así como a todas las áreas infantiles y espacios abiertos de centros educativos y sanitarios.
- Se establece la posibilidad e habilitar zonas de fumadores cumpliendo especificaciones concretas y sólo para uso de clientes internos y residentes en hoteles establecimientos penitenciarios centros psiquiátricos y residencias de mayores.
- Se prohíbe que aparezcan personas fumando en programas de televisión incluidos los invitados así como en los servicios de la sociedad de la información y mostrar o mencionar marcas logotipos o nombres comerciales.
- Se establecen medidas relacionadas con desigualdades planes de prevención en especial a menores junto con programas y tratamientos de deshabituación.
- Obligación del Ministerio de Sanidad Servicios Sociales e Igualdad de remitir a las Cortes Generales con carácter bienal y durante los cuatro años siguientes a la entrada en vigor de la Ley un informe de evaluación del impacto de esta modificación sobre la salud pública.
b).- Modificación del Real Decreto 1079/2002 (Real Decreto 639/2010): 
En este nuevo Real Decreto se incluyeron las advertencias gráficas en todos los envases de los productos del tabaco.","Ya está establecido en la Ley 28/2005."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","A strategic plan has been developed on tobacco control and included with the Department of Health Promotion 2012 - 2017 which included plans backed by the World Health Organization and the terms of the Framework Convention on Global World Health Organization on tobacco control and worked to enforce the plan through the States to appear to work in Khartoum State through Hilla which was announced in mid-January 2011 which began approved update of tobacco Control Act to be worked out under Khartoums Law on Tobacco Control in 2012
There is already the Technical Committee on Tobacco Control which is configured the decision of the Minister of Health but Thady 2010 Bladafah to the High Commission which was created by the Director of Health Khartoum State in mid-January from Uncle 2012 and to the Committees to work on research resources are to support tobacco control at national level and at the level of state Khartoum.","Answer/report not provided"
"144","Suriname","With regards to article 5.1: Suriname is implementing Comprehensive Free Tobacco Law comprehensive multisectoral national tobacco control strategies plans and programmes in accordance with the Law and the Convention and the protocols through Tobacco Control Bureau and the National Drugs Masterplans.
With regards to article 5.2: Suriname has established a national coordinating mechanism through the Tobacco Control Bureau and focal points for tobacco control and is implementing the Tobacco Law and the appropriate policies for preventing and reducing tobacco consumption nicotine addiction and exposure to tobacco smoke.
Suriname has a National Drug Master Plan (2011–2015) in force which was approved by the Council of Ministers 2011 and signed by the Minister of Health and Justice and Police.The Plan covers actions in the following areas: 
	Demand reduction 
	Supply reduction and 
	Control measures.
Future of enforcement and Progress
Programs and training for inspectors to strengthen the enforcement
Training of health professionals in prevention and treatment of tobacco dependence
Executive Tobacco Control bureau will continue to develop and implement a strategic plan to discourage tobacco use and to monitor the implementation of
the tobacco law and the tobacco situation
Research and epidemiological surveillance
Continuation education of the population
Increase national capacity in monitoring and evaluation
Studies to measure impact of the Tobacco Law","With regards to article 5.1: Suriname is implementing comprehensive multisectoral national tobacco control strategies plans and programmes in accordance with this Convention and the protocols through the National Drugs Masterplans.
With regards to article 5.2: Suriname has established a national coordinating mechanism and focal points for tobacco control and is implementing appropriate policies for preventing and reducing tobacco consumption nicotine addiction and exposure to tobacco smoke.
Suriname has a National Drug Master Plan (2011-2015) in force which was approved by the Council of Ministers 2011 and signed by the Minister of Health and Justice and Police.The Plan covers actions in the following areas: 
?	Demand reduction 
?	Supply reduction and 
?	Control measures.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","There is a focal point for tobacco control. Funding is available for the national coordinating tobacco control programme and a national action plan for tobacco control is under development. The Tobacco Products Control Bill will soon be elevated to an Act of Parliament that shall comprehensively deal with issues of tobacco control in the country and thus promote public health in line with the WHO Framework Convention.","Answer/report not provided"
"146","Sweden","In March 2011. the Parliament passed a cohesive strategy for alcohol. narcotics. doping and tobacco (ANDT) policy aimed. among other things. at facilitating central government governance of support in this area. The strategy states the goals and direction of how society´s measures are to be implemented. coordinated and followed up in 2011-2015. The measures are described in the Government''s annual action plan for ANDT policy. 

This ANDT-policy and annual action plans are still running since last report was submissioned. 
A cohesive strategy for alcohol. narcotics. doping and tobacco policy. (Govt. Bill 2010/11:47) see Annex 4 to Sweden´s third implementation report. A cohesive strategy for alcohol. narcotics. doping and tobacco policy. a summarized version of Govt. Bill 2010/11:47.","In March 2011 the Riksdag passed a coherent strategy for alcohol narcotics doping and tobacco (ANDT) policy aimed among other things at facilitating central government governance of support in this area. The strategy states the goals and direction of how society´s measures are to be implemented coordinated and followed up in 2011-2015. The measures are described in the Governments annual action plan for ANDT policy.
The overall objective of ANDT policy is a society free from narcotics and doping with a reduction in medical and social harm caused by alcohol and a reduction in tobacco use.
This means a policy of zero tolerance towards narcotics and doping reducing all tobacco use and preventing minors from starting to use tobacco as well as preventing all harmful alcohol consumption e.g. by reducing consumption and harmful drinking habits.
Apart from the overall objective there are seven long-term objectives for ANDT policy which can in turn be broken down into a number of priority objectives for the strategy period.
A coherent strategy for alcohol narcotics doping and tobacco policy (Govt. Bill 2010/11:47) See attachament A coherent strategy for alcohol narcotics doping and tobacco policy a summarized version of Govt. Bill 2010/11:47","In 2008-2010 the Swedish National Institute of Public Health was responsible for a national programme called The Tobaccocommission. During this time the Swedish NGOs municipaties county councils and counties administrative boards have been given the opportunity to get financial help to increase their tobacco-preventive work. Several activities have been conducted throughout the country and many new and old methods for prevention have been used and tested. During this time the Swedish tobacco act have also been strenghtened on some paragraphs."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Updated National Plan for the period 2008 -2013 was also increase the number of members of the National Committee in line with the Convention"
"148","Tajikistan","Draft tobacco control action plan was discussed and further developed with local stakeholders however it was not adopted. The Ministry of Health and Social protection decided to incorporate the proposed tobacco control activities into integrated national NCD action plan that was developed in 2013 and adopted in 2014.","Answer/report not provided","Answer/report not provided"
"149","Thailand","For article 5.1 (financial resources and mechanisms of assistance). Tobacco Control in Thailand has been financially supported by various organizations. such as Health Promotion Foundation. CDCF. WHO. Tobacco Control Research and Knowledge Management Center (TRC). 
ThaiHealth is an autonomous state agency which outside the formal structure of government. ThaiHealth is funded by sin taxes - 2% surcharge of excise tax on cigarettes and alcohol beverages. The fund is used as monetary support for various activities related health promotion including tobacco control for government. non-government and civil society since 2001. 
For article 5.2 (reporting and exchange of information). in the past two years Thailand attended various meetings for sharing information and lessons learned. such as the Working Group on Article5.3. 6. 9and 10.15. MOA of the WHO FCTC. 3rd.4rd ASEAN Focal Points on Tobacco Control. The Conference of the Parties to the WHO Framework Convention on Tobacco Control.","For article 5.1 (financial resources and mechanisms of assistance) apart from the annual government budget for implementing various tobacco control projects Thailand has the Thai Health Promotion Foundation (ThaiHealth). ThaiHealth is an autonomous state agency which outside the formal structure of government. ThaiHealth is funded by sin taxes - 2% surcharge of excise tax on cigarettes and alcohol beverages. The fund is used as monetary support for various activities related health promotion including tobacco control for government non-government and civil society since 2001. 
Moreover the international granting agency such as the Bloomberg Philanthropies and WHO has strongly supported tobacco control projects in Thailand in the past two years e.g. GATS 2011 and the Towards 100% Smoke-Free Environment Thailand Project in 2008 - 2011 etc.
For article 5.2 (reporting and exchange of information) in the past two years Thailand has exchanged information related to tobacco control internationally through international conferences working group meeting for drafting the WHO FCTC guildlines etc.","For article 5.1 (financial resources and mechanisms of assistance) Thailand has the Thai Health Promotion Foundation (ThaiHealth) a governmental autonomous organization. ThaiHealth fund comes from 2% surcharge of excise tax on cigarettes and alcohol beverages. This fund is used as monetary support for health promotion including tobacco control for government non-government and civil society over the past three years. In addition governmental organizations working on tobacco control also have allocated annual government budget. 
Moreover the international granting agency such as the Bloomberg Philanthropies has strongly supported various projects for tobacco control in Thailand in the past three years i.e. GYTS/GSPS in 2005 and 2009 GHPS in 2007 GATS 2009 ITC Project during 2005 - 2009 and the Towards 100% Smoke-Free Environment Thailand Project in 2008 to present.
For acticle 5.2 (reporting and exchange of information) in the past three years Thailand has exchanged various information related to tobacco control internationally e.g. GTCRII in 2008 report of Thailand Tobacco Control Country Profile to WHO in 2008 the FCA shadow report for COPII in 2007 etc."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","En juillet et septembre 2012 adoption de cinq décret dapplication de la loi antitabac du TOGO : 
?	Décret N° 2012-046/PR portant interdiction de fumer dans les lieux publics;
?	Décret N° 2012-047/PR portant modalité d’application des normes relatives au conditionnement et à l’étiquetage des produits du tabac et ses produits dérivés ;
?	Décret N°2012-050/PR portant composition attributions et fonctionnement du comité national de lutte contre le tabac (CNLT).
?	Décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés ;
?	Décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo.
Elaboration du plan stratégique de lutte contre le tabac intégré au plan stratégique de la lutte contre les maladies non transmissibles dans le cadre du plan national du développement sanitaire 2012 - 2015 du Togo","En octobre 2005 le Togo a adopté un Plan Stratégique de Lutte contre le Tabac allant de 2005 à 2013 qui comporte cinq (5) axes stratégiques à savoir :
- Renforcer le dispositif juridique de lutte contre le tabagisme au Togo de 2005 à 2013 
- Porter à 70 % la proportion de la population connaissant les méfaits du tabagisme entre 2005 et 2013 
- Réduire la prévalence du tabagisme chez les jeunes scolaires de 20 3% à 10 3% entre 2005 et 2013 
- Renforcer les capacités des acteurs de lutte anti-tabac 
- Assurer la prise en charge de la dépendance tabagique.
En decembre 2010 adoption de la loi antitabac du Togo.
Elaboration du plan stratégique de lutte contre le tabac intégré au plan stratégique de la lutte contre les maladies non transmisibles dans le cadre du plan national du développement sanitaire 2012 - 2015 du Togo","Answer/report not provided"
"153","Tonga","The national coordination mechanism for NCD including Tobacco Control has been undergoing extensive revising and restructuring at both governance and operational levels. The draft of the new governance structure is yet to be finalized and approved by Cabinet. This new structure includes a secretariat body to coordinate the allocation of funds and oversee the implementation of approved NCD related activities and to report to the National NCD Committee and Cabinet. The establishment of the Tobacco Enforcement Unit is another milestone to strengthen the enforcement of Tobacco Act accordingly. Litigation of non-compliance people to the ACT have been done in the Court of Law with more people found guilty and penalized up to TOP$3000 for selling single/loose cigarettes and selling to minors.","Litigation of non-compliance people to the Act have been done in the Court of Law with some found quilty and penalized.","Litigation of non-compliance people to the Act have been done in the Court of Law with some found quilty and penalized."
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","A Tobacco Control Act 2009 was passed in Parliament in December 2009 and some of its Clauses have been Proclaimed by the President. These Clauses regard prohibition against: smoking in enclosed public places (places with a roof or 50% closed to the outside air); the sale of tobacco products to and by minors; self-service displays of tobacco products; public displays of tobacco products; self-service sales of tobacco productd; sale of tobacco products in certain places; import manufacture or sale of toy or candy cigarettes; tobacco advertising; incentive promotions and free supply of tobacco products; tobacco sponsorship; and other forms of promotion. The establishment of a Unit witin the Ministry of Health and provision of functions and powers were also Proclaimed."
"155","Tunisia","1- La législation 
La loi N°17 du 23 Février 1998 relative à la prévention contre les méfaits du tabac 
Le décret N° 2248 de l''année 1998 relatif à l''identification des lieux publics où il est interdit de fumer (structures éducatives. sanitaires. moyens de transport. bibliothèques. salles d''attente. ….)
Ce décret a été complété par le décret N°2611 du 14 septembre 2009 qui prévoit l''interdiction partielle de fumer dans les cafés et restaurants
La Tunisie a ratifié la convention cadre de lutte contre le tabagisme le 07 Juin 2010. 
2- L''information. la sensibilisation et l''éducation: renforcée pour les différentes catégories et dans les différents milieux. implicant les différents partenaires
3- L''aide au sevrage:
-Existence de 100 consultations d''aide au sevrage dans les structures de 1ère ligne (diminution du nombre de consultations fonctionnelles selon la dernière évaluation) avec disponibilité gratuite de substituts nicotiniques. d''appareils de mesure de CO et formation adaptée des professionnels de santé","1- La législation 
 * La loi N 17 du 23 Février 1998 relative à la prévention contre les méfaits du tabac 
 * Le décret N 2248 de lannée 1998 relatif à lidentification des lieux publics où il est interdit 
de fumer (structures éducatives sanitaires moyens de transport bibliothèques salles dattente ….)
* Ce décret a été complété par le décret N 2611 du 14 septembre 2009 qui prévoit linterdiction partielle de fumer dans les cafés et restaurants
*La Tunisie a ratifié la convention cadre de lutte contre le tabagisme le 07 Juin 2010. 
2- Linformation la sensibilisation et léducation: renforcée pour les différentes catégories et dans les différents milieux implicant les différents partenaires
3- Laide au sevrage:
-Création de 250 consultations daide au sevrage dans les structures de 1ère ligne avec disponibilité gratuite de substituts nicotiniques dappareils de mesure de CO et formation adaptée des professionnels de santé","Answer/report not provided"
"156","Turkey","National Tobacco Control Program and Action Plan 2008-2012 have been implemented and the updated Action Plan for 2014-2018 has been currently performed country-wide.","National Tobacco Control Program and Action Plan 2008-2012 have been implemented nationwide as well as updated while the preparation of the new Action Plan.","100% Smoke Free Law has been in force since 19 July 2009. On the other hand National Tobacco Control Program and Action Plan 2008-2012 have been implemented nationwide."
"157","Turkmenistan","1. On 06.01.2012 the ''National Action Plan for Tobacco in Turkmenistan for the period 2012-2016'' was adopted.
2. The Country Coordinating Committee meets on a quarterly basis. 
3. Enactment of the law on ''Health Protection from exposure to tobacco smoke and the effects of tobacco consumption''","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Article 5.1 -The Focal Person and her team and PHU staff has always established strategies actions in combating tobacco use in ways of awareness and promotion programmes. We had also included a component of tobacco control in the Tuvalu National Strategic Action Plan for Non Communicable Diseases (NCDs).","Answer/report not provided"
"159","Uganda","General support of tobacco control activities nationally through the national tobacco control focal person.","There have been successful efforts towards the implementation of articles 5.1 and 5.2 over the past 2 years. A national Tobacco Control Bill has been finalized and submitted to cabinet. Development of the National Tobacco Control policy is in advanced stages and plans are underway for development of the tobacco control strategic plan.","Answer/report not provided"
"160","Ukraine","The National Tobacco Control program was adopted by the government in September 2009 but it was cancelled by the next government in June 2011","National Tobacco Control Program for 2009-2012 was adopted by the Government of Ukraine (Decree No 940 dated September 3 2009) see Annex 1.","National Tobacco Control Program for 2009-2012 was adopted by the Government of Ukraine (Decree No 940 dated September 3 2009) see Annex 1."
"161","United Arab Emirates","The tobacco control programme has been included as a strategic indicator and also as a national indicator in setting the strategic plans of the country. Besides. the Tobacco Control National Law and its regulations have been promulgated. Application of the law and its regulations has already started since the beginning of 2014.","Answer/report not provided","Answer/report not provided"
