"","Party","2014","2012","2010"
"124","Rwanda","Answer/report not provided","In the past two years Rwanda made a huge progress regarding public awareness on the health risk including the addictive characteristics of tobacco consumption and exposure to tobacco smoke Rwanda did sensitization and educated people on benefits of cessation of tobacco use and tobacco free lifestyles.","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Implementation of public awareness campaign on the right to breathe clean air; World No Tobacco day sensitization activities; and implementation of Global Youth Tobacco survey","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","We are implementing a project for a “Smokeless hospital” included in National Health Plan (page 32) http://www.sanita.sm/on-line/home/authority/piano-sanitario-e-socio-sanitario/piano-sanitario-e-socio-sanitario.html","Before administrating of GYTS Survey questionnaires teachers and health workers were involved in training; children received informations by teachers and public pediatics unit","Before administrating of GYTS Survey questionnaires teachers and health workers were involved in training; children received informations by teachers and public pediatics unit"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","1. Developed a Web site for the anti-smoking program to be a scientific reference and awareness for those interested in the fight against smoking.
2. Launched a number of websites for the program on the Internet namely: (Facebook community forum posts YouTube launched the Web site for the World Day campaign).
3. Focusing on the global convention for tobacco control on the World No Tobacco Day in 2011 and health activities in this field.
4. Started an awareness page monthly in the Al-Riyadh newspaper (temporarily every two months).
5. Broadcasted awareness messages through television screens in clinics and private hospitals (number of screens: 600).","1. Developed a Web site for the anti-smoking program to be a scientific reference and an awareness for those interested in the fight against smoking.
2. Launched a number of websites for the program on the Internet namely: (Facebook community forum posts YouTube launched the Web site for the World Day campaign).
3. Focusing on the global convention for tobacco control on the World No Tobacco Day in 2011 and health activities in this field.
4. Started an awareness page monthly in the Al-Riyadh newspaper (temporarily every two months).
5. Broadcasted awareness messages through television screens in clinics and private hospitals (number of screens: 600).","Answer/report not provided"
"132","Senegal","En 2013 avec l’appui de l’organisation World Lung Foundation le Sénégal a mené une vaste campagne médiatique axée sur le message « éponge » qui a été choisi entre autres à la suite d’enquêtes au près des populations","Aucun progrés. Tout ce qui se fait dans ce domaine est lié à la célébration de la journée Mondiale sans Tabac et non à un programme précis de formation ou de sensibilisation des populations.","Answer/report not provided"
"133","Serbia","There has not been progress since previous report. However in 2013 the Standard Twinning Light Project entitled “Improving Tobacco Control in the Republic of Serbia” under the IPA has been approved and will start in April 2014 with the purpose to strengthen national capacity for tobacco control in order to develop tobacco control monitoring and information system to harmonize national regulations with legislation of EU and to foster multi-sector cooperation.","Education communication training and public awareness are continuously implemented as a part of national tobacco control strategy and action plan.
Mass media campaign Tobacco Smoke is a Serial Killer of the Ministry of Health and Institute of Public Health of Serbia has been launched at the press conference on 22 December 2008 and ran until the WNTD 2010. This campaign was folloewed by the campaign Expel the Tobacco Smoke that was run till the end of 2010. Both campaigns were national campaigns designed to prepare the public for the new smoke-free legislation enforcement (adopted in May 2010 and fully enforced in November 2010). Before the campaign focus groups research has been conducted about the target audience and development/testing of the campaign messages and materials. Media agency was engaged for the campaign design and preparation and monitoring of the media plan. The campaign ran in national media (TV radio print...). 
In relation with the enforcement of newly adopted smoke-free legislation in October 2010 a workshop for editors and journalists of national and local media (TV radio press) Improving media support to smoke-free policies in Serbia was organized with the purpose to raise awarenes about harmful health consequences of exposure to tobacco smoke and increase media attention to the subject. The workshop was organized by the National Committee for Tobacco Prevention of the Ministry of Health and Serbian Society for Fight Against Cancer with the financial support of the WHO Regiona Office for Europe. 
In 2010 there was also Quit&Win campaign in which 6287 people participated out of which 3226 smokers and 3061 supporters. The winners were announced on the National No Smoking Day 2011.
Following the two media campaigns on protection from exposure to second hand smoke (SHS) in 2011 a forum Dimopedia was established on the social network Facebook which provides information on harmful effects of exposure to SHS benefits of smoke-free legislation and quitting tobacco use.
Important messages are regularly sent also within other programmes and campaigns run by the health sector or/and other government or civil organizations (such as Red Cross of Serbia). 
In adition trainings were provided for cessation teams as described under 3.2.8.14.","Education communication training and public awareness are continuously implemented as a part of national tobacco control strategy and action plan.
Mass media campaign Tobacco Smoke is a Serial Killer of the Ministry of Health and Institute of Public Health of Serbia has been launched at the press conference on 22 December 2008 and ran until the WNTD 2010. This campaign was folloewed by the campaign Expel the Tobacco Smoke that was run till the end of 2010. Both campaigns were national campaigns designed to prepare the public for the new smoke-free legislation enforcement (adopted in May 2010 and fully enforced in November 2010). Before the campaign focus groups research has been conducted about the target audience and development/testing of the campaign messages and materials. Media agency was engaged for the campaign design and preparation and monitoring of the media plan. The campaign ran in national media (TV radio print...). 
In relation with the enforcement of newly adopted smoke-free legislation in October 2010 a workshop for editors and journalists of national and local media (TV radio press) Improving media support to smoke-free policies in Serbia was organized with the purpose to raise awarenes about harmful health consequences of exposure to tobacco smoke and increase media attention to the subject. The workshop was organized by the National Committee for Tobacco Prevention of the Ministry of Health and Serbian Society for Fight Against Cancer with the financial support of the WHO Regiona Office for Europe. 
In 2010 there was also Quit&Win campaign in which 6287 people participated out of which 3226 smokers and 3061 supporters. The winners were announced on the National No Smoking Day 2011.
Following the two media campaigns on protection from exposure to second hand smoke (SHS) in 2011 a forum Dimopedia was established on the social network Facebook which provides information on harmful effects of exposure to SHS benefits of smoke-free legislation and quitting tobacco use.
Important messages are regularly sent also within other programmes and campaigns run by the health sector or/and other government or civil organizations (such as Red Cross of Serbia). 
In adition trainings were provided for cessation teams as described under 3.2.8.14."
"134","Seychelles","Several sensitization programs were organised to various target groups during the last two years. This includes: several media programs on the national tobacco control act smoking cessation program and world no tobacco days. Several sessions to work places educators administrators decision-makers community workers and NGO''s on the national tobacco control act especially the ban smoking in enclosed public work places and public transports and the health warnings on tobacco packages. Data from survey such as GYTS or GSHS are used to shape education programs.","Several sensitization programs were organised to various target groups during the last two years. This includes: several media programs on the national tobacco control act smoking cessation program and world no tobacco days. Several sessions to work places educators administrators decision-makers community workers and NGOs on the national tobacco control act especially the ban smoking in enclosed public work places and public transports. Data from survy such as GYTS or GSHS are used to shape education programs.
Link: www.nation.sc 
search by date 31 May","Several sensitization programs were organised to various target groups during the last three years. This includes: training to nurses and doctors on smoking cessation programs several media programs on the national tobacco control act and world no tobacco days. Several sessions to work places educators administrators decision-makers community workers and NGOs on the national tobacco control act espedcially the ban smoking in enclosed public work places and public transports."
"135","Sierra Leone","The Ministry of Youth Employment and Sport in partnership with the Ministry of Health and Sanitation (MoHS) worked to sensitize youth communities (mostly in the eastern and southern districts) within the framework of prevention of drug use.
GOAL Sierra Leone: an NGO working in health matters in collaboration with the Health Education Division of the Ministry of Health and Sanitation has developed posters and videos (for World No Tobacco Day 2012) on the health effects of tobacco use; in March 2012.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Identifying developing and sustaining partnerships is key to the implementation and effectiveness of programmes. The Health Promotion Board actively engages educational institutions private workplaces the uniformed services health professionals youth organisations community and religious groups and parents to promote a smoke-free lifestyle. Partnership is often in the form of capacity building and consultative service to improve knowledge and skills pertaining to tobacco control as well as providing assistance in the organisation of implementing appropriate tobacco control programmes for various target audiences. 
Health Professionals
HPB partners with health professionals in many aspects of tobacco control and smoking cessation. Through a structured smoking cessation training programme called Certification for Quit Smoking Consultants (CQSC) developed by HPB doctors nurses dentists pharmacists and other allied health professionals are equipped with the skills and knowledge to provide opportunistic smoking cessation advice to patients. Basic smoking cessation training around motivational interviewing is also provided for medical dental pharmacy and allied health students at institutes of higher learning.
 
HPB works in collaboration with Singapore''s restructured hospitals (owned by the Government but run as a private company and receiving a government subsidy) in funding inpatient and outpatient smoking cessation programmes to aid smokers to quit. Smoking cessation services are also available at more than 150 healthcare touchpoints in the community such as at retail pharmacies and primary healthcare settings. 
Workplaces
The workplace is a natural opportunistic setting to reach smokers since two out of every three Singaporeans work. Thus HPB partners workplaces to provide a supportive social environment conducive for quitting smoking through the development of smoke-free policies and initiatives. This includes implementing a structured 3-month Workplace Smoking Control Programme (WSCP) that aims to help employees who smoke quit the habit successfully to achieve better health finances and productivity at work.
HPB also works with the uniformed services such as the police and armed forces to develop and implement smoking cessation programmes specifically tailored to their needs and setting. This includes programmes to provide smoking cessation mentors access to smoking cessation services and capacity building.
Youth Programmes
Recognising that the long-term health effects of smoking do not always resonate with young people HPB launched the “Live it up without lighting up” (LIUWLU) initiative in 2009 targeted youth aged 13 – 23 years. The initiative highlights the benefits of being tobacco-free focussing on 4 areas that resonate with youth namely appearance fitness spending power and the environment. Several programmes and activities have been rolled out under LIUWLU. 
Since 2011 HPB has been engaging commercial partner using the LIUWLU theme. The LIUWLU messages can be included in publicity and collateral materials (eg music CDs magazines online platforms and ambient displays) emcee pointers and poster displays put up at commercial youth-centric events. Besides the messages HPB also had tobacco-free rovers distributing educational collaterals and encouraged smokers to stub out at the partner events. It is estimated that about 380 000 youth were reached out to via the various LIUWLU partner initiatives.
As the LIUWLU campaign theme is favourably received among youth LIUWLU will be the mainstay for youth-targeted tobacco control efforts. 
Community 
Aside from preventing smoking initiation among the youth we also need to focus on encouraging existing smokers to quit smoking. To this end HPB launched the I Quit Movement in June 2011 to inspire smokers to quit using testimonials and role models and tapping on support networks. Advocacy is an important focus of the I Quit Movement and HPB has also been working with various partners such as grassroots organisations and VWOs to create a culture of advocacy on tobacco control issues through capacity building sessions and consultations. Furthermore the I Quit Movement also leverages new media to create a network of online citizens who support smokers who are trying to quit. Quitters are further supported by partnering pharmacies polyclinics and hospitals in the community which provides cessation counselling services by certified quit consultants. Since the launch of the I Quit movement there has been a three-fold increase in the numbers of smokers who seek help to quit. 
The I Quit movement is complemented by the Blue Ribbon Smoke-Free Movement which is part of the larger smoke-free movement that the World Health Organisation (WHO) Western Pacific Region (WPRO) has embarked on. HPB''s Blue Ribbon smoke-free movement launched in March 2012 focused on prevention of second-hand smoke through a smoke-free environment and recognises businesses and communities for voluntarily declaring themselves smoke-free and advocating for smoke-free living. Currently 14 mosques 13 food centres 7 hotels 6 parks and 3 constituencies have been recognised for practising a voluntary smoke-free ban and advocating for a smoke-free lifestyle.

Under the umbrella of the Blue Ribbon Smoke-Free Movement in January 2014 one constituency introduced the first ever community-led smoke-free zone as part of the broader initiative to denormalise tobacco use in the community. This one-year initiative aims to improve the air quality in the communal spaces of the zone by encouraging smokers to smoke only at the six Designated Smoking Points (DSPs) located within the zone. This is on top of complying with the smoking prohibition law that is enforced for the list of premises and areas that are covered under the law. The success of the initiative will be evaluated after one year.

Social Service Offices have also been engaged to provide information on smoking cessation and the available touchpoints to smokers who seek financial assistance.","Identifying developing and sustaining partnerships is key to the implementation and effectiveness of programmes. The Health Promotion Board actively engages educational institutions private workplaces the uniformed groups healthcare professionals youth organisations community and religious groups and parents to promote a smoke-free lifestyle. Partnership is often in the form of training and consultative service to provide knowledge and skills pertaining to tobacco control as well as providing assistance in the organisation of appropriate tobacco control programmes for various target audiences. 
Healthcare Professionals
HPB engages with and partners healthcare professionals in many aspects of tobacco control and smoking cessation. General practitioners nurses dentists and allied health professionals are trained to provide opportunistic smoking cessation advice to patients. Additionally HPB works in collaboration with 6 restructured hospitals in funding inpatient smoking cessation programmes at these hospitals as well as a pregnancy outpatient programme at KK Womens and Childrens Hospital.
Smoking cessation services are also available at different touchpoints in the community such as at retail pharmacies and polyclinics. Through a structured training programme in Smoking Cessation developed by HPB nurses pharmacists and other healthcare professionals are equipped with the skills and knowledge to provide quality smoking cessation advice at these touchpoints. 
Workplaces
The workplace is a natural opportunistic setting to reach smokers since 2 out of every 3 Singaporeans work. Thus HPB is working with workplaces to provide a supportive social environment conducive for quitting smoking through the development of smoke-free policies and initiatives. This includes implementing a structured 3-month Workplace Smoking Control Programme (WSCP) that aims to help employees who smoke quit the habit successfully to achieve better health finances and productivity at work.
HPB are working in collaboration with various uniformed groups such as the police and armed forces to develop and implement smoking cessation programmes specifically tailored to their needs and setting. This includes programmes to provide smoking cessation mentors access to smoking cessation services and capacity building.
Youth Programmes
Recognising that the long-term health effects of smoking do not always resonate with young people HPB launched the Live it up without lighting up (LIUWLU) initiative in 2009 targeted youth aged 13 - 23 years. The initiative highlights the benefits of being tobacco-free focussing on 4 areas that resonate with youth namely appearance fitness spending power and the environment. Several programmes and activities have been rolled out under LIUWLU. For example the programmes and media initiatives of the National Tobacco Control Campaigns 2009 and 2010 revolved around the LIUWLU theme. 
In 2011 HPB stepped up its partner engageme","Partnerships are key to the implementation of programmes. Health Promotion Board actively engages educational institutions private workplaces the uniformed groups healthcare professionals youth organisations community and religious groups and parents to promote a smoke-free lifestyle. Partnership is often in the form of training and consultative service to provide knowledge and skills pertaining to tobacco cotnrol as well as providing assistance in the organisation for appropriate tobacco control programmes for various target audiences. 
Health care professionals are HPBs major partners. We also train pharmacists general practitioners optometrists and dentists to provide opportunistic smoking cessation advice to patients. Workplaces are also excellent platforms to develop comprehensive and sustainable programmes to address issues affecting the health and health behaviors of the working population. In addition we also work with various uniformed groups namely Singapore Police Force and Singapore Arms Forces and the Singapore Civil Defence Force to implement smoking control programmes. Through these partners we had put in place several measures such as partial smoking bans within army camps annual health awareness talks and smoking cessation services. 
HPBs public education programmes for youths focus on equipping young people with knowledge skills and strategies to discourage tobacco use as well as promoting a smoke-free lifestyle as the preferred norm. HPB has worked closely with the Ministry of Education to include information on smoking in the school curriculum in topics such as Health Education Science and Civics and Moral Education. Smoking control messages are weaved appropriately into a variety of other programmes that complement the school curricula. HPB also coordinates competitions and project work that allow students to delve deeper into smoking-related issues. In addition through its Youth Advolution for Health Programme HPB provides consulation and funding support for youth to organise tobacco control programmes targeted at their peers. 
Efforts to raise public awareness include the month-long National Smoking Control Campaign held in conjunction with World No Tobacco Day on 31st May. Annually HPB organizes community events such as roadshows street marches carnivals and public performances to promote a tobacco-free lifestyle. Mass and online media platforms such as television radio blogsites and social networking media are used to disseminate smoking control messages. Information is also creatively woven into articles on personal grooming fitness and financial matters to provide different perspectives on the benefits of leading a smoke-free lifestyle.
In addtion customised intervention programmes are designed for specific groups. For example to tackle the relatively higher smoking rates among the Malay community HPB partners with mosques and Malay/Muslim organisations to promote a smoke-free life"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","November-December of 2012 – National Campaign – Awareness on tobacco control legislation and health effects of tobacco use
Developed Strategic Health Communication Plan for Tobacco Control in 2013 and it is now being implemented by the health promotion/communication officers
Ongoing radio spots and radio talkback shows continuous","Answer/report not provided","Answer/report not provided"
"140","South Africa","Tobacco education and awareness is part of the healthy lifestyles programme which is implemented throughout the country in partnership and collaboration with various sectors which includes non-governmental agencies academic institutions and other government departments and private sector. Capacity building and information sessions are held in the all provinces for health professionals who cascade information to the general community.","The School curriculum has been improved in order to be relevent and effective in preventing those who have not yet started from starting to use tobacco and to help those who are using to stop using tobacco.","The School curriculum has been improved in order to be relevent and effective in preventing those who have not yet started from starting to use tobacco and to help those who are using to stop using tobacco."
"141","Spain","Se han elaborado y desarrollado dos programas fundamentales relacionados con la prevención del tabaquismo:
Coordinación estatal de programas de prevención del tabaquismo y de asistencia sanitaria en tabaquismo llevados a cabo en las Comunidades autónomas. para evaluar su eficacia a través de buenas prácticas. de forma que puedan ser utilizados en otras regiones. Dichas actuaciones se enmarcan dentro del plan de actuaciones del Observatorio para la Prevención del tabaquismo.
Puesta en marcha de la Estrategia de Promoción de la Salud y Prevención de la Enfermedad en el Sistema Nacional de Salud. mediante la cual se generan y evalúan intervenciones encaminadas a impulsar estilos de vida saludables. y en la que la prevención del tabaquismo tiene un papel fundamental.

En general. se persigue profundizar en una mayor cobertura de los programas. así como llegar a otras edades y colectivos. Se han desarrollado programas comunitarios que buscan una mayor sinergia entre los recursos sanitarios y no sanitarios. con el fin de desnormalizar el consumo de tabaco. 
Algunos planes regionales de prevención y control del tabaquismo se han actualizado una vez finalizada la ejecución del plan anterior. incorporando como novedades la identificación. motivación e implicación activa de grupos poblacionales en situación de alta vulnerabilidad. el refuerzo del abordaje de género tanto en los programas preventivos como asistenciales. así como la sensibilización de los adultos sobre la importancia de no proporcionar tabaco a menores.
Además se está impulsando la evaluación de la eficacia de los programas y de las intervenciones sanitarias y no sanitarias. así como la implantación de buenas prácticas.
Por último. en el año 2013 la Federación Española de Municipios y Provincias (FEMP).a través de la red Española de Ciudades Saludables. concedió apoyo económico a los Ayuntamientos en el Marco del Acuerdo de Colaboración entre el Ministerio de Sanidad. Servicios Sociales e Igualdad y la FEMP. para el desarrollo de actuaciones en materia de salud. En concreto. en su Línea de Apoyo I. se incluye el apoyo financieramente a los proyectos relacionados con la prevención del consumo de tabaco.","Durante los dos últimos años no sólo se han desarrollado nuevas actuaciones informativas y de sensibilización en el ámbito comunitario educativas de ámbito escolar y formativas sino que también se ha profundizado en una mayor cobertura de programas ampliando el alcance a otras edades colectivos de riesgo y grupos vulnerables entre los que destacan los jóvenes y las embarazadas.
Ha habido colaboraciones entre las diferentes administraciones y entidades cívicas que trabajan con colectivos en situación de riesgo de exclusión social incidiendo en los colectivos de máxima vulnerabilidad como son los jóvenes y adolescentes. En todas las comunidades autónomas y ciudades autónomas ha habido una especial atención a las acciones educativas dirigidas a la reducción del inicio del consumo en población infantil y a la promoción de la deshabituación en dicha población. En esta línea han aumentado el porcentaje de centros escolares aulas y alumnos participantes en programas de prevención del tabaco y con el desarrollo de nuevos recursos con nuevas tecnologías (internet y redes sociales) se han renovado las actividades dirigidas a los adolescentes.
Con el fin de mejorar la efectividad de las acciones educativas favoreciendo sinergias entre diferentes programas ha habido iniciativas de articular la oferta de actividades para la prevención del tabaquismo en población escolar en una cartera de actividades de prevención de tabaco en la escuela así como iniciativas de crear y coordinar distintas redes de centros educativos comprometidos con la prevención del tabaquismo en los jóvenes.

Por otra parte se ha incrementado la oferta de cursos de formación ofrecidos a los colectivos modélicos y la edición de materiales informativos que se les hace llegar a estos colectivos.
También se ha avanzado en la realización de programas de prevención y formación en el medio laboral. 
Una línea importante ha sido la de informar a la población general sobre las consecuencias del tabaquismo pasivo y sobre su derecho a respirar aire no contaminado por humo del tabaco así como el potenciar la norma social de no fumar.
Por último en el año 2011 la Federación Española de Municipios y Provincias (FEMP) a través de la Red Española de Ciudades Saludables concedió apoyo económico a los Ayuntamientos en el marco del Acuerdo de Colaboración entre el Ministerio de Sanidad Política Social e Igualdad y la FEMP para el desarrollo de actuaciones en materia de salud y en concreto en su línea de apoyo VI se apoyó financieramente a los proyectos relacionados con la prevención del consumo de tabaco.","Se progresa en lo referente a la educación comunicación formación y concientización de manera coordinada con las Comunidades Autónomas mediante los programas elaborados por las mismas dentro de sus competencias regionales."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Different messages were created and sent through printed documents and three satellite channels were also to disperse the messages.","Answer/report not provided"
"144","Suriname","1. Education communication training and public awareness on tobacco control issues are included in the Non Communicable Diseases plan which is being implemented since 2012
2. During World No Tobacco Days communication and public awareness was done in close collaboration in collaboration with the Media /of distribution of flyers and posters with preventive messages and TV spots /ads in newspapers on the harmful effects of tobacco use. 
3. The Bureau for Alcohol and Drugs is providing health education and in information to schools and organizations on a continuous basis","1. The Bureau for Alcohol and Drugs is providing health education and in information to schools and organizations on a continuous basis 
2. During World No Tobacco Days communication and public awareness was done in close collaboration in collaboration with the Media /of distribution of flyers and posters with preventive messages and TV spots /ads in newspapers on the harmful effects of tobacco use. 
3. In collaboration with Ministry of Education schools are continue adopting smoke free environments. 
Education communication training and public awareness on tobacco control issues are included in the Non Communicable Diseases plan which will be implemented in the coming 5 years starting this year (2012). 
During the past 2 years education communication and public awareness was done in close collaboration with the Pan American Health Organization in the form of distribution of flyers and posters with preventive messages and TV spots on the harmful effects of tobacco use.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The tobacco control programmes are geared towards a vigorous public awareness campaign and tobacco control messages developed and disseminated through the print and electronic media. The Tobacco Products Control Bill requires funds from the Tobacco Control Fund be used for research documentation and dissemination of information on tobacco and tobacco products promotion of national cessation and rehabilitation programs (section 42) and the integration of instructions on health consequences addictive nature and mortal threat posed by tobacco consumption and exposure to tobacco smoke in the school curriculum and learning systems (section 43). *The Tobacco Control Fund is not operational just yet until the passing of the Bill into an Act of Parliament.","Answer/report not provided"
"146","Sweden","Sweden has since 2011 had a strategy for alcohol. narcotics. doping and tobacco (ANDT) policy aimed. among other things. at facilitating central government governance of support in this area. 
During the strategy period. according to the strategy above. new research findings on the impact of ANDT on health should be disseminated to the general public. The aim during the strategy period should be to introduce innovative and target group-oriented measures to enhance public awareness of the adverse health effects of ANDT. Since the last report submission this measures unfortunately have included only alcohol and not tobacco. 
One measure during the strategy period is aimed at school personnel. Research has shown that schools in Sweden find it difficult to implement a tobacco-free school playground and tobacco-free school hours. The Swedish National Agency for Education has arranged different educational efforts for principals and other school personnel during 2012 to 2014. The Agency has also produced material to support teachers in their teaching concerning these matters.
In 2011 the Swedish National Board of Health and Welfare (NBHW) published national guidelines for methods of preventing disease. to support governance and management of health care. The guidelines cover tobacco use. The NBHW has provided support to organizations for health professionals to disseminate knowledge of the guidelines among their members and engage their members in the implementation of the guidelines. A Web based training on tobacco cessation has been developed (read more. 3.2.8.14).
During 2013 the government have arranged conferences on addiction to Alcohol. narcotics. doping and tobacco.","In March 2011 the Riksdag passed a coherent strategy for alcohol narcotics doping and tobacco (ANDT) policy aimed among other things at facilitating central government governance of support in this area. The strategy states the goals and direction of how society´s measures are to be implemented coordinated and followed up in 2011-2015. The measures are described in the Governments annual action plan for ANDT policy.
One of the priority objectives for the strategy period is greater awareness among the population of the health impact of ANDT use.
During the strategy period new research findings on the impact of ANDT on health should be disseminated to the general public. The aim during the strategy period shold be to introduce innovative and target group-oriented measures to enhance public awareness of the adverse health effects of ANDT. 
Please see attachament A coherent strategy for alcohol narcotics doping and tobacco policy a summarized version of Govt. Bill 2010/11:47 
During 2011 and 2012 the Swedish National Institute of Public Health will support the project Mobilizing non-smoking school grounds. It is an educational effort to motivate effective tobacco prevention efforts aimed at providing children and young people with a tobacco-free environment focusing on school grounds
 Please see: http://www.fhi.se/Publikationer/Alla-publikationer/Nationell-strategi-for-rokfria-skolgardar1/
The Swedish National Institute of Public Health also has a mandate during 2012 to support activities conducted by maternal and child health care in order to increase awareness of the risks associated with alcohol narcotic drugs doping and tobacco during pregnancy.
Please see: http://www.fhi.se/Publikationer/Alla-publikationer/Tobaksfria-barn1/
During the strategy period 2011-2014 the government has comissioned the National Agency for Education to develop the education on ANDT.","There has been one national anti-tobacco campaign during the last three years. The campaign was aimed at parents to strenghten them in their role as a role-model. The goal was to make parents realize that their habits influence the next generation."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Witnessed a growing interest in this subject by all stakeholders because of its importance in the fight against smoking and paralleled by an increase in the number and quality of training activities."
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","- Launch the smoke-free school reinforcement project by signing the MOU of MOPH . Office of the basic education commission and ASH. Developed guidelines and disseminated to participated schools and related networks. 
- The Teacher Network for smoke-free school supported by ASH and Thai Health Promotion Foundation is conducting the pilot projects in 13 provinces. 
- Developing of tobacco control course for health students eg. Medical student. nurse . pharmacist .
- Public relations and campaigns to raise awareness on tobacco harm and tobacco industry strategy .","During 2010 and 2011 apart from ASH Foundation several other organizations have regularly implemented communication and public awareness programmes e.g. the Thai Health Professional Alliance Against Tobacco (THPAAT) the Tobacco Control Research and Knowledge Management Center (TRC) Mahidol University Teacher Network Againt Tobacco (TNT) and Thai Health Promotion Institute (THPI) etc. 
ECT activities include 1) regular campaigning of World No Tobacco Day smoke-free home smoke-free public places and workplaces tobacco industries interference and WHO FCTC etc. 2) delivering the message through a variety of mass media and printed media such as television radio newspapers strickers posters electronic media websites and press conference 4) tranining programs for various groups of populations around the country and in school universities curriculums. 5) Establish expanding and strengthen to tobacco control network such as law enforcement officer civil society network.","Over 20 years ASH Foundation have regularly implemented communication and public awareness. Since 2007 several organization does not only government organization but also non-government organizations which are active members of the network for tobacco control have implemented much more activities related Article 12 ECT such as the Thai Health Professional Alliance Against Tobacco (THPAAT) the Tobacco Control Research and Knowledge Management Center (TRC) Mahidol University Teacher Network Againt Tobacco (TNT) and Thai Health Promotion Institute (THPI) etc. 
ECT activities include 1) regular campaigning of World No Tobacco Day smoke-free home smoke-free public places and workplaces etc. 2) delivering the message through a variety of mass media and printed media such as television radio newspapers strickers posters electronic media websites and press conference 3) production Youth-SMART journals and 4) tranining programs for various groups of populations around the country and in school curriculums."
"150","The former Yugoslav Republic of Macedonia","In the curriculum and handbook on the subject Life Skills Education topics related to the health of students or risky behaviour are covered. 
In the handbook for pupils from fourth to sixth a special subject IV-5 - ''Prevention of smoking and drinking alcohol'' are elaborated. 
In Handbook of Health promotion a concrete example of student project on Youth and alcohol is given.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Des ONG et lOMS en collaboration avec le ministère de la santé participent activement à cette sensibilisation","Des ONG et lOMS en colaboration avec le ministère de la santé participent activemement à cette sensibilisation","Des progrès ont été obtenu dans les activités de communications et de sensibilisations"
"153","Tonga","Strengthen on-going public awareness programs including community trainings and workshops to targeted groups multimedia programs and producing IEC materials. The national Sub-Committee for Tobacco Control together with the Health Promotion Unit of the Ministry of Health are working closely on developing a strategic health communication plan (social marketing) for NCD including tobacco","Awareness among Members of Parliament","Awareness among Members of Parliament"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Sensitization material has been developed and implemented for the newspapers radio and television however other sensitization and educational material are in the draft stage and therefore not yet published."
"155","Tunisia","C''est la composante la mieux développée : elle a touché de façon ciblée toutes les catégories socio professinnelles et toutes les tranches d''âge avec application d''une stratégie de communication élaborée en 2009 et régulièrement mise à jour.","Cest la composante la mieux développée : elle a touché de façon ciblée toutes les catégories socio professinnelles et toutes les tranches dâge avec application dune stratégie de communication élaborée en 2009","Answer/report not provided"
