"","Party","2014","2012","2010"
"133","Serbia","The Ministry of Health of the Republic of Serbia has started more intensive tobacco control activities in 2003 when the National Committee for Tobacco Prevention was established representing the leading experts in different tobacco control areas. Its task is to prepare the national policy on tobacco control coordinate and lead national activities in smoking prevention. 
The National Committee for Tobacco Prevention prepared the Tobacco Control Strategy of the Republic of Serbia 2007 - 2015 that was adopted in January 2007 by the Government of the Republic of Serbia with the aim to implementing measures to decrease the prevalence of smoking exposure to tobacco smoke and consequently reduce the burden of tobacco-related diseases. The Strategy was accompanied by the Action Plan 2007 - 2011. The National Committee for Tobacco Prevention prepared the next Action plan 2012-2015 and then in 2013 Action Plan 2014-2015 which has not been adopted yet by the Government of Serbia. 
An important step was the establishment of the Tobacco Control Office (nowadays National Office for Smoking Prevention) at the Institute of Public Health of Serbia in 2006 tasked to coordinate the implementation of tobacco control activities.
Furthermore an intergovernmental coordinating body was appointed by the Government of the Republic of Serbia in 2006 as a Council for Tobacco Control with the actual Minister of Health as a Head of the Council.
Serbia ratified the WHO Framework Convention on Tobacco Control in 2006 and since then has been implementing provisions from the FCTC and actively participating in Conference of Parties and working groups.
As regarding financing members of the National Committee for Tobacco Prevention are engaged voluntarily and are not paid. The same applies for the national focal point for tobacco control and multisectorial Council for Tobacco Control. The National Office for Smoking Prevention has three employed persons and is financed through the specifically allocated fund in the Governmental budget.","In January 2007 the Government of the Republic of Serbia adopted National Tobacco Control Strategy for the period 2007-2015 and National Plan of Action for the period 2007-2011. National Tobacco Control Strategy is in line with the FCTC ratified in Serbia in 2006. National Plan of Action for the period 2012-2015 will be developed in 2011 based on the same strategy document. National Tobacco Control Strategy should be upgraded in 2015.
The Ministry of Health of the Republic of Serbia early in 2003 established the National Committee for Smoking Prevention with the purpose to define comprehensive tobacco control policy and coordinate its implementation. A representative of the MoH also a coordinator of this committee has been nominated for the WHO national counterpart for tobacco control. National Committee for Smoking Prevention played the key role in:
- Raising awareness in the Government and among public about harmful effects of tobacco consumption and exposure to tobacco smoke; 
- Advocacy and facilitation for signing and ratification of the FCTC;
- Development and implementation of the National Tobacco Control Strategy and Action Plan; 
- Implementation of the FCTC provisions into tobacco control regulations and applying FCTC measures in comprehensive tobacco control programmes;
- Establishment of the Office for Tobacco Control at the Institute of Public Health of Serbia in 2006;
- Establishment of the Council for Tobacco Control of Serbia by the decision of the Government of the Republic of Serbia in 2006 as a multi-sectorial national coordinating mechanism for tobacco control;
- Continuous campaigning surveillance reporting international cooperation exchange of information and experiences with respect to tobacco control etc.
National Committee for Smoking Prevention of the Ministry of Health of the Republic of Serbia received 2007 WNTD award for European Region and again in 2010 WNTD award has been given to the representative of the Committee.
With adoption of the new smoke-free legislation in Serbia (Law on the Protection of the Population from the Exposure to Tobacco Smoke Official Gazette of the Republic of Serbia No. 30/10) in line with the Article 18 National Committee for Smoking Prevention became Committee for Tobacco Prevention and its responsibilities and scope of work were described in Article 19 of the same legislation. By the Article 16 of the same Law legal framework was also given to the Office for Tobacco Control of the Institute of Public Health of Serbia which became Office for Smoking Prevention in accordance with its scope of work and responsibilities described in Articles 16 and 17.","In January 2007 the Government of the Republic of Serbia adopted National Tobacco Control Strategy for the period 2007-2015 and National Plan of Action for the period 2007-2011. National Tobacco Control Strategy is in line with the FCTC ratified in Serbia in 2006. National Plan of Action for the period 2012-2015 will be developed in 2011 based on the same strategy document. National Tobacco Control Strategy should be upgraded in 2015.
The Ministry of Health of the Republic of Serbia early in 2003 established the National Committee for Smoking Prevention with the purpose to define comprehensive tobacco control policy and coordinate its implementation. A representative of the MoH also a coordinator of this committee has been nominated for the WHO national counterpart for tobacco control. National Committee for Smoking Prevention played the key role in:
- Raising awareness in the Government and among public about harmful effects of tobacco consumption and exposure to tobacco smoke; 
- Advocacy and facilitation for signing and ratification of the FCTC;
- Development and implementation of the National Tobacco Control Strategy and Action Plan; 
- Implementation of the FCTC provisions into tobacco control regulations and applying FCTC measures in comprehensive tobacco control programmes;
- Establishment of the Office for Tobacco Control at the Institute of Public Health of Serbia in 2006;
- Establishment of the Council for Tobacco Control of Serbia by the decision of the Government of the Republic of Serbia in 2006 as a multi-sectorial national coordinating mechanism for tobacco control;
- Continuous campaigning surveillance reporting international cooperation exchange of information and experiences with respect to tobacco control etc.
National Committee for Smoking Prevention of the Ministry of Health of the Republic of Serbia received 2007 WNTD award for European Region and again in 2010 WNTD award has been given to the representative of the Committee.
With adoption of the new smoke-free legislation in Serbia (Law on the Protection of the Population from the Exposure to Tobacco Smoke Official Gazette of the Republic of Serbia No. 30/10) in line with the Article 18 National Committee for Smoking Prevention became Committee for Tobacco Prevention and its responsibilities and scope of work were described in Article 19 of the same legislation. By the Article 16 of the same Law legal framework was also given to the Office for Tobacco Control of the Institute of Public Health of Serbia which became Office for Smoking Prevention in accordance with its scope of work and responsibilities described in Articles 16 and 17."
"134","Seychelles","Focal point for tobacco control is located within the Unit for Prevention and Control of CVD NCD section Public Health Authority Ministry of Health
A tobacco control program including activities and targets is part of the plan of action of the Unit. The manager of this is Unit is the focal point for tobacco control in Seychelles. This person is also the executive secretary of the National Tobacco Control Board.","Focal point for tobacco control is located within the Unit for Prevention and Control of CVD NCD section Ministry of Health.
A tobacco control program including activities and targets is part of the plan of action of the Unit. The manager of this Unit is the focal point for tobacco control in Seychelles. This person is also the executive secretary of the National Tobacco Control Board.","Focal point for tobacco control is located within the Unit for Prevention and Control of CVD NCD section Ministry of Health & Social Development."
"135","Sierra Leone","The National Taskforce for tobacco control was established in 2008. It is established at a taskforce level. The tobacco focal point is established at the Health Education Division in the Ministry of Health and Sanitation.","The national Taskforce for Tobacco Control was established in 2008. It is multisectorial and consist of state and non state actors. The Tobacco Focal Point is established at the Health education Department in the Ministry of Health and Sanitation","Answer/report not provided"
"136","Singapore","Tobacco control efforts in Singapore started in the early 1970s when legislations were enacted to ban smoking in public places and prohibit tobacco advertising and promotion. The National Smoking Control Programme (NSCP) was launched in 1986 to develop and implement initiatives to reduce smoking rates in Singapore. The NSCP''s multi-pronged approach includes legislation taxation public education partnerships to prevent the initiation of smoking especially by youths and encourage smokers to quit the habit of smoking. The NSCP has now been re-named the National Tobacco Control Programme (NTCP). 
The Health Promotion Board is a statutory board under the Ministry of Health which formulates national policies develops evidence-based strategies and innovative programmes for health promotion disease prevention and patient education. 
The Health Promotion Board (HPB) is the national focal point for tobacco control in Singapore and manages the NTCP.
In addition the National Coordinating Committee on Tobacco Control (NCCTC) provides strategic coordination and facilitates the formulation of whole-of-government tobacco control policies.","Tobacco control efforts in Singapore started in the early 1970s when legislations were enacted to ban smoking in public places and prohibit tobacco advertising and promotion. The National Smoking Control Programme (NSCP) was launched in 1986 to develop and implement initiatives to reduce smoking rates in Singapore. The NSCPs multi-pronged approach that includes legislation taxation public education partnerships that aims to prevent the initiation of smoking especially by youths and encourage smokers to quit the habit of smoking. The NSCP has now been re-named the National Tobacco Contol Programme (NTCP). 
Health Promotion Board is a statutory board under the Ministry of Health which formulates national policies develops evidence-based strategies and innovative programmes for health promotion disease prevention and patient education. 
Health Promotion Board (HPB) is the national focal point for tobacco control in Singapore and manages the NTCP","Tobacco control efforts in Singapore started in the early 1970s when legislations were enacted to ban smoking in public places and prohibit tobacco advertising and promotion. The National Smoking Control Programme (NSCP) was launched in 1986 to develop and implement initiatives to reduce smoking rates in Singapore. 
To address new and emerging products in the industry new initiatives have been introduced under the National Tobacco Control Programme (NTCP). (http://www.hpb.gov.sg/smokefree/article.aspx?id=428 )
The NTCPs multi-pronged approach includes legislation taxation public education partnerships and aims to prevent the initiation of smoking especially by youths and encourage smokers to quit the habit of smoking. 
The Health Promotion Board (HPB) which is a statutory board under the Ministry of Health formulates national policies develops evidence-based strategies and innovative programmes for health promotion disease prevention and patient education. 
HPB is the focal point for tobacco control in Singapore and manages the National Tobacco Control Programme (NTCP)."
"137","Slovakia","We have established National Coordinating Committee for Tobacco Control from 2000. Committee Secretariat is located at Public Health Authority in the Slovak Republic. Focal point for tobacco control is situated at Public Health Authority.","The National Coordinating Committee for Tobacco Control was established in 2000. The Committee Secretariat is hosted by the Public Health Authority of the Slovak Republic. The focal point for tobacco control is also hosted by the same Authority.","We have established National Coordinating Committee for Tobacco Control from 2000. Committee Secretariat is located at Public Health Authority in the Slovak Republic. Focal point for tobacco control is situated at Public Health Authority and tobbacco control unit is covered in the office for tobacco and alcohol control."
"138","Slovenia","Ministry of Health of the Republic of Slovenia and National Institute of Public Health.","Ministry of Health of the Republic of Slovenia and Institute of Public Health of Ljubljana.","Ministry of Health of the Republic of Slovenia and Institute of Public Health of Ljubljana."
"139","Solomon Islands","A national coordinating mechanism for tobacco control in the country will be established May 2014 with the formulation of a national stakeholder group for tobacco control and also the endorsement of a technical advisory group. Prior to May 2014 the national coordinating group/committee for tobacco control in the country was the Tobacco Control Taskforce Committee (TCTFC). The TCTFC was mandated by the Minister of Health with the task of formulating the tobacco control regulations. However in the absence of a national coordinating mechanism the TCTFC has been the interim advisory group for tobacco control in the country. This group consisted of a chairman (under secretary of Health Improvement) a vice chairman (National Director Health Promotions) the national tobacco control focal point (National Director of NCD Prevention and Control) and members which also includes the National Tobacco Control Coordinator. Other members include a Ministry of Education representative Ministry of Finance and Treasury and the civil society. TCTFC has been coordinating all the efforts geared towards tobacco control from 2010 up till the year of 2014 May when a wider and more extended group of stakeholders met and the national tobacco control stakeholders committee was established along with the endorsement of the technical advisory group (TAG) for tobacco control. The TAG for tobacco control is generally an extension of the TCTFC.
As mentioned above the national focal point for tobacco control is the Director for NCDs prevention and control and this commenced in 2010. Before 2010 the focal point was the Director of Health Promotions. We now have a tobacco control unit with two people coordinating this unit with support from the staff from both the NCD Department and the Health Promotions Department.","National Multisectoral Tobacco Strategic Plan 2011-2015 adopted. Tobacco component also exists in the National Multisectoral Nutrition and Healthy Lifestyles Plan 2010-2017. 
Tobacco control focal point exists since 2006.
Tobacco control unit established in 2011 in the Ministry of Health under the Health Promotion Division.
Intersectoral tobacco control commitee is operational since 2006. Tobacco control task force also exists which consists of different stakeholders established in 2010 acting as the operational arm of the tobacco control committee. The tasks force meets every second week and it has been operational in developing the new regulation.","National Multisectoral Tobacco Strategic Plan 2011-2015 adopted. Tobacco component also exists in the National Multisectoral Nutrition and Healthy Lifestyles Plan 2010-2017. 
Tobacco control focal point exists since 2006.
Tobacco control unit established in 2011 in the Ministry of Health under the Health Promotion Division.
Intersectoral tobacco control commitee is operational since 2006. Tobacco control task force also exists which consists of different stakeholders established in 2010 acting as the operational arm of the tobacco control committee. The tasks force meets every second week and it has been operational in developing the new regulation."
"140","South Africa","Tobacco control lies within the National Department of Health Directorate: Health Promotion. It is one of the pillars of the Health Lifestyles Programme which focuses on the promotion of healthy lifestyle practices and risk factors associated with non-communicable diseases and conditions.","SA National Department of Health Health Promotions Directorate","SA National Deapartment of Health Health Promotions Directorate"
"141","Spain","El Ministerio de Sanidad. Servicios Sociales e Igualdad es el departamento responsable de la regulación de los aspectos sanitarios del control del tabaquismo.
Existe en su estructura una Unidad de Prevención del Tabaquismo dependiente de la Dirección General de Salud Pública.
Asimismo existe dependiendo de la misma Dirección General. una Comisión de Salud Pública para la coordinación con las Autoridades Sanitarias Regionales.
También existe dependiendo de la misma Dirección General. un Observatorio para la Prevención del Tabaquismo que coordina a nivel nacional las actividades en control del tabaquismo de las adminsitraciones públicas sanitarias; de otros departamentos implicados como hacienda. educación. cultura. etc.; de sociedades científicas; entidades sociales; entidades económicas y entidades sindicales.
Asimismo también existe coordinación con otros departamentos ministeriales: Ministerio de Economía y Hacienda. Ministerio de Medio Ambiente y Medio Rural y Marino. Ministerio de Asuntos Exteriores y de la Cooperación y Ministerio de Trabajo e Inmigración.","El Ministerio de Sanidad Servicios Sociales e Igualdad es el departamento responsable de la regulación de los aspectos sanitarios del control del tabaquismo.
Existe en su estructura una Unidad de Prevención del Tabaquismo dependiente de la Dirección General de Salud Pública.
Asimismo existe dependiendo de la misma Dirección General una Comisión de Salud Pública para la coordinación con las Autoridades Sanitarias Regionales.
También existe dependiendo de la misma Dirección General un Observatorio para la Prevención del Tabaquismo que coordina a nivel nacional las actividades en control del tabaquismo de las administraciones públicas sanitarias; de otros departamentos implicados como hacienda educación cultura etc.; de sociedades científicas; entidades sociales; entidades económicas y entidades sindicales.
Asimismo también existe coordinación con otros departamentos ministeriales: Ministerio de Economía y Hacienda Ministerio de Medio Ambiente y Medio Rural y Marino Ministerio de Asuntos Exteriores y de la Cooperación y Ministerio de Trabajo e Inmigración.","El Ministerio de Sanidad y Política Social es el departamento responsable de la regulación de los aspectos sanitarios del control del tabaquismo en colaboración con las Comunidades Autónomas asimismo existe coordinación con otros departamentos ministeriales: Ministerio de Economía y Hacienda Ministerio de Medio Ambiente y Medio Rural y Marino Ministerio de Asuntos Exteriores y de la Cooperación y Ministerio de Trabajo e Inmigración.
Como mecanismo coordinador nacional se creó por el artículo 16 de la Ley 28/2005 el Observatorio para la Prevención del Tabaquismo en el seno del Ministerio de Sanidad y Consumo y en colaboración con las Comunidades Autónomas sociedades científicas asociaciones de consumidores y organizaciones no gubernamentales con las siguientes funciones:Proponer las iniciativas programas y actividades a realizar para lograr los objetivos de la Ley.Establecer los objetivos de reducción de la prevalencia del tabaquismo. Elaborar un informe anual sobre la situación aplicación resultados y cumplimiento de esta Ley."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","There is a tobacco control unit since 1983; Sudan signed the Framework Convention in 2005 and adopted the tobacco control act at the end of the same year. A Technical Committee on Tobacco Control was formed in 2010 by Decree; and the Liaison Committee through the Anti-Smoking Society as part of the High Commission to provide some activities and programs related to tobacco control and coordinate this through regular quarterly meetings of the Committee.","Answer/report not provided"
"144","Suriname","Comprehensive Tobacco Legislation was passed by the Parliament in February 2013 and the Law (State Gazette 2013 no 39) came into force in June 2013.
According to this law a Tobacco Control Bureau was installed for the implementation monitoring and evaluation of the law and for tobacco control","The National Anti-Drug Council (NAR) was established in 1998 under the Ministry of Health as the national authority which coordinates national anti-drug policies.The NAR is responsible for coordinating the implementation of the National Drugs Masterplan. The Council has a legal basis and an Executive Office (UBN) established in May 2006 under the Ministry of Health which carries out its mandates.
The Bureau Alcohol and Drugs (BAD) a department of the Psychiatric Centrum Suriname is responsible for the prevention of alcohol and drugs abuse.
The NAR has a Tobacco Committee that prepared the Tobacco law and this committee will monitor the implemtation of the Tobacco law after this law will come into force.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Guidelines have been developed for all government departments on how to conduct any interactions with the tobacco industry and the Ministry of Health is responsible for the coordination of tobacco control in the country with the focal point being the Legal Division of the Ministry.","Answer/report not provided"
"146","Sweden","The focal point for tobacco control with regards to policymaking is a government official based at the Ministry of Health and Social Affairs 
The Public Health Agency. a government agency. functions as the national coordinating mechanism concerning evidence-based tobacco prevention and tobacco statistics. The agency has central supervisory responsibility with regard to the Tobacco Act (1993:581). relating to smoke-free environments. sales. labelling och product control 
The Swedish Consumer Agency exercise central supervisory responsibility regarding marketing. 
The Swedish Work Environment Authority has central supervisory responsibility relating to smoke-free work environments.
The county administrative boards have regional supervisory responsibility whereas the municipalities and the police exercise immediate supervisory responsibility in accordance with the Tobacco Act (1993:581).
Swedish Customs is responsible for making sure that customs duties. taxes and charges associated with tobacco trade are collected and that illicit import of tobacco products is counteracted.","The focal point for tobacco control with regards to policymaking is a government official based at the Ministry of Health and Social AffairsThe Swedish National Institute of Public Health a government agency functions as the national coordinating mechanism concerning evidence-based tobacco prevention and tobacco statistics. The agency has central supervisory responsibility with regard to the Tobacco Act (1993:581) relating to smoke-free environments sales labelling och product controlThe Swedish Consumer Agency exercise central supervisory responsibility regarding marketingThe Swedish Work Environment Authority has central supervisory responsibility relating to smoke-free work environmentsThe county administrative boards have regional supervisory responsibility whereas the municipalities and the police exercise immediate supervisory responsibility in accordance with the Tobacco Act (1993:581)Swedish Customs is responsible for making sure that customs duties taxes and charges associated with tobacco trade is are collected and that illicit import of tobacco products is counteracted","Focal point for tobacco control is a government official at the Ministry of Health and Social Affairs. The government agency Swedish National Institute of Public Health develops and conveys knowledge for better health and are responsible for coordinating the national tobacco-preventive work. The Institute are responsible for monitoring tobacco-statistics to follow up on the national public health-goals and to provide knowledge-based methods for tobacco-prevention and treatment."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","National Committee for Tobacco Control Ministry of Health and its membership includes government and popular and professional associations NGOs the private sector."
"148","Tajikistan","Currently the tobacco control activities are limited to ministry of Health and Social protection of the population. The national coordination mechanism is under establishment. The MoH initiated the official discussion with the presidential office to formalize the mechanism.","Answer/report not provided","Answer/report not provided"
"149","Thailand","Bureau of Tobacco Control (BTC) was established under the Department of
Disease Control. Ministry of Public Health as the national focal point for prevention and control of tobacco consumption. Two national laws for tobacco control were enacted to support the control of tobacco consumption ; the Nonsmoker''s Health Protection Act.1992 and the Tobacco Product Control Act. 1992. 
BTC is mainly responsible for the process of tobacco control policy cycle composed of policy agenda. policy formulation (including development of new legislation and revision of existing laws and regulations). policy decision. policy implementation. and policy evaluation.
In addition. BTC is assigned to be secretary general of the National Committee for the Control of Tobacco Use (NCCTU) as well as other sub-committee implementing the National Strategic Plan for Tobacco Control. B.E. 2010–2014. 
The National Strategic Plan for Tobacco Control 2012 – 2014 was developed
through collaborative efforts from all sectors including government and NGOs and aimed to achieve smoke-free Thai society. This National Strategic Plan is multidisciplinary plan and was approved by the Cabinet on 12th June 2012","The Department of Disease Control (DDC) is one of eight Departments for central administration of the Ministry of Public Health (MoPH). DDC operates a tobacco control through the Bureau of Tobacco Control (BTC) and 12 regional offices locating in each administrative region. Therefore BTC is a national program for tobacco control.
BTC is mainly responsible for the process of tobacco control policy cycle composed of policy agenda policy formulation (including development of new legislation and revision of existing laws and regulations) policy decision policy implementation and policy evaluation. In addition BTC has focused on assessment and capacity building of health personnel and law enforcers for strengthen and monitoring mechanism for effective law implementation and enforcement. In addition BTC is assigned to be secretary general of the National Committee for the Control of Tobacco Use (NCCTU) as well as other sub-committee implementing the National Strategic Plan for Tobacco Control B.E. 2553-2557.","Bureau of Tobacco Control Department of Disease Control (DDC) Ministry of Public Health is the national focal point and unit for tobacco control. The Bureau is responsible for developing a national tobacco control policy and infrastructure supporting effective tobacco control establish systematic monitoring and tracking of key tobacco control indicators in line with WHO-FCTC law development law enforcement (the Non-Smokers Health Protection Act 1992 and the Tobacco Product Control Act 1992). The Bureau also is responsible for strengthening tobacco control capacity of both government and non-government network. Moreover DDC has 12 Disease Control Regional Offices which are also responsible for tobacco and alcohol consumption control at regional level coordinating and monitoring the implementation of tobacco and alcohol consumption control plan of Province in the regions."
"150","The former Yugoslav Republic of Macedonia","The focal point for FCTC is appointed by the Ministry of Health and also we have a national coordinator with WHO for tobacco control.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","un programme national de lutte antitabac a été crée un programme de lutte contre les maladies non transmissibles a été crée pour coordonner et intégrer la lutte avec les autres secteurs de lutte contre les maladies non transmissibles.","un programme national de lutte antitabac a été crée un programme de lutte contre les maladies non transmissibles a été crée pour coordoner et intégrer la lutte avec les autres secteurs de lutte contre les maladies non transmibles.","Equipement du Bureau de la Coordinnation"
"153","Tonga","The national coordination mechanism for Tobacco Control sits within the national NCD Governance Body which is a Cabinet approved committee and is chaired by the Director of Health co-chaired by the Director of the Ministry of Internal Affair and the Chairperson of the Tonga Health Foundation Board. It has a multi-sectoral and multi-disciplinary membership. This national NCD Governance Body has 4 working hands (sub-committees) for the four key risk factors of NCD namely: 1. Healthy Eating Subcommittee (SC) Tobacco Control SC Physical Activity SC and the Alcohol Control SC. The focal point is the Chief Medical Officer of the Public Health Division of the Ministry of Health and the Tobacco Enforcement Unit is also under the leadership and management of the Chief Medical Officer of the Public Health Ministry of Health.","Focal Point for Tobacco Control is the Chief Medical Officer of Public Health Division of the Ministry of Health (MOH); Tobacco Control Unit is under the NCD/Health Promotion Unit of Public Health Division; and the National Coordinating Mechanism for TC is the National NCD Tobacco Control Sub-committee.","Focal Point for Tobacco Control is the Chief Medical Officer of Public Health Division of the Ministry of Health (MOH); Tobacco Control Unit is under the NCD/Health Promotion Unit of Public Health Division; and the National Coordinating Mechanism for TC is the National NCD Tobacco Control Sub-committee."
"154","Trinidad and Tobago","The focal point is the Manager. Tobacco Control Unit - Established April. 2014.
The Ministry of Health has responsibility for coordinating tobacco control activities. A Tobacco Control Plan was developed. however. all strategies are being reviewed for implementation.","The Ministry has established as Tobacco Control Unit however the Unit is not yet staffed.","The focal point for tobacco control is Dr Andrea Yearwood Director Health Policy Research and Planning at the Ministry of Health.
Our current mechanism for national coordination is the National Tobacco Control Committee (NTCC) and the Focal Point. This Committee is multisectoral and the Chairperson is Dr Yearwood who is also the Focal Point. 
The Terms of Reference of the NTCC are to:
1. develop a National Tobacco Control Plan for Trinidad and Tobago with the aim of preventing and reducing tobacco consumption nicotine addiction and exposure to tobacco smoke;
2. co-ordinate national implementation of the Tobacco Control Plan paying particular attention to the deadlines for implementation as imposed by the Framework Convention;
3. monitor evaluate and update the strategies identified in the National Plan as necessary;
4. develop and co-ordinate the implementation of policies other plans and programmes that may be necessary for Trinidad and Tobago to meet all of its obligations under the Framework Convention on Tobacco Control;
5. monitor Trinidad and Tobagos progress in implementing the Framework Convention
6. prepare periodic reports on implementation as may be required under Article 21 of the Framework Convention; and
7. hold at least six (6) meetings per year or more regularly as may be deemed necessary.
The Committee comprises persons from the following departments of Health: Health Policy Research and Planning;	Health Promotion and Public Health; Legal; Communication; and the National Oncology Programme.
The Committee also comprises person from other Ministries/Agencies such as the Ministry of the Attorney General the Ministry of Sport and Youth Affairs the Ministry of Finance (Customs and Excise Division) the Ministry of Trade and Industry the Ministry of Social Development the Trinidad and Tobago Cancer Society Coalition for a Tobacco-Free Trinidad and Tobago South Cancer Support Network and a representative physician
Additional persons with the necessary skills and expertise are co-opted as required."
"155","Tunisia","Il existe un comité national multisectoriel présidé par le ministre de la santé et composé de représentants des différents ministères. organismes nationaux et ONG ainsi que le représentant de l''OMS
Le point focal de lutte antitabagique est membre de l''unité des maladies non transmissibles (unité qui siège au niveau de la direction des soins de santé primaires du ministère de la santé).","Il existe un comité national multisectoriel présidé par le ministre de la santé et composé de représentants des différents ministères organismes nationaux et ONG ainsi que le représentant de lOMS
Le point focal de lutte antitabagique est le chef du service des maladies non transmissibles (unité qui siège au niveau de la direction des soins de santé primaires du ministère de la santé)","Answer/report not provided"
"156","Turkey","The Ministry of Health (MOH) having a Tobacco Control Department is the leading institution on tobacco control in Turkey. Tobacco Control Department has been established in 2007 in MOH. National Tobacco Control Committee headed by MOH consists of representatives of related public institutions like Tobacco and Alcohol Market Regulatory Authority (TAPDK) Ministry of Education Ministry of Interior Ministry of Agriculture etc. and academic institutions as well as NGOs.","The Ministry of Health (MOH) having a Tobacco Control Department is the leading institution on tobacco control in Turkey. Tobacco Control Department has been established in 2007 in MOH. National Tobacco Control Committee leaded by MOH consists of representatives of related public institutions like Tobacco and Alcohol Market Regulatory Authority (TAPDK) where Tobacco and Alcohol Control Department belonging to the mentioned authority has been established in 2008 Ministry of Education Ministry of Interior Ministry of Agriculture etc. and academic institutions as well as NGOs.","The Ministry of Health is the institution to which the Tobacco Control Department belongs. National Tobacco Control Committee consistes of representatives of related public institutions like Ministry of Education Tobacco and Alcohol Market Regulatory Authority Ministry of Interior etc. and academic institutions as well as NGOs. While National Tobacco Control Committee meets at least twice per year its Executive Board and working groups meets regularly."
"157","Turkmenistan","Nature of the national coordinating mechanism: The Country Coordinating Mechanism (CCM) includes representatives of 18 ministries and departments as well as the UN mission-WHO UNFPA UNICEF UNODC. The coordinator of the mechanism is the representative of the Ministry of Health and Medical Industry of Turkmenistan.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Tuvalu Tobacco Control Coalition includes government (MOH) NGOs and Tuvalu Association of NGOs is the chair and MOH provides technical input and assitance","The Focal Person is the Chief Public Health doctor and it is housed under the Public Health Unit Ministry of Health","Answer/report not provided"
"159","Uganda","They all belong to the Ministry of Health","There is a tobacco control focal point at the Ministry of Health headquarters.
There have been efforts to have a tobacco control focal person within most sectors with the aim of equipping such person with the relevant information on tobacco control for incorporation in the sector programmes.","Answer/report not provided"
"160","Ukraine","See information on the national contact on page 2","Tobacco control unit was established within the Ukrainian Institute for Strategic Research of the Ministry of Health in January 2009. It has one permamnent staff worker which has annual salary of 5 000USD (including taxes).","Tobacco control unit was established within the Ukrainian Institute for Strategic Research of the Ministry of Health in January 2009. It has one permamnent staff worker which has annual salary of 5 000USD (including taxes)."
"161","United Arab Emirates","The department of non-communicable diseases control. both at the Ministry of Health and at health agencies. supervises a tobacco control department. There are also free communication lines to report any violations of the tobacco control law such as the Ministry of Health hotline no. 80011111 or the hotlines of municipalities in each of the Emirates of the State. Moreover. there is a national team concerned with the follow-up of tobacco control based at the Ministry of Health.","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","The Tobacco Programme at the Department of Health (DH) is the national coordinating mechanism for the United Kingdom for non-devolved aspects of tobacco control policy. There are separate health departments in England Scotland Wales and Northern Ireland all of which have tobacco control programmes.","The Tobacco Programme at the Department of Health (DH) is the national coordinating mechanism for the United Kingdom for non-devolved aspects of tobacco control policy. There are separate health departments in England Scotland Wales and Northern Ireland all of which have tobacco control programmes.","The Tobacco Programme at the Department of Health (DH) is the national coordinating mechanism for the United Kingdom for non-devolved aspects of tobacco control policy. There are separate health departments in England Scotland Wales and Northern Ireland all of which have officials with responsibility for tobacco control."
"163","United Republic of Tanzania","So far we have National focal Contact at the Ministry of Health and Social Welfare","There is an Interministerial Committee which advises the Government on Tobacco Control related issues.
The focal point and unit is within Ministry of Health and Social Welfare","Answer/report not provided"
"164","Uruguay","El Programa Nacional para Control del Tabaco del Ministerio de Salud Pública es el punto focal a nivel nacional. desde el cual se coordina la política de control del tabaco con otros organismos. ya sea estatales. públicos no estatales. académicos o de la sociedad civil.","El Programa Nacional para Control del Tabaco en el Ministerio de Salud Pública es el punto focal para el control del tabaco a nivel nacional desde el cual se coordinan la política de control del tabaco con otros organismos ya sea estatales públicos no estatales académicos o de la sociedad civil.","Existe un Programa Nacional para Control del Tabaco en el Ministerio de Salud Pública (MSP) que es el Punto Focal a nivel nacional. Existe una Comision Interinstitucional Asesora del MSP con participaciòn de la Academia asociaciones médicas otros organismos públicos y la sociedad civil. Existe además una Comisión Interministerial para Control del Tabaco."
"165","Uzbekistan","Ministry of Health established a coordinator for tobacco control. Coordinator is the Chief of the organization of medical and preventive care. However. his work on this issue is not funded.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","The Ministry of Health is a leading institution where it has established a national coordinating mechanism to mandate the activities of the tobacco control in the country in partnership with his key stakeholders. It even appointed a National Focal Point to champion the program. But due to scarcity of resources. the tobacco control was partly implemented.","Tobacco Control Act number 19 of 2008
Enforcement of this Act is implemented by Environmental Health unit
Focal point for Tobacco Control - Health Promotion Unit","Answer/report not provided"
