"","Party","2014 ","2012 ","2010 "
"133","Serbia","In 2012 The Excise Law was changed twice and the excise policy on cigarettes and other tobacco products was established in order to increase gradually increase burden of excise duties and to harmonize the levels with the EU legislation until 2016.
 Specific excise increased while ad valorem decreased. In order to obtain the better transparency of all obligation for tax payers it was decided that the specific reimbursement (so called “budget''s dinar”) on all tobacco products according to the Tobacco Law would be abolished and integrated into the specific excise on cigarettes (the last value of the this specific reimbursement in 2012 was 1.66 RSD per package of cigarettes).
Since October 2012 there is a following tax system on tobacco products:
Period
Specific excise on domestic and imported cigarettes 

October 1 2012 to June 30 2013
43.00 RSD/pack

July 1 to December 31 2013
45.00 RSD/pack

January 1 to June 30 2014
47.00 RSD/pack

July 1 to December 31 2014
49.00 RSD/pack

January 1 to June 30 2015
51.00 RSD/pack

July 1 to December 31 2015
53.50 RSD/pack

January 1 to June 30 2016
56.00 RSD/pack

Since July 1 2016
58.50 RSD/pack

 
Excise on cigarettes is paid per package of 20 cigarettes and if the package is other then the package of 20 cigarettes the excise is proportional to the number of cigarettes in the package.
The ad valorem excise on cigarettes is 33% of the retail price of cigarettes no matter of the period. The base for ad valorem excise tax is a retail price of cigarettes that is determined by producer or importer.
The excise tax on cigars and cigarillos (tariff code CT 2402 10 00 00) is paid as specific amount. In 2012 the excise tax was 18.78 RSD/peace and in 2013 - 21.07 RSD/per peace. 
For smoking tobacco and other tobacco products the excise tax is determined by period of implementation such as following:
- until December 31 2012 - 35%;
- January 1 to December 31 2014 - 37%;
- January 1 to December 31 2014 - 39%;
January 1 to December 31 2015 - 41% and
From January 1 2015 - 43%.
The base for excise calculation on smoking tobacco and other tobacco products je retail price per kilogram and for those that are in the packages other that 1 kilogram excise tax is proportional to the package. 
Since October 2012 VAT has been increased from 18% to 20%.","In relation to question 2.8.1: 
 Law on excises demands paying excises on tobacco products (cigarettes cigars cigarillos smoking tobacco and other tobacco products) according to paragraphs 40a 40b 40g and 40d of the law. This applies to all tobacco products produced in the country as well as to imported tobacco and tobacco products. If the calculated excise on cigarettes cigars cigarillos smoking tobacco and other tobacco products is smaller than the minimal excise according to this law the minimal excise will be paid.
The minimal excise is:
 1) on cigarettes - 100% of the total excise from articles 40? and 40b of the law established for this category of cigarettes with the most popular price.
2) on cigars and cigarillos - 100% of the total excise from article 40g established for the category of cigars and cigarillos with the most popular price.
3) on smoking tobacco and other tobacco products (cut tobacco pipe tobacco chewing tobacco and snuff) - 100% of the total excise from article 40d established for smoking tobacco and other tobacco products with the most popular price.
The most popular price is the retail price of those price categories of cigarettes cigars cigarillos smoking tobacco and other tobacco products that have the biggest sale in the Republic of Serbia in the last half year period.
The latest Decision on the amounts of the most popular prices and minimal excises for tobacco products was adopted in February 2011. It states that the most popular price category for cigarettes is 90.00 RSD per package and the minimal excise for this price category is 57.50 RSD per package . [26.00 RSD per package (Specific excise) + 31.50 RSD per package ad valorem excise (35% on retail price of cigarettes)] The overall tax burden - excise and VAT for the most popular price category of the cigarettes that cost 90 RSD per package is 79.13% in which excises (specific and ad valorem) make 63.88 % and VAT 15.25%. VAT is paid on turnover of tobacco products in the country and the VAT for imported tobacco is 18%.
In relation to 2.8.2: 
Republic of Serbia has mixed system of cigarettes taxation - there is specific and ad valorem excise. The law regulates different amounts of specific excises depending on the period. In the period from January 1 to December 31 of 2011 excise was 26.00 RSD per package and starting January 1 2012 specific excise is 30 RSD per package. Ad valorem excise is 35% of the retail price of cigarettes. Excise on cigarettes is paid per package of 20 cigarettes and for the cigarettes in other kinds of packages excise is proportional to the number of the cigarettes in those packages. Base for calculating the ad valorem excise is the retail price of cigarettes determined by the manufacturer or the importer of cigarettes.	
Specific excise on cigars and cigarillos is 17.55 RSD per piece (the last harmonized amount from January 2011). Excise on cigars and cigarillos is paid per piece.
Excise on smoking tobac","In the period 2008-2010 Serbia applied the following excise taxation system for tobacco products:
Cigarettes were under mixed taxation system (specific excise + ad valorem excise). The amounts of specific excise and ad valorem excise were:
- In 2008 from February 1 to 14 - 7.70 RSD per package and 33% of the retail price of cigarettes and from February 15 to December 31 - 8.48 RSD per package and 33% of the retail price of cigarettes. The change in the amount of taxes was not due to the law change but to the regular yearly harmonization of excise with growth rate of retail prices.
- In 2009 from Januray 1 to 29 - 8.92 RSD per package and 33% of the retail price of cigarettes. From January 30 to May 7 2009 specific excise remained the same but ad valorem excise grew to 38% of the retail price of cigarettes. From May 8 to the end of the year - 12.00 RSD per package and 35% of the retail price of cigarettes. In this year amounts and rates of excises were changed twice due to the change of the law.
- In 2010 from January 1 to January 22 - 17.00 RSD per package and 35% of the retail price of cigarettes and from January 23 to the end of the year there was specific excise of 17.27 RSD per package and ad valorem excise of 35% of the retail price of cigarettes. The change in the amount of taxes in 2010 was not due to the law change but to the regular yearly harmonization of excise.
Taxation system and excises on cigarettes cigars cigarillos smoking tobacco and other tobacco products (cut tobacco pipe tobacco chewing tobacco and snuff) in the period from 2008 to 2010 were not changed. There was ad valorem excise of 33% of the retail price per kilogram in 2008 and partly in 2009 when the new rate (that is valid today) of 35% was established. In 2008 and the beginning of 2009 there was also ad valorem excise of 33% of the retail price per piece. The law was changed in the end of January 2009 and specific excise was introduced for the above mentioned tobacco products. According to the new law the specific excises in 2009 were 14.50 RSD per piece and 15.50 RSD per piece. In 2010 the excise was 15.74 RSD per piece.
It should be noted that the part of the Law on excises regulating different cigarettes excises depending on the period was changed in the end of 2010. Implementation of these changes started on January 1 2011. The excise from January 1 to December 31 2011 was 26.00 RSD per package and from January 1 2012 specific excise is 30 RSD per package. Ad valorem excise is 35% of the retail price of the cigarettes."
"134","Seychelles","Explanation concerning the content of table 2.8.3: For the locally produced cigarettes the customs duty is included within the excise tax and that is why the Excise tax is SR. 500 for 200 cigarettes while for the imported cigarettes excise and customs duty are separated e.g. Excise is SR.404 for 200 cigarettes and customs duty is SR.96.00.

VAT took effect as of 1st January 2013 and replaced the goods and services tax (GST) which has been in existence since 2001. The VAT Act was passed in the National Assembly in December 2010.

Locally produced cigarettes: 15% on VAT + excise tax of SR.500 per 200 cigarettes (which corresponds to around 75% of retail cost of cigarettes). Since 1st January 2013 GST has been replaced by VAT and same has been increased from 12% of GST to 15% of VAT.

Imported Cigarettes: On CIF to which one adds 15% Value Added Tax (VAT) (which is calculated on CIF value+ custom duty + excise tax) and then Excise tax of SR.404 per 200 cigarettes and customs duty of SR.96 for 200 cigarettes. Since 1st January 2013 GST has been replaced by VAT and the same has been increased from 12% of GST to 15% of VAT.

The amendment and other information on VAT can be downloaded from the link: www.src.gov.sc","Locally produced cigarettes: 15% on raw materials + excise specific tax of SR.500 per 200 cigarettes (which corresponds to around 75% of retail cost of cigarettes). 
Imported cigarettes: CIF Value and then levy tax of SR.500 per 200 cigarettes and then 15% Good and Services Tax (GST) .","Locally produced cigarettes: 15% on raw materials + excise specific tax of SR.500 per 200 cigarettes (which corresponds to around 75% of retail cost of cigarettes) . According to the revised GST dated 27 october 2008 the excise specific tax has been incresed from SR134 to SR500 per 200 cigarettes.
Imported Cigarettes: On CAF to which one adds 12% Good and Services Tax (GST) (which is calculated on CAF value+15% retail markup) and then levy tax of SR500 per 200 cigarettes. According to the revised Trades tax (Amendment) Regulations 2008 trade tax 200% has been reduced to 0% and the levy tax has been increased from SR140 to SR500 per 200 cigarettes."
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Tax for ang hoon beedies and for other smokeless tobacco were raised in Feb 2013 by 25% to $299/KG. On 21 Feb 2014 tax on cigarettes and other manufactured tobacco was raised by 10% to $388/KG","Tax for ang hoon (self-rolled cigarettes) beedies other smokeless tobacco tobacco others and unmanufactured tobacco categories were raised in 2011 by 5% and 10% respectively. Then in 2012 Beedies and ang hoon other smokeless tobacco was raised by 20% and unmanfactured tobacco by 10%","The last increase in excise duties was in 2005. Average retail price has increase from S$11.00 (2005) - S$11.60 (2010). The current taxation rate is approximately 69%"
"137","Slovakia","The price of the tobacco product has been increasing in the past three years in general.","The price of the tobacco product has been increasing in the past three years in general.","The price of the tobacco product has been increasing in the past three years in general."
"138","Slovenia","Increase of excise duty for all smoking tobacco products. Increase of specific excise duty in total tax burden of cigarettes","Since 1.8.2010 the base for calculation of ad valorem specific and minimum excise duty is weighted average price (before that it was most popular price category) of cigarettes.
Last changes Cigarettes (Minimum ED per 1000 pieces Ad valorem ED as % of retail price Specific ED per 1000 pieces): 1.8.2010 (77 EUR 46 1446 % 19 55 EUR) 1.4.2011 (80 EUR 45 1515 % 20 4 EUR) 1.10.2011 (83 EUR 45 3113 % 21 15 EUR) 1.4.2012 (86 EUR 45 6346 % 21 8833 EUR)
Last changes Fine cut tobacco: 1.8.2010 (from 35 to 40 EUR/kg) 1.4.2012 (45 EUR/kg)
Last changes Other smoking tobacco: 1.8.2010 (from 22 to 25 EUR/kg)","Excise duty was increasing."
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Excise taxes increase every year at the reading of the budget in February. In the past two years they have increased at the same rate as the inflation rate.","The excise tax rate is adjusted annually to maintain a total tax quantum at 52% of the retail price.","The excise tax rate is changed annually to maintain the total tax quantum at 52% of the retail price. Between 2007 and 2009 the nominal excise tax increased by 25% but the real excise tax rate only increased 4%."
"141","Spain","La tendencia es un incremento generalizado de la imposición. reforzada en los productos sustitutivos de los cigarrillos como son las picaduras de liar y de pipa. y el establecimiento de dobles mínimos sobre el volumen de la mercancía gravada","Se ha intentado aproximar el gravámen de la picadura de liar al de los cigarrillos.","La imposición sobre los productos del tabaco aumenta paulatinamente mediante decreto ley del Ministerio de Economía y Hacienda. En este sentido se ha producido una subida considerable de la imposición en el mes de diciembre."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Taxes on cigarettes or tobacco products remained stable during the last three years which categories are considered high compared to other countries many in the world including European countries and America - and in the appreciation that these categories of high fully compatible with the objectives of the Law on Tobacco Control for the year 2005 with the direction the World Health Organization to raise the cost of tobacco products to reduce consumption. Any additional increase would lead to activation of smuggling from neighboring countries.","Answer/report not provided"
"144","Suriname","Taxation for tobacco products increased in the past 2 years. 
September 5th 2011 the Parliament increased the specific tax on cigarettes with another 50%:
The specific tax of 44 US $ per 1000 cigarettes increased to 66 US$ respectively per 1000 cigarettes per 500 cigars and per 1 kg shag
The VAT/Sale tax on each package of tobacco product is 10% which is included in the retail price.","Taxation for tobacco products increased in the past 2 years. 
September 5th 2011 the Parliament increased the specific tax on cigarettes with another 50%:
The specific tax of 44 US $ per 1000 cigarettes increased to 66 US$ respectively per 1000 cigarettes per 500 cigars and per 1 kg shag
The VAT/Sale tax on each package of tobacco product is 10% which is included in the retail price.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The rates of tax for tobacco products have been increased since 2009 due the amendment effected in the Income Tax Act.","Answer/report not provided"
"146","Sweden","There is no big difference in taxation for tobacco products since 2012 as you can see: 
In 2014 the specific tax on cigarettes was 1.41 SEK. In 2013 the tax was 1.41 SEK per cigarette and year 2012 1.40 per cigarette. 
Also. for cigars and cigarillos there has been no big change in taxation from 1.24 SEK year 2012 to 1.25 SEK year 2014. For fine cut smoking tobacco the tax was raised from 1718 SEK per kg to 1733 per kg between the year 2012 and 2014. The specific tax on smokeless tobacco products (snuff) was raised from 382 SEK per kg to 385 SEK per kg between 2012 and 2014 the tax on chewing tobacco from SEK 444 per kg to 448 SEK per kg during the same time period. These changes in taxation are due to changes in inflation.
Revenue from tobacco taxes have decreased since 2012.","In 2012 the specific tax on cigarettes was raised from SEK 1.27 to 1.40 per cigarette the tax on cigars and cigarillos from SEK 1.12 to 1.24 fine cut smoking tobacco from SEK 1560 to 1718 per kg. The specific tax on smokeless tobacco products (snuff) was raised from SEK 336 to 382 and the tax on chewing tobacco from SEK 402 to 444","Sweden will implement Council Directive 2002/10/EC of 12 February 2010 amending Directives 92/79/EEC 92/80/EEC and 95/59/EC as regards the structure and rates of excise duty applied on manufactured tobacco in 1 January 2011. By this (within the proportion of ad valorem and specific tax) the proportion of ad valorem tax will decline and the specific tax will raise."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Has not changed rates or values taxes and this subject will be taken into account in the next phase"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Increasing of Cigarette taxes for 2 year. from 85% in /2009 to 87% in 2012. Excise tax on cigarettes is calculated based on the ex-factory price at 87%and is calculated based on the valorem. The Excise Department brings excise tax both exfactory price and valorem Excise to be calculated 
Below are the 2012 government-adjusted tobacco tax rates on all types of tobacco aimed at both controlling cigarette consumption and increasing revenue","Taxation for tobacco products particularly manufactured cigarettes has gradually increased from 79% (2006) to 80% (2007) and finally to 85% of ex-factory price for domestic cigarette and 85% of CIF plus custom tax for imported cigarette (May 15 2009).","See Annex 3 for details on taxation of tobacco products. 
Taxation for tobacco products particularly manufactured cigarettes has gradually increased from 79% (2006) to 80% (2007) and finally to 85% of ex-factory price for domestic cigarette and 85% of CIF plus custom tax for imported cigarette (May 2009)."
"150","The former Yugoslav Republic of Macedonia","Answer from the Customs Administration:
Until 12.07.2012 the combined excise tax was 35 % of the retail price and 0.10 MKD denars per piece. A minimum amount of excise duty has not been applied. With the amendments to the Law on excise duties the combined excise was accounted for 9% from the retail price and 1 30 MKD denars per piece. If the combined excise is below the amount of 1 50 MKD denars per piece a minimum excise tax is applied in that amount.

Answer from the Ministry of Finance:
For the purposes of fiscal policies in order to support economic growth in June 2013 unification of excise duty on tobacco products was proposed regulated by the Law on excise taxes and fees on tobacco products regulated by the Law on Environment Law on tobacco and tobacco products and Law for healthcare by transforming the tobacco fees into combined excise. With combining the excise and fees on cigarettes from 1.07.2013 the taxation will be on:

1 July 2013 (Ad valorem 9%+specific 1 3 MKD denars min. 1 5 MKD denars)
1 July 2014 - (Ad valorem 9%+ specific 1 45 MKD denars min. 1 65 MKD denars)
1 July 2015 - (Ad valorem 9%+ specific 1 6 MKD denars min. 1 8 MKD denars)
1 July 2016 - (Ad valorem 9%+ specific 1 8 MKD denars min. 2 MKD denars)
1 July 2017 - (Ad valorem 9%+ specific 2 MKD denars min. 2 2 MKD denars )
1 July 2018 - (Ad valorem 9%+ specific 2 2 MKD denars min. 2 4 MKD denars)
1 July 2019 (Ad valorem 9%+ specific 2 4 MKD denars min. 2 6 MKD denars)
1 July 2020 - (Ad valorem 9%+ specific 2 6 MKD denars min. 2 8 MKD denars)
1 July 2021 - (Ad valorem 9%+ specific 2 8 MKD denars min. 3 MKD denars)
1 July 2022 - (Ad valorem 9%+ specific 3 MKD denars min. 3 2 MKD denars)
 1 July 2023 - (Ad valorem 9%+ specific 3 2 MKD denars min. 3 4 MKD denars)


The main reason for initiating the amendments of the Law on Excise was a need to improve the excise policy in several segments. Considering the gradual increase in excise duty on certain products to countries in the region and the need for gradual adjustment to the level of excise taxes in European Union countries a gradual increase in excise taxes on tobacco products in the Republic of Macedonia have been proposed. 
This is in order to raise the excise tax in the country for tobacco goods that in the future should be comply to reach levels of excise specified in the European Union. At the moment there are no socio - economic conditions for accession to directly comply with the EU directives and hence in order to protect the living standards of the population the approach taken is to access to a moderate increase of the excise burden on tobacco. Increases in the amount of excise tax on cigarettes and other tobacco products is also aimed at reducing the consumption of these products and the protection of public health in the country.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","On observe une augmentation des importations signe dune consommation toujours en hausse
pour la TVA et les taxes ad valorem il sagit des dernières taxes en vigueur puisquau Togo il y a une augmentation chaque année de 5% de la taxe ad valorem","On observe une augmentation des importations signe dune consomationn toujours en hausse
pour la TVA et les taxes ad valorems il sagit des dernières taxes en vigeu puisquau Togo il y a une augmentation chaque année de 5% de la taxe ad valorem","Answer/report not provided"
"153","Tonga","The tobacco products taxation trends increased in 2013 with the import excise tax increased from $210 to $250 per 1000 cigarettes and from $200 to $238 per 1000 cigarettes for the locally produced products","The rate for specific tax is given in Tongan paanga. 
Rates of tobacco taxation have increased from $150 paanga per 1000 cigarettes in 2009 to $200 in 2010.","taxation on tobacco is slightly going down"
"154","Trinidad and Tobago","There were no changes in taxation over the period.","Answer/report not provided","Import (customs) duty was 39% in 2007 and has increased to 50.79 % in 2009. Rates of taxation under the domestic category also apply to imports from the CARICOM countries.
Please also see rates in Annex 1.
Excise Duty per pack of 20s of Domestic Cigarettes:
2006 - $2.88
2007 - $3.31
2009 - $3.81"
"155","Tunisia","Les produits du tabac précédemmentcités supportent les quatre taxes (TVA. DC. MS. FNE). Les taxes n''ont pas subi de variation depuis Juillet 2012.","Tendances en progression mais très lente (les augmentations de prix de vente se font environ 2 fois par an à raison de 0.050$).","Answer/report not provided"
"156","Turkey","There is an increasing trend in taxation for tobacco products. Taxes and tax revenue stemming from tobacco products have both increased.","The increasing trend of taxation for tobacco products has been continuing.","Increasing trend (Ad valorem and Specific tax)"
"157","Turkmenistan","During 2012-2013 preparatory work has been completed on the implementation of tax stamps on cigarettes. Use of tax stamps for cigarettes is planned from January 2015.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Remain the same","Answer/report not provided"
"159","Uganda","Answer/report not provided","There has been 11% increase in taxation of cigarettes","Answer/report not provided"
"160","Ukraine","In 2013 specific tax rate was increased but ad valorem rate was decreased. Total excise burden increased but rather moderately","Since 2008 nominal excise rates increased 6-fold on average.","Since 2008 nominal excise rates increased 6-fold on average."
"161","United Arab Emirates","There is an import duty which is applied. but no change since last report.","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","In the 2013 Budget the UK Government announced that duty on all tobacco will increase by 2 per cent above the Retail Price Index (RPI) with effect from 20 March 2013. In the 2014 Budget the UK Government again announced that duty on all tobacco will increase by 2 per cent above RPI-measured inflation every year until the end of Parliament. The latest increase came into effect on 19 March 2014.","In the 2012 Budget the UK Government announced that duty on all tobacco products will increase by 5% above Retail Price Index (RPI) with effect from 21 March 2012.","The United Kingdom has increased the duty in line with inflation or above annually."
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","El último aumento de los impuestos se produjo en febrero de 2010","El último aumento de los impuestos se produjo en Febrero 2010.","Tendencia al aumento progresivo y sostenido del precio debido a un aumento de los impuestos. En los últimos años se aumentaron tanto la base imponible como la tasa de IMESI. Además los productos de tabaco comienzan a pagar IVA de 22% (estaban exentos de IVA hasta el año 2007)"
"165","Uzbekistan","The share of excise tax and VAT of the retail price of cigarettes locally produced in 2012-2013. averaged 32-28%. 
Name 2012. 2013. 
The average share of excise tax in the retail price of cigarettes. including: 16% 14% 
filter cigarette soft pack 27% * 
filter cigarettes in hard pack 9% 9% 
non-filter cigarettes 17% 19% 
The average share of VAT in the retail price of cigarettes. including: 16% 14% 
filter cigarette soft pack 13% 
filter cigarettes in hard pack 9% 9% 
non-filter cigarettes 11% 9% 
The average share of excise tax and VAT. including: 32% 28% 
filter cigarette soft pack 40% 0% 
filter cigarettes in hard pack 18% 18% 
non-filter cigarettes 28% 28% 
* Note: 2013 filter cigarettes in a soft pack is not produced and not implemented 
In 2012-2013. excise duties on cigarettes with and without filter were increased by 20% and 25% respectively.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Last changes to the taxes rates on tobacco products was done in 2010 where import duty was reduced from 80% ad valorem to 55%; and specific excise was increased from 4 vatu/sticks to 16 vatu/stick; VAT remained unchanged at 12.5%.","get data from Customs","Answer/report not provided"
"167","Venezuela","Question 2.8.1:  12% es el impuesto al valor agredo IVA; + el impuesto al valor agregado en toda las etapas de la cadena de comercialización hasta el consumidor final + el 70% del precio final marcado en cajetilla 
Trend: El impuesto aplicado es advalorem por lo cual se ajusta automaticamente en la medida que aumenta el precio de los productos de tabaco. manteniendo un impacto fiscal del 74% sobre el nuevo valor.","No hay ajustes","Answer/report not provided"
"168","Viet Nam","For excise tax: the tax rate is increased from 55% in 2007 to 65% in January 2008
For import tax: the tax rate for cigarettes is reduce from 150% in 2007 to 140% in 2008 due to WTO commitments and is reduced to 135% in 2010
The value added tax unchanged in the past years.","Changes in taxation rates over the last few years:
For excise tax: the tax rate is increased from 55% in 2007 to 65% in January 2008
For import tax: the tax rate for cigarettes is reduced from 150% in 2007 to 140% in 2008 due to WTO commitments and is reduced to 135% in 2010
The value added tax unchanged in the past three years.
Ministry of Finance also issued the Decision No 69/2008/QD-BTC requiring the minimum price to cigarette products: the minimum price for hard pack is VND 2500 and for soft pack is VND 2100.","Figures provided in table 2.8.3 are percentages. Changes in taxation rates over the last few years:
For excise tax: the tax rate is increased from 55% in 2007 to 65% in January 2008
For import tax: the tax rate for cigarettes is reduced from 150% in 2007 to 140% in 2008 due to WTO commitments and is reduced to 135% in 2010
The value added tax unchanged in the past three years.
Ministry of Finance also issued the Decision No 69/2008/QD-BTC requiring the minimum price to cigarette products: the minimum price for hard pack is VND 2500 and for soft pack is VND 2100."
"169","Yemen","No change since last report.","Has not been any change since the year 2005.","Answer/report not provided"
