"","Party","2014 ","2012 ","2010 "
"153","Tonga","Two schools declared by the Hon. Minister of Health as Tobacco Free Schools in 2013 (1 government school and 1 mission school) and increasing numbers of Tobacco Free community and church halls over the past 2 years. On-going strengthening of public awareness programs and enforcement activities.","Strengthening of Public Awareness Programs","Strengthening of Public Awareness Programs"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Clause 12 which refers to smoking in public places was Proclaimed on February 17 2010. A communications campaign was developed and the general public key stakeholders such as the Police and Personnel responsible for Inspectinos and Investigations as well as the Business Community have been sensitized about the effects of smoking second-hand tobacco smoke and the contents of the Act.
The Ministry is seeking compliance of the Act by appealing to the population to view the prohibitions as aids to their right to cleaner air and by extension better health rather than by enforcement of penalties. As such a system was developed for receiving complaints from the public which is via a hotline; the Ministrys website; or by writing to the Ministry.
A Smoking Cessation Programme was developed and is in the early stages of implementation.
The Ministry is in the process of establishing a Tobacco Control Unit.
A research study to determine the levels of tobacco smoke in public places was implemented to identify base-line levels. The monitoring of second-hand smoke will then be assessed by comparing levels taken in the future against base-line levels."
"155","Tunisia","Depuis la révolution. on note un relachement du respect de la loi et un relachement du contrôle.","Pendant les années 2009 et 2010 il y a eu renforcement du contrôle des lieux où il est interdit de fumer et renforcement de la sensibilisation et de linformation du public et on a pu arriver à une prise de conscience générale et respect de la législation malheureusement depuis la révolution (Janvier 2011) plus de respect de la législation et chacun fait ce quil veut.","Answer/report not provided"
"156","Turkey","Besides the complete Smoke-free Law provisions in indoor workplaces public transport and in indoor public places like bars coffees and restaurants in Turkey new amendments have been carried out to strengthen the mentioned Law as the following: 
Smoking of tobacco and tobacco products by someone sitting on the driver''s seat of a private car is forbidden.
Any kind of waterpipe and products imitating tobacco products even not containing tobacco is considered as a tobacco product. 
Closing of private establishment at the third violation due to Smoke-Free Law violation will be proceeded by local governors.","Answer/report not provided","In Turkey 100% smokefree legislation in public places has already been implemented since May 2008. On the other hand since 19 July 2009 the mentioned legislation has been started to be implemented in places belonging to hospitality sector such as restaurants bars cafes and so on. Moreover the compliance rate to smokefree law in Turkey has been above 90% based on regular data received from enforcement teams countrywide."
"157","Turkmenistan","1. Adoption on 06.01.2012 of the ''National Action Plan for Tobacco in Turkmenistan for the period 2012-2016'' 
2. Law of Turkmenistan ''On health protection from exposure to tobacco smoke and the effects of tobacco consumption'' of December 18 2013.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Improved a bit compared to the past 2 years","Answer/report not provided"
"159","Uganda","Under the current comprehensive tobacco control bill before parliaments 100% smoke free public places is being suggested","The 2004 national regulation against smoking in public places provides for protection from exposure to tobacco smoke. There have been efforts to widely educate the public about the regulation; and we have registered a substantial reduction in exposure to tobacco smoke over the past couple of years.","Answer/report not provided"
"160","Ukraine","Since December 2012 smoke-free legislation became more restrictive. Enforcement rate in restaurants in 2013 was above 90%.","In 2009 tobacco control law was amended introducing: a) complete ban of smoking in trains health and eductional institutions; b) fines for restaurants and hotels which violate smoking restrictions. See Annex 2 for the text of the law.","In 2009 tobacco control law was amended introducing: a) complete ban of smoking in trains health and eductional institutions; b) fines for restaurants and hotels which violate smoking restrictions. See Annex 2 for the text of the law."
"161","United Arab Emirates","Answer/report not provided","Issued several decisions of local governments in 2008 Bhoudr smoking in public places such as Abu Dhabi and Al Ain and Ras Al Khaimah emirate and in 2009 issued Federal Law on Tobacco Control attending smoking in public places and public transport.","Answer/report not provided"
"162","United Kingdom","Across the United Kingdom comprehensive smoke-free legislation has been in place since at least July 2007. In England compliance rates are very high according to the final compliance data report received in mid-2010. More than three-quarters of people say they support smoke-free laws.","Across the United Kingdom comprehensive smokefree legislation has been in place since at least July 2007. In England compliance rates are around 98% according to the final complaince data report received in mid-2010. More than three-quarters of people say they support smokefree laws.","All of the United Kingdom has had comprehensive smokefree legislation in place since July 2007 as set out above. In England compliance is around 98% according to the final compliance data report received in mid-2010. More than three-quarters of people say they support smokefree laws."
"163","United Republic of Tanzania","Answer/report not provided","No","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","A partir del 1º de marzo de 2006 se prohibe fumar en todo lugar de trabajo y todo espacio público cerrado de uso público y también en los espacios abiertos pertenecientes a centros educativos y sanitarios (anexo 1 y 3 del presente informe)."
"165","Uzbekistan","Article 19. Law of the Republic of Uzbekistan ''On limiting distribution and consumption of alcohol and tobacco products'' ( adopted in October 2011 ) prohibits smoking in public places. However. there was no legal mechanism for banning smoking in public places. In addition. Article 122 of the Code of the Republic of Uzbekistan on administrative responsibility were established minor penalties for smoking in public transport that does not promote the rights of the ban on public transport.
Activities to improve the situation included in the State Program ''Year of a healthy child'' . adopted February 19. 2014 Government of the Republic of Uzbekistan. Thus. the adoption of a legal basis for the creation of a legal mechanism to ensure compliance with rules banning smoking in public places and on public transport .","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","There is partial compliance of artical 8. Smoking signs are distributed and quite number of busines houses need to be followed up.","Answer/report not provided"
"167","Venezuela","A partir de la entrada en vigencia de la Resolución de Ambientes Libre de Humo de Tabaco. se implementó el proceso de vigilancia en todo el territorio nacional para el cumplimiento de esta normativa.
Se reporta hasta la fecha un 98% de cumplimiento de la resolución. Asimismo. se dispone de un correo electrónico para la recepción de las denuncias por el incumplimiento de esta Ley: libredehumo@mpps.gob.ve. así como un número  telefónico: 0212-4080510.","A partir de la entrada en vigencia de la Resolución de Ambientes Libre de Humo de Tabaco se implemento el proceso de vigilancia en todo el territorio nacional para el cumplimiento de esta normativa.
Se reporta hasta la fecha un 98% de cumplimiento de la resolución. Asimismo se dispone de un correo electrónico para la recepción de las denuncias por el incumplimiento de esta Ley: libredehumo@mpps.gob.ve así como un número telefónico 0212 4080510.","Answer/report not provided"
"168","Viet Nam","The Government has issued Tobacco Control law and many guiding documents on the implementation of smoking ban to protect people from exposure to second-hand tobacco smoke.","The Government has issued many documents on protection from exposure to tobacco smoke but the implementation is not good enough because we still do not have an effective mechanism to enforce the ban.","The Government has issued many documents on protection from exposure to tobacco smoke but the implementation is not good enough because we still do not have an effective mechanism to enforce the ban."
"169","Yemen","There is relative progress in the ban in public places workplaces and public transport and private but it differs from one province to another and the city and other settings.","There is limited progress unfortunately especially in light of the current security conditions and the weak implementation of the rule of law.","Answer/report not provided"
